mixture,central_cation,system,x_NaCl,r_A,alpha_XNa,alpha_block_sd,random_reference
LiCl-NaCl,Li,li1440,0.55,9.05,-0.0071468705573309865,0.0013919117561508683,0.0
LiCl-NaCl,Li,li1440,0.55,9.15,-0.005059734172254027,0.0027282311423427017,0.0
LiCl-NaCl,Li,li1440,0.55,9.25,-0.00012608602723074291,0.0018958233457032968,0.0
LiCl-NaCl,Li,li1440,0.55,9.350000000000001,0.0034760011989435347,0.0006570961256342012,0.0
LiCl-NaCl,Li,li1440,0.55,9.45,0.005759639922502169,0.0019348837173432624,0.0
LiCl-NaCl,Li,li1440,0.55,9.55,0.010398116791715095,0.0012265884950499498,0.0
LiCl-NaCl,Li,li1440,0.55,9.650000000000002,0.012419388853811442,0.0020006018620719306,0.0
LiCl-NaCl,Li,li1440,0.55,9.75,0.012900447937724158,0.0020388061937588746,0.0
LiCl-NaCl,Li,li1440,0.55,9.850000000000001,0.015623634983255918,0.0016642869196017637,0.0
LiCl-NaCl,Li,li1440,0.55,9.95,0.01508288251400891,0.0018768495299288097,0.0
LiCl-NaCl,Li,li1440,0.55,10.05,0.016425984325886267,0.002359345997677493,0.0
LiCl-NaCl,Li,li1440,0.55,10.150000000000002,0.01392338223285372,0.0011987470138932197,0.0
LiCl-NaCl,Li,li1440,0.55,10.25,0.014924745087709357,0.0016365346749000163,0.0
LiCl-NaCl,Li,li1440,0.55,10.350000000000001,0.013768854782994944,0.0023036784483903374,0.0
LiCl-NaCl,Li,li1440,0.55,10.45,0.010719684743541458,0.0010167843891544103,0.0
LiCl-NaCl,Li,li1440,0.55,10.55,0.00904670811394026,0.001522099139493924,0.0
LiCl-NaCl,Li,li1440,0.55,10.650000000000002,0.00821465376205155,0.002355993230961308,0.0
LiCl-NaCl,Li,li1440,0.55,10.75,0.005019933888671946,0.0006187564683787199,0.0
LiCl-NaCl,Li,li1440,0.55,10.850000000000001,0.0033301716942092385,0.0010197895928030236,0.0
LiCl-NaCl,Li,li1440,0.55,10.95,-0.00015659563736303284,0.0014474858886393428,0.0
LiCl-NaCl,Li,li1440,0.55,11.05,-0.001196557723785574,0.0009973741195093658,0.0
LiCl-NaCl,Li,li1440,0.55,11.150000000000002,-0.0036473589845265053,0.0009252056420521383,0.0
LiCl-NaCl,Li,li1440,0.55,11.25,-0.004849646453223055,0.0016954315598543934,0.0
LiCl-NaCl,Li,li1440,0.55,11.350000000000001,-0.006994065371985103,0.0010457960211504407,0.0
LiCl-NaCl,Li,li1440,0.55,11.45,-0.007685237605349116,0.001248190571089553,0.0
LiCl-NaCl,Li,li1440,0.55,11.55,-0.00809365081960478,0.0020436989452139193,0.0
LiCl-NaCl,Li,li1440,0.55,11.650000000000002,-0.009800817780030835,0.0012265986956725857,0.0
LiCl-NaCl,Li,li1440,0.55,11.75,-0.009709277582973908,0.0016203815754500517,0.0
LiCl-NaCl,Li,li1440,0.55,11.850000000000001,-0.009532629837023299,0.001636470251102049,0.0
LiCl-NaCl,Li,li1440,0.55,11.95,-0.009206104750813182,0.0010187354884611537,0.0
LiCl-NaCl,Li,li1280,0.6,0.05,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.15000000000000002,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.25,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.35000000000000003,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.45,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.55,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.75,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.8500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,0.95,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.05,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.1500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.25,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.35,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.4500000000000002,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.55,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.75,nan,nan,0.0
LiCl-NaCl,Li,li1280,0.6,1.85,1.0,0.0,0.0
LiCl-NaCl,Li,li1280,0.6,1.9500000000000002,1.0,0.0,0.0
LiCl-NaCl,Li,li1280,0.6,2.05,0.9333541666666667,0.042209913548061244,0.0
LiCl-NaCl,Li,li1280,0.6,2.1500000000000004,0.8869791666666667,0.041426920381307984,0.0
LiCl-NaCl,Li,li1280,0.6,2.25,0.7987286305694544,0.016399480181758883,0.0
LiCl-NaCl,Li,li1280,0.6,2.3500000000000005,0.7329361365317064,0.03197592744231145,0.0
LiCl-NaCl,Li,li1280,0.6,2.45,0.6723412313432836,0.010987284213310577,0.0
LiCl-NaCl,Li,li1280,0.6,2.55,0.5861303536465982,0.008669293156882666,0.0
LiCl-NaCl,Li,li1280,0.6,2.6500000000000004,0.5032722543087642,0.01340243646996159,0.0
LiCl-NaCl,Li,li1280,0.6,2.75,0.43027219001229067,0.006351407633521691,0.0
LiCl-NaCl,Li,li1280,0.6,2.8500000000000005,0.34563255353376965,0.00498769796425455,0.0
LiCl-NaCl,Li,li1280,0.6,2.95,0.2796428177600485,0.005825561484891767,0.0
LiCl-NaCl,Li,li1280,0.6,3.05,0.2119440894155935,0.005698674866812584,0.0
LiCl-NaCl,Li,li1280,0.6,3.1500000000000004,0.15716052084952015,0.007636361557891952,0.0
LiCl-NaCl,Li,li1280,0.6,3.25,0.10844891656709144,0.007971317850582825,0.0
LiCl-NaCl,Li,li1280,0.6,3.3500000000000005,0.06838816790557833,0.003428715332417056,0.0
LiCl-NaCl,Li,li1280,0.6,3.45,0.03306724642024339,0.0079805508359868,0.0
LiCl-NaCl,Li,li1280,0.6,3.55,0.007964946576053622,0.0039051822358113384,0.0
LiCl-NaCl,Li,li1280,0.6,3.6500000000000004,-0.010766725547160627,0.001222690289956767,0.0
LiCl-NaCl,Li,li1280,0.6,3.75,-0.02583662042011925,0.005247194921860019,0.0
LiCl-NaCl,Li,li1280,0.6,3.8500000000000005,-0.036586809974852086,0.0036989236486653387,0.0
LiCl-NaCl,Li,li1280,0.6,3.95,-0.04545001936623727,0.0039012974220545902,0.0
LiCl-NaCl,Li,li1280,0.6,4.050000000000001,-0.04682101145257467,0.003172632373874537,0.0
LiCl-NaCl,Li,li1280,0.6,4.15,-0.048266562493191056,0.0036295491225628584,0.0
LiCl-NaCl,Li,li1280,0.6,4.25,-0.049688096114422375,0.004465470695597062,0.0
LiCl-NaCl,Li,li1280,0.6,4.35,-0.05211519237665274,0.002250319186662328,0.0
LiCl-NaCl,Li,li1280,0.6,4.45,-0.05294693227807534,0.0038073270164053603,0.0
LiCl-NaCl,Li,li1280,0.6,4.550000000000001,-0.06373581324517308,0.00505566202040343,0.0
LiCl-NaCl,Li,li1280,0.6,4.65,-0.07355760955889123,0.005363406156278694,0.0
LiCl-NaCl,Li,li1280,0.6,4.75,-0.0811681491578522,0.0037889462823959804,0.0
LiCl-NaCl,Li,li1280,0.6,4.8500000000000005,-0.09106747936821469,0.002163010045936522,0.0
LiCl-NaCl,Li,li1280,0.6,4.95,-0.09525464393096916,0.0027660320432674854,0.0
LiCl-NaCl,Li,li1280,0.6,5.050000000000001,-0.09296333856691419,0.004914600477693453,0.0
LiCl-NaCl,Li,li1280,0.6,5.15,-0.08914669744785986,0.003875393455623975,0.0
LiCl-NaCl,Li,li1280,0.6,5.25,-0.07436480259343003,0.004925619055003619,0.0
LiCl-NaCl,Li,li1280,0.6,5.3500000000000005,-0.063631120781654,0.002989953391368126,0.0
LiCl-NaCl,Li,li1280,0.6,5.45,-0.044828169311296184,0.006278435989019257,0.0
LiCl-NaCl,Li,li1280,0.6,5.550000000000001,-0.03042736935254653,0.006139626275026189,0.0
LiCl-NaCl,Li,li1280,0.6,5.65,-0.01086064589258151,0.003112339183542923,0.0
LiCl-NaCl,Li,li1280,0.6,5.75,0.0029873904184344324,0.006053620330762977,0.0
LiCl-NaCl,Li,li1280,0.6,5.8500000000000005,0.014746749436972517,0.005085559818071709,0.0
LiCl-NaCl,Li,li1280,0.6,5.95,0.02694188457649549,0.0018786779024392262,0.0
LiCl-NaCl,Li,li1280,0.6,6.050000000000001,0.040997291383151446,0.0021472586849020656,0.0
LiCl-NaCl,Li,li1280,0.6,6.15,0.04553984530377553,0.001974730073831781,0.0
LiCl-NaCl,Li,li1280,0.6,6.25,0.052144339338537016,0.0024072359835973127,0.0
LiCl-NaCl,Li,li1280,0.6,6.3500000000000005,0.05311294587267468,0.0030739594766378783,0.0
LiCl-NaCl,Li,li1280,0.6,6.45,0.05212026442328943,0.003153335576839657,0.0
LiCl-NaCl,Li,li1280,0.6,6.550000000000001,0.04913589350363434,0.002761864593917202,0.0
LiCl-NaCl,Li,li1280,0.6,6.65,0.0467918710985491,0.0018214946917223288,0.0
LiCl-NaCl,Li,li1280,0.6,6.75,0.0434168727461266,0.0028861429465421077,0.0
LiCl-NaCl,Li,li1280,0.6,6.8500000000000005,0.040202712507340865,0.0023785788807179093,0.0
LiCl-NaCl,Li,li1280,0.6,6.95,0.030922083268249523,0.002112938912736656,0.0
LiCl-NaCl,Li,li1280,0.6,7.050000000000001,0.0248981028094436,0.0020878222239708775,0.0
LiCl-NaCl,Li,li1280,0.6,7.15,0.018175485524545953,0.0017096797611383038,0.0
LiCl-NaCl,Li,li1280,0.6,7.25,0.015975590164586495,0.0024704601452728552,0.0
LiCl-NaCl,Li,li1280,0.6,7.3500000000000005,0.006883123918873579,0.001988856134004677,0.0
LiCl-NaCl,Li,li1280,0.6,7.45,0.0012744251632226256,0.0027426592845292298,0.0
LiCl-NaCl,Li,li1280,0.6,7.550000000000001,-0.0025930669006910545,0.0021527845245035587,0.0
LiCl-NaCl,Li,li1280,0.6,7.65,-0.007590481679498495,0.002077572494900306,0.0
LiCl-NaCl,Li,li1280,0.6,7.75,-0.013278060384564583,0.0020723855054268713,0.0
LiCl-NaCl,Li,li1280,0.6,7.8500000000000005,-0.01613828898912839,0.0021649180500609906,0.0
LiCl-NaCl,Li,li1280,0.6,7.95,-0.018140700228224782,0.0013341288593280679,0.0
LiCl-NaCl,Li,li1280,0.6,8.05,-0.021399598353253113,0.0022703497644740935,0.0
LiCl-NaCl,Li,li1280,0.6,8.15,-0.021335689839682814,0.001847500646672566,0.0
LiCl-NaCl,Li,li1280,0.6,8.25,-0.024006784507627055,0.0010006954561762047,0.0
LiCl-NaCl,Li,li1280,0.6,8.350000000000001,-0.02445312962748547,0.002497393212574164,0.0
LiCl-NaCl,Li,li1280,0.6,8.45,-0.02361432439857225,0.0020363457089444042,0.0
LiCl-NaCl,Li,li1280,0.6,8.55,-0.022369053618719992,0.0025480676477125023,0.0
LiCl-NaCl,Li,li1280,0.6,8.65,-0.019895326729511442,0.0028622932587201214,0.0
LiCl-NaCl,Li,li1280,0.6,8.75,-0.01804178163233683,0.002954127623636604,0.0
LiCl-NaCl,Li,li1280,0.6,8.850000000000001,-0.014199807457889957,0.002836866619387359,0.0
LiCl-NaCl,Li,li1280,0.6,8.95,-0.011637027933535826,0.0020178297347783303,0.0
LiCl-NaCl,Li,li1280,0.6,9.05,-0.007241617610213469,0.0008522045405221174,0.0
LiCl-NaCl,Li,li1280,0.6,9.15,-0.00404841297751668,0.003404775352696308,0.0
LiCl-NaCl,Li,li1280,0.6,9.25,-0.0002543191210608864,0.0021394499403450218,0.0
LiCl-NaCl,Li,li1280,0.6,9.350000000000001,0.0015025237417302106,0.0012168369134911627,0.0
LiCl-NaCl,Li,li1280,0.6,9.45,0.003858950569503583,0.0023037140395080666,0.0
LiCl-NaCl,Li,li1280,0.6,9.55,0.008684844369979294,0.0028443958818489784,0.0
LiCl-NaCl,Li,li1280,0.6,9.650000000000002,0.011706435014137262,0.0009468411536777438,0.0
LiCl-NaCl,Li,li1280,0.6,9.75,0.012290194305833446,0.0014690939150504342,0.0
LiCl-NaCl,Li,li1280,0.6,9.850000000000001,0.013978733165073143,0.0014275363361716765,0.0
LiCl-NaCl,Li,li1280,0.6,9.95,0.015613872490822134,0.003384335390420497,0.0
LiCl-NaCl,Li,li1280,0.6,10.05,0.014652805515018352,0.002389036986080944,0.0
LiCl-NaCl,Li,li1280,0.6,10.150000000000002,0.01476273599996425,0.0021180637666602786,0.0
LiCl-NaCl,Li,li1280,0.6,10.25,0.014249887020895358,0.0023132250238215345,0.0
LiCl-NaCl,Li,li1280,0.6,10.350000000000001,0.013219879193309025,0.0012097727477428184,0.0
LiCl-NaCl,Li,li1280,0.6,10.45,0.011045671749565056,0.002226790814754375,0.0
LiCl-NaCl,Li,li1280,0.6,10.55,0.009654638690921757,0.0013439742963664032,0.0
LiCl-NaCl,Li,li1280,0.6,10.650000000000002,0.008598597469952063,0.0023086403106154577,0.0
LiCl-NaCl,Li,li1280,0.6,10.75,0.0047625524330986435,0.0006894815062554592,0.0
LiCl-NaCl,Li,li1280,0.6,10.850000000000001,0.004578737426688795,0.001997142019939016,0.0
LiCl-NaCl,Li,li1280,0.6,10.95,0.001447567586891907,0.0012307378859002503,0.0
LiCl-NaCl,Li,li1280,0.6,11.05,-0.0013493933944648262,0.0013928308547703507,0.0
LiCl-NaCl,Li,li1280,0.6,11.150000000000002,-0.0026961045174200837,0.0013743104369587965,0.0
LiCl-NaCl,Li,li1280,0.6,11.25,-0.004449824023064819,0.0007319831310551335,0.0
LiCl-NaCl,Li,li1280,0.6,11.350000000000001,-0.004782352335409579,0.0016907145115994159,0.0
LiCl-NaCl,Li,li1280,0.6,11.45,-0.007503375976653404,0.001405506857236581,0.0
LiCl-NaCl,Li,li1280,0.6,11.55,-0.00789353211999777,0.0010619197972765696,0.0
LiCl-NaCl,Li,li1280,0.6,11.650000000000002,-0.008590462073895244,0.002284969502144676,0.0
LiCl-NaCl,Li,li1280,0.6,11.75,-0.009977040881255617,0.0017019401914829964,0.0
LiCl-NaCl,Li,li1280,0.6,11.850000000000001,-0.009388906452338253,0.0017492520198412755,0.0
LiCl-NaCl,Li,li1280,0.6,11.95,-0.01057946871060289,0.0019907153460883764,0.0
LiCl-NaCl,Li,li1120,0.65,0.05,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.15000000000000002,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.25,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.35000000000000003,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.45,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.55,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.75,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.8500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,0.95,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.05,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.1500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.25,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.35,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.4500000000000002,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.55,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.75,nan,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.85,1.0,nan,0.0
LiCl-NaCl,Li,li1120,0.65,1.9500000000000002,1.0,0.0,0.0
LiCl-NaCl,Li,li1120,0.65,2.05,0.8601835664335664,0.1377538446432775,0.0
LiCl-NaCl,Li,li1120,0.65,2.1500000000000004,0.833622133143901,0.041308081830202924,0.0
LiCl-NaCl,Li,li1120,0.65,2.25,0.7504834132412043,0.03339494638401838,0.0
LiCl-NaCl,Li,li1120,0.65,2.3500000000000005,0.7199527937488919,0.031309139580544806,0.0
LiCl-NaCl,Li,li1120,0.65,2.45,0.6398021143603769,0.011088671671830164,0.0
LiCl-NaCl,Li,li1120,0.65,2.55,0.5644364659547823,0.015237470514830948,0.0
LiCl-NaCl,Li,li1120,0.65,2.6500000000000004,0.4733360807315129,0.017950756380630678,0.0
LiCl-NaCl,Li,li1120,0.65,2.75,0.39826581711986,0.004348809424883658,0.0
LiCl-NaCl,Li,li1120,0.65,2.8500000000000005,0.31237921553669623,0.011724038275720288,0.0
LiCl-NaCl,Li,li1120,0.65,2.95,0.24532161444897183,0.009476984782840737,0.0
LiCl-NaCl,Li,li1120,0.65,3.05,0.19000432235081355,0.0055252705462386885,0.0
LiCl-NaCl,Li,li1120,0.65,3.1500000000000004,0.13727837384686237,0.004673965250660468,0.0
LiCl-NaCl,Li,li1120,0.65,3.25,0.09766651302204155,0.0059157980201374,0.0
LiCl-NaCl,Li,li1120,0.65,3.3500000000000005,0.054200583682216474,0.002405136426727862,0.0
LiCl-NaCl,Li,li1120,0.65,3.45,0.029850256661668073,0.003978517219308025,0.0
LiCl-NaCl,Li,li1120,0.65,3.55,0.004025826635965513,0.007372532322258548,0.0
LiCl-NaCl,Li,li1120,0.65,3.6500000000000004,-0.013929303930776626,0.005492927282444738,0.0
LiCl-NaCl,Li,li1120,0.65,3.75,-0.024442071054811887,0.0029525748074883057,0.0
LiCl-NaCl,Li,li1120,0.65,3.8500000000000005,-0.03270093865125423,0.0060579860389698955,0.0
LiCl-NaCl,Li,li1120,0.65,3.95,-0.03761994662142598,0.0024712266047775223,0.0
LiCl-NaCl,Li,li1120,0.65,4.050000000000001,-0.04105929744973369,0.0041256106259652614,0.0
LiCl-NaCl,Li,li1120,0.65,4.15,-0.04328224031048933,0.005843131117241834,0.0
LiCl-NaCl,Li,li1120,0.65,4.25,-0.040786535601756935,0.004624416383892459,0.0
LiCl-NaCl,Li,li1120,0.65,4.35,-0.045242954851615336,0.002523810993937452,0.0
LiCl-NaCl,Li,li1120,0.65,4.45,-0.04705285278392224,0.005201444508665038,0.0
LiCl-NaCl,Li,li1120,0.65,4.550000000000001,-0.05503555376162894,0.007634379580528157,0.0
LiCl-NaCl,Li,li1120,0.65,4.65,-0.05873495397783923,0.005584743902155145,0.0
LiCl-NaCl,Li,li1120,0.65,4.75,-0.07216736119837108,0.004135158172856617,0.0
LiCl-NaCl,Li,li1120,0.65,4.8500000000000005,-0.07706978236853179,0.002327969178674137,0.0
LiCl-NaCl,Li,li1120,0.65,4.95,-0.08078823289583736,0.002597908852708527,0.0
LiCl-NaCl,Li,li1120,0.65,5.050000000000001,-0.07836410100342683,0.003329836789131886,0.0
LiCl-NaCl,Li,li1120,0.65,5.15,-0.07549178411257773,0.002494191093581037,0.0
LiCl-NaCl,Li,li1120,0.65,5.25,-0.06386559395603641,0.0042752483716511315,0.0
LiCl-NaCl,Li,li1120,0.65,5.3500000000000005,-0.05488889510497286,0.0024889451580172744,0.0
LiCl-NaCl,Li,li1120,0.65,5.45,-0.04120045689581042,0.0024537125642068586,0.0
LiCl-NaCl,Li,li1120,0.65,5.550000000000001,-0.02693729905968345,0.003300147349852822,0.0
LiCl-NaCl,Li,li1120,0.65,5.65,-0.012276239583168147,0.002515879544412553,0.0
LiCl-NaCl,Li,li1120,0.65,5.75,0.0035950997577898214,0.006451309512688089,0.0
LiCl-NaCl,Li,li1120,0.65,5.8500000000000005,0.015272876506485789,0.002509651910107485,0.0
LiCl-NaCl,Li,li1120,0.65,5.95,0.025239268096502343,0.0030330945731288396,0.0
LiCl-NaCl,Li,li1120,0.65,6.050000000000001,0.03710777632119344,0.004187394283575067,0.0
LiCl-NaCl,Li,li1120,0.65,6.15,0.042101275799867,0.0008377350507982431,0.0
LiCl-NaCl,Li,li1120,0.65,6.25,0.046872803784903994,0.002294186101637574,0.0
LiCl-NaCl,Li,li1120,0.65,6.3500000000000005,0.04757255205478772,0.003449082292268355,0.0
LiCl-NaCl,Li,li1120,0.65,6.45,0.049809897957056926,0.0021195638791956695,0.0
LiCl-NaCl,Li,li1120,0.65,6.550000000000001,0.04698773614768992,0.0033363456393686155,0.0
LiCl-NaCl,Li,li1120,0.65,6.65,0.043229683268932284,0.0019518578045364097,0.0
LiCl-NaCl,Li,li1120,0.65,6.75,0.03854306813915376,0.003375699035607388,0.0
LiCl-NaCl,Li,li1120,0.65,6.8500000000000005,0.0322661040416522,0.003918696718703623,0.0
LiCl-NaCl,Li,li1120,0.65,6.95,0.03199792160939141,0.0014408296047825114,0.0
LiCl-NaCl,Li,li1120,0.65,7.050000000000001,0.024453025663359385,0.0018910841162906441,0.0
LiCl-NaCl,Li,li1120,0.65,7.15,0.01873200009119158,0.0021341620431020707,0.0
LiCl-NaCl,Li,li1120,0.65,7.25,0.013934547568641542,0.0028629954995550485,0.0
LiCl-NaCl,Li,li1120,0.65,7.3500000000000005,0.005958427864765858,0.002067169941573664,0.0
LiCl-NaCl,Li,li1120,0.65,7.45,0.0031594923030638933,0.001234511373319148,0.0
LiCl-NaCl,Li,li1120,0.65,7.550000000000001,-0.0009934402529938602,0.0032692486400661995,0.0
LiCl-NaCl,Li,li1120,0.65,7.65,-0.005804406961121611,0.0021764860677417875,0.0
LiCl-NaCl,Li,li1120,0.65,7.75,-0.009808056782095287,0.003195146656475815,0.0
LiCl-NaCl,Li,li1120,0.65,7.8500000000000005,-0.012837555222132035,0.0020897407156124296,0.0
LiCl-NaCl,Li,li1120,0.65,7.95,-0.0164997504951927,0.002680425219431138,0.0
LiCl-NaCl,Li,li1120,0.65,8.05,-0.019324885251729818,0.00229500743210399,0.0
LiCl-NaCl,Li,li1120,0.65,8.15,-0.020352303347149547,0.0032224185435775865,0.0
LiCl-NaCl,Li,li1120,0.65,8.25,-0.019943094852130416,0.0025030951921093014,0.0
LiCl-NaCl,Li,li1120,0.65,8.350000000000001,-0.022114315291576148,0.00282719104287333,0.0
LiCl-NaCl,Li,li1120,0.65,8.45,-0.020220280402656332,0.0021035692189012383,0.0
LiCl-NaCl,Li,li1120,0.65,8.55,-0.019654278650943935,0.0013874089263601003,0.0
LiCl-NaCl,Li,li1120,0.65,8.65,-0.01812589354648475,0.0032213370358482128,0.0
LiCl-NaCl,Li,li1120,0.65,8.75,-0.01569253656880698,0.0015238771623817956,0.0
LiCl-NaCl,Li,li1120,0.65,8.850000000000001,-0.014227019602869762,0.0020793456521897256,0.0
LiCl-NaCl,Li,li1120,0.65,8.95,-0.010203553714766223,0.0028969652255114433,0.0
LiCl-NaCl,Li,li1120,0.65,9.05,-0.006259971202751569,0.001983083368341889,0.0
LiCl-NaCl,Li,li1120,0.65,9.15,-0.004299365112367282,0.002289247020165573,0.0
LiCl-NaCl,Li,li1120,0.65,9.25,-0.0015004372077593864,0.0016249271323754218,0.0
LiCl-NaCl,Li,li1120,0.65,9.350000000000001,0.0016058756741412772,0.001523213088394766,0.0
LiCl-NaCl,Li,li1120,0.65,9.45,0.005424650227816685,0.00190992109231293,0.0
LiCl-NaCl,Li,li1120,0.65,9.55,0.005589704654423988,0.003320453481884762,0.0
LiCl-NaCl,Li,li1120,0.65,9.650000000000002,0.009564627585874286,0.0009827498423486698,0.0
LiCl-NaCl,Li,li1120,0.65,9.75,0.01128385180793856,0.0015463359928156659,0.0
LiCl-NaCl,Li,li1120,0.65,9.850000000000001,0.012571708703038142,0.0019822040479483224,0.0
LiCl-NaCl,Li,li1120,0.65,9.95,0.012445265192737698,0.0011885458297031632,0.0
LiCl-NaCl,Li,li1120,0.65,10.05,0.014151385064750555,0.0010745551793685756,0.0
LiCl-NaCl,Li,li1120,0.65,10.150000000000002,0.013368925503634332,0.001287585701447892,0.0
LiCl-NaCl,Li,li1120,0.65,10.25,0.01327093563926085,0.00175126682155623,0.0
LiCl-NaCl,Li,li1120,0.65,10.350000000000001,0.01308444912094231,0.0033350150440635564,0.0
LiCl-NaCl,Li,li1120,0.65,10.45,0.01175432948604238,0.0019020325349047463,0.0
LiCl-NaCl,Li,li1120,0.65,10.55,0.009715685099053184,0.0016193096147632965,0.0
LiCl-NaCl,Li,li1120,0.65,10.650000000000002,0.007535971392916063,0.0019795610626578333,0.0
LiCl-NaCl,Li,li1120,0.65,10.75,0.006103293100037099,0.0013263725277599626,0.0
LiCl-NaCl,Li,li1120,0.65,10.850000000000001,0.0036623977755138037,0.0025984342647812062,0.0
LiCl-NaCl,Li,li1120,0.65,10.95,0.0022254658200875355,0.001532207598947656,0.0
LiCl-NaCl,Li,li1120,0.65,11.05,0.0019079336353763354,0.0015521850800338684,0.0
LiCl-NaCl,Li,li1120,0.65,11.150000000000002,-0.0029585926122071005,0.0016982655464743764,0.0
LiCl-NaCl,Li,li1120,0.65,11.25,-0.002422278438811931,0.0008516406432523953,0.0
LiCl-NaCl,Li,li1120,0.65,11.350000000000001,-0.003982912445960052,0.001954643211971569,0.0
LiCl-NaCl,Li,li1120,0.65,11.45,-0.005241058701051626,0.0019059334116585092,0.0
LiCl-NaCl,Li,li1120,0.65,11.55,-0.008181990708050035,0.0017517602026339717,0.0
LiCl-NaCl,Li,li1120,0.65,11.650000000000002,-0.007538731114527408,0.001919600238945772,0.0
LiCl-NaCl,Li,li1120,0.65,11.75,-0.007651699642111431,0.0016753751901648524,0.0
LiCl-NaCl,Li,li1120,0.65,11.850000000000001,-0.008285052839732243,0.0016125305102517287,0.0
LiCl-NaCl,Li,li1120,0.65,11.95,-0.008181865767146634,0.0017133996722184064,0.0
LiCl-NaCl,Li,li960,0.7,0.05,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.15000000000000002,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.25,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.35000000000000003,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.45,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.55,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.75,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.8500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,0.95,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.05,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.1500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.25,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.35,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.4500000000000002,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.55,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.6500000000000001,nan,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.75,1.0,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.85,1.0,nan,0.0
LiCl-NaCl,Li,li960,0.7,1.9500000000000002,1.0,0.0,0.0
LiCl-NaCl,Li,li960,0.7,2.05,0.9107421875,0.1095321874697651,0.0
LiCl-NaCl,Li,li960,0.7,2.1500000000000004,0.8359175531914893,0.06925283113581045,0.0
LiCl-NaCl,Li,li960,0.7,2.25,0.7543557236061684,0.03796904362580916,0.0
LiCl-NaCl,Li,li960,0.7,2.3500000000000005,0.6704326923076922,0.026276657924704416,0.0
LiCl-NaCl,Li,li960,0.7,2.45,0.5956750643027742,0.02405239841724083,0.0
LiCl-NaCl,Li,li960,0.7,2.55,0.5230147423191278,0.011067645433522219,0.0
