# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 4.480000e+02 0.000000e+00 1.238528e+03 0.000000e+00 1.064211e+03 0.000000e+00 3.424000e+03 0.000000e+00 2.942086e+03 0.000000e+00 2.528000e+03 0.000000e+00
2.932915e-04 8.650888e-01 6.998397e-02 1.463028e-01 2.263007e-02 -5.551297e-01 5.760878e-02 8.851176e-02 1.052316e-02 -1.860203e-02 1.349553e-02 4.465326e-01 5.191242e-02
1.173166e-03 2.704767e-01 4.703322e-02 5.068499e-02 2.096105e-02 -1.657139e-01 3.685035e-02 6.337247e-02 9.513852e-03 3.067616e-02 1.093881e-02 1.768498e-01 3.883394e-02
2.639623e-03 2.582002e-01 9.793557e-02 7.080317e-02 2.534757e-02 -1.163345e-01 5.001232e-02 6.320856e-02 8.668782e-03 1.896330e-02 1.420484e-02 1.222662e-01 2.579119e-02
4.692664e-03 2.777448e-01 3.631076e-02 7.334220e-02 9.491637e-03 -1.280415e-01 2.309468e-02 7.618305e-02 7.944640e-03 2.728170e-02 7.691627e-03 1.475776e-01 2.148211e-02
7.332287e-03 6.503976e-01 6.776898e-02 1.466897e-01 1.017640e-02 -2.891046e-01 3.958063e-02 8.670329e-02 3.994668e-03 -3.123366e-03 8.945200e-03 2.371612e-01 2.523987e-02
1.055849e-02 7.957018e-01 1.151176e-01 2.108625e-01 4.314767e-02 -2.910950e-01 5.738930e-02 1.197156e-01 2.165747e-02 -1.467488e-02 1.593771e-02 2.221955e-01 2.998256e-02
1.437128e-02 5.806788e-01 8.209541e-02 1.387247e-01 1.127086e-02 -1.785041e-01 3.040518e-02 1.052233e-01 4.123776e-03 1.866293e-02 4.643325e-03 1.705702e-01 1.190419e-02
2.932915e-04 3.233913e-01 9.404305e-02 3.487869e-02 1.787446e-02 -2.317855e-01 7.528610e-02 6.022174e-02 8.014219e-03 4.130173e-02 1.349818e-02 2.452652e-01 6.536991e-02
5.865830e-04 1.427472e-01 2.165684e-02 5.915935e-02 9.910417e-03 -4.939869e-02 1.093643e-02 7.181725e-02 9.740120e-03 3.472020e-02 8.177584e-03 8.433393e-02 1.332358e-02
