# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 4.480000e+02 0.000000e+00 1.238528e+03 0.000000e+00 1.064211e+03 0.000000e+00 3.424000e+03 0.000000e+00 2.942086e+03 0.000000e+00 2.528000e+03 0.000000e+00
2.935617e-04 6.976334e-01 7.330863e-02 1.512189e-01 1.446137e-02 -4.088988e-01 6.607878e-02 8.598601e-02 1.130317e-02 -2.710903e-02 7.029850e-03 3.122041e-01 4.972081e-02
1.174247e-03 2.853458e-01 3.727943e-02 8.019231e-02 1.976279e-02 -1.383512e-01 3.417546e-02 7.394748e-02 1.525937e-02 1.995849e-02 8.089788e-03 1.397269e-01 3.068732e-02
2.642055e-03 4.506414e-01 8.506901e-02 1.198382e-01 1.757183e-02 -2.165707e-01 5.215347e-02 8.087468e-02 5.225854e-03 -3.037698e-03 1.585750e-02 1.769138e-01 2.804993e-02
4.696988e-03 3.607598e-01 6.625064e-02 8.063107e-02 1.450939e-02 -1.781725e-01 4.341544e-02 7.068179e-02 9.490751e-03 1.451657e-02 1.005876e-02 1.684688e-01 3.430515e-02
7.339043e-03 7.020264e-01 1.024577e-01 1.430564e-01 2.689531e-02 -3.325121e-01 3.998630e-02 8.579896e-02 9.418280e-03 -1.129860e-02 1.170036e-02 2.505375e-01 1.741171e-02
1.056822e-02 7.132649e-01 1.021334e-01 1.802124e-01 2.789636e-02 -2.766955e-01 3.170464e-02 1.126821e-01 8.712310e-03 -2.518603e-03 1.244325e-02 2.409178e-01 1.860169e-02
1.438452e-02 5.211556e-01 8.087090e-02 1.334878e-01 2.453967e-02 -1.793826e-01 1.717307e-02 8.976227e-02 1.073826e-02 2.419476e-03 6.748198e-03 1.825694e-01 2.134922e-03
2.935617e-04 4.087325e-01 8.406028e-02 6.323668e-02 1.808114e-02 -2.701380e-01 8.779277e-02 6.596964e-02 1.071741e-02 2.413742e-02 1.099084e-02 2.572942e-01 7.756773e-02
5.871234e-04 2.605191e-01 6.963650e-02 8.412501e-02 1.106962e-02 -1.168729e-01 4.666456e-02 8.294046e-02 7.625160e-03 2.728268e-02 3.823282e-03 1.308747e-01 3.901440e-02
1.467809e-03 3.548143e-01 1.806429e-01 6.839802e-02 3.550811e-02 -2.135105e-01 1.143816e-01 6.694118e-02 1.026226e-02 2.121284e-02 1.861257e-02 2.062362e-01 7.771578e-02
2.935617e-03 2.766288e-01 3.903128e-02 6.161850e-02 1.549269e-02 -1.411148e-01 1.280144e-02 7.519600e-02 9.936069e-03 4.384758e-02 5.613350e-03 1.771483e-01 1.067392e-02
4.990549e-03 3.081348e-01 6.061215e-02 9.957592e-02 2.250808e-02 -1.164508e-01 3.396691e-02 8.167621e-02 9.092332e-03 1.866196e-02 1.199408e-02 1.323032e-01 2.359923e-02
7.632605e-03 5.662948e-01 7.872385e-02 1.258302e-01 2.016746e-02 -2.480695e-01 3.967702e-02 9.156818e-02 8.872816e-03 1.210436e-02 3.304665e-03 2.164457e-01 2.421302e-02
1.086178e-02 5.296320e-01 1.099764e-01 1.122673e-01 3.685303e-02 -2.248467e-01 4.632808e-02 9.579245e-02 1.278666e-02 2.077727e-02 1.141707e-02 2.270791e-01 3.288213e-02
1.467809e-02 1.120832e+00 2.486738e-01 2.551380e-01 7.450158e-02 -3.992116e-01 1.001805e-01 1.213342e-01 2.579669e-02 -3.174805e-02 1.897487e-02 2.830547e-01 5.691813e-02
1.174247e-03 2.049667e-01 7.069821e-02 6.783101e-02 2.508140e-02 -8.929098e-02 3.042278e-02 6.387596e-02 1.184112e-02 1.896311e-02 9.301148e-03 1.012264e-01 1.966746e-02
1.467809e-03 5.550912e-01 7.494833e-02 1.019227e-01 2.680738e-02 -3.264288e-01 5.711946e-02 8.184150e-02 9.700440e-03 1.209080e-02 1.417684e-02 2.818267e-01 4.900636e-02
2.348494e-03 2.881191e-01 7.610941e-02 5.617890e-02 1.762476e-02 -1.645193e-01 4.408897e-02 7.702777e-02 4.792807e-03 4.196953e-02 1.417087e-02 1.868635e-01 2.253211e-02
3.816302e-03 3.363841e-01 9.392526e-02 8.174984e-02 2.218538e-02 -1.654794e-01 4.804514e-02 6.935309e-02 7.653808e-03 1.363451e-02 1.011396e-02 1.593676e-01 3.033220e-02
5.871234e-03 3.936747e-01 5.083928e-02 9.785483e-02 1.598631e-02 -1.714655e-01 2.534268e-02 8.443373e-02 1.140271e-02 1.841903e-02 7.851205e-03 1.670761e-01 1.447388e-02
8.513290e-03 6.402338e-01 9.177205e-02 1.322687e-01 2.496334e-02 -3.226255e-01 4.731783e-02 8.801027e-02 9.327401e-03 -8.135922e-04 1.154609e-02 2.827267e-01 2.321993e-02
1.174247e-02 7.121994e-01 1.353072e-01 1.438559e-01 2.100447e-02 -3.009288e-01 6.103375e-02 8.883965e-02 7.133545e-03 -1.590243e-02 5.077466e-03 2.314341e-01 3.981751e-02
1.555877e-02 6.974643e-01 4.559974e-02 1.211787e-01 1.306721e-02 -2.862919e-01 1.914918e-02 8.371856e-02 1.335982e-02 -6.660446e-03 5.679835e-03 2.245538e-01 1.035217e-02
2.642055e-03 4.553748e-01 7.832039e-02 1.315014e-01 2.621451e-02 -2.056517e-01 3.851611e-02 8.797599e-02 1.471793e-02 -4.046869e-03 1.090266e-02 1.669263e-01 2.177560e-02
2.935617e-03 3.261450e-01 7.777683e-02 6.428481e-02 2.138061e-02 -1.829324e-01 4.695904e-02 6.928871e-02 1.069294e-02 2.600180e-02 7.798518e-03 1.833730e-01 3.129244e-02
3.816302e-03 2.561771e-01 5.362797e-02 8.113579e-02 1.090176e-02 -1.054335e-01 3.880845e-02 7.722543e-02 6.202815e-03 2.124090e-02 7.196950e-03 1.182312e-01 2.780049e-02
5.284111e-03 3.755565e-01 4.195768e-02 1.092826e-01 1.738582e-02 -1.460212e-01 1.793967e-02 9.068538e-02 7.500838e-03 2.161432e-02 5.187836e-03 1.500747e-01 1.675022e-02
