# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 4.480000e+02 0.000000e+00 1.238528e+03 0.000000e+00 1.064211e+03 0.000000e+00 3.424000e+03 0.000000e+00 2.942086e+03 0.000000e+00 2.528000e+03 0.000000e+00
2.934835e-04 5.884213e-01 8.639856e-02 1.506463e-01 1.628139e-02 -3.205165e-01 5.921008e-02 8.758408e-02 1.298024e-02 -2.465735e-02 2.908401e-03 2.431512e-01 5.084047e-02
1.173934e-03 3.316235e-01 4.815709e-02 6.484029e-02 1.132023e-02 -2.032913e-01 2.997308e-02 6.504024e-02 9.888566e-03 2.167872e-02 8.829181e-03 2.017382e-01 2.355621e-02
2.641351e-03 3.180887e-01 1.083783e-01 8.902418e-02 2.562260e-02 -1.520115e-01 6.162338e-02 7.887452e-02 8.103613e-03 2.154910e-02 1.520227e-02 1.588998e-01 3.812766e-02
4.695736e-03 5.331603e-01 9.682579e-02 1.397184e-01 2.473290e-02 -2.244170e-01 4.695471e-02 8.250847e-02 1.041434e-02 -8.107262e-03 9.596889e-03 1.737325e-01 2.329070e-02
7.337087e-03 6.586674e-01 1.860748e-01 1.833037e-01 4.643916e-02 -2.461663e-01 7.893993e-02 1.049708e-01 1.164378e-02 -1.517339e-02 2.317314e-02 1.803739e-01 3.164164e-02
1.056541e-02 5.809393e-01 1.794689e-01 1.508824e-01 3.739650e-02 -2.082336e-01 7.634143e-02 9.987899e-02 1.040717e-02 1.532782e-03 1.451234e-02 1.774164e-01 4.077933e-02
1.438069e-02 7.520971e-01 1.178935e-01 1.352114e-01 2.272950e-02 -2.994815e-01 3.716085e-02 8.501741e-02 9.772123e-03 3.335256e-03 6.395555e-03 2.586635e-01 2.250362e-02
2.934835e-04 3.875146e-01 1.414157e-01 8.904350e-02 3.296556e-02 -2.203229e-01 8.436260e-02 6.266014e-02 7.889668e-03 -1.183632e-03 1.869224e-02 1.846821e-01 5.340678e-02
5.869670e-04 3.847141e-01 1.428351e-01 9.440464e-02 2.818323e-02 -2.133788e-01 8.825090e-02 7.595050e-02 1.281182e-02 9.404647e-03 1.027540e-02 1.932719e-01 6.388869e-02
1.467417e-03 4.183673e-01 4.427378e-02 1.307807e-01 1.570367e-02 -1.911112e-01 3.227311e-02 9.478093e-02 1.273068e-02 2.194347e-03 4.784052e-03 1.650621e-01 2.345624e-02
2.934835e-03 5.167641e-01 1.100511e-01 1.475821e-01 2.162143e-02 -2.425031e-01 8.169740e-02 1.020913e-01 9.899692e-03 6.883812e-04 1.080403e-02 2.096874e-01 6.019246e-02
4.989219e-03 6.854839e-01 1.855483e-01 1.663498e-01 4.889071e-02 -3.104508e-01 8.375896e-02 9.325729e-02 1.038618e-02 -1.806118e-02 2.305322e-02 2.304662e-01 4.637874e-02
7.630570e-03 6.556387e-01 1.773242e-01 1.659874e-01 4.722763e-02 -3.003978e-01 8.214102e-02 9.471498e-02 1.827765e-02 -1.941977e-02 1.711830e-02 2.378479e-01 4.705372e-02
1.085889e-02 7.577500e-01 1.343658e-01 1.555726e-01 2.690201e-02 -3.305228e-01 5.889246e-02 8.696458e-02 5.323081e-03 -1.479760e-02 1.453912e-02 2.522494e-01 3.570589e-02
1.467417e-02 7.196109e-01 2.981534e-02 1.659723e-01 1.258080e-02 -2.652242e-01 3.085616e-02 1.095359e-01 3.912659e-03 6.385841e-03 6.331973e-03 2.397208e-01 2.945168e-02
1.173934e-03 4.255979e-01 1.030335e-01 7.899118e-02 2.696984e-02 -2.514338e-01 5.902407e-02 7.030342e-02 6.573463e-03 1.788670e-02 1.869826e-02 2.286558e-01 3.076951e-02
1.467417e-03 2.750338e-01 6.601546e-02 8.369732e-02 1.780687e-02 -1.224663e-01 4.773486e-02 7.588588e-02 6.358946e-03 1.967603e-02 9.302487e-03 1.253629e-01 3.492100e-02
2.347868e-03 3.984501e-01 2.450170e-02 7.156744e-02 7.015688e-03 -2.354144e-01 2.564327e-02 6.828726e-02 4.423893e-03 2.182221e-02 8.097780e-03 2.244299e-01 2.864717e-02
3.815285e-03 2.787078e-01 9.528994e-02 7.026428e-02 3.201673e-02 -1.420300e-01 3.865941e-02 6.828525e-02 1.075167e-02 1.627147e-02 1.220368e-02 1.443761e-01 2.043024e-02
5.869670e-03 6.034556e-01 1.125764e-01 1.679251e-01 3.661097e-02 -2.480392e-01 5.050969e-02 1.012666e-01 1.405089e-02 -8.587511e-03 1.395973e-02 2.004295e-01 3.043698e-02
