system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_I,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0425,0.0425,3.6433767216132162,kJ/mol,1.4697216119948617,0.03776093880151165,3.6433767216132162,1.478698662022381,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.045781049535989764,0.026431701273387283,0.018467867328596996,0.010662428173523772,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.045,0.045,3.918655606251897,kJ/mol,1.580767863039735,0.04061400339253395,3.918655606251897,1.5897449130672543,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04370833620795574,0.025235019675493915,0.0176317441916152,0.010179692255311658,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0475,0.0475,4.202177612993711,kJ/mol,1.6951393520797404,0.04355250192384119,4.202177612993711,1.7041164021072597,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.040958086639905106,0.02364716234704123,0.01652230601450752,0.009539157825109291,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.05,0.05,4.494332019739792,kJ/mol,1.8129931120511027,0.046580468976571865,4.494332019739792,1.821970162078622,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03786801289179668,0.02186310743675503,0.015275784307511952,0.008819478182024687,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.052500000000000005,0.052500000000000005,4.79535806654784,kJ/mol,1.9344256513058602,0.04970038409919652,4.79535806654784,1.9434027013333794,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03488736932104529,0.02014223206882339,0.01407340623675146,0.008125284879203415,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.055,0.055,5.105318851481282,kJ/mol,2.059462423316046,0.052912901257059275,5.105318851481282,2.0684394733435654,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03264883568656521,0.018849814072366286,0.01317039194172807,0.00760392933288958,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0575,0.0575,5.424088993462188,kJ/mol,2.188052849924625,0.0562167209668587,5.424088993462188,2.197029899952144,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.031996919467388106,0.018473430067735302,0.012907411901577218,0.007452097735916987,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.06,0.06,5.751356949913079,kJ/mol,2.320071256271661,0.05960861431731245,5.751356949913079,2.3290483062991805,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03375654064214598,0.019489347826653524,0.013617235086789881,0.007861914342976555,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0625,0.0625,6.086641827491912,kJ/mol,2.4553236521684187,0.06308359720014778,6.086641827491912,2.464300702195938,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03823616502308653,0.022075660168857963,0.015424295204188853,0.008905220988198688,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.065,0.065,6.429323510492114,kJ/mol,2.5935598857570126,0.06663524256896379,6.429323510492114,2.602536935784532,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04501361996781424,0.025988625605617068,0.018158289728416356,0.010483693462724401,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0675,0.0675,6.778683967272644,kJ/mol,2.734490306336576,0.07025610855021114,6.778683967272644,2.7434673563640954,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.05321164831028733,0.030721759475968086,0.02146533710542857,0.012393018156065248,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.07,0.07,7.133956792670489,kJ/mol,2.8778057495473157,0.07393825191411452,7.133956792670489,2.886782799574835,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06179754740921813,0.03567883063197075,0.02492884978289855,0.014392678132744223,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.07250000000000001,0.07250000000000001,7.49438141213234,kJ/mol,3.0231994030708953,0.07767378986090989,7.49438141213234,3.0321764530984145,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0697035507980577,0.040243363816731374,0.028118095620736774,0.016233990075732015,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.07500000000000001,0.07500000000000001,7.8592579733244055,kJ/mol,3.1703889496563757,0.08145546893229039,7.8592579733244055,3.179365999683895,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07587441607983825,0.04380611454830029,0.030607394631607752,0.017671187529751844,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.07750000000000001,0.07750000000000001,8.227998796380678,kJ/mol,3.3191373219165503,0.08527719825565327,8.227998796380678,3.3281143719440696,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07932722145880916,0.045799592663308526,0.03200024063004134,0.018475347541887167,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.08,0.08,8.60017236127179,kJ/mol,3.469270446632636,0.08913450544105217,8.60017236127179,3.4782474966601553,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07924536581998551,0.045752333288199006,0.03196722043733721,0.01845628332474075,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0825,0.0825,8.975536165956397,kJ/mol,3.620690499583216,0.09302487713193841,8.975536165956397,3.629667549610735,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07510947848741355,0.04336447762340062,0.030298822283120065,0.017493033201288002,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.085,0.085,9.354055382998377,kJ/mol,3.773383431538835,0.09694795236737262,9.354055382998377,3.782360481566354,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06687698020004566,0.038611442521085636,0.02697786988698736,0.015575680441414852,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0875,0.0875,9.73590502881849,kJ/mol,3.9274198433282557,0.10090554506473381,9.73590502881849,3.936396893355775,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.05526733368632616,0.031908609981193284,0.022294591243959914,0.01287178825617293,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.09,0.09,10.121454298529592,kJ/mol,4.08294866658218,0.10490148166172732,10.121454298529592,4.0919257166096985,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.042360335145856125,0.0244567508994228,0.01708796668922121,0.009865742167925224,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0925,0.0925,10.511232759439677,kJ/mol,4.240183526346007,0.10894125073673422,10.511232759439677,4.249160576373526,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03285904491401592,0.018971178426421098,0.013255189388775575,0.007652887161769049,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.095,0.095,10.905879174932696,kJ/mol,4.399382096865931,0.11303147260571224,10.905879174932696,4.40835914689345,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0328219109966171,0.01894973914921482,0.013240209735253555,0.007644238654775744,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.0975,0.0975,11.306074778420589,kJ/mol,4.560819184604432,0.11717920775544145,11.306074778420589,4.5697962346319505,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03951804655038643,0.02281575481371377,0.01594140038672832,0.0092037718045372,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.01,0.1,0.1,11.712463794956399,kJ/mol,4.724754667020193,0.12139113310809081,11.712463794956399,4.733731717047712,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04385736443901446,0.02532106116481252,0.01769186150275828,0.01021440100108307,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0,0.0,0.031051811811407114,kJ/mol,0.012526159768242397,0.0003218293509235082,0.031051811811407114,0.02150320979576154,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08103826739832438,0.04678746549708346,0.032690468786109816,0.01887385095359556,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0025,0.0025,0.20465379115337806,kJ/mol,0.08255640929209791,0.002121087077654238,0.20465379115337806,0.09153345931961705,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08120962223284696,0.046886397256922015,0.032759592547625775,0.0189137595759142,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.005,0.005,0.3854896277517034,kJ/mol,0.1555047639585483,0.00399531845164347,0.3854896277517034,0.16448181398606743,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07791163972706629,0.04498230616942686,0.031429201392636844,0.018145657884453843,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0075,0.0075,0.5737534116214369,kJ/mol,0.2314495187976146,0.0059465350741447764,0.5737534116214369,0.24042656882513375,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07235732798071977,0.0417755227875106,0.02918861727600238,0.016852056041572937,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.01,0.01,0.7693512317908577,kJ/mol,0.31035279055008774,0.007973763626523578,0.7693512317908577,0.3193298405776069,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06550942378031194,0.03782188345402037,0.026426203842193772,0.015257175901950498,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0125,0.0125,0.9719846713551672,kJ/mol,0.39209419919274213,0.010073911235508604,0.9719846713551672,0.40107124922026127,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.05814328803307026,0.033569042997463064,0.02345473815752111,0.013541599389017,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.015,0.015,1.1812348913576167,kJ/mol,0.4765047869938595,0.01224263694120964,1.1812348913576167,0.48548183702137865,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.050932160485395006,0.02940569656665203,0.02054580207611115,0.011862124359359546,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0175,0.0175,1.3966424141670897,kJ/mol,0.563399202765166,0.014475178593556848,1.3966424141670897,0.5723762527926851,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0445301755690842,0.02570950885187206,0.017963270455005287,0.010371099032723353,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.02,0.02,1.6177782119255606,kJ/mol,0.6526043786184723,0.016767089632139687,1.6177782119255606,0.6615814286459915,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03959845581106179,0.022862179122010027,0.015973837117060966,0.009222499159526385,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0225,0.0225,1.8443024598777704,kJ/mol,0.7439832307918571,0.019114848021558828,1.8443024598777704,0.7529602808193763,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03668262267217582,0.02117872207436218,0.014797603279980847,0.008543400237058232,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.025,0.025,2.0760082258957637,kJ/mol,0.8374522838053164,0.021516309061439642,2.0760082258957637,0.8464293338328356,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03592700366464935,0.020742465236961972,0.014492790006292236,0.00836741621144154,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0275,0.0275,2.3128484139862078,kJ/mol,0.9329925393491699,0.023970984636207504,2.3128484139862078,0.9419695893766891,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03689691120621267,0.021302441617172607,0.014884046300766602,0.008593308138378452,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.03,0.03,2.5549453977048513,kJ/mol,1.0306533623596739,0.026480143058392965,2.5549453977048513,1.0396304123871931,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03878941515389103,0.022395079280807136,0.01564747379268309,0.009034073206343198,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0325,0.0325,2.802583877706807,kJ/mol,1.1305495997872648,0.029046735042356883,2.802583877706807,1.139526649814784,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0408080629224484,0.023560546113382774,0.016461787128675635,0.009504217230083194,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.034999999999999996,0.034999999999999996,3.0561885447289123,kJ/mol,1.2328525699451551,0.031675162197416284,3.0561885447289123,1.2418296199726744,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04236926218079695,0.024461904925448953,0.017091567814546894,0.009867821278601393,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0375,0.0375,3.3162890404058682,kJ/mol,1.3377759278618007,0.03437091387229429,3.3162890404058682,1.34675297788932,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.043130727695868565,0.024901537245554165,0.017398739542809457,0.010045166958601227,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.04,0.04,3.5834754410585505,kJ/mol,1.445557707643412,0.03714010577709814,3.5834754410585505,1.4545347576709313,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04295256077180272,0.024798672523984062,0.01732686781532957,0.01000367179739359,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0425,0.0425,3.8583480055689634,kJ/mol,1.556440050995084,0.03998895915674438,3.8583480055689634,1.5654171010226032,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04185193404774041,0.024163225388569392,0.016882879996694945,0.009747335310787975,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.045,0.045,4.141465190387744,kJ/mol,1.6706482367110707,0.0429232620044786,4.141465190387744,1.67962528673859,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03997240075233594,0.023078076334516757,0.016124684806959784,0.0093095911138961,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0475,0.0475,4.433293938998064,kJ/mol,1.7883706276704363,0.04594785384847455,4.433293938998064,1.7973476776979556,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03758080033539313,0.0216972851900008,0.015159924067510266,0.00875258624127134,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.05,0.05,4.734166004764253,kJ/mol,1.9097410516726818,0.04906617307005944,4.734166004764253,1.918718101700201,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.035105396818288885,0.02026811030304772,0.014161357538303096,0.008176063586829829,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.052500000000000005,0.052500000000000005,5.044243572702763,kJ/mol,2.0348249334163864,0.05227990059847797,5.044243572702763,2.0438019834439056,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03320936430499744,0.019173435421106624,0.01339650663905373,0.007734476714258281,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.055,0.055,5.363496750073962,kJ/mol,2.1636102143062312,0.055588726617315835,5.363496750073962,2.1725872643337505,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03280540856033549,0.01894021146318535,0.013233552727453761,0.0076403952295305355,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0575,0.0575,5.691694638380318,kJ/mol,2.2960037509376416,0.05899025803228142,5.691694638380318,2.304980800965161,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03479266078892538,0.020087552072309407,0.014035201245301812,0.008103227217105572,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.06,0.06,6.028410748488062,kJ/mol,2.4318334995322557,0.062480074594986945,6.028410748488062,2.440810549559775,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.03952926098555713,0.022822229470878384,0.01594592423891164,0.009206383651813015,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0625,0.0625,6.373042495076161,kJ/mol,2.570856379910048,0.06605193094867445,6.373042495076161,2.579833429937567,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.04661732006760169,0.026914522289928782,0.01880521506057677,0.010857195977392804,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.065,0.065,6.724843541729422,kJ/mol,2.7127713233528907,0.06969809186148268,6.724843541729422,2.72174837338041,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.05519804518714458,0.03186860624753905,0.022266640578274988,0.01285565093181571,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0675,0.0675,7.0829668378337445,kJ/mol,2.8572366334925197,0.07340977827243478,7.0829668378337445,2.866213683520039,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06426386393793078,0.03710275914372982,0.025923750662284837,0.014967084423274891,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.07,0.07,7.446515424849765,kJ/mol,3.0038904813304272,0.07717769386135842,7.446515424849765,3.0128675313579465,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07277674370156388,0.04201767256684231,0.029357807671735587,0.016949738162093803,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.07250000000000001,0.07250000000000001,7.814597495629415,kJ/mol,3.1523731159159443,0.08099259569848982,7.814597495629415,3.1613501659434635,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07970405818545007,0.046017159448875196,0.032152254853015615,0.018563112994442018,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.07500000000000001,0.07500000000000001,8.186381813651012,kJ/mol,3.3023492202138187,0.08484586862437027,8.186381813651012,3.311326270241338,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08406177120724292,0.04853308623505844,0.03391013648216631,0.019578026426235667,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.07750000000000001,0.07750000000000001,8.561149469963908,kJ/mol,3.4535287896204765,0.08873006167277707,8.561149469963908,3.4625058396479957,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08498839465067984,0.04906807252956416,0.03428393216816343,0.01979383746616803,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.08,0.08,8.93833807546036,kJ/mol,3.6056849589256585,0.09263934609134594,8.93833807546036,3.614662008953178,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08184944560783834,0.0472557994547071,0.0330176943893886,0.019062774743734304,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0125,0.0825,0.0825,9.317574845912029,kJ/mol,3.758667348665789,0.09656985824381081,9.317574845912029,3.7676443986933084,0.008977050027519142,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07437156197881843,0.04293844132852376,0.030001150117050377,0.01732117209607741,3
