# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 9.600000e+02 0.000000e+00 1.752712e+03 1.136868e-13 1.466424e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.677312e+03 0.000000e+00 2.240000e+03 0.000000e+00
3.050864e-04 2.108231e-01 3.404189e-02 4.840823e-02 1.704399e-02 -8.141427e-02 1.829427e-02 6.253402e-02 6.655058e-03 4.296589e-02 7.441251e-03 1.067394e-01 1.707859e-02
1.220345e-03 6.192833e-01 1.292014e-01 9.400461e-02 3.404885e-02 -2.884150e-01 4.981159e-02 6.041466e-02 6.680722e-03 1.279076e-02 1.747628e-02 2.090588e-01 2.036740e-02
2.745777e-03 5.304683e-01 5.199041e-02 6.260296e-02 9.100390e-03 -2.548632e-01 2.926324e-02 5.309232e-02 6.216220e-03 2.074599e-02 6.038049e-03 1.924621e-01 1.903059e-02
4.881382e-03 1.372097e+00 4.293774e-01 1.825503e-01 7.067311e-02 -6.622939e-01 2.045217e-01 7.891610e-02 1.037664e-02 -2.630334e-02 3.645822e-02 4.142347e-01 1.000859e-01
7.627159e-03 6.002246e-01 4.862150e-02 9.045062e-02 2.038502e-02 -2.597675e-01 1.244242e-02 7.046420e-02 2.013686e-03 2.111150e-02 1.331532e-02 2.125025e-01 1.900028e-02
1.098311e-02 7.076908e-01 6.831137e-02 9.415139e-02 1.475063e-02 -3.194413e-01 4.970684e-02 8.347537e-02 6.290975e-03 2.866171e-02 6.680553e-03 2.763922e-01 4.558986e-02
1.494923e-02 9.415954e-01 1.701664e-01 1.240713e-01 1.718467e-02 -4.419529e-01 8.924317e-02 8.959655e-02 4.629503e-03 6.064681e-03 1.074567e-02 3.585755e-01 5.070536e-02
3.050864e-04 1.019800e-01 1.071039e-02 2.483637e-02 5.782865e-03 -3.612877e-02 9.017326e-03 5.409153e-02 9.942988e-03 4.831114e-02 9.842673e-03 8.204712e-02 1.302216e-02
6.101727e-04 4.153045e-01 9.271539e-02 8.404832e-02 1.529782e-02 -1.743455e-01 4.584662e-02 6.885512e-02 6.588886e-03 2.748074e-02 3.874664e-03 1.518621e-01 2.924448e-02
