# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 9.600000e+02 0.000000e+00 1.752712e+03 1.136868e-13 1.466424e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.677312e+03 0.000000e+00 2.240000e+03 0.000000e+00
3.049716e-04 6.808544e-01 1.828633e-01 9.191688e-02 3.741486e-02 -3.348281e-01 8.999707e-02 7.003018e-02 1.011882e-02 2.434999e-02 2.442058e-02 2.501921e-01 6.300272e-02
1.219886e-03 6.785376e-01 1.998639e-01 9.680786e-02 1.151009e-02 -3.266785e-01 1.208352e-01 6.331745e-02 4.142316e-03 1.166371e-02 1.173540e-02 2.316325e-01 6.892288e-02
2.744744e-03 2.842918e-01 6.542024e-02 4.993553e-02 1.694220e-02 -1.222917e-01 2.508412e-02 5.773923e-02 2.604562e-03 3.453469e-02 9.162370e-03 1.277903e-01 9.988471e-03
4.879546e-03 1.068864e+00 2.356446e-01 1.628559e-01 4.309912e-02 -4.709434e-01 9.566566e-02 7.718184e-02 9.297375e-03 -1.815287e-02 1.868185e-02 2.885682e-01 3.908046e-02
7.624290e-03 8.515905e-01 2.203480e-01 1.054370e-01 4.109178e-02 -3.967131e-01 1.029534e-01 7.235339e-02 7.229239e-03 1.625817e-02 1.889767e-02 2.983887e-01 5.448323e-02
1.097898e-02 7.794434e-01 1.526299e-01 8.638103e-02 3.620709e-02 -3.904900e-01 8.425749e-02 8.693495e-02 1.090499e-02 3.281269e-02 1.129071e-02 3.227449e-01 5.197255e-02
1.494361e-02 9.541183e-01 1.552310e-01 1.532121e-01 4.429298e-02 -4.431915e-01 8.040316e-02 8.726149e-02 1.033164e-02 -2.457404e-02 2.029179e-02 3.216030e-01 4.123112e-02
3.049716e-04 1.284366e+00 2.825138e-01 1.404349e-01 3.904917e-02 -6.762055e-01 1.441354e-01 8.389284e-02 8.099267e-03 9.245078e-03 1.905636e-02 4.586715e-01 7.483149e-02
6.099432e-04 4.203644e-01 1.140618e-01 7.620267e-02 1.999916e-02 -1.813733e-01 5.908933e-02 6.470114e-02 1.165194e-02 2.821996e-02 7.077881e-03 1.543847e-01 3.616269e-02
1.524858e-03 7.836397e-01 2.381429e-01 1.389027e-01 3.792157e-02 -3.465424e-01 1.109941e-01 7.512329e-02 7.869741e-03 -2.201455e-03 1.585586e-02 2.305085e-01 5.364884e-02
3.049716e-03 7.507168e-01 2.049438e-01 1.039587e-01 2.466279e-02 -3.585731e-01 1.017360e-01 6.089820e-02 3.889354e-03 4.084347e-03 1.522373e-02 2.477138e-01 4.728476e-02
5.184517e-03 8.180242e-01 1.048851e-01 1.050403e-01 1.374025e-02 -3.761816e-01 4.900427e-02 6.070912e-02 3.796430e-03 6.246680e-03 3.643543e-03 2.607961e-01 3.005339e-02
