# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 9.600000e+02 0.000000e+00 1.752712e+03 1.136868e-13 1.466424e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.677312e+03 0.000000e+00 2.240000e+03 0.000000e+00
3.051599e-04 1.766683e-01 5.397414e-02 3.963417e-02 8.798981e-03 -6.674327e-02 2.561496e-02 6.199210e-02 5.744355e-03 4.933413e-02 1.161353e-02 1.045493e-01 1.327210e-02
1.220640e-03 1.200312e+00 6.248497e-01 1.678687e-01 5.569940e-02 -5.819656e-01 3.590806e-01 8.105030e-02 1.047310e-02 -1.147775e-02 2.498802e-02 3.725631e-01 2.126557e-01
2.746439e-03 9.844359e-01 2.191529e-01 1.099125e-01 4.436826e-02 -5.027234e-01 9.863551e-02 6.867333e-02 1.172666e-02 1.133720e-02 1.757976e-02 3.513908e-01 5.034851e-02
4.882559e-03 1.072553e+00 3.476813e-01 1.440458e-01 4.463377e-02 -5.129639e-01 2.161348e-01 8.134671e-02 8.163103e-03 4.453903e-04 1.870384e-02 3.491224e-01 1.385617e-01
7.628998e-03 6.398682e-01 1.039109e-01 1.088288e-01 1.930039e-02 -2.788298e-01 5.035160e-02 6.434752e-02 6.616441e-03 7.895083e-04 6.537113e-03 2.170378e-01 2.729372e-02
1.098576e-02 8.059855e-01 8.860884e-02 1.281498e-01 9.533074e-03 -3.521981e-01 3.792291e-02 8.030038e-02 6.477047e-03 -8.637211e-03 9.779637e-03 2.474936e-01 1.969921e-02
1.495284e-02 8.603398e-01 4.443967e-02 1.227322e-01 2.019496e-02 -3.757580e-01 2.196016e-02 7.518713e-02 4.422314e-03 -5.404766e-03 1.248235e-02 2.824655e-01 1.201939e-02
3.051599e-04 4.120352e-01 1.229991e-01 7.711106e-02 1.932006e-02 -1.755388e-01 6.495022e-02 6.357953e-02 8.919731e-03 2.593073e-02 1.272677e-02 1.464471e-01 3.286181e-02
6.103199e-04 3.222655e-01 5.359221e-02 4.091904e-02 1.385993e-02 -1.596102e-01 3.249178e-02 5.837143e-02 7.197798e-03 4.336836e-02 8.563319e-03 1.581836e-01 2.961120e-02
1.525800e-03 3.476552e-01 7.391527e-02 4.356496e-02 9.325937e-03 -1.676551e-01 5.248377e-02 5.997789e-02 5.357960e-03 4.210430e-02 8.248505e-03 1.604531e-01 4.124905e-02
3.051599e-03 5.400147e-01 1.246194e-01 8.365167e-02 1.112865e-02 -2.461268e-01 7.061038e-02 5.951747e-02 6.238738e-03 1.801960e-02 1.196959e-02 1.955798e-01 3.347775e-02
5.187719e-03 1.222596e+00 3.912951e-01 1.551311e-01 5.049145e-02 -6.182151e-01 1.930828e-01 6.895726e-02 8.535902e-03 -2.774276e-02 2.628069e-02 3.885906e-01 9.240085e-02
7.934158e-03 5.996505e-01 1.283731e-01 9.253980e-02 2.513097e-02 -2.545250e-01 5.332996e-02 6.857984e-02 5.437907e-03 1.641919e-02 1.100899e-02 2.035699e-01 2.208795e-02
1.129092e-02 1.079533e+00 1.526663e-01 1.764617e-01 1.610479e-02 -4.624072e-01 8.613410e-02 9.047165e-02 7.985579e-03 -1.840523e-02 9.545111e-03 3.083781e-01 4.778703e-02
1.525800e-02 7.038033e-01 9.564261e-02 1.196571e-01 1.772378e-02 -3.003416e-01 6.447370e-02 8.514083e-02 9.160391e-03 1.394808e-02 1.087303e-02 2.788992e-01 3.544105e-02
1.220640e-03 4.626254e-01 6.328757e-02 7.449066e-02 1.406927e-02 -2.036112e-01 4.615317e-02 5.808420e-02 4.960501e-03 2.308779e-02 8.485466e-03 1.632949e-01 2.809268e-02
1.525800e-03 5.308135e-01 2.329902e-01 7.880296e-02 2.840243e-02 -2.526615e-01 1.215607e-01 5.560383e-02 3.294404e-03 1.590733e-02 1.781719e-02 1.929337e-01 6.047918e-02
2.441279e-03 3.671839e-01 8.599262e-02 8.543675e-02 8.058243e-03 -1.298006e-01 4.912616e-02 6.547996e-02 4.037066e-03 2.275330e-02 4.848249e-03 1.177809e-01 2.616511e-02
3.967079e-03 7.778587e-01 1.241706e-01 1.224511e-01 9.424698e-03 -3.490162e-01 7.231369e-02 5.861149e-02 3.634092e-03 -1.216618e-02 8.508854e-03 2.202072e-01 3.998193e-02
6.103199e-03 5.462995e-01 1.002969e-01 8.319457e-02 1.854840e-02 -2.228795e-01 4.969157e-02 6.378168e-02 5.977939e-03 2.343287e-02 7.248166e-03 1.866506e-01 2.743092e-02
8.849638e-03 8.262512e-01 1.985090e-01 1.462034e-01 3.543960e-02 -3.339812e-01 8.522750e-02 9.038056e-02 1.157702e-02 9.728519e-03 1.069773e-02 2.538162e-01 3.520854e-02
1.220640e-02 7.369661e-01 5.904884e-02 1.044566e-01 1.321604e-02 -3.131700e-01 3.051365e-02 7.624615e-02 5.573800e-03 1.191698e-02 8.745561e-03 2.517386e-01 1.076843e-02
1.617348e-02 1.034347e+00 1.647784e-01 1.868234e-01 2.339733e-02 -4.430643e-01 8.643802e-02 1.045233e-01 4.395263e-03 -1.969932e-02 1.219904e-02 3.408485e-01 4.440071e-02
2.746439e-03 7.237384e-01 2.199516e-01 1.357847e-01 4.469382e-02 -3.113888e-01 9.217553e-02 7.289845e-02 8.562920e-03 -5.747760e-03 2.127888e-02 2.072564e-01 3.845612e-02
3.051599e-03 8.735209e-01 1.231818e-01 8.919478e-02 1.318546e-02 -4.598774e-01 6.848149e-02 7.094556e-02 1.197298e-02 2.737175e-02 7.163780e-03 3.481358e-01 4.371565e-02
3.967079e-03 5.184547e-01 6.885632e-02 8.132404e-02 1.671551e-02 -2.236808e-01 3.365784e-02 5.089543e-02 4.242801e-03 8.317487e-03 1.013353e-02 1.650816e-01 2.503170e-02
5.492879e-03 7.923207e-01 9.838425e-02 1.101032e-01 3.684616e-03 -3.729875e-01 5.877039e-02 6.179748e-02 4.370466e-03 -5.677931e-04 6.567048e-03 2.607122e-01 2.864822e-02
7.628998e-03 8.053816e-01 1.760484e-01 1.104461e-01 1.558471e-02 -3.732147e-01 8.839651e-02 6.970513e-02 3.107832e-03 3.673359e-03 6.675918e-03 2.601924e-01 4.740337e-02
1.037544e-02 6.458993e-01 1.062614e-01 1.075640e-01 1.028669e-02 -2.595271e-01 5.481602e-02 7.567649e-02 3.930590e-03 1.818348e-02 5.767381e-03 2.304138e-01 3.553749e-02
1.373220e-02 9.049437e-01 7.878206e-02 1.563007e-01 1.589713e-02 -3.826617e-01 5.748854e-02 9.390027e-02 3.725496e-03 -6.581570e-04 1.383364e-02 3.166767e-01 4.196295e-02
1.769928e-02 9.486839e-01 5.504000e-02 1.318370e-01 2.037959e-02 -4.625486e-01 3.178205e-02 8.055807e-02 5.984439e-03 -1.217273e-02 8.547204e-03 3.661475e-01 2.335352e-02
4.882559e-03 5.744420e-01 7.876308e-02 7.300075e-02 9.125113e-03 -2.786504e-01 4.830735e-02 6.282927e-02 7.635529e-03 2.344905e-02 7.845275e-03 2.266878e-01 3.001002e-02
5.187719e-03 1.125555e+00 2.288867e-01 1.830538e-01 3.502495e-02 -4.927312e-01 1.250240e-01 8.009969e-02 1.252621e-02 -2.420699e-02 1.065122e-02 3.068056e-01 7.247623e-02
6.103199e-03 8.876018e-01 2.073268e-01 1.366601e-01 3.659141e-02 -4.040669e-01 9.917787e-02 7.795019e-02 7.637916e-03 -1.252800e-03 2.005960e-02 2.775192e-01 5.281383e-02
7.628998e-03 6.424809e-01 1.059645e-01 1.024828e-01 1.437190e-02 -2.553218e-01 4.626165e-02 7.877280e-02 5.851188e-03 2.611513e-02 1.061880e-02 2.081976e-01 1.789174e-02
9.765118e-03 8.322072e-01 4.604901e-02 1.331477e-01 7.088965e-03 -3.697844e-01 1.582403e-02 7.994277e-02 5.927160e-03 7.827793e-04 8.712800e-03 2.828179e-01 1.648629e-02
1.251156e-02 9.618054e-01 1.837699e-01 1.468199e-01 1.771325e-02 -4.401138e-01 9.449863e-02 8.980546e-02 1.002443e-02 -9.341059e-03 5.623846e-03 3.286466e-01 5.018680e-02
1.586832e-02 7.887314e-01 5.229188e-02 1.035709e-01 8.800307e-03 -3.542273e-01 4.093390e-02 7.866690e-02 2.993610e-03 2.557899e-03 1.068022e-02 2.863473e-01 2.749504e-02
1.983540e-02 9.250457e-01 7.329426e-02 1.896740e-01 3.163287e-02 -3.962851e-01 5.030412e-02 1.156616e-01 1.119774e-02 -2.876770e-02 1.731554e-02 3.214379e-01 3.967631e-02
7.628998e-03 1.002944e+00 2.161373e-01 1.789492e-01 2.694658e-02 -4.379117e-01 1.118492e-01 8.125423e-02 3.178593e-03 -2.271951e-02 1.932134e-02 2.952465e-01 5.507122e-02
7.934158e-03 1.025042e+00 1.064105e-01 1.517971e-01 2.318870e-02 -4.662425e-01 6.889663e-02 7.026041e-02 4.768288e-03 -1.830598e-02 1.213267e-02 3.096422e-01 4.774006e-02
8.849638e-03 7.366487e-01 4.353404e-02 1.138015e-01 1.383339e-02 -3.244864e-01 2.411985e-02 8.147167e-02 4.161168e-03 1.148824e-02 8.844509e-03 2.391916e-01 1.460464e-02
1.037544e-02 8.914598e-01 2.567449e-01 1.661226e-01 3.977988e-02 -3.487884e-01 1.328304e-01 9.484396e-02 9.511749e-03 4.031981e-03 1.993210e-02 2.694243e-01 7.302723e-02
1.251156e-02 9.221160e-01 1.443617e-01 1.252597e-01 2.065479e-02 -4.211460e-01 9.444884e-02 8.306260e-02 7.433383e-03 5.326996e-03 1.092965e-02 3.214056e-01 5.334339e-02
1.525800e-02 7.547595e-01 5.873259e-02 1.248794e-01 1.479138e-02 -3.050491e-01 2.971177e-02 8.925789e-02 5.967638e-03 1.439995e-02 1.005266e-02 2.874114e-01 2.240739e-02
1.861476e-02 9.120337e-01 1.386123e-01 1.214416e-01 1.529134e-02 -4.385356e-01 9.638442e-02 8.833190e-02 6.254606e-03 2.969934e-03 1.058482e-02 3.935955e-01 6.914935e-02
2.258183e-02 8.320268e-01 6.229631e-02 1.505543e-01 1.858520e-02 -3.059020e-01 3.400502e-02 1.082587e-01 6.150033e-03 -1.380660e-02 1.069118e-02 2.754503e-01 2.393845e-02
1.098576e-02 1.047873e+00 1.743764e-01 1.979207e-01 3.091472e-02 -4.376535e-01 7.929253e-02 9.637387e-02 6.710866e-03 -2.934816e-02 2.225633e-02 2.899249e-01 2.880695e-02
1.129092e-02 6.677600e-01 9.885458e-02 9.401631e-02 1.751245e-02 -2.993092e-01 6.012319e-02 7.511880e-02 6.668216e-03 2.020067e-02 5.640778e-03 2.646499e-01 3.487423e-02
1.220640e-02 1.025636e+00 1.888895e-01 1.712304e-01 2.830018e-02 -4.484071e-01 1.033908e-01 8.588277e-02 3.965918e-03 -2.073973e-02 1.718265e-02 3.186068e-01 6.222110e-02
1.373220e-02 9.486925e-01 1.610473e-01 1.651348e-01 3.276845e-02 -4.062119e-01 8.019997e-02 1.059533e-01 8.315047e-03 -6.722025e-03 2.178825e-02 3.003040e-01 3.233249e-02
1.586832e-02 8.426605e-01 1.241897e-01 9.654437e-02 2.373349e-02 -3.701014e-01 5.507269e-02 7.887270e-02 6.634863e-03 2.022722e-02 8.136314e-03 3.312013e-01 2.987453e-02
1.861476e-02 8.642578e-01 1.823199e-01 1.343412e-01 3.034350e-02 -3.683995e-01 8.374643e-02 9.561326e-02 7.939267e-03 -2.596408e-03 1.666123e-02 3.158768e-01 4.126048e-02
2.197151e-02 7.459727e-01 5.439699e-02 1.197666e-01 1.156688e-02 -3.411012e-01 3.952141e-02 1.071789e-01 1.154335e-02 2.041171e-02 1.471108e-02 3.732046e-01 4.303867e-02
2.593859e-02 7.797752e-01 6.939530e-02 1.365873e-01 1.974176e-02 -3.080210e-01 3.566126e-02 1.237869e-01 1.392174e-02 -1.393522e-03 1.544167e-02 3.641137e-01 2.040995e-02
