# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.280000e+02 0.000000e+00 6.463683e+02 0.000000e+00 6.205030e+02 0.000000e+00 3.264000e+03 0.000000e+00 3.133387e+03 0.000000e+00 3.008000e+03 0.000000e+00
2.933395e-04 7.783074e-01 2.094878e-01 6.754683e-02 2.851999e-02 -2.504651e-01 7.514012e-02 6.159112e-02 3.401350e-03 3.642604e-02 1.160555e-02 1.423397e-01 2.755814e-02
1.173358e-03 2.998868e-01 7.421449e-02 5.687183e-02 2.433244e-02 -5.895791e-02 1.566737e-02 6.430837e-02 1.009679e-02 4.267861e-02 4.511063e-03 6.945279e-02 6.809133e-03
2.640056e-03 4.192096e-01 9.561328e-02 6.434749e-02 1.079001e-02 -9.196803e-02 2.814010e-02 6.525206e-02 4.413293e-03 4.406491e-02 8.607049e-03 9.110473e-02 7.635866e-03
4.693432e-03 6.741071e-01 2.225553e-01 1.076658e-01 4.768616e-02 -1.380150e-01 3.782897e-02 6.975772e-02 1.251480e-02 3.242096e-02 7.427360e-03 1.050659e-01 1.727832e-02
7.333488e-03 7.929575e-01 1.970596e-01 1.235938e-01 2.859102e-02 -1.374032e-01 4.208613e-02 8.046162e-02 6.405792e-03 3.396320e-02 5.665602e-03 1.038042e-01 1.167528e-02
1.056022e-02 1.005217e+00 2.299367e-01 1.243884e-01 3.394293e-02 -2.212648e-01 5.494739e-02 7.806969e-02 1.107461e-02 2.562237e-02 4.715654e-03 1.311923e-01 1.740210e-02
1.437364e-02 7.102443e-01 7.789694e-02 8.581395e-02 2.263163e-02 -1.235048e-01 2.848616e-02 9.045669e-02 8.334430e-03 4.819225e-02 8.317998e-03 1.342039e-01 7.612586e-03
2.933395e-04 2.718454e+00 1.454563e-01 3.101067e-01 5.503181e-02 -7.893779e-01 8.192479e-02 8.133295e-02 1.331862e-02 -4.198015e-02 1.255130e-02 2.804966e-01 4.263488e-02
5.866790e-04 3.120763e-01 9.814174e-02 2.832326e-02 1.504475e-02 -9.660401e-02 3.822417e-02 5.272345e-02 4.916187e-03 4.398570e-02 7.218667e-03 8.766388e-02 2.051267e-02
1.466698e-03 6.387631e-01 1.567431e-01 5.538685e-02 2.427679e-02 -2.003115e-01 4.955808e-02 6.387025e-02 4.556411e-03 4.200405e-02 1.107044e-02 1.273433e-01 1.438732e-02
2.933395e-03 9.034524e-01 1.492025e-01 1.246725e-01 1.599737e-02 -2.330227e-01 4.423005e-02 8.603945e-02 7.251379e-03 3.866976e-02 8.519039e-03 1.438774e-01 1.883170e-02
4.986772e-03 8.201814e-01 1.938329e-01 7.546336e-02 2.054371e-02 -2.354087e-01 6.061445e-02 6.280987e-02 7.613996e-03 3.451307e-02 4.518660e-03 1.456990e-01 2.243032e-02
7.626827e-03 6.837829e-01 2.249591e-01 8.791900e-02 1.827564e-02 -1.356921e-01 5.861890e-02 6.855702e-02 4.410754e-03 3.151476e-02 5.077004e-03 9.987432e-02 1.995690e-02
1.085356e-02 1.060889e+00 3.900943e-01 1.355939e-01 4.165622e-02 -2.111879e-01 1.006998e-01 7.771994e-02 4.975872e-03 2.613044e-02 1.301729e-02 1.442636e-01 2.372339e-02
1.466698e-02 8.382906e-01 1.270943e-01 9.688119e-02 1.838009e-02 -1.718425e-01 2.437258e-02 8.645801e-02 7.319308e-03 2.883507e-02 4.898542e-03 1.395125e-01 1.123916e-02
1.173358e-03 6.729018e-01 1.512708e-01 9.178620e-02 1.143678e-02 -1.720260e-01 5.474923e-02 5.871135e-02 3.817929e-03 2.329763e-02 6.350339e-03 9.528431e-02 1.772988e-02
1.466698e-03 1.848889e+00 3.168225e-01 1.999830e-01 3.422305e-02 -5.309029e-01 1.043918e-01 7.583189e-02 4.794332e-03 -1.463719e-03 9.254082e-03 2.153911e-01 3.771773e-02
2.346716e-03 3.894357e-01 1.205535e-01 4.341552e-02 1.386505e-02 -1.107883e-01 4.497298e-02 5.795061e-02 6.375870e-03 4.006358e-02 5.204738e-03 9.117978e-02 1.680347e-02
3.813414e-03 2.295638e-01 3.873441e-02 4.243279e-02 9.272127e-03 -4.525598e-02 1.235045e-02 6.142500e-02 7.918080e-03 4.613445e-02 7.337253e-03 8.075937e-02 7.889690e-03
