# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 5.760000e+02 0.000000e+00 1.417423e+03 5.084230e-14 1.159972e+03 0.000000e+00 3.488000e+03 0.000000e+00 2.854465e+03 0.000000e+00 2.336000e+03 0.000000e+00
2.930304e-04 2.051430e-01 4.598701e-02 7.292712e-02 1.211531e-02 -1.128276e-01 3.444458e-02 7.625211e-02 6.607843e-03 2.150246e-02 1.187992e-02 1.388878e-01 2.396764e-02
1.172122e-03 1.864549e-01 1.442208e-02 5.893698e-02 5.263759e-03 -1.079239e-01 1.231777e-02 6.927215e-02 4.227224e-03 2.770406e-02 3.707219e-03 1.430709e-01 1.414868e-02
2.637274e-03 3.311242e-01 4.318758e-02 7.975763e-02 1.003507e-02 -2.159480e-01 2.925663e-02 7.151959e-02 2.406822e-03 1.147206e-02 9.397997e-03 2.317904e-01 1.767383e-02
4.688487e-03 3.799113e-01 4.244814e-02 1.115004e-01 1.369977e-02 -2.059051e-01 2.592903e-02 8.495651e-02 4.927838e-03 1.286726e-04 6.490847e-03 2.090918e-01 1.860197e-02
7.325761e-03 4.576279e-01 5.819117e-02 1.202368e-01 1.160508e-02 -2.375056e-01 3.612283e-02 8.804738e-02 1.460937e-03 -1.890380e-04 1.149614e-02 2.300444e-01 1.818576e-02
1.054910e-02 6.099166e-01 5.421602e-02 1.574228e-01 1.200107e-02 -2.862255e-01 3.331191e-02 1.013387e-01 7.350583e-03 -1.203686e-02 8.434909e-03 2.548813e-01 1.806826e-02
1.435849e-02 8.305140e-01 5.310116e-02 2.067303e-01 9.890570e-03 -3.572666e-01 2.608414e-02 1.180655e-01 2.888243e-03 -2.814002e-02 7.348071e-03 3.124330e-01 1.266235e-02
2.930304e-04 1.890996e-01 4.520897e-02 6.256273e-02 1.599907e-02 -1.104791e-01 3.840854e-02 8.042752e-02 8.657373e-03 3.689015e-02 8.499368e-03 1.562708e-01 3.589215e-02
5.860609e-04 2.751770e-01 1.174770e-01 8.353082e-02 2.393506e-02 -1.666521e-01 8.708802e-02 7.522229e-02 6.595666e-03 1.021017e-02 1.659657e-02 1.779506e-01 6.595514e-02
1.465152e-03 2.287964e-01 2.975566e-02 6.788696e-02 7.522005e-03 -1.384236e-01 3.027512e-02 7.408748e-02 5.236854e-03 2.490043e-02 3.515989e-03 1.710695e-01 2.716010e-02
2.930304e-03 2.757218e-01 5.116523e-02 7.705820e-02 1.395717e-02 -1.586272e-01 4.032677e-02 7.789764e-02 4.196143e-03 2.443516e-02 7.620233e-03 1.900004e-01 3.497252e-02
4.981517e-03 3.178836e-01 5.310276e-02 9.211931e-02 1.681447e-02 -1.633658e-01 2.840471e-02 8.120424e-02 3.858610e-03 1.587898e-02 1.115757e-02 1.840508e-01 1.399795e-02
7.618791e-03 4.093749e-01 5.777736e-02 1.146394e-01 1.090580e-02 -2.056029e-01 4.232867e-02 9.040828e-02 3.445609e-03 6.656975e-03 5.871545e-03 2.190514e-01 3.406474e-02
1.084213e-02 5.575508e-01 6.894849e-02 1.490680e-01 1.848653e-02 -2.500523e-01 3.116251e-02 9.838919e-02 5.199178e-03 -6.705528e-03 1.081361e-02 2.389045e-01 1.091327e-02
1.465152e-02 8.485656e-01 7.460873e-02 2.112968e-01 1.767353e-02 -3.617008e-01 4.020944e-02 1.158300e-01 6.499273e-03 -3.131187e-02 8.613865e-03 3.034062e-01 2.163622e-02
1.172122e-03 3.828650e-01 9.429318e-02 1.045301e-01 1.610843e-02 -2.413261e-01 7.463080e-02 8.322714e-02 5.698843e-03 1.248308e-03 1.390745e-02 2.405794e-01 5.748743e-02
1.465152e-03 2.719131e-01 8.210780e-02 8.644395e-02 1.555080e-02 -1.560173e-01 6.357734e-02 8.575935e-02 5.632088e-03 2.163006e-02 9.765536e-03 1.832714e-01 5.018986e-02
2.344244e-03 2.781531e-01 3.486473e-02 8.275829e-02 9.677857e-03 -1.573666e-01 2.201649e-02 8.042825e-02 4.176825e-03 2.131305e-02 5.621756e-03 1.833375e-01 1.742501e-02
3.809396e-03 2.603506e-01 5.473995e-02 8.368545e-02 1.744505e-02 -1.340493e-01 2.874855e-02 7.838490e-02 7.559287e-03 1.678723e-02 6.978899e-03 1.577560e-01 1.894483e-02
5.860609e-03 4.379502e-01 3.721433e-02 1.112017e-01 7.104347e-03 -2.409367e-01 2.460468e-02 7.650325e-02 3.459418e-03 -6.134268e-03 5.788136e-03 2.274541e-01 1.343819e-02
