# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.400000e+03 0.000000e+00 2.771281e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.600000e+03 0.000000e+00 8.000000e+02 0.000000e+00
3.255498e-04 2.791536e-01 9.891407e-02 8.397120e-02 2.377507e-02 -3.142923e-01 1.277981e-01 6.722462e-02 8.611258e-03 -1.155486e-02 2.937501e-02 5.223116e-01 1.737610e-01
1.302199e-03 5.061790e-01 9.554172e-02 1.308166e-01 2.938713e-02 -6.056058e-01 1.224183e-01 7.258575e-02 9.053213e-03 -7.764371e-02 3.378597e-02 9.023947e-01 1.731290e-01
2.929948e-03 2.248296e-01 3.555230e-02 8.541036e-02 7.550060e-03 -2.032016e-01 4.671810e-02 7.671071e-02 2.382769e-03 7.585023e-03 1.607924e-02 3.860397e-01 5.852442e-02
5.208797e-03 5.364483e-01 6.817414e-02 1.505413e-01 1.466607e-02 -6.050794e-01 1.021030e-01 8.520400e-02 6.952711e-03 -9.365859e-02 1.489335e-02 8.893093e-01 1.557149e-01
8.138745e-03 3.268689e-01 2.371528e-02 9.369592e-02 8.927148e-03 -3.158183e-01 3.929215e-02 7.305817e-02 3.399393e-03 -2.276483e-02 1.053676e-02 5.090953e-01 6.502576e-02
1.171979e-02 5.269412e-01 8.995546e-02 1.537015e-01 2.646830e-02 -5.013834e-01 1.204010e-01 9.195364e-02 1.100623e-02 -8.026989e-02 2.880750e-02 7.214056e-01 1.491912e-01
1.595194e-02 4.915529e-01 9.073694e-02 1.633908e-01 3.246976e-02 -4.454312e-01 1.155032e-01 1.083732e-01 1.030389e-02 -7.368183e-02 4.170793e-02 7.566420e-01 1.689683e-01
3.255498e-04 4.444593e-01 1.289656e-01 1.249408e-01 3.946214e-02 -5.174902e-01 1.508273e-01 7.312278e-02 1.310089e-02 -6.942726e-02 4.842846e-02 7.587920e-01 1.746223e-01
6.510996e-04 2.601837e-01 5.336123e-02 7.580577e-02 9.984796e-03 -2.920445e-01 9.512892e-02 5.971815e-02 7.554527e-03 -1.031762e-02 8.688855e-03 4.844971e-01 1.605617e-01
1.627749e-03 3.155526e-01 9.133087e-02 1.109501e-01 2.505375e-02 -3.156207e-01 1.050329e-01 7.109761e-02 6.497288e-03 -4.621492e-02 3.129986e-02 4.631170e-01 1.217836e-01
3.255498e-03 4.575391e-01 1.012384e-01 1.503213e-01 2.722818e-02 -4.671222e-01 1.388273e-01 8.988991e-02 1.167449e-02 -7.828374e-02 2.984502e-02 6.594465e-01 2.049460e-01
5.534346e-03 3.798287e-01 8.020241e-02 9.996680e-02 1.929821e-02 -4.231307e-01 9.824421e-02 6.872355e-02 6.089274e-03 -3.525754e-02 2.463367e-02 6.782405e-01 1.386694e-01
8.464294e-03 5.117904e-01 6.814591e-02 1.479900e-01 1.480127e-02 -5.174447e-01 8.582145e-02 9.093970e-02 8.395134e-03 -7.247639e-02 6.232573e-03 7.591359e-01 1.373088e-01
1.204534e-02 3.287264e-01 2.772454e-02 1.100454e-01 1.018989e-02 -2.718334e-01 5.236555e-02 8.479644e-02 7.579905e-03 -2.660118e-02 1.262573e-02 4.677741e-01 6.969156e-02
1.627749e-02 4.006056e-01 3.634293e-02 1.072497e-01 1.295869e-02 -3.741795e-01 4.335984e-02 8.615233e-02 9.375962e-03 -2.194936e-02 1.391914e-02 6.591337e-01 7.616888e-02
1.302199e-03 2.934094e-01 7.870864e-02 1.081883e-01 2.270407e-02 -2.879098e-01 9.698371e-02 7.518540e-02 7.296073e-03 -3.657331e-02 2.630059e-02 4.361636e-01 1.284981e-01
1.627749e-03 5.143640e-01 1.267699e-01 1.379329e-01 2.574972e-02 -6.078731e-01 1.753105e-01 8.263886e-02 8.018136e-03 -7.783183e-02 3.565332e-02 8.946837e-01 2.632325e-01
2.604398e-03 3.437024e-01 8.337100e-02 1.003746e-01 1.516949e-02 -3.857097e-01 1.146778e-01 6.810019e-02 3.015192e-03 -3.812788e-02 3.247882e-02 6.047025e-01 1.364354e-01
4.232147e-03 5.045476e-01 7.376426e-02 1.392288e-01 1.601716e-02 -5.721449e-01 1.361313e-01 8.424013e-02 8.353438e-03 -6.975512e-02 1.328498e-02 8.788972e-01 2.414600e-01
6.510996e-03 3.494893e-01 4.605398e-02 1.057354e-01 1.002799e-02 -3.764846e-01 6.921034e-02 7.545158e-02 5.678302e-03 -4.248735e-02 1.242081e-02 5.976317e-01 1.046110e-01
9.440944e-03 4.071644e-01 5.190803e-02 1.025582e-01 1.237152e-02 -4.078457e-01 5.186150e-02 7.154903e-02 7.865485e-03 -2.155625e-02 1.334339e-02 6.801547e-01 6.666120e-02
1.302199e-02 4.907020e-01 3.566853e-02 1.300954e-01 1.936808e-02 -4.782618e-01 3.799816e-02 8.278022e-02 7.453845e-03 -6.092573e-02 1.491694e-02 7.843250e-01 8.858701e-02
1.725414e-02 4.152633e-01 3.137517e-02 1.261244e-01 1.943434e-02 -3.581066e-01 5.348153e-02 9.015221e-02 1.217618e-02 -5.363732e-02 1.818862e-02 6.253299e-01 1.154867e-01
2.929948e-03 3.134541e-01 6.279743e-02 1.058273e-01 1.764630e-02 -3.172410e-01 7.768559e-02 7.277086e-02 1.358014e-02 -3.764099e-02 2.067174e-02 4.885594e-01 1.119535e-01
3.255498e-03 4.179488e-01 8.535297e-02 1.174539e-01 1.088229e-02 -4.514946e-01 1.259539e-01 7.677116e-02 2.734700e-03 -4.726732e-02 1.854886e-02 6.800864e-01 1.831472e-01
4.232147e-03 2.582418e-01 3.949907e-02 9.442495e-02 1.836700e-02 -2.390550e-01 3.722826e-02 7.872739e-02 1.155117e-02 -9.826006e-03 1.210066e-02 4.045446e-01 6.078375e-02
5.859896e-03 3.540327e-01 4.519508e-02 1.053145e-01 8.032039e-03 -3.707420e-01 6.726847e-02 8.047305e-02 6.140512e-03 -2.473294e-02 1.656698e-02 6.175604e-01 1.024713e-01
8.138745e-03 4.076935e-01 7.030431e-02 1.245690e-01 2.126468e-02 -3.860375e-01 7.700603e-02 9.241288e-02 1.225056e-02 -3.806550e-02 1.867895e-02 5.805908e-01 9.676172e-02
1.106869e-02 4.277800e-01 6.770309e-02 1.286724e-01 1.235130e-02 -3.997526e-01 1.016976e-01 8.103809e-02 4.647923e-03 -6.642444e-02 2.289627e-02 5.739009e-01 1.399253e-01
1.464974e-02 4.974246e-01 6.196977e-02 1.350762e-01 1.898136e-02 -4.921856e-01 1.034213e-01 9.233002e-02 8.564661e-03 -6.133979e-02 1.073861e-02 7.848783e-01 1.711870e-01
1.888189e-02 4.871357e-01 8.061795e-02 1.589529e-01 2.260507e-02 -4.760134e-01 1.108412e-01 1.146500e-01 1.341672e-02 -9.535927e-02 2.891933e-02 8.131151e-01 1.482628e-01
5.208797e-03 3.327522e-01 6.225968e-02 9.837843e-02 1.176365e-02 -3.405835e-01 9.233306e-02 7.307005e-02 2.952313e-03 -2.093355e-02 2.218310e-02 5.750753e-01 1.180704e-01
5.534346e-03 4.880794e-01 1.016917e-01 1.288749e-01 3.100834e-02 -5.463900e-01 1.303845e-01 8.031430e-02 1.186649e-02 -5.365450e-02 2.911030e-02 8.641121e-01 1.914002e-01
