# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.400000e+03 0.000000e+00 2.771281e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.600000e+03 0.000000e+00 8.000000e+02 0.000000e+00
3.256301e-04 3.030200e-01 8.932913e-02 9.676707e-02 1.706980e-02 -3.281257e-01 1.245981e-01 7.026641e-02 5.045481e-03 -2.655707e-02 2.024483e-02 5.148780e-01 1.818754e-01
1.302521e-03 3.200482e-01 4.329269e-02 1.050780e-01 9.698351e-03 -3.363667e-01 6.161589e-02 7.476261e-02 2.136755e-03 -3.180893e-02 1.622150e-02 5.231082e-01 8.536014e-02
2.930671e-03 3.543466e-01 5.640306e-02 1.106097e-01 1.079155e-02 -3.707190e-01 7.937747e-02 7.801716e-02 5.348094e-03 -3.325347e-02 1.250409e-02 5.810978e-01 1.148797e-01
5.210082e-03 4.425007e-01 3.660916e-02 1.309699e-01 9.450645e-03 -4.674786e-01 5.345460e-02 8.068499e-02 4.434971e-03 -6.092816e-02 1.054524e-02 7.103491e-01 8.040888e-02
8.140753e-03 4.738991e-01 3.564118e-02 1.338331e-01 1.199136e-02 -4.818388e-01 3.938002e-02 8.118222e-02 4.862461e-03 -6.652631e-02 1.035679e-02 7.123320e-01 5.316692e-02
1.172268e-02 4.616471e-01 3.045465e-02 1.282223e-01 9.054411e-03 -4.481686e-01 4.149190e-02 8.300350e-02 4.286158e-03 -6.112534e-02 8.222325e-03 6.788144e-01 4.591796e-02
1.595588e-02 4.820189e-01 1.845487e-02 1.433631e-01 7.065477e-03 -4.431004e-01 2.791685e-02 9.621444e-02 4.016919e-03 -6.631763e-02 6.679641e-03 7.238170e-01 4.669546e-02
3.256301e-04 3.348747e-01 6.353334e-02 1.062346e-01 1.645577e-02 -3.635373e-01 8.356597e-02 7.449670e-02 5.742586e-03 -3.374550e-02 2.568809e-02 5.621362e-01 1.025118e-01
6.512603e-04 3.544285e-01 5.953948e-02 1.092966e-01 1.567790e-02 -3.878102e-01 7.532612e-02 7.507476e-02 8.299605e-03 -3.743103e-02 1.372657e-02 5.954812e-01 1.072587e-01
1.628151e-03 3.175332e-01 2.720988e-02 9.944523e-02 5.507625e-03 -3.420061e-01 3.702209e-02 7.051057e-02 2.914293e-03 -2.974082e-02 6.379508e-03 5.397759e-01 5.475368e-02
3.256301e-03 4.201276e-01 6.472614e-02 1.248177e-01 1.780455e-02 -4.579924e-01 8.212681e-02 8.123331e-02 6.032332e-03 -5.104853e-02 2.170492e-02 7.044499e-01 1.093029e-01
5.535712e-03 3.942691e-01 4.563204e-02 1.142284e-01 1.032269e-02 -4.207430e-01 6.081273e-02 7.568557e-02 4.117024e-03 -4.593836e-02 1.064363e-02 6.554657e-01 9.116989e-02
8.466383e-03 4.438244e-01 2.928443e-02 1.324035e-01 1.090382e-02 -4.245281e-01 3.591058e-02 8.561927e-02 5.696827e-03 -5.706909e-02 8.436624e-03 6.302222e-01 4.777735e-02
1.204831e-02 3.849577e-01 1.364505e-02 1.161979e-01 5.110877e-03 -3.527370e-01 2.593078e-02 8.304765e-02 5.369789e-03 -4.291633e-02 2.829470e-03 5.739182e-01 4.140469e-02
1.628151e-02 4.760688e-01 5.244935e-02 1.423460e-01 1.775006e-02 -4.418146e-01 5.366864e-02 9.803763e-02 8.745158e-03 -6.019958e-02 1.601238e-02 7.192694e-01 6.648591e-02
1.302521e-03 3.444584e-01 4.138345e-02 1.162594e-01 9.042147e-03 -3.537441e-01 5.684121e-02 7.680630e-02 2.024788e-03 -4.529476e-02 1.210222e-02 5.255427e-01 7.751834e-02
1.628151e-03 4.317119e-01 7.420512e-02 1.222033e-01 1.422519e-02 -4.968255e-01 1.001337e-01 7.529683e-02 3.873182e-03 -6.238249e-02 1.684382e-02 7.418756e-01 1.438506e-01
2.605041e-03 3.739269e-01 4.665982e-02 1.148990e-01 1.166265e-02 -4.052462e-01 6.001758e-02 7.454548e-02 4.882709e-03 -4.980512e-02 1.185397e-02 6.130724e-01 8.175657e-02
4.233192e-03 4.110182e-01 1.698246e-02 1.156150e-01 7.392825e-03 -4.559470e-01 2.443169e-02 7.231337e-02 2.718259e-03 -5.389657e-02 7.386185e-03 6.991870e-01 4.530704e-02
6.512603e-03 3.853694e-01 1.972619e-02 1.162682e-01 6.576422e-03 -3.869587e-01 2.126937e-02 7.917449e-02 2.454168e-03 -4.516165e-02 5.639734e-03 5.876315e-01 3.101539e-02
9.443274e-03 4.633618e-01 3.601764e-02 1.353923e-01 1.324694e-02 -4.458009e-01 2.911872e-02 8.390092e-02 4.737522e-03 -6.019373e-02 1.301816e-02 6.647671e-01 1.891233e-02
1.302521e-02 4.678451e-01 2.806921e-02 1.231982e-01 7.214870e-03 -4.734192e-01 2.928852e-02 8.227795e-02 3.449863e-03 -5.890319e-02 5.193170e-03 7.547566e-01 4.240449e-02
1.725840e-02 4.649264e-01 2.559078e-02 1.345967e-01 1.046372e-02 -4.026993e-01 2.336717e-02 9.707310e-02 6.172530e-03 -5.226160e-02 9.503148e-03 6.564980e-01 3.859628e-02
2.930671e-03 3.604341e-01 5.085228e-02 1.054352e-01 6.800347e-03 -3.961648e-01 7.524015e-02 6.772637e-02 1.755206e-03 -4.593062e-02 1.143043e-02 6.079641e-01 1.120137e-01
3.256301e-03 4.208733e-01 4.367634e-02 1.255747e-01 7.435147e-03 -4.573113e-01 5.854902e-02 8.159851e-02 1.931183e-03 -5.468235e-02 1.073876e-02 6.901649e-01 7.896832e-02
4.233192e-03 3.801707e-01 4.824649e-02 1.166518e-01 9.969429e-03 -4.068808e-01 6.350035e-02 7.948136e-02 3.192389e-03 -4.524564e-02 1.251787e-02 6.382505e-01 8.747580e-02
5.861342e-03 4.593210e-01 4.779924e-02 1.387179e-01 1.513997e-02 -4.724383e-01 5.431204e-02 8.392361e-02 5.203797e-03 -7.094968e-02 1.655051e-02 6.843427e-01 6.824547e-02
