# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.400000e+03 0.000000e+00 2.771281e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.600000e+03 0.000000e+00 8.000000e+02 0.000000e+00
3.257369e-04 9.500436e-02 9.814040e-03 5.666475e-02 7.522930e-03 -5.007610e-02 1.800756e-02 5.905507e-02 5.122964e-03 1.873081e-02 9.841547e-03 1.245226e-01 4.229538e-02
1.302948e-03 3.560248e-01 6.528382e-02 1.221892e-01 1.117263e-02 -3.653619e-01 9.523481e-02 8.253150e-02 7.031139e-03 -4.852953e-02 1.244780e-02 5.333877e-01 1.413962e-01
2.931632e-03 4.712501e-01 9.213405e-02 1.176870e-01 2.208689e-02 -5.608038e-01 1.239738e-01 7.024124e-02 6.953332e-03 -6.219620e-02 2.996314e-02 8.552481e-01 1.795150e-01
5.211791e-03 3.761100e-01 4.449079e-02 1.095185e-01 1.378381e-02 -3.682808e-01 5.441897e-02 7.169948e-02 5.927140e-03 -2.958440e-02 8.641734e-03 5.803931e-01 8.542143e-02
8.143423e-03 5.085680e-01 6.138677e-02 1.612771e-01 2.052200e-02 -4.977463e-01 7.373228e-02 9.012602e-02 9.962817e-03 -9.090067e-02 1.513678e-02 7.048989e-01 1.217945e-01
1.172653e-02 3.703331e-01 2.940732e-02 9.713060e-02 4.454450e-03 -3.710723e-01 6.179442e-02 7.231052e-02 6.405525e-03 -3.280022e-02 6.998888e-03 6.329409e-01 1.179640e-01
1.596111e-02 4.179242e-01 5.929087e-02 1.261234e-01 1.647963e-02 -3.383276e-01 5.741847e-02 9.194361e-02 4.277572e-03 -3.363295e-02 1.756394e-02 5.802563e-01 8.123743e-02
3.257369e-04 2.868264e-01 9.494159e-02 1.225350e-01 2.930118e-02 -2.486642e-01 1.087544e-01 8.082206e-02 9.890393e-03 -4.930161e-02 3.532589e-02 3.332329e-01 1.191574e-01
6.514738e-04 3.287561e-01 1.096571e-01 1.007916e-01 2.694159e-02 -3.535830e-01 1.522229e-01 7.508825e-02 8.134629e-03 -2.174292e-02 3.223261e-02 5.577773e-01 2.174160e-01
1.628685e-03 3.209272e-01 1.268677e-02 9.591659e-02 5.349945e-03 -3.574117e-01 3.524669e-02 7.348295e-02 5.844227e-03 -1.762654e-02 4.504296e-03 5.962855e-01 5.921580e-02
3.257369e-03 4.235444e-01 1.048291e-01 1.191990e-01 2.931537e-02 -4.777787e-01 1.320282e-01 7.558828e-02 8.766511e-03 -5.643555e-02 3.594932e-02 7.228101e-01 1.702257e-01
5.537528e-03 3.576793e-01 4.956076e-02 1.091056e-01 1.128040e-02 -3.595469e-01 7.001718e-02 7.079028e-02 5.525602e-03 -4.683758e-02 1.751988e-02 5.403493e-01 9.515291e-02
8.469160e-03 4.135496e-01 1.048876e-01 1.283019e-01 4.020431e-02 -3.652826e-01 9.288829e-02 8.548997e-02 1.614909e-02 -4.558202e-02 3.265402e-02 5.443730e-01 9.380697e-02
1.205227e-02 3.442560e-01 3.612771e-02 1.206352e-01 1.565784e-02 -2.984999e-01 3.018279e-02 9.017661e-02 5.906858e-03 -5.030678e-02 2.164149e-02 4.753611e-01 2.420126e-02
1.628685e-02 4.013841e-01 5.154558e-02 1.293713e-01 2.209035e-02 -3.590948e-01 5.217763e-02 8.794373e-02 1.119834e-02 -6.827439e-02 1.984137e-02 5.742278e-01 5.450053e-02
1.302948e-03 4.104667e-01 1.038967e-01 1.191608e-01 2.447744e-02 -4.535387e-01 1.328261e-01 7.020736e-02 6.508395e-03 -6.208808e-02 3.363103e-02 6.531747e-01 1.708901e-01
