# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.400000e+03 0.000000e+00 2.771281e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.600000e+03 0.000000e+00 8.000000e+02 0.000000e+00
3.256628e-04 5.182600e-01 1.172727e-01 1.307131e-01 5.188856e-02 -6.283732e-01 1.422373e-01 8.408017e-02 2.046627e-02 -5.574773e-02 5.181588e-02 9.725244e-01 2.265314e-01
1.302651e-03 2.297497e-01 2.454559e-02 8.574397e-02 1.340430e-02 -2.223886e-01 5.119258e-02 7.146007e-02 8.717685e-03 -5.855978e-03 1.787168e-02 3.829158e-01 1.209849e-01
2.930965e-03 3.276518e-01 8.005771e-02 1.096854e-01 2.192669e-02 -3.297994e-01 9.574871e-02 7.564241e-02 1.035672e-02 -3.951563e-02 1.984041e-02 4.936538e-01 1.312640e-01
5.210605e-03 4.525760e-01 4.545253e-02 1.488959e-01 1.530420e-02 -4.493352e-01 4.741073e-02 9.129303e-02 8.286429e-03 -7.349459e-02 1.297909e-02 6.493429e-01 7.126805e-02
8.141570e-03 5.447608e-01 1.574644e-01 1.544028e-01 3.500280e-02 -5.531164e-01 1.983034e-01 8.941059e-02 1.218139e-02 -8.338725e-02 3.652311e-02 7.827546e-01 2.591436e-01
1.172386e-02 4.486228e-01 8.147299e-02 1.267878e-01 2.700676e-02 -4.198777e-01 9.334210e-02 8.307380e-02 1.164709e-02 -6.204264e-02 3.208720e-02 6.261328e-01 8.236657e-02
1.595748e-02 5.255573e-01 3.467569e-02 1.387010e-01 8.459269e-03 -5.536576e-01 4.031035e-02 9.125372e-02 9.974099e-03 -9.288683e-02 6.857899e-03 8.828972e-01 2.934015e-02
3.256628e-04 2.285229e-01 3.074653e-02 7.526827e-02 8.769246e-03 -2.415681e-01 5.394750e-02 7.896996e-02 1.296385e-02 2.851747e-02 3.148580e-02 4.759691e-01 8.885561e-02
6.513256e-04 3.427358e-01 7.836052e-02 1.165768e-01 3.018176e-02 -3.601385e-01 9.107654e-02 8.544373e-02 2.116550e-02 -3.174178e-02 1.504519e-02 5.656975e-01 1.316576e-01
1.628314e-03 2.995404e-01 5.847284e-02 8.505443e-02 8.848360e-03 -3.381773e-01 8.821948e-02 6.200649e-02 4.745445e-03 -2.179019e-02 1.834211e-02 5.483156e-01 1.340460e-01
3.256628e-03 4.697769e-01 1.515744e-01 1.214960e-01 3.759077e-02 -5.495420e-01 1.864693e-01 7.488109e-02 1.161400e-02 -5.455094e-02 4.611986e-02 8.555947e-01 2.326428e-01
5.536268e-03 3.154383e-01 2.867997e-02 1.041049e-01 1.179502e-02 -3.076686e-01 5.114765e-02 7.889219e-02 9.446082e-03 -2.537228e-02 1.238280e-02 4.964733e-01 7.348125e-02
8.467233e-03 3.869487e-01 2.879186e-02 1.226258e-01 2.285824e-02 -3.404261e-01 4.061349e-02 8.560079e-02 1.608692e-02 -4.072684e-02 9.257602e-03 5.092263e-01 7.301452e-02
1.204952e-02 4.397242e-01 5.224272e-02 1.289433e-01 1.931359e-02 -3.961361e-01 4.249367e-02 9.021221e-02 1.046202e-02 -4.290281e-02 9.895861e-03 6.395208e-01 6.541785e-02
1.628314e-02 5.973454e-01 8.858540e-02 1.791239e-01 2.482873e-02 -5.635109e-01 9.820331e-02 1.110437e-01 1.383047e-02 -9.466171e-02 2.565523e-02 8.593701e-01 1.063530e-01
1.302651e-03 3.197034e-01 5.470648e-02 1.315175e-01 1.968907e-02 -2.717726e-01 5.616227e-02 8.979677e-02 7.242430e-03 -4.180885e-02 2.020845e-02 3.848133e-01 5.896100e-02
1.628314e-03 2.391488e-01 6.432025e-02 8.413500e-02 1.674827e-02 -2.434301e-01 7.816873e-02 6.798354e-02 5.205779e-03 -1.382128e-02 2.011800e-02 4.009665e-01 1.008315e-01
2.605302e-03 5.406646e-01 1.184213e-01 1.602533e-01 2.794131e-02 -5.972673e-01 1.485836e-01 8.492898e-02 8.558859e-03 -1.075774e-01 2.899991e-02 8.217142e-01 2.057045e-01
4.233616e-03 3.942168e-01 8.989550e-02 1.152003e-01 2.773022e-02 -4.232453e-01 1.047734e-01 7.219722e-02 1.160173e-02 -5.318094e-02 2.946326e-02 6.389570e-01 1.257320e-01
6.513256e-03 4.852190e-01 7.255866e-02 1.466576e-01 3.062011e-02 -4.828241e-01 7.691435e-02 8.960594e-02 1.158531e-02 -7.319092e-02 2.762845e-02 6.769032e-01 9.740525e-02
9.444221e-03 4.466041e-01 5.830104e-02 1.310587e-01 2.314084e-02 -4.328996e-01 3.745901e-02 7.960860e-02 1.195245e-02 -6.579233e-02 9.928456e-03 6.448845e-01 2.672581e-02
1.302651e-02 3.887802e-01 6.805092e-02 9.492426e-02 1.963704e-02 -4.225974e-01 9.072473e-02 7.447980e-02 8.631243e-03 -3.404435e-02 1.186116e-02 7.499373e-01 1.523243e-01
1.726013e-02 4.788494e-01 6.644737e-02 1.550373e-01 2.400888e-02 -3.795500e-01 4.679119e-02 1.106771e-01 1.352183e-02 -6.228409e-02 1.131238e-02 5.899039e-01 5.303663e-02
2.930965e-03 3.532154e-01 6.302003e-02 9.493202e-02 7.122958e-03 -3.922682e-01 9.507996e-02 6.253720e-02 2.888670e-03 -3.295163e-02 1.334187e-02 6.147152e-01 1.448600e-01
3.256628e-03 3.821761e-01 6.381677e-02 1.314311e-01 1.938096e-02 -3.923544e-01 8.738391e-02 8.704014e-02 1.026727e-02 -5.902321e-02 2.462923e-02 5.751676e-01 1.198937e-01
4.233616e-03 4.890969e-01 1.114025e-01 1.245952e-01 2.053153e-02 -5.892129e-01 1.616777e-01 7.630077e-02 1.031204e-02 -7.022415e-02 2.471208e-02 9.173261e-01 2.317584e-01
5.861930e-03 4.226522e-01 4.099276e-02 1.392137e-01 1.192272e-02 -4.099810e-01 6.285582e-02 7.982176e-02 9.613158e-03 -7.507601e-02 1.482765e-02 5.686361e-01 8.310210e-02
8.141570e-03 5.233893e-01 8.332734e-02 1.401101e-01 2.209958e-02 -5.439380e-01 1.106479e-01 7.994761e-02 9.391843e-03 -7.410767e-02 1.934792e-02 7.973331e-01 1.588484e-01
1.107254e-02 4.698159e-01 3.875996e-02 1.395417e-01 1.130428e-02 -4.935450e-01 5.605584e-02 8.925022e-02 4.200534e-03 -7.373891e-02 1.032612e-02 8.016399e-01 9.331443e-02
1.465483e-02 5.988341e-01 9.778952e-02 1.678847e-01 1.894358e-02 -5.783258e-01 1.120136e-01 9.893005e-02 7.561676e-03 -1.033145e-01 2.364294e-02 8.789319e-01 1.378633e-01
1.888844e-02 4.122207e-01 4.656300e-02 1.269193e-01 1.777543e-02 -3.263023e-01 3.027530e-02 9.755944e-02 5.784356e-03 -3.822949e-02 1.542960e-02 5.539398e-01 3.094475e-02
5.210605e-03 2.782688e-01 1.549268e-02 8.258947e-02 8.419586e-03 -2.744612e-01 3.437563e-02 7.025695e-02 6.981623e-03 4.409479e-04 1.036075e-02 4.812422e-01 5.966014e-02
5.536268e-03 3.437640e-01 5.964032e-02 8.161669e-02 1.376520e-02 -4.050835e-01 7.580610e-02 6.935016e-02 6.855736e-03 -9.935217e-03 1.241941e-02 7.073577e-01 1.177114e-01
6.513256e-03 3.602903e-01 4.765434e-02 1.167030e-01 1.327327e-02 -3.487045e-01 7.553098e-02 8.035529e-02 7.034378e-03 -3.946713e-02 1.393192e-02 5.447079e-01 1.218026e-01
8.141570e-03 3.754533e-01 1.205089e-01 1.058265e-01 2.447728e-02 -3.818669e-01 1.602756e-01 7.110171e-02 8.206331e-03 -4.151388e-02 2.511720e-02 5.937534e-01 2.185419e-01
1.042121e-02 4.439023e-01 5.947051e-02 1.019415e-01 1.593547e-02 -4.890731e-01 7.689668e-02 7.210079e-02 6.186929e-03 -3.394299e-02 2.669549e-02 8.059110e-01 9.055543e-02
