# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.856000e+03 0.000000e+00 2.767954e+03 0.000000e+00 8.786899e+02 0.000000e+00 4.128000e+03 0.000000e+00 1.310438e+03 0.000000e+00 4.160000e+02 0.000000e+00
2.850351e-04 1.243393e-01 2.046602e-02 1.093512e-01 9.950553e-03 -1.769343e-01 7.177892e-02 1.675188e-01 1.946626e-02 7.114543e-02 3.514028e-02 9.815147e-01 3.969619e-01
1.140140e-03 1.312924e-01 1.208921e-02 1.094191e-01 5.671105e-03 -1.876042e-01 3.408896e-02 1.359960e-01 4.196711e-03 -1.750745e-02 2.774251e-02 7.359540e-01 9.524110e-02
2.565316e-03 1.302889e-01 1.007236e-02 1.187614e-01 6.165166e-03 -1.196355e-01 3.070232e-02 1.485965e-01 7.231668e-03 1.627754e-02 2.381886e-02 5.919133e-01 4.948064e-02
4.560562e-03 1.912541e-01 2.646241e-02 1.483209e-01 1.813664e-02 -2.069540e-01 5.609377e-02 1.589905e-01 1.611172e-02 -2.784828e-02 3.494056e-02 8.011668e-01 9.650277e-02
7.125878e-03 2.304632e-01 2.708765e-02 1.626591e-01 1.517192e-02 -2.203604e-01 5.216550e-02 1.612731e-01 7.686281e-03 -3.453141e-02 3.647800e-02 8.227751e-01 1.156018e-01
1.026126e-02 2.961676e-01 2.961762e-02 1.893905e-01 2.381206e-02 -2.211265e-01 2.666009e-02 1.638250e-01 1.832802e-02 -5.369218e-02 1.055021e-02 6.771647e-01 5.314139e-02
1.396672e-02 4.078199e-01 3.369703e-02 2.331790e-01 1.787888e-02 -2.961638e-01 4.433966e-02 1.830943e-01 1.043312e-02 -8.705712e-02 3.172567e-02 8.543182e-01 5.743557e-02
2.850351e-04 8.951215e-02 8.146825e-03 9.698412e-02 5.290731e-03 -6.754993e-02 3.136398e-02 1.401668e-01 9.317690e-03 3.829978e-02 1.912323e-02 4.141042e-01 1.175355e-01
5.700702e-04 1.308594e-01 3.647609e-02 1.133089e-01 1.824809e-02 -1.853715e-01 1.090176e-01 1.533800e-01 1.257958e-02 1.485022e-02 5.054499e-02 8.387059e-01 3.115787e-01
1.425176e-03 1.361112e-01 2.116397e-02 1.224048e-01 1.146123e-02 -1.589464e-01 6.050855e-02 1.614650e-01 1.396806e-02 1.767248e-02 3.156498e-02 7.310500e-01 1.933211e-01
2.850351e-03 1.648868e-01 1.656768e-02 1.301180e-01 9.842698e-03 -2.104522e-01 3.786490e-02 1.434690e-01 8.433026e-03 -4.629802e-02 1.661101e-02 7.181344e-01 1.263503e-01
4.845597e-03 1.702233e-01 1.090442e-02 1.426786e-01 1.018483e-02 -1.277647e-01 1.388902e-02 1.580588e-01 1.165137e-02 3.533207e-04 2.275487e-02 5.631014e-01 6.422222e-02
7.410913e-03 2.666313e-01 1.856717e-02 1.934592e-01 1.507471e-02 -2.292381e-01 2.198405e-02 1.846955e-01 1.197913e-02 -4.728590e-02 3.204067e-02 7.914298e-01 7.825196e-02
1.054630e-02 3.196354e-01 3.736099e-02 1.906847e-01 2.780925e-02 -2.912767e-01 1.977567e-02 1.566461e-01 1.974667e-02 -8.454386e-02 1.501457e-02 8.650610e-01 3.425086e-02
1.425176e-02 3.468245e-01 2.925470e-02 1.935500e-01 1.786763e-02 -2.508429e-01 1.177333e-02 1.547273e-01 1.055570e-02 -6.055867e-02 8.882505e-03 8.369954e-01 4.683706e-02
1.140140e-03 1.229920e-01 1.501871e-02 1.136158e-01 1.063188e-02 -1.371984e-01 2.980694e-02 1.483760e-01 9.632337e-03 8.448090e-03 1.914098e-02 6.119411e-01 6.813747e-02
1.425176e-03 1.118644e-01 1.205745e-02 9.238806e-02 8.071480e-03 -1.595507e-01 4.809101e-02 1.194821e-01 8.607877e-03 3.631021e-03 2.632048e-02 7.006812e-01 1.846684e-01
2.280281e-03 1.515474e-01 1.698998e-02 1.307992e-01 6.435196e-03 -1.817603e-01 5.807328e-02 1.601730e-01 9.732272e-03 -7.814317e-03 3.618484e-02 7.714589e-01 1.307094e-01
3.705456e-03 1.319045e-01 1.124690e-02 1.126047e-01 1.166046e-02 -1.155434e-01 1.364220e-02 1.423225e-01 1.012662e-02 3.908025e-02 2.258040e-02 6.422856e-01 5.084939e-02
5.700702e-03 2.011632e-01 1.593145e-02 1.485575e-01 1.216526e-02 -2.012742e-01 1.973173e-02 1.507480e-01 1.223473e-02 -3.567928e-02 6.831051e-03 7.102304e-01 8.483457e-02
8.266018e-03 2.738896e-01 1.621036e-02 1.885922e-01 9.450993e-03 -2.583748e-01 3.830690e-02 1.722944e-01 7.470419e-03 -7.313593e-02 1.853776e-02 8.055219e-01 9.785043e-02
1.140140e-02 3.118516e-01 3.031957e-02 1.971352e-01 1.739248e-02 -2.203486e-01 5.728636e-02 1.706729e-01 1.257121e-02 -4.645122e-02 3.406115e-02 7.898639e-01 8.405519e-02
1.510686e-02 4.194482e-01 4.343858e-02 2.183010e-01 1.892590e-02 -3.314827e-01 7.193871e-02 1.640942e-01 9.199219e-03 -9.180153e-02 3.183828e-02 9.392538e-01 9.545589e-02
2.565316e-03 1.458468e-01 1.054059e-02 1.247228e-01 9.000973e-03 -1.730217e-01 3.140459e-02 1.514423e-01 1.083353e-02 -9.995596e-03 1.656112e-02 7.242478e-01 8.323755e-02
2.850351e-03 1.358901e-01 1.660558e-02 1.144646e-01 1.214394e-02 -1.519338e-01 2.716228e-02 1.392769e-01 6.514480e-03 5.180488e-03 3.516451e-02 6.840694e-01 5.384305e-02
