# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.856000e+03 0.000000e+00 2.767954e+03 0.000000e+00 8.786899e+02 5.684342e-14 4.128000e+03 0.000000e+00 1.310438e+03 0.000000e+00 4.160000e+02 0.000000e+00
2.852559e-04 9.295989e-02 6.295335e-03 9.294840e-02 5.873870e-03 -9.676810e-02 2.268489e-02 1.235219e-01 6.362599e-03 7.400728e-04 2.075304e-02 4.213914e-01 7.882957e-02
1.141024e-03 1.766966e-01 8.587598e-03 1.304752e-01 1.477016e-02 -3.082186e-01 4.306972e-02 1.388118e-01 1.886881e-02 -9.872909e-02 1.838098e-02 9.629794e-01 1.908950e-01
2.567303e-03 1.230891e-01 2.646211e-02 1.099457e-01 2.358764e-02 -1.180447e-01 4.524198e-02 1.388484e-01 1.820787e-02 2.793768e-02 4.507481e-02 6.456088e-01 1.489560e-01
4.564095e-03 2.355989e-01 9.935410e-02 1.624207e-01 5.297835e-02 -3.407003e-01 2.152066e-01 1.506031e-01 2.868512e-02 -1.090827e-01 1.252391e-01 1.060340e+00 4.218453e-01
7.131398e-03 1.916541e-01 1.714630e-02 1.393061e-01 1.667567e-02 -1.674764e-01 1.007430e-01 1.650893e-01 1.720394e-02 6.248655e-02 2.538392e-02 1.038072e+00 3.338741e-01
1.026921e-02 2.252866e-01 2.474327e-02 1.410768e-01 2.026126e-02 -1.733406e-01 1.488927e-02 1.334369e-01 1.669767e-02 -2.623415e-02 1.548929e-02 6.403719e-01 5.417798e-02
1.397754e-02 3.511053e-01 4.328913e-02 2.051566e-01 2.727874e-02 -2.280044e-01 6.554872e-02 1.730189e-01 2.155617e-02 -2.713443e-02 3.774396e-02 9.044873e-01 1.171171e-01
2.852559e-04 8.990510e-02 2.311677e-02 8.261626e-02 1.389461e-02 -1.175551e-01 5.679938e-02 1.251521e-01 1.507984e-02 4.859023e-02 2.483588e-02 6.610752e-01 2.400310e-01
5.705119e-04 2.521882e-01 2.804290e-02 1.685982e-01 2.379488e-02 -5.231880e-01 1.022984e-01 1.742583e-01 1.897856e-02 -1.546641e-01 6.414042e-02 1.726437e+00 3.726518e-01
1.426280e-03 1.217062e-01 2.463159e-02 1.135150e-01 1.963839e-02 -1.229502e-01 4.381928e-02 1.379331e-01 2.293780e-02 -1.795299e-02 2.649036e-02 4.619590e-01 1.427426e-01
2.852559e-03 1.495585e-01 2.403031e-02 1.185394e-01 1.922447e-02 -1.838628e-01 5.040282e-02 1.282709e-01 1.733910e-02 -4.827976e-02 2.619724e-02 6.030390e-01 1.589820e-01
4.849351e-03 1.960970e-01 3.052283e-02 1.631911e-01 2.923567e-02 -1.576081e-01 4.696175e-02 1.694105e-01 2.837186e-02 -4.141580e-02 3.039710e-02 5.234365e-01 1.495977e-01
7.416654e-03 3.112922e-01 8.240180e-02 2.392956e-01 6.754391e-02 -2.475075e-01 6.103617e-02 2.180738e-01 5.626187e-02 -1.172952e-01 4.043429e-02 5.893368e-01 8.486543e-02
1.055447e-02 3.822916e-01 8.180583e-02 2.317550e-01 5.388957e-02 -3.262346e-01 5.785407e-02 1.805327e-01 3.746761e-02 -1.115998e-01 3.173967e-02 9.217447e-01 1.013297e-01
1.426280e-02 2.925087e-01 2.557187e-02 1.651523e-01 2.198750e-02 -2.360364e-01 4.789602e-02 1.352372e-01 1.937234e-02 -6.856527e-02 2.746409e-02 7.953239e-01 6.932046e-02
1.141024e-03 1.060739e-01 1.819965e-02 1.097849e-01 1.868068e-02 -8.184145e-02 5.927436e-02 1.578595e-01 3.518274e-02 5.468873e-02 5.473884e-02 5.378162e-01 1.223696e-01
1.426280e-03 9.982865e-02 2.534941e-02 9.194846e-02 1.682907e-02 -1.093217e-01 5.561649e-02 1.146984e-01 6.269889e-03 -8.989510e-03 5.000166e-02 4.468599e-01 1.232943e-01
2.282047e-03 1.557654e-01 3.024387e-02 1.259138e-01 2.252047e-02 -2.185766e-01 7.776333e-02 1.508979e-01 2.071643e-02 -2.415558e-02 5.837239e-02 8.589781e-01 1.689652e-01
3.708327e-03 1.265655e-01 1.001568e-02 1.016211e-01 1.531339e-02 -1.278320e-01 3.846624e-02 1.233072e-01 1.974662e-02 2.020294e-02 2.184596e-02 6.218469e-01 1.002253e-01
5.705119e-03 1.763443e-01 3.207894e-02 1.331483e-01 1.689743e-02 -1.673325e-01 6.291199e-02 1.367319e-01 1.415817e-02 -4.338610e-02 2.144242e-02 5.120659e-01 1.585312e-01
8.272422e-03 3.011713e-01 5.249930e-02 2.123186e-01 4.134292e-02 -2.805317e-01 1.062438e-01 1.972794e-01 3.347880e-02 -6.799486e-02 6.755182e-02 9.587226e-01 2.298068e-01
1.141024e-02 3.457850e-01 4.592091e-02 1.913393e-01 2.378382e-02 -3.801533e-01 9.233055e-02 1.457915e-01 1.218368e-02 -1.382280e-01 4.568605e-02 9.853112e-01 1.441784e-01
1.511856e-02 3.810302e-01 2.049157e-02 1.894115e-01 1.820631e-02 -2.959761e-01 5.565939e-02 1.415202e-01 1.404755e-02 -8.481769e-02 2.512774e-02 8.742530e-01 7.255304e-02
2.567303e-03 1.681308e-01 3.084380e-02 1.337078e-01 2.386695e-02 -2.478506e-01 6.676200e-02 1.513955e-01 2.041591e-02 -5.719200e-02 4.733013e-02 8.881352e-01 1.493245e-01
2.852559e-03 1.102984e-01 1.743360e-02 1.050503e-01 1.671030e-02 -8.280660e-02 4.635353e-02 1.401326e-01 1.704289e-02 4.843916e-02 2.563163e-02 5.540801e-01 1.702790e-01
