# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.920000e+03 0.000000e+00 2.478709e+03 0.000000e+00 1.567673e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.023858e+03 0.000000e+00 1.280000e+03 0.000000e+00
3.183383e-04 1.224118e+00 1.405552e-01 2.395871e-01 3.387346e-02 -1.111937e+00 1.622366e-01 1.030468e-01 1.535262e-02 -1.279205e-01 1.907697e-02 1.155956e+00 1.956779e-01
1.273353e-03 3.405413e-01 8.879409e-02 7.230408e-02 1.235082e-02 -2.984817e-01 8.569512e-02 5.091510e-02 6.261126e-03 -1.155414e-02 7.377549e-03 3.465257e-01 9.386816e-02
2.865045e-03 8.792276e-01 2.569914e-01 1.627327e-01 3.414493e-02 -8.240511e-01 2.628130e-01 7.788904e-02 1.030518e-02 -8.067744e-02 2.678181e-02 9.036183e-01 2.813512e-01
5.093412e-03 5.518005e-01 1.141613e-01 1.320399e-01 2.627147e-02 -4.515773e-01 1.134667e-01 7.493116e-02 5.363276e-03 -4.331768e-02 2.615827e-02 5.089528e-01 1.233171e-01
7.958457e-03 4.600386e-01 2.365938e-02 1.230374e-01 8.999735e-03 -3.525181e-01 3.159028e-02 7.287163e-02 5.725786e-03 -4.199866e-02 5.828376e-03 4.133468e-01 3.696304e-02
1.146018e-02 5.529938e-01 6.671186e-02 1.394140e-01 2.161285e-02 -4.012082e-01 4.954917e-02 9.115218e-02 7.709243e-03 -3.705771e-02 2.033161e-02 4.585434e-01 4.557586e-02
1.559858e-02 6.287560e-01 9.607247e-02 1.583814e-01 2.998218e-02 -4.777351e-01 9.405123e-02 9.073877e-02 1.034992e-02 -7.439470e-02 2.674828e-02 5.686040e-01 9.239208e-02
3.183383e-04 3.015184e-01 1.065713e-01 1.024741e-01 4.512548e-02 -2.050106e-01 6.389863e-02 7.876662e-02 1.594705e-02 -3.751768e-05 3.181672e-02 2.523958e-01 4.331053e-02
6.366766e-04 3.161137e-01 7.234755e-02 8.246190e-02 1.766956e-02 -2.535205e-01 6.754888e-02 5.847327e-02 6.840966e-03 -7.797334e-03 1.493785e-02 2.994912e-01 6.464863e-02
