# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.920000e+03 0.000000e+00 2.478709e+03 0.000000e+00 1.567673e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.023858e+03 0.000000e+00 1.280000e+03 0.000000e+00
3.182905e-04 6.073068e-01 1.018924e-01 1.106535e-01 2.389637e-02 -5.671896e-01 9.133764e-02 5.817592e-02 8.173213e-03 -4.305375e-02 2.163079e-02 6.278820e-01 8.467480e-02
1.273162e-03 4.232382e-01 1.567992e-01 9.988831e-02 2.057093e-02 -3.550691e-01 1.714058e-01 7.213764e-02 9.519032e-03 -8.944148e-03 1.665522e-02 4.237479e-01 1.878930e-01
2.864615e-03 4.560277e-01 1.261300e-01 1.381196e-01 2.692598e-02 -3.212832e-01 1.130903e-01 9.089472e-02 8.823710e-03 -2.273575e-02 2.056119e-02 3.649621e-01 1.070968e-01
5.092649e-03 4.775013e-01 7.619928e-02 1.051857e-01 1.221089e-02 -3.855809e-01 7.545480e-02 7.206414e-02 6.232609e-03 -2.130577e-02 7.985683e-03 4.399003e-01 8.022932e-02
7.957263e-03 4.167384e-01 4.158736e-02 9.036891e-02 2.061629e-02 -3.559574e-01 3.173712e-02 6.882667e-02 8.687212e-03 -1.081755e-02 9.943836e-03 4.636246e-01 4.211192e-02
1.145846e-02 6.738897e-01 8.887263e-02 1.483972e-01 2.262647e-02 -5.146924e-01 7.423327e-02 8.208670e-02 1.042077e-02 -5.212233e-02 8.681328e-03 5.674901e-01 7.664718e-02
1.559624e-02 5.767433e-01 5.232313e-02 1.399194e-01 1.253265e-02 -4.092157e-01 3.828483e-02 9.812803e-02 4.760886e-03 -4.079069e-02 1.479788e-02 5.084228e-01 5.844145e-02
3.182905e-04 4.968565e-01 1.025355e-01 1.370656e-01 2.999260e-02 -3.919060e-01 8.404636e-02 7.838838e-02 1.143145e-02 -4.403375e-02 1.919717e-02 4.129447e-01 7.960074e-02
6.365811e-04 4.625979e-01 1.063600e-01 1.072941e-01 1.926089e-02 -3.970319e-01 1.031978e-01 6.711369e-02 4.278198e-03 -2.523659e-02 1.809225e-02 4.511237e-01 1.008894e-01
1.591453e-03 2.040932e-01 4.989081e-02 6.114399e-02 8.666026e-03 -1.515863e-01 5.341444e-02 6.369220e-02 7.779903e-03 2.322099e-02 6.657798e-03 2.289217e-01 6.452013e-02
3.182905e-03 3.497134e-01 7.946350e-02 9.407642e-02 9.402504e-03 -2.613455e-01 8.128249e-02 6.712335e-02 4.511488e-03 -9.034416e-03 1.419442e-02 3.115772e-01 7.667477e-02
5.410939e-03 3.281099e-01 2.942183e-02 1.015921e-01 9.459330e-03 -2.186276e-01 2.827006e-02 7.830928e-02 6.877871e-03 -5.583484e-04 8.557182e-03 2.831984e-01 2.481311e-02
8.275554e-03 3.799671e-01 2.726444e-02 1.063085e-01 1.204878e-02 -2.788721e-01 5.026199e-02 8.533014e-02 9.878560e-03 3.355224e-03 7.740464e-03 3.992892e-01 7.209326e-02
1.177675e-02 5.021715e-01 3.924863e-02 1.120867e-01 1.917278e-02 -3.970125e-01 2.899189e-02 8.246707e-02 6.844058e-03 -1.658389e-02 1.433249e-02 4.993852e-01 2.951540e-02
1.591453e-02 5.787164e-01 4.457894e-02 1.208510e-01 8.399902e-03 -4.412619e-01 5.227597e-02 9.314886e-02 1.387835e-02 -2.757082e-02 1.898552e-02 5.617830e-01 6.365150e-02
1.273162e-03 3.427520e-01 1.066111e-01 7.735418e-02 1.922504e-02 -2.826947e-01 1.054443e-01 6.480091e-02 7.724978e-03 1.046157e-02 1.310613e-02 3.598428e-01 1.157217e-01
