# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.720000e+03 0.000000e+00 2.950254e+03 0.000000e+00 1.142629e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.239355e+03 0.000000e+00 4.800000e+02 0.000000e+00
3.305575e-04 2.426514e-01 5.935786e-02 8.299886e-02 1.927170e-02 -3.612038e-01 1.041019e-01 6.809411e-02 6.240499e-03 -2.050863e-02 3.935581e-02 8.110832e-01 1.820214e-01
1.322230e-03 1.226845e-01 1.345860e-02 7.046128e-02 3.603845e-03 -1.055785e-01 3.627167e-02 6.640361e-02 4.423709e-03 2.716116e-03 7.131188e-03 2.724378e-01 7.582052e-02
2.975017e-03 2.623915e-01 5.227391e-02 1.001759e-01 6.061604e-03 -3.483948e-01 1.198898e-01 7.425663e-02 5.406747e-03 -4.324593e-02 2.950192e-02 7.493232e-01 2.400681e-01
5.288920e-03 2.544323e-01 3.690620e-02 1.008601e-01 1.545056e-02 -2.937562e-01 4.493949e-02 7.743555e-02 6.622051e-03 -4.499479e-02 1.465773e-02 5.810966e-01 6.697806e-02
8.263937e-03 3.158080e-01 3.493046e-02 1.097802e-01 7.978999e-03 -4.098891e-01 6.625078e-02 7.718418e-02 6.372364e-03 -6.511900e-02 1.620312e-02 8.981499e-01 1.657556e-01
1.190007e-02 2.899610e-01 3.323205e-02 1.073003e-01 6.521806e-03 -3.168747e-01 7.261016e-02 7.966272e-02 6.874788e-03 -5.318533e-02 1.923465e-02 6.818280e-01 1.282855e-01
1.619732e-02 3.777460e-01 2.390928e-02 1.275236e-01 1.438954e-02 -4.357800e-01 2.834834e-02 9.231396e-02 6.326633e-03 -7.887770e-02 2.401254e-02 9.726758e-01 9.149780e-02
3.305575e-04 2.784051e-01 3.384570e-02 1.006161e-01 1.307912e-02 -3.981665e-01 6.165219e-02 8.567042e-02 7.773382e-03 -1.593077e-02 1.130794e-02 9.087969e-01 1.442452e-01
6.611150e-04 2.077230e-01 5.462003e-02 9.337806e-02 2.095166e-02 -2.394238e-01 7.614654e-02 7.049007e-02 1.322715e-02 -3.603967e-02 2.259523e-02 4.715829e-01 1.287628e-01
1.652787e-03 1.477730e-01 1.323330e-02 7.217367e-02 4.041145e-03 -1.522096e-01 2.400285e-02 6.247875e-02 3.902893e-03 -1.008588e-02 1.211018e-02 3.381620e-01 4.574558e-02
3.305575e-03 2.867821e-01 6.764723e-02 1.014876e-01 1.061732e-02 -3.905545e-01 1.398995e-01 7.469077e-02 2.183765e-03 -3.713102e-02 1.909774e-02 8.504524e-01 3.222250e-01
5.619477e-03 2.611608e-01 3.415636e-02 1.014675e-01 1.148251e-02 -3.204267e-01 6.864714e-02 7.552679e-02 8.157538e-03 -4.570317e-02 1.446273e-02 6.805595e-01 1.521577e-01
8.594494e-03 2.982546e-01 5.294080e-02 1.074436e-01 2.364571e-02 -3.687599e-01 1.014912e-01 7.662189e-02 9.670683e-03 -5.516631e-02 4.056650e-02 7.772680e-01 1.939375e-01
1.223063e-02 3.607843e-01 2.056329e-02 1.296390e-01 9.204559e-03 -3.928903e-01 2.660062e-02 9.183536e-02 7.660478e-03 -5.991702e-02 1.422154e-02 7.655568e-01 5.966776e-02
1.652787e-02 2.709436e-01 2.987365e-02 1.084548e-01 1.615671e-02 -2.230950e-01 2.634381e-02 9.888288e-02 8.857710e-03 -2.417242e-02 1.788622e-02 6.206894e-01 5.822560e-02
1.322230e-03 2.786831e-01 5.647060e-02 1.010805e-01 1.926651e-02 -3.890051e-01 1.027889e-01 7.134761e-02 8.416430e-03 -5.267221e-02 2.946714e-02 7.913924e-01 1.914777e-01
1.652787e-03 3.708575e-01 6.927618e-02 1.170183e-01 1.270806e-02 -5.649671e-01 1.361695e-01 7.589335e-02 3.289369e-03 -8.025045e-02 2.616107e-02 1.138398e+00 2.668110e-01
2.644460e-03 3.078922e-01 3.536136e-02 9.202080e-02 1.069552e-02 -4.830328e-01 7.506290e-02 6.701610e-02 3.106376e-03 -4.680661e-02 2.024144e-02 1.058094e+00 1.671412e-01
