# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.344000e+03 0.000000e+00 2.281221e+03 0.000000e+00 1.261466e+03 0.000000e+00 3.872000e+03 0.000000e+00 2.141132e+03 0.000000e+00 1.184000e+03 0.000000e+00
2.905615e-04 8.046446e-02 9.236219e-03 5.650894e-02 9.390820e-03 -6.724462e-02 2.421495e-02 8.674980e-02 1.161045e-02 3.831441e-02 1.496777e-02 2.144866e-01 6.663795e-02
1.162246e-03 1.404490e-01 3.338366e-02 9.767963e-02 1.470917e-02 -1.176742e-01 4.814887e-02 1.162633e-01 1.331842e-02 3.875612e-03 1.765441e-02 2.629661e-01 7.463071e-02
2.615053e-03 1.368737e-01 3.424229e-02 8.224803e-02 8.834920e-03 -1.170656e-01 5.981616e-02 1.050919e-01 1.465393e-02 2.707370e-02 1.854381e-02 2.958850e-01 9.541994e-02
4.648984e-03 1.496640e-01 1.865441e-02 8.590602e-02 1.277076e-02 -1.244225e-01 2.467150e-02 9.120573e-02 8.419298e-03 -6.387693e-04 1.875833e-02 2.680991e-01 3.260924e-02
7.264037e-03 3.135836e-01 5.780857e-02 1.583996e-01 2.658032e-02 -2.703025e-01 7.008721e-02 1.287983e-01 1.245046e-02 -6.049151e-02 3.032832e-02 4.455628e-01 1.038630e-01
1.046021e-02 4.124139e-01 6.695913e-02 1.898615e-01 3.546567e-02 -2.809763e-01 4.046617e-02 1.274221e-01 1.776362e-02 -7.817514e-02 2.520830e-02 3.977573e-01 1.743440e-02
1.423751e-02 5.280985e-01 1.464954e-01 2.189960e-01 5.678497e-02 -3.795660e-01 1.135441e-01 1.531389e-01 2.691631e-02 -8.566083e-02 3.484737e-02 5.507650e-01 9.890494e-02
2.905615e-04 5.100997e-02 9.283249e-03 4.929585e-02 1.378954e-02 -1.775912e-02 1.117973e-02 8.122255e-02 1.447010e-02 4.296680e-02 5.685897e-03 1.170698e-01 2.218138e-02
5.811230e-04 1.409109e-01 2.464031e-02 1.107325e-01 1.453853e-02 -9.151852e-02 2.680426e-02 1.198660e-01 1.118867e-02 -1.418619e-02 1.794043e-02 1.678051e-01 3.338142e-02
1.452807e-03 1.436328e-01 1.958358e-02 8.233368e-02 9.277296e-03 -1.496210e-01 4.085222e-02 9.915668e-02 9.514433e-03 9.406702e-03 1.106576e-02 3.437555e-01 8.030665e-02
2.905615e-03 1.385743e-01 3.232466e-02 7.037669e-02 1.494814e-02 -1.304738e-01 4.479069e-02 9.127500e-02 1.517351e-02 2.916227e-02 2.671471e-02 3.174789e-01 4.293212e-02
4.939545e-03 1.313517e-01 1.150816e-02 8.439824e-02 1.408848e-02 -7.841666e-02 1.695389e-02 1.090148e-01 1.730580e-02 4.474898e-02 8.092511e-03 2.638746e-01 4.223220e-02
7.554598e-03 2.687080e-01 6.346381e-02 1.442529e-01 3.044350e-02 -1.824887e-01 6.216334e-02 1.236608e-01 1.304307e-02 -1.978503e-02 2.915044e-02 3.384211e-01 6.887560e-02
1.075077e-02 2.990255e-01 5.701666e-02 1.636529e-01 3.585803e-02 -1.588811e-01 2.951167e-02 1.465701e-01 2.194891e-02 4.030159e-03 2.115256e-02 3.807257e-01 3.622382e-02
1.452807e-02 4.209141e-01 6.649578e-02 1.756577e-01 3.603702e-02 -2.695066e-01 6.045845e-02 1.344162e-01 2.182166e-02 -3.336501e-02 2.427377e-02 4.898028e-01 6.525841e-02
1.162246e-03 1.406001e-01 2.492953e-02 9.281327e-02 1.325075e-02 -1.197975e-01 4.074436e-02 1.089539e-01 1.080768e-02 5.850038e-03 1.492060e-02 2.661811e-01 7.021193e-02
1.452807e-03 1.400512e-01 2.865684e-02 1.117823e-01 2.348502e-02 -7.739015e-02 2.650323e-02 1.365499e-01 2.026242e-02 2.598150e-02 3.174360e-02 2.233965e-01 4.290897e-02
2.324492e-03 1.303878e-01 1.748084e-02 7.271859e-02 6.561570e-03 -1.267821e-01 3.357938e-02 8.714805e-02 7.878831e-03 9.453289e-03 1.352233e-02 2.850325e-01 6.439149e-02
3.777299e-03 2.188348e-01 4.194464e-02 1.129507e-01 2.423630e-02 -2.164545e-01 4.071011e-02 9.742080e-02 1.394556e-02 -4.009612e-02 2.448958e-02 3.887910e-01 5.757881e-02
5.811230e-03 2.311370e-01 3.557708e-02 1.364816e-01 1.463419e-02 -1.537564e-01 3.941833e-02 1.300666e-01 9.475001e-03 -1.173965e-02 1.042076e-02 2.976978e-01 6.168024e-02
8.426283e-03 2.387998e-01 6.308433e-02 1.089560e-01 4.111859e-02 -1.925980e-01 3.776989e-02 1.005178e-01 2.708112e-02 -1.162056e-02 2.120878e-02 3.726419e-01 3.691408e-02
1.162246e-02 3.350628e-01 5.255151e-02 1.411300e-01 2.372973e-02 -2.345565e-01 4.532196e-02 1.089052e-01 1.238790e-02 -3.454452e-02 2.424103e-02 4.207310e-01 4.969099e-02
1.539976e-02 5.473592e-01 8.867918e-02 2.186317e-01 3.127390e-02 -3.538117e-01 8.440920e-02 1.425910e-01 1.439994e-02 -7.954743e-02 3.169976e-02 5.037030e-01 9.704002e-02
2.615053e-03 1.354176e-01 2.149845e-02 7.739815e-02 1.310205e-02 -1.213353e-01 2.690011e-02 1.024981e-01 1.543242e-02 3.584705e-02 2.218599e-02 3.266380e-01 5.702755e-02
2.905615e-03 1.197562e-01 1.235288e-02 6.849060e-02 2.650518e-03 -1.075728e-01 2.344991e-02 8.461895e-02 3.788284e-03 1.539472e-02 8.435118e-03 2.575805e-01 4.064886e-02
3.777299e-03 2.034734e-01 1.707998e-02 1.210059e-01 1.240631e-02 -1.620235e-01 1.509503e-02 1.182142e-01 8.486206e-03 -1.168937e-02 7.488459e-03 3.271062e-01 3.476101e-02
5.230107e-03 2.227289e-01 5.263423e-02 1.211991e-01 3.196993e-02 -1.912619e-01 4.623458e-02 1.194379e-01 1.683054e-02 -5.906670e-03 3.533219e-02 4.045504e-01 4.054998e-02
7.264037e-03 2.785972e-01 5.280790e-02 1.413991e-01 2.418549e-02 -2.155368e-01 5.660406e-02 1.213228e-01 8.570380e-03 -3.557392e-02 3.289509e-02 3.748361e-01 5.384252e-02
9.879090e-03 3.669590e-01 5.929097e-02 1.639548e-01 2.249386e-02 -2.583623e-01 5.344035e-02 1.300735e-01 1.021529e-02 -3.364895e-02 2.697310e-02 4.404338e-01 5.561185e-02
1.307527e-02 6.470900e-01 8.240899e-02 2.897949e-01 3.426279e-02 -4.225867e-01 6.641397e-02 1.811076e-01 1.906974e-02 -1.232140e-01 2.766254e-02 5.341821e-01 7.549603e-02
1.685257e-02 5.716232e-01 9.056456e-02 2.546718e-01 4.424516e-02 -2.845515e-01 7.690443e-02 1.727813e-01 2.204781e-02 -5.636312e-02 3.220873e-02 4.818673e-01 8.247513e-02
4.648984e-03 1.861899e-01 3.397251e-02 1.012296e-01 1.730381e-02 -1.531031e-01 3.984555e-02 1.040311e-01 8.628613e-03 -2.968328e-03 2.326121e-02 3.141457e-01 6.363722e-02
4.939545e-03 2.369338e-01 3.383568e-02 1.305394e-01 1.119385e-02 -1.983817e-01 5.461444e-02 1.124839e-01 8.709802e-03 -3.898174e-02 1.055975e-02 3.454828e-01 1.041416e-01
5.811230e-03 2.277965e-01 5.760715e-02 1.217794e-01 3.094227e-02 -1.670931e-01 4.220338e-02 1.047780e-01 1.984207e-02 -3.006042e-02 1.949170e-02 2.656016e-01 3.667087e-02
7.264037e-03 2.751622e-01 5.259809e-02 1.592359e-01 2.829872e-02 -1.906378e-01 4.580484e-02 1.401832e-01 2.430073e-02 -3.722925e-02 1.569338e-02 3.338958e-01 6.278564e-02
9.297967e-03 3.275876e-01 7.679033e-02 1.481540e-01 3.310741e-02 -2.792078e-01 7.298558e-02 1.148542e-01 1.488158e-02 -5.748577e-02 3.473456e-02 4.531884e-01 7.836275e-02
1.191302e-02 5.060240e-01 6.833628e-02 2.115562e-01 4.031559e-02 -4.239268e-01 4.321664e-02 1.465460e-01 2.892779e-02 -9.110264e-02 2.100549e-02 6.576196e-01 5.299412e-02
1.510920e-02 4.628109e-01 8.645750e-02 1.932620e-01 3.394530e-02 -3.210333e-01 7.488368e-02 1.365065e-01 1.656010e-02 -5.510953e-02 3.460222e-02 5.458491e-01 4.204153e-02
1.888650e-02 7.384082e-01 1.393528e-01 3.040898e-01 5.693676e-02 -4.494717e-01 8.753052e-02 1.799157e-01 2.631783e-02 -1.161874e-01 3.986440e-02 6.817264e-01 6.241923e-02
7.264037e-03 3.796272e-01 9.608917e-02 2.099013e-01 5.350626e-02 -2.753907e-01 7.472502e-02 1.703522e-01 3.515874e-02 -5.537083e-02 3.775125e-02 4.633596e-01 5.918505e-02
7.554598e-03 2.193577e-01 2.717771e-02 1.199693e-01 1.921224e-02 -1.596270e-01 1.654644e-02 1.192552e-01 1.166482e-02 -4.558050e-03 1.436072e-02 3.339467e-01 3.798306e-02
8.426283e-03 2.703888e-01 5.437765e-02 1.364020e-01 4.081392e-02 -1.973921e-01 1.905209e-02 1.127977e-01 2.739206e-02 -3.322352e-02 2.271470e-02 3.523231e-01 1.939227e-02
9.879090e-03 4.435629e-01 6.905996e-02 2.108457e-01 4.787321e-02 -3.261136e-01 4.504786e-02 1.447490e-01 3.150725e-02 -9.781559e-02 2.976055e-02 4.521769e-01 6.069491e-02
1.191302e-02 4.143046e-01 3.538440e-02 1.815046e-01 1.007206e-02 -2.726012e-01 5.089183e-02 1.327755e-01 7.829024e-03 -4.488461e-02 1.586855e-02 4.375535e-01 6.854582e-02
1.452807e-02 6.322104e-01 7.789086e-02 2.906687e-01 4.080866e-02 -3.250747e-01 7.718426e-02 1.872575e-01 2.448707e-02 -7.797630e-02 3.031485e-02 4.783538e-01 1.059474e-01
1.772425e-02 9.684562e-01 1.977782e-01 3.594856e-01 7.497372e-02 -6.121229e-01 1.157099e-01 1.893730e-01 2.763576e-02 -1.784696e-01 4.203315e-02 7.009042e-01 8.642701e-02
2.150155e-02 9.789083e-01 2.098886e-01 3.802042e-01 7.770049e-02 -5.351392e-01 1.758398e-01 2.087763e-01 2.726025e-02 -1.487675e-01 6.753826e-02 6.728632e-01 1.558786e-01
1.046021e-02 2.651092e-01 2.625661e-02 1.426621e-01 1.348856e-02 -1.565806e-01 3.241148e-02 1.264684e-01 6.225692e-03 -1.387066e-02 1.788816e-02 3.137222e-01 3.995043e-02
1.075077e-02 4.203513e-01 1.139493e-01 1.881822e-01 6.380144e-02 -2.969688e-01 6.172019e-02 1.406940e-01 3.272367e-02 -4.861832e-02 3.459275e-02 5.143993e-01 6.974727e-02
1.162246e-02 3.581725e-01 5.196986e-02 1.709304e-01 2.751730e-02 -2.636401e-01 3.521111e-02 1.296337e-01 1.345417e-02 -5.011148e-02 2.517761e-02 4.920005e-01 3.281267e-02
1.307527e-02 4.117677e-01 1.113338e-01 1.728062e-01 5.398769e-02 -2.943105e-01 6.338478e-02 1.228924e-01 2.740484e-02 -6.390722e-02 2.700611e-02 4.709928e-01 5.298310e-02
1.510920e-02 6.248785e-01 1.529567e-01 2.346919e-01 4.547974e-02 -4.657156e-01 1.575601e-01 1.443449e-01 1.169410e-02 -1.008560e-01 4.569936e-02 6.740500e-01 1.736526e-01
1.772425e-02 5.667576e-01 8.194952e-02 2.210609e-01 3.798734e-02 -3.566666e-01 5.453301e-02 1.468358e-01 1.600999e-02 -8.003934e-02 2.361579e-02 5.362306e-01 7.328824e-02
