# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.344000e+03 0.000000e+00 2.281221e+03 0.000000e+00 1.261466e+03 0.000000e+00 3.872000e+03 0.000000e+00 2.141132e+03 0.000000e+00 1.184000e+03 0.000000e+00
2.905719e-04 5.558385e-02 8.719781e-03 5.335274e-02 3.855979e-03 -1.931331e-02 1.426581e-02 8.394663e-02 1.132366e-02 4.066456e-02 1.477736e-02 1.167620e-01 3.129474e-02
1.162288e-03 1.626939e-01 5.045025e-02 1.032645e-01 2.681590e-02 -1.456753e-01 5.918473e-02 1.094087e-01 1.343163e-02 -1.464356e-02 3.667636e-02 2.790668e-01 5.713043e-02
2.615147e-03 2.330623e-01 4.029578e-02 1.159315e-01 2.634563e-02 -2.511117e-01 5.035620e-02 1.137420e-01 1.642044e-02 -2.103129e-02 2.683425e-02 4.874940e-01 9.501711e-02
4.649150e-03 1.946753e-01 2.176161e-02 9.874763e-02 9.548515e-03 -1.837217e-01 3.906158e-02 1.002956e-01 8.479613e-03 -2.453672e-03 7.773333e-03 3.969996e-01 8.197211e-02
7.264297e-03 2.387466e-01 2.647342e-02 1.300872e-01 7.158303e-03 -1.826746e-01 4.955654e-02 1.233663e-01 1.018614e-02 -1.166130e-02 2.724522e-02 3.969790e-01 6.069954e-02
1.046059e-02 4.093350e-01 6.922581e-02 2.110655e-01 4.402223e-02 -2.580402e-01 2.801904e-02 1.576811e-01 2.867721e-02 -5.418360e-02 1.528920e-02 4.492988e-01 2.111152e-02
1.423802e-02 6.685294e-01 1.391305e-01 2.886891e-01 6.073768e-02 -4.811911e-01 1.377890e-01 1.717672e-01 2.597147e-02 -1.384191e-01 5.760100e-02 6.430364e-01 1.398246e-01
2.905719e-04 8.371104e-02 9.197258e-04 6.449292e-02 1.058918e-02 -6.034847e-02 1.980462e-02 9.695640e-02 1.207923e-02 3.995133e-02 1.655182e-02 2.042872e-01 6.224054e-02
5.811438e-04 1.786674e-01 6.892281e-02 8.582521e-02 3.286767e-02 -2.179413e-01 9.128390e-02 1.121420e-01 1.971892e-02 2.470175e-02 4.416167e-02 5.075310e-01 1.340673e-01
1.452859e-03 1.035972e-01 7.255443e-03 7.659469e-02 6.417186e-03 -7.323808e-02 1.429148e-02 1.006867e-01 1.392560e-02 2.467363e-02 1.939718e-02 2.066344e-01 3.726231e-02
2.905719e-03 1.259871e-01 2.259100e-02 5.795035e-02 7.554629e-03 -1.508576e-01 4.304825e-02 8.928730e-02 1.323018e-02 4.771829e-02 3.485109e-02 4.327236e-01 8.279615e-02
4.939722e-03 2.209421e-01 3.826005e-02 1.149362e-01 2.447307e-02 -1.785985e-01 3.706579e-02 1.012518e-01 1.794874e-02 -2.104180e-02 1.295719e-02 3.244450e-01 7.233955e-02
7.554869e-03 2.696093e-01 2.502394e-02 1.296908e-01 1.121747e-02 -2.369686e-01 4.756455e-02 1.042885e-01 7.056477e-03 -4.830519e-02 1.968668e-02 4.058630e-01 7.278017e-02
1.075116e-02 3.784915e-01 8.028452e-02 1.845627e-01 3.972757e-02 -2.452333e-01 6.501341e-02 1.373349e-01 2.359689e-02 -5.006269e-02 2.180032e-02 4.088441e-01 7.504036e-02
1.452859e-02 3.825106e-01 1.048110e-01 1.438982e-01 4.003370e-02 -2.631003e-01 7.677397e-02 1.114037e-01 1.367752e-02 -2.657427e-02 3.485572e-02 4.903623e-01 5.591149e-02
