tag,x_MgCl2,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Mg,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_MgMg,S0_MgCl,S0_MgNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ
cl3296,0.0618556701030927,0,0.01,0.1,192,3296,2912,58.38460780332274,150,1,2,1734,272.7954587242949,0.9284319489789729,4,4,0.75,1,lowest-cost,,,7.831761430405489,7.57363854951016,0.5960754529821525,0.0892603216132657,-0.2111526696773785,0.0677559052589786,0.0262451580286995,0.1363600382584006,0.1130799002643004,-9.575167032458961e-18
cl3296,0.0618556701030927,1,0.01,0.1,192,3296,2912,58.38158294569838,150,1,2,81,288.74549483358123,0.9812599292070016,4,4,0.3,1,lowest-cost,,,7.832370105323128,6.0341077870230055,0.4990413523287168,0.1017555388334549,-0.1480269828142033,0.0687265606562359,0.0208608802488081,0.0982133832347978,0.1059559038761331,9.16337073224465e-18
cl3296,0.0618556701030927,2,0.01,0.1,192,3296,2912,58.38928531792577,150,1,2,1570,291.37036794441707,0.9493778560270112,4,4,0.75,1,lowest-cost,,,7.83082035591076,17.81687954853569,0.4082690625985488,0.0758939022279341,-0.1289246501529541,0.0706926965681599,0.0362339487995237,0.1047586294954897,0.1201411769843856,5.723665734621521e-17
cl3296,0.0618556701030927,3,0.01,0.1,192,3296,2912,58.387832182381025,150,1,2,7713,261.45850644601035,0.9539349022775933,4,4,0.3,1,lowest-cost,,,7.831112693726158,9.564366761605449,0.1174804670563014,0.0401080124667743,-0.0176617680033126,0.065242225680337,0.0488131678540707,0.0610022300962474,0.1179820113348461,1.3903685296637777e-17
cl3296,0.0618556701030927,4,0.01,0.1,192,3296,2912,58.37966280308538,150,1,2,193,295.31965749247564,0.985572411746413,4,4,1.0,1,lowest-cost,,,7.832756525624477,1.9574677028428673,0.6526632877611795,0.0906731113296254,-0.2387104418801542,0.0651441626405782,0.0227410017451242,0.1467843565370141,0.1086949176055286,6.391027010770259e-18
cl3360,0.1052631578947368,0,0.01,0.1,320,3360,2720,58.379254921539875,150,1,2,65,251.14532442091277,0.8713689576913761,4,4,0.3,1,lowest-cost,,,8.045533541677974,5.17569119979572,0.4726354308011652,0.0917025773895292,-0.2223035142706886,0.0723771186173762,0.017535220756905,0.171988260919138,0.1161936580928265,2.6574516966814473e-17
cl3360,0.1052631578947368,1,0.01,0.1,320,3360,2720,58.3764895111863,150,1,2,2518,255.10729139568147,0.9774245274569664,4,4,0.5,1,lowest-cost,,,8.046105247824686,5.312153999205392,0.1145630016919112,0.0379046928755581,-0.0364608600486499,0.0643581339603295,0.0455276619179012,0.0756131107991232,0.1163151828233597,1.2321479669759126e-17
cl3360,0.1052631578947368,2,0.01,0.1,320,3360,2720,58.394850038636086,150,1,2,868,276.20868869615003,0.9341540858020548,4,4,0.75,1,lowest-cost,,,8.042310757646856,13.551474737670308,0.3400656483235877,0.0710044177857399,-0.1543661119858084,0.0694111491399317,0.0284375503351416,0.1375008492990627,0.1167505735989559,-6.5655894087182196e-18
cl3360,0.1052631578947368,3,0.01,0.1,320,3360,2720,58.38228936707715,150,1,2,53,294.86108409569476,0.9469077313309362,4,4,0.5,1,lowest-cost,,,8.044906294535462,3.280104453793296,0.4965430809527315,0.1020124480391328,-0.227245246394655,0.0763953301175034,0.0149287002318148,0.1724812755931603,0.1191457249192514,-1.5662202860657366e-17
cl3360,0.1052631578947368,4,0.01,0.1,320,3360,2720,58.36392080055984,150,1,2,1780,291.59811412877974,0.9434678698070784,4,4,0.5,1,lowest-cost,,,8.048704489226902,7.881059678848255,0.3891742671339919,0.0752518122801166,-0.1833336315136282,0.0678362953946952,0.0237735096727007,0.1521886123805722,0.1131461854382898,-1.8894938775738094e-16
cl3424,0.1505376344086021,0,0.01,0.1,448,3424,2528,58.37636020305407,150,1,2,123,191.35665373746951,0.7600254198672531,4,4,0.5,1,lowest-cost,,,8.25336243699846,6.486525752542381,0.3241962025238783,0.079153551921576,-0.1808344247202913,0.0736100225056709,0.0190249043894779,0.1743926820824878,0.1189479930141701,-8.549550523736257e-18
cl3424,0.1505376344086021,1,0.01,0.1,448,3424,2528,58.37634030957153,150,1,2,970,259.8696006319559,0.8764342825396858,4,4,0.5,1,lowest-cost,,,8.253366655868673,58.07842223882221,0.2429720280068655,0.061444784458281,-0.1330581126608648,0.0694146610225755,0.0290520393022858,0.1458375357957479,0.1179922316991125,7.528972791903656e-18
cl3424,0.1505376344086021,2,0.01,0.1,448,3424,2528,58.39158467868759,150,1,2,57,275.6368409207031,0.9419719232887828,4,4,1.0,1,lowest-cost,,,8.250134790619764,7.472894973813873,0.3325207710378645,0.0812325613074672,-0.1854236499690637,0.0746662500910892,0.0185037435849998,0.1776500014506305,0.1201817200512457,4.0721012053867155e-18
cl3424,0.1505376344086021,3,0.01,0.1,448,3424,2528,58.36470610714511,150,1,2,62,257.0535959131116,0.8835663545889003,4,4,0.5,1,lowest-cost,,,8.255834571748492,15.333615711496288,0.3604071825356945,0.0894883792459719,-0.1992941780606207,0.0755002450947738,0.0125234543999766,0.1823682753175413,0.1175278537950451,-9.018904975000008e-18
cl3424,0.1505376344086021,4,0.01,0.1,448,3424,2528,58.37248135860813,150,1,2,67,269.50876821251234,0.8973935566437269,4,4,0.5,1,lowest-cost,,,8.25418510309355,7.377774207865465,0.3109688444799997,0.072667550509175,-0.177246208478579,0.0693820547056006,0.0195652111125334,0.1720004329470274,0.1139949114757648,-2.148031695111793e-17
cl3488,0.1978021978021978,0,0.01,0.1,576,3488,2336,58.41759332503768,150,1,2,173,166.3423818652247,0.6859962546546285,4,4,1.0,1,lowest-cost,,,8.446564841479468,7.294009580914003,0.1719367318601368,0.058097260115957,-0.0997633393979858,0.0731148609666831,0.0316444102497615,0.1377454157334354,0.1233969568209938,5.114058232550189e-18
cl3488,0.1978021978021978,1,0.01,0.1,576,3488,2336,58.43182262765156,150,1,2,3350,254.46962391121983,0.8724916535842873,4,4,0.75,1,lowest-cost,,,8.443479671334323,9.19704290928378,0.1617044039936332,0.0561686130919981,-0.0919580390995556,0.0709505796616155,0.0309151681154812,0.1291026666377113,0.1194664819912249,-5.680308812517476e-17
cl3488,0.1978021978021978,2,0.01,0.1,576,3488,2336,58.40393221215227,150,1,2,115,240.8541400926817,0.8428234442664585,4,4,1.0,1,lowest-cost,,,8.449528586011034,15.275619616817773,0.2533818374939385,0.0791248516044979,-0.154954108460007,0.0803613946934239,0.0196162089249661,0.1778590564089738,0.1278963397896602,-1.869654274899419e-17
cl3488,0.1978021978021978,3,0.01,0.1,576,3488,2336,58.41925802520098,150,1,2,4059,244.6689031011491,0.8765925026292438,4,4,0.5,1,lowest-cost,,,8.446203807339968,5.271121979658787,0.0968232946341292,0.0396843401164728,-0.047665735675122,0.0699242177835158,0.0460319875482264,0.1035867100147716,0.1259929556802251,-3.249942635907039e-18
cl3488,0.1978021978021978,4,0.01,0.1,576,3488,2336,58.41565966040565,150,1,2,2998,242.2229032730379,0.8431659316214996,4,4,0.75,1,lowest-cost,,,8.446984239949463,6.961096111047161,0.1050274136152391,0.0523870042572691,-0.0402915056296658,0.0755726341437326,0.040318684651649,0.0892818180793536,0.1277917187478524,4.106684673677347e-17
cl3552,0.247191011235955,0,0.01,0.1,704,3552,2144,58.44124142160074,150,1,2,82,178.14533484841232,0.7058760768039616,4,4,0.3,1,lowest-cost,,,8.638541476868383,6.757440440618462,0.2166485708096062,0.0763608942363801,-0.1500035287451165,0.0823811056542346,0.0185221242937901,0.1957521640781502,0.131247487513311,2.738789830211539e-18
cl3552,0.247191011235955,1,0.01,0.1,704,3552,2144,58.43662125336027,150,1,2,37,256.158899221449,0.8734956714204083,4,4,0.75,1,lowest-cost,,,8.639565979217823,6.27439793049927,0.2120418131009049,0.0772432696521429,-0.1435882133346294,0.0821112758090217,0.0171635696604563,0.1866512424308512,0.1292696421130577,6.50807403737036e-18
cl3552,0.247191011235955,2,0.01,0.1,704,3552,2144,58.43151340126165,150,1,2,46,252.7276777213615,0.8769827366397747,4,4,1.0,1,lowest-cost,,,8.640698859072666,4.064283603283289,0.2193744702504791,0.0782398878681831,-0.1507090300529749,0.0836052006384477,0.0179442772658142,0.1958169374253495,0.1324077579178495,-1.875544488761903e-17
cl3552,0.247191011235955,3,0.01,0.1,704,3552,2144,58.443616794171106,150,1,2,117,231.48088753631447,0.8438433463135137,4,4,1.0,1,lowest-cost,,,8.638014827070785,21.83709666778878,0.2009164578466492,0.0766316459392474,-0.1316252313716797,0.0837511006260322,0.0199751974708719,0.1765599997591343,0.1322907513722595,9.609764095718993e-18
cl3552,0.247191011235955,4,0.01,0.1,704,3552,2144,58.45202274873874,150,1,2,55,255.38154237870583,0.889532458820934,4,4,0.75,1,lowest-cost,,,8.636151551528252,3.4520403820126893,0.1699962655356715,0.0587729282262153,-0.1191756948434445,0.0757093044330757,0.0300913212459428,0.175313012910994,0.1286870835794825,2.7421994265945693e-18
cl3616,0.2988505747126437,0,0.01,0.1,832,3616,1952,58.48056214748911,150,1,2,103,118.36206351338132,0.5566253258353187,4,4,0.5,1,lowest-cost,,,8.822341071452955,6.546529749298948,0.1585974608589737,0.0654059104242862,-0.1180639248284318,0.0817719972725538,0.0258936955516519,0.1894016624092042,0.1345180326767863,-3.757976048889986e-17
cl3616,0.2988505747126437,1,0.01,0.1,832,3616,1952,58.48323235876517,150,1,2,32,213.5830702345916,0.7846904906882868,4,4,0.3,1,lowest-cost,,,8.8217368663305,5.228470058087966,0.153984711159408,0.0650689639044539,-0.1124995430704498,0.0824361772374101,0.0272376376875892,0.1839652828793476,0.1357846943434419,-5.090651804073808e-18
cl3616,0.2988505747126437,2,0.01,0.1,832,3616,1952,58.49062485114025,150,1,2,172,220.85125193760928,0.8033110977130236,4,4,0.3,1,lowest-cost,,,8.820064481344158,9.7638069555213,0.147280856571624,0.0636807138077007,-0.1056356306489118,0.0837806564550229,0.0308802150663075,0.1799606326591928,0.1394566715893843,8.090086387121071e-18
cl3616,0.2988505747126437,3,0.01,0.1,832,3616,1952,58.478142271950425,150,1,2,54,197.8051487526468,0.7588530807079189,4,4,0.3,1,lowest-cost,,,8.822888691145923,7.0757487040987,0.1331539725249026,0.0564605297023919,-0.0970168402388658,0.0784785795231504,0.0330913951322321,0.1717163898856972,0.1334646419221655,5.6477184464753375e-18
cl3616,0.2988505747126437,4,0.01,0.1,832,3616,1952,58.46914537010029,150,1,2,60,223.20139617164347,0.8227148655702569,4,4,0.3,1,lowest-cost,,,8.824925193901176,15.173204157427328,0.1463848253766667,0.056715319972985,-0.1139459144047081,0.074873871646603,0.0278525188912474,0.1866907307267616,0.1267618034157543,3.746285142198801e-18
cl3680,0.3529411764705882,0,0.01,0.1,960,3680,1760,58.521455434859696,150,1,2,71,154.81881868225963,0.653365053384661,4,4,1.0,1,lowest-cost,,,9.001296650663555,7.009788563335122,0.1484418348252554,0.0707573808985095,-0.116948117530978,0.0863566530138648,0.02035593579768,0.202178452381722,0.1377654751825254,1.2406407155243578e-17
cl3680,0.3529411764705882,1,0.01,0.1,960,3680,1760,58.49937141812505,150,1,2,90,204.0124384872568,0.7776290811322145,4,4,0.5,1,lowest-cost,,,9.006394232242885,8.779291816899962,0.1209573543857544,0.0623129677788908,-0.0885614506148408,0.0847029067258909,0.0304378474322033,0.1748269866634849,0.1397591259610306,-2.0104956735987446e-18
cl3680,0.3529411764705882,2,0.01,0.1,960,3680,1760,58.5405048204268,150,1,2,233,236.80810939685549,0.8452218923302286,4,4,1.0,1,lowest-cost,,,8.996903404798207,3.74261043731168,0.1254362864820963,0.0562510689922359,-0.1039427629350468,0.0773180092899133,0.028713321300359,0.195053029997351,0.1305668203574286,-4.33771777799335e-18
cl3680,0.3529411764705882,3,0.01,0.1,960,3680,1760,58.52168592150224,150,1,2,95,231.0156322051563,0.8616950512527415,4,4,1.0,1,lowest-cost,,,9.001243473540372,8.487774788841467,0.1466785870182012,0.0708050613751526,-0.1142746820572263,0.0878569106224049,0.0224548759839301,0.2012645889745793,0.1408955686334672,-1.4874322838999434e-17
cl3680,0.3529411764705882,4,0.01,0.1,960,3680,1760,58.522728155971585,150,1,2,127,230.75883352606144,0.8475568158996682,4,4,0.75,1,lowest-cost,,,9.001003019154306,5.957152428756497,0.1502648602323367,0.0703088505195644,-0.1202894783727867,0.0840969940710892,0.017750997641963,0.2033472350868688,0.1333686173169663,9.026649975072245e-18
cl3744,0.4096385542168674,0,0.01,0.1,1088,3744,1568,58.56326814538606,150,1,2,137,124.48709071076556,0.5741579738923709,4,4,0.3,1,lowest-cost,,,9.175806953608284,3.656993236499619,0.1376087447652016,0.0743661837289141,-0.114340953755192,0.0929553196866319,0.0197448906455493,0.2210009784096263,0.1471013659301446,1.2104244362529455e-19
cl3744,0.4096385542168674,1,0.01,0.1,1088,3744,1568,58.564513466799845,150,1,2,71,207.35096503542303,0.7857945950437768,4,4,0.5,1,lowest-cost,,,9.175514282309589,3.6839430210330057,0.1280353599400074,0.0644410876135832,-0.1137284446266354,0.0818757718508919,0.019159445289588,0.219075895227164,0.1320675403595667,-3.3938028895841052e-18
cl3744,0.4096385542168674,2,0.01,0.1,1088,3744,1568,58.563438870235686,150,1,2,46,220.8344001830712,0.8184841207744034,4,4,1.0,1,lowest-cost,,,9.175766829501397,7.445526486413116,0.1236320027068949,0.0738306047381993,-0.0918834896640428,0.0987600669679247,0.0296068638673971,0.1988262305231211,0.1589840226263561,4.504237148522798e-17
cl3744,0.4096385542168674,3,0.01,0.1,1088,3744,1568,58.5531076847575,150,1,2,172,223.37941928573036,0.8101817099031087,4,4,0.3,1,lowest-cost,,,9.178195412735112,14.45381637528046,0.1363227813663155,0.0743880469201377,-0.1121647726114949,0.0923721816672889,0.0188073808568602,0.215926816413935,0.1454906303506852,1.250355492038437e-17
cl3744,0.4096385542168674,4,0.01,0.1,1088,3744,1568,58.571233547475515,150,1,2,61,207.15848572736215,0.7820461499709195,4,4,1.0,1,lowest-cost,,,9.173935219760596,6.831777142673684,0.1281436740864472,0.0707085412572292,-0.1042241978721446,0.0917423948060862,0.0239642172243485,0.210666458582695,0.1472679114533535,8.417547050036081e-18
cl3808,0.4691358024691358,0,0.01,0.1,1216,3808,1376,58.595360509393345,150,1,2,228,107.64868427367902,0.5316979789113241,4,4,0.3,1,lowest-cost,,,9.34864636188526,4.851623982500075,0.1286320810040517,0.0747981920887371,-0.1174133551843751,0.0936605858077679,0.015180061738897,0.2460052014337413,0.1467549778028107,5.661007541478315e-17
cl3808,0.4691358024691358,1,0.01,0.1,1216,3808,1376,58.62416085198134,150,1,2,53,196.53258186232495,0.7607116921734655,4,4,0.5,1,lowest-cost,,,9.341758131588003,5.0126329485002366,0.1280018412254866,0.0737992081336643,-0.1178902960705169,0.0934593920972171,0.0167235816754697,0.2494696543144388,0.1474999410726094,-4.3745629447652715e-17
cl3808,0.4691358024691358,2,0.01,0.1,1216,3808,1376,58.60195034005445,150,1,2,53,211.8391813269793,0.7912132935534754,4,4,0.5,1,lowest-cost,,,9.34706951339807,3.0668332917207386,0.1254880054605025,0.0733748835366635,-0.1138698521407539,0.0951511383532416,0.020335692984682,0.2479196772492049,0.1516193494566288,-1.0594259437364459e-17
cl3808,0.4691358024691358,3,0.01,0.1,1216,3808,1376,58.57719214536555,150,1,2,123,176.0560334395901,0.7073335384654199,4,4,0.75,1,lowest-cost,,,9.352996078222414,6.0791989804490925,0.1123015081876063,0.063386222043925,-0.1056943085889853,0.0837904361722799,0.0202164177591777,0.2323501817786984,0.1355093579830041,1.1923903465464393e-17
cl3808,0.4691358024691358,4,0.01,0.1,1216,3808,1376,58.57776499004191,150,1,2,81,204.66882272515755,0.7834013511222072,4,4,0.3,1,lowest-cost,,,9.352858881090189,8.927781590093321,0.1316420505772707,0.0785827150926612,-0.1167766927506781,0.0955507122510188,0.0112090160518186,0.2382021094721978,0.1467355060755468,4.45686221809485e-19
cl3872,0.5316455696202531,0,0.01,0.1,1344,3872,1184,58.65745338359904,150,1,2,114,108.07810353977476,0.5318372705766578,4,4,1.0,1,lowest-cost,,,9.51048680637923,6.5899422404876535,0.1173590165336924,0.0763831175373545,-0.1119445997188647,0.1011841956266275,0.0202190689327575,0.2751015836398829,0.1606069276194812,1.2963524684853749e-18
cl3872,0.5316455696202531,1,0.01,0.1,1344,3872,1184,58.664346837457025,150,1,2,50,191.78749930367823,0.7394680270057862,4,4,0.5,1,lowest-cost,,,9.508810536731852,8.84808878102951,0.114684535422733,0.0778025261687647,-0.1036788270767619,0.1020395276568371,0.018741288698296,0.2548160241929399,0.1600914498565314,4.289604712701329e-18
cl3872,0.5316455696202531,2,0.01,0.1,1344,3872,1184,58.63634405800661,150,1,2,144,195.56689238949417,0.743886295679247,4,4,0.5,1,lowest-cost,,,9.515622990258446,8.446526616426675,0.1042425207091145,0.0683741560739651,-0.0984785733671212,0.0928492814429461,0.0222122338696839,0.250011859196295,0.1491008517235197,1.0619974086589948e-17
cl3872,0.5316455696202531,3,0.01,0.1,1344,3872,1184,58.664205512393416,150,1,2,47,210.66677668658684,0.7855527767206816,4,4,0.3,1,lowest-cost,,,9.508844897567004,6.6521364830181335,0.1225167631836607,0.0759910494389588,-0.1236440185242074,0.1018232530262445,0.0222101732540426,0.3036320327357861,0.1637955694930481,1.0118176340782181e-17
cl3872,0.5316455696202531,4,0.01,0.1,1344,3872,1184,58.66525538011173,150,1,2,78,192.65084353469223,0.741667285661832,4,4,1.0,1,lowest-cost,,,9.508589644660464,5.94926298172739,0.1080081006877167,0.0718978237336419,-0.1001303147485058,0.0993211722824738,0.026407506377567,0.2611181636816961,0.1605296845405422,-4.2721956181337177e-17
cl3936,0.5974025974025974,0,0.01,0.1,1472,3936,992,58.737153781243144,150,1,2,133,127.10913146886416,0.5870683947144917,4,4,1.0,1,lowest-cost,,,9.664241110699637,5.853451237452816,0.1167938545798087,0.0813388601324514,-0.1225226646422577,0.1094317906718892,0.0198146477616285,0.3379692881680607,0.1736991337956169,4.034772111101832e-18
cl3936,0.5974025974025974,1,0.01,0.1,1472,3936,992,58.74582896474226,150,1,2,170,215.8090117040292,0.795836268876101,4,4,0.3,1,lowest-cost,,,9.662100465877163,4.797696042702792,0.1093839495886293,0.0758971809845415,-0.1153094103225122,0.1067984155084474,0.0278266577883852,0.3363550222221143,0.1737031798413589,-1.0620708381879959e-17
cl3936,0.5974025974025974,2,0.01,0.1,1472,3936,992,58.7525001189556,150,1,2,375,201.70041091314576,0.7874545620046198,4,4,0.3,1,lowest-cost,,,9.660454862736785,8.32690653413155,0.1183602081432018,0.0836667975912439,-0.1217016848738717,0.1093895136327507,0.0140589165544847,0.3245041963312485,0.1704532594649594,-1.239074186290349e-18
cl3936,0.5974025974025974,3,0.01,0.1,1472,3936,992,58.727672230368306,150,1,2,89,194.856014078901,0.7638333749936826,4,4,1.0,1,lowest-cost,,,9.666581634902164,5.279062743349906,0.1104280906433562,0.0801316441073405,-0.1094185271336975,0.1078890353131249,0.019682725917863,0.3057810988338788,0.170255957928051,4.905080992270085e-17
cl3936,0.5974025974025974,4,0.01,0.1,1472,3936,992,58.72287242681587,150,1,2,175,208.33064430494227,0.7834814022974192,4,4,1.0,1,lowest-cost,,,9.667766828312429,8.108879657808233,0.113413277189514,0.0814047864842457,-0.1141552951983805,0.1132600029141888,0.027279521699195,0.3324534181713185,0.182239823932468,-1.4578110145817292e-17
cl4000,0.6666666666666666,0,0.01,0.1,1600,4000,800,58.84728692718652,150,1,2,75,148.05546715155214,0.6757977857516934,4,4,0.3,1,lowest-cost,,,9.80670492868916,6.856557240679627,0.1231311950919333,0.0919362695202931,-0.1426918638553217,0.121952774414683,0.012659655176755,0.4319013877559137,0.1903007291780699,-2.222690881446578e-18
cl4000,0.6666666666666666,1,0.01,0.1,1600,4000,800,58.832762197700745,150,1,2,72,227.55828256722629,0.8237423180858511,4,4,0.75,1,lowest-cost,,,9.810336796087338,10.570017490659495,0.1237987704694035,0.093532785469623,-0.141010133970907,0.1214481375770477,0.0070156238876781,0.4145242997048273,0.1866817175680154,3.853402918985312e-18
cl4000,0.6666666666666666,2,0.01,0.1,1600,4000,800,58.83485977593175,150,1,2,72,215.19987525483015,0.8270674193333323,4,4,0.5,1,lowest-cost,,,9.809812164119949,6.133145495466786,0.1218881227809147,0.0918785000124875,-0.1393051009592957,0.1216114193031511,0.012059758785763,0.4209807666059952,0.1892279149334717,-2.1220116428887613e-18
cl4000,0.6666666666666666,3,0.01,0.1,1600,4000,800,58.870226521978374,150,1,2,34,216.12085107028813,0.8561588799468801,4,4,1.0,1,lowest-cost,,,9.80097351059456,4.638632426481421,0.1254784137514377,0.0971607408963901,-0.1376485276361201,0.1299704741430529,0.0158107402399612,0.4246827191985228,0.2026711686044624,-2.140311483058708e-17
cl4000,0.6666666666666666,4,0.01,0.1,1600,4000,800,58.85128158539349,150,1,2,266,224.89375101103545,0.8140583369581285,4,4,0.3,1,lowest-cost,,,9.805706468625893,6.346060132267502,0.1112247152910679,0.0807815081823616,-0.1339580580507129,0.1098243039590434,0.0170900003131224,0.4171050074045954,0.1746401593804799,-3.315116376059805e-18
cl4064,0.7397260273972602,0,0.01,0.1,1728,4064,608,58.99643411255283,150,1,2,155,143.00467683043354,0.6253681949311314,4,4,1.0,1,lowest-cost,,,9.93560677443705,5.392624142862589,0.1106436892970344,0.0926509812089589,-0.1335199481586259,0.1278120261919455,0.018051030021913,0.4968592449778632,0.2010621498379553,-3.6431145957476435e-18
cl4064,0.7397260273972602,1,0.01,0.1,1728,4064,608,58.97043450815458,150,1,2,69,231.34492610016227,0.8328964674786377,4,4,0.3,1,lowest-cost,,,9.942178295878506,5.3737022764104285,0.1159053018276912,0.097395812944016,-0.1389933619295137,0.132244230434759,0.0135117885477249,0.5035783206550014,0.2058819049600112,6.586907726224824e-18
cl4064,0.7397260273972602,2,0.01,0.1,1728,4064,608,59.01213875894554,150,1,2,256,218.46811858378948,0.8164037010284438,4,4,0.3,1,lowest-cost,,,9.931640857949352,5.460897310104532,0.0993650319235603,0.0834077516315178,-0.1193888965023158,0.1195000038604882,0.0277267399511275,0.4742288778599848,0.1922135748928447,9.789719509126211e-17
cl4064,0.7397260273972602,3,0.01,0.1,1728,4064,608,59.00441325852479,150,1,2,43,211.29294084204477,0.7962128936151356,4,4,0.3,1,lowest-cost,,,9.933591459679327,4.660348747954039,0.1074013161167406,0.09277924587697,-0.1222559961562729,0.126661909653035,0.0146450659766179,0.4500747525055956,0.1970529733225037,1.9343072135026236e-16
cl4064,0.7397260273972602,4,0.01,0.1,1728,4064,608,58.998528710086426,150,1,2,141,228.34314871294805,0.8291862116170629,4,4,0.5,1,lowest-cost,,,9.935077670241064,5.50156474536315,0.1075743312294318,0.0891229485872448,-0.1322922853373265,0.1232789303412485,0.0182267355190475,0.4931741894748191,0.1945627020043464,2.9768916415344856e-17
cl4128,0.8169014084507042,0,0.01,0.1,1856,4128,416,59.23124049076302,156,1,2,74,174.60224202417132,0.7001691685947559,4,4,0.5,1,lowest-cost,,,10.03895048854246,5.091364535717005,0.115090967100329,0.1057825405278607,-0.1529737444609996,0.1473873628006697,0.0174084321949555,0.7010712777540323,0.2306350386960216,5.816515147005165e-18
cl4128,0.8169014084507042,1,0.01,0.1,1856,4128,416,59.25176133792626,156,1,2,64,233.9868310843691,0.8411447309531431,4,4,0.75,1,lowest-cost,,,10.0337357086065,6.009196261475808,0.101530724747681,0.0955620298269045,-0.1278844407486445,0.1407484827314976,0.0396716014174112,0.6652132676927449,0.2272554459549939,-8.672083347863589e-18
