# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.080000e+03 0.000000e+00 2.579922e+03 0.000000e+00 1.526303e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.893146e+03 0.000000e+00 1.120000e+03 0.000000e+00
3.206406e-04 2.022480e-01 5.679266e-02 6.032491e-02 1.492489e-02 -1.721621e-01 5.652154e-02 5.976850e-02 9.906288e-03 1.931451e-02 1.337168e-02 2.687033e-01 7.151925e-02
1.282562e-03 5.373463e-01 1.509003e-01 1.164059e-01 3.193148e-02 -5.318662e-01 1.473114e-01 7.698158e-02 6.943388e-03 -2.891737e-02 3.163586e-02 6.808750e-01 1.442577e-01
2.885765e-03 4.329628e-01 1.038087e-01 1.327713e-01 2.714697e-02 -3.453273e-01 9.546083e-02 8.285993e-02 8.408391e-03 -3.860329e-02 2.464235e-02 4.077903e-01 8.930800e-02
5.130249e-03 5.732626e-01 1.169412e-01 1.387006e-01 2.919646e-02 -5.262315e-01 1.115994e-01 7.904136e-02 5.215274e-03 -6.374443e-02 3.117305e-02 6.185919e-01 1.009536e-01
8.016014e-03 4.387943e-01 4.947575e-02 1.256041e-01 1.609499e-02 -3.390274e-01 7.362486e-02 8.795390e-02 9.005958e-03 -2.291744e-02 7.986862e-03 4.496805e-01 1.016824e-01
1.154306e-02 5.877035e-01 1.109023e-01 1.314378e-01 2.809793e-02 -4.971507e-01 1.104154e-01 8.174412e-02 1.001256e-02 -4.663731e-02 2.535631e-02 6.105868e-01 1.172177e-01
1.571139e-02 7.183329e-01 1.050562e-01 1.783128e-01 2.801923e-02 -6.033441e-01 1.050401e-01 1.042753e-01 5.515993e-03 -8.049389e-02 3.133425e-02 7.711916e-01 9.467668e-02
3.206406e-04 2.151468e-01 5.454085e-02 5.890522e-02 7.639652e-03 -1.903716e-01 7.902755e-02 7.028457e-02 8.030445e-03 4.100344e-02 1.890348e-02 3.312848e-01 1.128366e-01
6.412811e-04 4.780228e-01 1.332852e-01 9.725111e-02 3.025508e-02 -4.825641e-01 1.382299e-01 6.576208e-02 5.721390e-03 -2.363967e-02 3.640133e-02 6.131284e-01 1.510253e-01
1.603203e-03 4.583227e-01 1.833900e-01 1.226692e-01 2.844206e-02 -4.133063e-01 2.063948e-01 8.039693e-02 6.726531e-03 -2.992077e-02 3.385109e-02 5.246697e-01 2.263704e-01
3.206406e-03 4.670240e-01 8.412537e-02 1.170400e-01 2.020590e-02 -4.129315e-01 9.009776e-02 6.586701e-02 1.001773e-02 -4.436962e-02 1.786435e-02 4.872523e-01 9.731373e-02
