# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.080000e+03 0.000000e+00 2.579922e+03 0.000000e+00 1.526303e+03 5.084230e-14 3.200000e+03 0.000000e+00 1.893146e+03 1.438037e-13 1.120000e+03 0.000000e+00
3.207729e-04 4.475318e-01 1.095022e-01 9.325768e-02 1.494392e-02 -4.495986e-01 1.312160e-01 6.557845e-02 3.414978e-03 -1.531862e-02 1.655476e-02 5.877944e-01 1.618954e-01
1.283092e-03 5.172943e-01 7.504457e-02 1.211474e-01 1.574656e-02 -4.958514e-01 7.568952e-02 7.437333e-02 6.626891e-03 -4.042939e-02 1.207043e-02 6.110378e-01 8.676392e-02
2.886956e-03 6.014799e-01 1.144744e-01 1.462184e-01 1.638758e-02 -5.484584e-01 1.294978e-01 7.871350e-02 4.793011e-03 -6.365137e-02 1.870360e-02 6.378334e-01 1.426136e-01
5.132367e-03 5.042336e-01 5.539817e-02 1.242730e-01 1.864549e-02 -4.460255e-01 4.629679e-02 7.374956e-02 5.204744e-03 -4.543540e-02 1.700585e-02 5.395089e-01 3.697615e-02
8.019323e-03 5.003138e-01 1.550707e-02 1.409208e-01 8.013694e-03 -3.851975e-01 2.060627e-02 9.216352e-02 6.192667e-03 -3.526708e-02 8.767037e-03 4.786733e-01 2.134585e-02
1.154783e-02 5.368457e-01 1.668244e-02 1.389986e-01 9.083144e-03 -4.344033e-01 2.296749e-02 8.490051e-02 3.740919e-03 -5.496183e-02 6.428967e-03 5.385214e-01 3.032501e-02
1.571787e-02 5.561288e-01 4.441850e-02 1.405236e-01 9.823233e-03 -4.288749e-01 4.811862e-02 9.600690e-02 2.681064e-03 -4.182760e-02 1.306510e-02 5.847619e-01 4.855312e-02
3.207729e-04 2.569696e-01 5.898805e-02 6.849126e-02 1.034955e-02 -2.314591e-01 6.792682e-02 6.256779e-02 5.362432e-03 1.405698e-02 9.211817e-03 3.408708e-01 7.915437e-02
6.415459e-04 3.848352e-01 4.031169e-02 9.782787e-02 4.119285e-03 -3.525567e-01 5.292659e-02 6.865926e-02 1.649489e-03 -1.654459e-02 4.976723e-03 4.505196e-01 6.686570e-02
1.603865e-03 4.463008e-01 6.378557e-02 1.212439e-01 1.373426e-02 -3.933297e-01 6.477293e-02 8.013231e-02 4.062996e-03 -2.910534e-02 1.385758e-02 4.895296e-01 6.618028e-02
3.207729e-03 5.684442e-01 2.441613e-02 1.377285e-01 9.930061e-03 -5.167722e-01 3.188846e-02 7.746150e-02 6.165719e-03 -5.354596e-02 6.943163e-03 6.130005e-01 4.521732e-02
5.453140e-03 4.898948e-01 4.219056e-02 1.292484e-01 9.688100e-03 -4.199895e-01 4.096423e-02 7.923301e-02 2.189239e-03 -4.345483e-02 1.176933e-02 5.134352e-01 3.818879e-02
8.340096e-03 5.525443e-01 4.366852e-02 1.434331e-01 1.422770e-02 -4.589161e-01 4.135423e-02 8.519414e-02 4.659279e-03 -5.025320e-02 1.424498e-02 5.615659e-01 4.005307e-02
1.186860e-02 5.563919e-01 4.880701e-02 1.465117e-01 1.006232e-02 -4.345973e-01 4.409874e-02 9.068763e-02 6.223878e-03 -4.609150e-02 1.216106e-02 5.636716e-01 3.843688e-02
1.603865e-02 5.703743e-01 4.340871e-02 1.408407e-01 1.272541e-02 -4.503398e-01 3.643271e-02 1.008071e-01 3.748714e-03 -4.166551e-02 1.144794e-02 6.117944e-01 3.590736e-02
