# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.080000e+03 0.000000e+00 2.579922e+03 0.000000e+00 1.526303e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.893146e+03 0.000000e+00 1.120000e+03 0.000000e+00
3.207228e-04 4.878994e-01 1.319428e-01 8.017838e-02 2.707005e-02 -5.261697e-01 1.594271e-01 6.432646e-02 5.839472e-03 2.506902e-04 2.844471e-02 7.173401e-01 2.008435e-01
1.282891e-03 5.561564e-01 2.093438e-01 1.373179e-01 5.264276e-02 -5.219876e-01 1.992480e-01 8.594375e-02 1.943001e-02 -4.453150e-02 4.045914e-02 6.375630e-01 2.142265e-01
2.886505e-03 5.980145e-01 1.196316e-01 1.558423e-01 1.433706e-02 -5.249957e-01 1.422174e-01 8.434057e-02 9.111620e-03 -6.791165e-02 1.939153e-02 5.975538e-01 1.582611e-01
5.131564e-03 4.826239e-01 9.510644e-02 1.400796e-01 2.805773e-02 -3.907591e-01 8.371243e-02 8.013994e-02 8.330179e-03 -5.337637e-02 2.350319e-02 4.495448e-01 8.041750e-02
8.018069e-03 5.816741e-01 1.455553e-01 1.704044e-01 3.584129e-02 -4.505513e-01 1.265181e-01 9.679792e-02 1.423990e-02 -6.890396e-02 3.076558e-02 5.150720e-01 1.094099e-01
1.154602e-02 4.744487e-01 6.801501e-02 1.117950e-01 2.461169e-02 -3.993913e-01 5.716098e-02 7.005337e-02 6.037515e-03 -4.027230e-02 2.220167e-02 5.330037e-01 4.680904e-02
1.571542e-02 5.060293e-01 1.059472e-01 1.337643e-01 2.775269e-02 -3.811784e-01 8.989045e-02 8.959328e-02 8.071672e-03 -5.189027e-02 2.438553e-02 5.169681e-01 6.563477e-02
3.207228e-04 2.859423e-01 1.024496e-01 9.326923e-02 2.977784e-02 -2.277653e-01 8.860188e-02 6.927396e-02 8.925365e-03 -8.149138e-03 2.778185e-02 2.971748e-01 8.323814e-02
6.414456e-04 3.519447e-01 5.713732e-02 9.355259e-02 2.079642e-02 -3.134058e-01 6.218559e-02 7.067237e-02 1.005912e-02 -7.017225e-03 1.224294e-02 4.123165e-01 8.588585e-02
1.603614e-03 4.323810e-01 1.070671e-01 1.069711e-01 8.437368e-03 -3.947665e-01 1.370621e-01 6.764677e-02 8.883521e-04 -2.996353e-02 1.142113e-02 4.866129e-01 1.776939e-01
3.207228e-03 5.466101e-01 9.230336e-02 1.222807e-01 3.583040e-02 -5.294284e-01 8.522913e-02 6.854238e-02 1.295749e-02 -5.079391e-02 3.088991e-02 6.489787e-01 9.581374e-02
5.452287e-03 3.312650e-01 2.839486e-02 8.271515e-02 6.381955e-03 -3.015691e-01 3.866170e-02 7.282607e-02 4.399072e-03 5.761964e-03 1.155311e-02 4.495521e-01 5.378663e-02
