# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.048000e+03 0.000000e+00 2.941216e+03 0.000000e+00 5.120000e+02 0.000000e+00 4.224000e+03 0.000000e+00 7.353040e+02 0.000000e+00 1.280000e+02 0.000000e+00
2.803247e-04 9.453146e-02 2.911116e-02 1.071781e-01 2.906162e-02 -1.257699e-01 7.856086e-02 1.884658e-01 2.516514e-02 2.390516e-01 1.249174e-01 2.374994e+00 2.604691e-01
1.121299e-03 1.264576e-01 9.470109e-03 1.500069e-01 1.313592e-02 -7.524915e-02 2.786099e-02 1.887713e-01 1.863924e-02 -3.955680e-02 2.584401e-02 3.485253e-01 6.695572e-02
2.522923e-03 1.358376e-01 2.661393e-02 1.410835e-01 2.634377e-02 -1.491748e-01 5.107183e-02 1.637159e-01 2.915652e-02 -8.193379e-02 4.705682e-02 6.900314e-01 1.534640e-01
4.485196e-03 1.087335e-01 1.494154e-02 1.084874e-01 1.519236e-02 -9.577422e-02 3.097331e-02 1.331153e-01 1.980111e-02 1.410916e-03 3.471744e-02 8.827073e-01 1.714116e-01
7.008118e-03 1.445053e-01 1.658510e-02 1.158260e-01 1.141197e-02 -1.586421e-01 6.292051e-02 1.195578e-01 9.390057e-03 -4.785931e-02 5.416950e-02 9.291753e-01 1.749168e-01
1.009169e-02 2.088302e-01 1.679815e-02 1.399278e-01 1.129731e-02 -1.756682e-01 4.631232e-02 1.285108e-01 8.319832e-03 -6.061719e-02 2.507183e-02 7.462580e-01 1.575513e-01
1.373591e-02 3.376609e-01 6.148808e-02 2.216170e-01 4.561869e-02 -1.003252e-01 4.323590e-02 1.890557e-01 3.412893e-02 5.679900e-03 2.258805e-02 8.352425e-01 1.239899e-01
2.803247e-04 9.550104e-02 2.075648e-02 1.057397e-01 2.082126e-02 -1.452253e-01 5.637929e-02 1.581915e-01 1.846113e-02 7.684779e-02 1.008819e-01 1.621902e+00 2.974502e-01
5.606494e-04 6.252510e-02 4.645379e-03 9.072512e-02 8.355226e-03 4.391238e-02 2.334871e-02 1.517992e-01 2.098586e-02 1.681687e-01 5.879835e-02 6.293619e-01 2.170564e-01
1.401624e-03 8.697591e-02 1.108934e-02 8.839459e-02 4.695664e-03 -1.390272e-01 6.253876e-02 1.141687e-01 5.287986e-03 -1.624654e-02 5.315820e-02 1.004417e+00 3.893013e-01
2.803247e-03 9.902945e-02 1.153616e-02 1.079848e-01 7.836780e-03 -6.654963e-02 4.675330e-02 1.448493e-01 3.848498e-03 6.673295e-02 4.621983e-02 1.017229e+00 9.828639e-02
4.765520e-03 1.312802e-01 2.054383e-02 1.367204e-01 1.894048e-02 -8.104384e-02 7.450515e-02 1.721092e-01 2.807324e-02 3.751751e-02 7.531557e-02 1.034511e+00 2.101225e-01
7.288443e-03 1.624577e-01 2.414474e-02 1.398083e-01 2.162843e-02 -5.809477e-02 3.709805e-02 1.532879e-01 1.582660e-02 5.213204e-02 3.374929e-02 8.868084e-01 2.204844e-01
1.037201e-02 2.891591e-01 2.607680e-02 1.954334e-01 1.884285e-02 -3.073014e-01 9.558881e-02 1.740516e-01 1.886431e-02 -1.133376e-01 8.744591e-02 1.660439e+00 3.288609e-01
1.401624e-02 5.152637e-01 1.494369e-01 3.307160e-01 1.051927e-01 -2.955710e-01 7.410502e-02 2.547095e-01 7.545800e-02 -1.107702e-01 6.484933e-02 1.236949e+00 1.633660e-01
1.121299e-03 6.674191e-02 1.155392e-02 8.066526e-02 1.388330e-02 -3.093188e-02 1.049858e-02 1.114757e-01 1.557428e-02 2.783490e-02 1.608521e-02 4.280227e-01 1.417681e-01
1.401624e-03 1.251490e-01 4.535303e-03 1.414876e-01 3.110058e-03 -1.163619e-01 5.677522e-02 1.821464e-01 9.056367e-03 -1.551900e-02 4.474216e-02 8.612541e-01 1.955217e-01
2.242598e-03 1.123870e-01 1.110660e-02 1.235047e-01 1.447857e-02 -1.017148e-01 3.575772e-02 1.576767e-01 1.820491e-02 2.343272e-03 2.912240e-02 9.003461e-01 1.405472e-01
3.644221e-03 1.456757e-01 3.056520e-02 1.493512e-01 2.720585e-02 -1.210785e-01 5.297825e-02 1.791850e-01 2.500152e-02 -8.760283e-03 5.478350e-02 9.387102e-01 1.613833e-01
5.606494e-03 2.302931e-01 4.855353e-02 2.008290e-01 3.937194e-02 -2.336340e-01 8.518729e-02 2.000013e-01 3.253412e-02 -1.159141e-01 5.957691e-02 1.008735e+00 2.354725e-01
8.129417e-03 2.270458e-01 1.842372e-02 2.022523e-01 1.984228e-02 -4.146242e-02 4.787199e-02 2.067820e-01 2.041901e-02 1.565772e-02 3.430233e-02 6.222945e-01 1.544909e-01
1.121299e-02 1.971417e-01 2.168176e-02 1.418503e-01 1.895583e-02 -9.690706e-02 5.706541e-02 1.324594e-01 1.798814e-02 -2.179455e-02 4.011060e-02 8.330484e-01 1.075594e-01
1.485721e-02 4.091879e-01 2.764748e-02 2.537638e-01 2.034822e-02 -1.399225e-01 4.530607e-02 1.935620e-01 1.527174e-02 -4.435789e-02 2.850708e-02 8.968104e-01 1.294641e-01
2.522923e-03 1.105483e-01 1.225725e-02 1.308921e-01 1.397945e-02 -7.233407e-03 2.582002e-02 1.679994e-01 1.695884e-02 3.604872e-02 2.494049e-02 3.525830e-01 7.833104e-02
2.803247e-03 1.589591e-01 2.451226e-02 1.554201e-01 2.226738e-02 -1.924588e-01 5.783932e-02 1.779785e-01 2.466410e-02 -6.043938e-02 4.395628e-02 1.140906e+00 2.728114e-01
3.644221e-03 1.309460e-01 2.757141e-02 1.338721e-01 2.680451e-02 -1.000395e-01 8.418385e-02 1.613732e-01 3.255338e-02 4.219456e-03 8.089506e-02 8.602976e-01 1.813355e-01
5.045845e-03 1.244891e-01 1.877335e-02 1.189319e-01 1.856534e-02 -6.545640e-02 2.690159e-02 1.375845e-01 1.674110e-02 2.847897e-02 2.126485e-02 7.566440e-01 1.438047e-01
7.008118e-03 2.281913e-01 3.641099e-02 1.933784e-01 3.204884e-02 -2.851301e-01 1.100908e-01 1.893955e-01 3.184096e-02 -1.495173e-01 6.566592e-02 1.267818e+00 4.133224e-01
9.531041e-03 3.177764e-01 5.159138e-02 2.508648e-01 4.181732e-02 -2.448170e-01 8.034941e-02 2.274841e-01 3.410440e-02 -1.354402e-01 6.731743e-02 9.117757e-01 1.173448e-01
1.261461e-02 3.220581e-01 2.128247e-02 2.294433e-01 1.523944e-02 -9.839765e-02 7.524520e-02 2.046228e-01 1.827525e-02 1.253574e-02 5.859545e-02 8.619297e-01 9.798604e-02
1.625883e-02 4.737878e-01 6.471783e-02 2.995346e-01 4.346734e-02 -1.031713e-01 5.594232e-02 2.428621e-01 3.117806e-02 3.314997e-02 4.613241e-02 1.095721e+00 2.409535e-01
4.485196e-03 1.713187e-01 2.774540e-02 1.673825e-01 2.293298e-02 -1.369237e-01 7.295019e-02 1.867348e-01 1.804286e-02 -4.761059e-02 7.041216e-02 7.900223e-01 1.295782e-01
4.765520e-03 2.262660e-01 4.133039e-02 2.080011e-01 3.490984e-02 -2.611899e-01 1.134662e-01 2.186830e-01 3.055502e-02 -1.320540e-01 9.180824e-02 1.098117e+00 3.046161e-01
5.606494e-03 1.313671e-01 1.801292e-02 1.234465e-01 1.227457e-02 -4.632195e-02 3.585854e-02 1.377441e-01 8.600078e-03 2.886492e-02 3.573050e-02 6.544362e-01 1.034991e-01
7.008118e-03 1.396556e-01 3.687227e-02 1.229606e-01 3.318794e-02 -4.854141e-02 2.747273e-02 1.426952e-01 3.057091e-02 8.267970e-02 3.710356e-02 1.027371e+00 1.594138e-01
8.970391e-03 2.836779e-01 3.453252e-02 2.495862e-01 3.024566e-02 -4.593619e-02 7.052278e-02 2.556743e-01 3.102684e-02 5.874309e-02 6.105971e-02 9.816876e-01 1.394902e-01
1.149331e-02 3.840555e-01 8.715236e-02 2.795268e-01 6.841965e-02 -2.590430e-01 1.217977e-01 2.364996e-01 5.660004e-02 -1.133726e-01 8.219576e-02 1.107319e+00 2.721526e-01
1.457689e-02 4.412748e-01 1.254539e-01 2.647147e-01 8.238647e-02 -2.825089e-01 8.320389e-02 2.041880e-01 5.565694e-02 -1.280819e-01 5.632243e-02 9.596430e-01 8.960415e-02
