# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.216000e+03 0.000000e+00 2.151866e+03 0.000000e+00 1.293529e+03 0.000000e+00 3.808000e+03 0.000000e+00 2.289063e+03 0.000000e+00 1.376000e+03 0.000000e+00
2.914358e-04 1.249128e-01 2.390701e-02 7.443444e-02 1.146841e-02 -1.087687e-01 2.688952e-02 8.721612e-02 7.618182e-03 7.648300e-03 1.191721e-02 2.202266e-01 4.278391e-02
1.165743e-03 1.795067e-01 4.046528e-02 8.444566e-02 7.942413e-03 -1.883855e-01 6.704100e-02 8.649445e-02 8.024437e-03 -1.383045e-02 2.417831e-02 3.290408e-01 9.722825e-02
2.622922e-03 1.810664e-01 5.942664e-02 1.093341e-01 2.197917e-02 -1.289095e-01 7.000695e-02 1.073464e-01 8.619141e-03 -9.563075e-03 2.826132e-02 2.320890e-01 7.718751e-02
4.662972e-03 2.258259e-01 4.315944e-02 1.059579e-01 1.880069e-02 -1.934643e-01 5.399732e-02 9.463280e-02 1.095889e-02 -1.581627e-02 2.650434e-02 3.321124e-01 6.448499e-02
7.285894e-03 2.421967e-01 6.038925e-02 1.280731e-01 3.441152e-02 -1.499969e-01 3.846654e-02 1.095341e-01 2.184407e-02 -1.876236e-02 1.937167e-02 2.500410e-01 3.650950e-02
1.049169e-02 3.845381e-01 4.476366e-02 1.694841e-01 1.161855e-02 -2.324052e-01 5.879574e-02 1.386460e-01 7.368305e-03 -1.161887e-02 2.187166e-02 3.998913e-01 4.306607e-02
1.428035e-02 4.836239e-01 6.357929e-02 1.926995e-01 4.030757e-02 -3.052181e-01 1.895105e-02 1.433954e-01 2.097724e-02 -4.961779e-02 2.473292e-02 4.565145e-01 2.314919e-02
2.914358e-04 9.467480e-02 1.562841e-02 5.593479e-02 6.425961e-03 -8.428503e-02 2.610886e-02 6.659534e-02 6.178679e-03 5.977551e-03 1.054442e-02 1.706537e-01 3.628666e-02
5.828715e-04 8.711240e-02 2.013045e-02 8.161335e-02 2.077619e-02 -2.443079e-02 9.391531e-03 1.063162e-01 2.035869e-02 2.492727e-02 9.375842e-03 8.889285e-02 6.841886e-03
1.457179e-03 1.342335e-01 2.509415e-02 7.000049e-02 1.420409e-02 -1.238111e-01 2.639770e-02 7.820963e-02 1.385571e-02 5.522974e-03 4.522101e-03 2.464385e-01 4.488674e-02
2.914358e-03 1.722777e-01 3.542774e-02 1.001995e-01 1.409287e-02 -1.326344e-01 5.381509e-02 1.039397e-01 1.568868e-02 2.204432e-04 2.470205e-02 2.587569e-01 6.477085e-02
4.954408e-03 2.339118e-01 3.574728e-02 1.223300e-01 1.593964e-02 -1.813504e-01 3.251386e-02 1.104627e-01 7.229947e-03 -3.010797e-02 1.543645e-02 2.749553e-01 3.107224e-02
7.577330e-03 3.650275e-01 5.699459e-02 1.509506e-01 1.609286e-02 -3.175777e-01 7.715970e-02 1.139927e-01 7.555063e-03 -5.966677e-02 2.432632e-02 4.538363e-01 9.884318e-02
1.078312e-02 4.464160e-01 7.520150e-02 1.727084e-01 2.797056e-02 -3.419467e-01 6.554903e-02 1.239488e-01 8.984989e-03 -6.221931e-02 2.976650e-02 4.735212e-01 4.907288e-02
1.457179e-02 6.327075e-01 4.485202e-02 2.435148e-01 3.464107e-02 -4.307459e-01 3.438590e-02 1.468298e-01 2.347750e-02 -1.078496e-01 2.221785e-02 5.342482e-01 4.659487e-02
1.165743e-03 1.221139e-01 3.444127e-02 7.132241e-02 1.207636e-02 -1.007952e-01 4.380332e-02 1.022597e-01 1.437308e-02 4.335764e-02 2.904215e-02 2.670952e-01 5.671884e-02
1.457179e-03 1.337006e-01 2.459608e-02 7.181025e-02 9.447148e-03 -1.230998e-01 2.878721e-02 1.026898e-01 9.905986e-03 4.167207e-02 2.108902e-02 3.076997e-01 5.767344e-02
2.331486e-03 1.924277e-01 3.649182e-02 8.150555e-02 1.815602e-02 -1.972214e-01 3.736814e-02 9.595555e-02 7.410456e-03 2.088639e-02 2.622067e-02 4.015686e-01 4.303399e-02
3.788665e-03 2.171867e-01 7.704011e-02 1.154673e-01 3.153024e-02 -1.824778e-01 7.838738e-02 1.147560e-01 1.605214e-02 -7.528786e-03 2.518802e-02 3.471928e-01 9.366149e-02
5.828715e-03 2.755358e-01 3.391171e-02 1.360114e-01 1.684501e-02 -2.226537e-01 4.338628e-02 1.278142e-01 7.723491e-03 -1.302987e-02 1.486966e-02 3.999315e-01 6.196882e-02
8.451637e-03 3.531891e-01 4.077091e-02 1.598942e-01 1.936858e-02 -2.413586e-01 3.440119e-02 1.251435e-01 8.040392e-03 -3.264949e-02 1.000936e-02 3.721343e-01 4.932773e-02
1.165743e-02 5.431661e-01 1.908217e-01 2.244162e-01 7.854768e-02 -3.611386e-01 1.562326e-01 1.474511e-01 3.336961e-02 -7.154554e-02 6.168719e-02 4.856829e-01 1.296269e-01
1.544610e-02 5.420088e-01 8.852548e-02 2.363035e-01 4.284662e-02 -2.961478e-01 6.752216e-02 1.666362e-01 2.462874e-02 -5.307856e-02 3.552867e-02 4.585465e-01 5.424387e-02
2.622922e-03 1.548529e-01 4.221054e-02 7.983119e-02 1.656519e-02 -1.355881e-01 5.185403e-02 8.960107e-02 8.731234e-03 9.898124e-03 2.175193e-02 2.730285e-01 7.252627e-02
2.914358e-03 1.734134e-01 2.942460e-02 1.020236e-01 1.562992e-02 -1.275240e-01 3.136433e-02 1.031265e-01 7.364300e-03 -6.082689e-03 1.663666e-02 2.315447e-01 3.975811e-02
3.788665e-03 1.569316e-01 2.227699e-02 9.320567e-02 2.099027e-02 -1.122441e-01 2.508033e-02 1.022397e-01 1.997961e-02 1.046989e-02 7.860248e-03 2.416687e-01 4.374833e-02
5.245844e-03 2.734197e-01 7.112852e-02 1.478806e-01 4.245063e-02 -1.949367e-01 4.999000e-02 1.245696e-01 2.539609e-02 -3.266250e-02 2.879521e-02 3.141528e-01 3.702723e-02
7.285894e-03 2.600673e-01 2.958509e-02 1.290392e-01 6.900607e-03 -1.861220e-01 4.278619e-02 1.116782e-01 4.908182e-03 -1.849914e-02 1.908261e-02 3.153549e-01 5.312490e-02
9.908816e-03 4.752476e-01 1.693979e-01 2.183282e-01 6.692048e-02 -3.250525e-01 1.577340e-01 1.622884e-01 3.014162e-02 -5.516229e-02 6.104486e-02 4.747338e-01 1.421549e-01
1.311461e-02 4.832367e-01 4.222276e-02 2.076805e-01 1.727035e-02 -3.159533e-01 3.056840e-02 1.384379e-01 1.220820e-02 -8.123310e-02 1.093994e-02 4.277891e-01 3.916150e-02
1.690327e-02 5.421828e-01 9.372551e-02 2.006958e-01 3.834932e-02 -3.471719e-01 8.712855e-02 1.285191e-01 2.238046e-02 -7.295440e-02 2.452666e-02 5.022613e-01 7.063510e-02
4.662972e-03 2.282471e-01 6.162527e-02 1.276881e-01 3.607573e-02 -1.579680e-01 4.242776e-02 1.260532e-01 2.131000e-02 5.356039e-04 3.145143e-02 2.964389e-01 2.571062e-02
4.954408e-03 2.347166e-01 5.068366e-02 1.232895e-01 3.155726e-02 -1.815780e-01 3.539898e-02 1.147341e-01 2.004340e-02 -1.701924e-02 2.325474e-02 3.068607e-01 3.139732e-02
5.828715e-03 2.092807e-01 3.050932e-02 1.016077e-01 1.701863e-02 -1.730995e-01 5.427604e-02 1.080868e-01 1.829977e-02 1.308188e-02 8.730479e-03 3.499326e-01 8.588094e-02
7.285894e-03 3.134118e-01 3.838520e-02 1.500350e-01 3.240908e-02 -2.220452e-01 4.972834e-02 1.255248e-01 2.800344e-02 -2.160454e-02 4.357927e-03 3.657278e-01 6.680538e-02
9.325944e-03 3.875578e-01 6.750592e-02 1.807141e-01 2.787596e-02 -2.341175e-01 5.948523e-02 1.369430e-01 1.227502e-02 -3.133286e-02 2.392746e-02 3.567529e-01 6.611207e-02
1.194887e-02 3.804871e-01 3.529267e-02 1.607555e-01 8.922144e-03 -2.359745e-01 4.275847e-02 1.262182e-01 8.508144e-03 -2.346079e-02 9.352195e-03 3.980692e-01 5.934281e-02
1.515466e-02 5.628003e-01 1.545489e-01 2.016759e-01 6.341067e-02 -3.758061e-01 9.895597e-02 1.347783e-01 2.527758e-02 -6.005854e-02 4.369217e-02 5.386051e-01 5.721115e-02
1.894332e-02 6.279917e-01 9.043155e-02 2.187366e-01 3.774361e-02 -3.946578e-01 4.511854e-02 1.398017e-01 1.481492e-02 -7.016144e-02 2.439609e-02 5.607605e-01 4.572701e-02
7.285894e-03 2.258915e-01 3.439563e-02 1.052287e-01 1.346563e-02 -1.810222e-01 5.429479e-02 9.573132e-02 1.206578e-02 -2.486047e-03 1.930361e-02 3.557726e-01 6.181017e-02
7.577330e-03 2.820214e-01 5.691214e-02 1.384770e-01 2.285015e-02 -1.832265e-01 4.645319e-02 1.259611e-01 8.690307e-03 -7.031212e-03 2.790955e-02 3.251399e-01 3.437568e-02
8.451637e-03 3.182017e-01 7.430878e-02 1.383775e-01 2.051984e-02 -2.470480e-01 8.580197e-02 1.112138e-01 9.805169e-03 -3.034230e-02 2.351197e-02 3.909622e-01 9.670802e-02
9.908816e-03 4.657331e-01 8.107894e-02 2.251829e-01 3.661636e-02 -3.432976e-01 7.524360e-02 1.534846e-01 1.870338e-02 -1.031438e-01 3.471408e-02 4.497937e-01 6.271662e-02
1.194887e-02 4.531319e-01 4.881001e-02 2.167892e-01 2.102433e-02 -2.379875e-01 3.913853e-02 1.560502e-01 8.481271e-03 -4.893034e-02 1.911828e-02 3.330886e-01 4.767820e-02
1.457179e-02 5.104567e-01 1.058268e-01 2.092715e-01 3.761108e-02 -2.979673e-01 9.093179e-02 1.439747e-01 1.560252e-02 -4.064861e-02 3.237822e-02 5.231606e-01 7.401434e-02
