# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.216000e+03 0.000000e+00 2.151866e+03 0.000000e+00 1.293529e+03 0.000000e+00 3.808000e+03 0.000000e+00 2.289063e+03 0.000000e+00 1.376000e+03 0.000000e+00
2.909690e-04 1.685663e-01 3.466960e-02 8.262009e-02 5.968165e-03 -1.787712e-01 6.095310e-02 1.054989e-01 8.154781e-03 2.044269e-02 7.870896e-03 3.718976e-01 1.069447e-01
1.163876e-03 9.377262e-02 1.201002e-02 7.091824e-02 9.784635e-03 -5.341258e-02 1.638123e-02 9.891948e-02 9.352159e-03 3.769131e-02 1.681501e-02 1.755092e-01 1.794701e-02
2.618721e-03 1.206097e-01 2.281500e-02 8.260379e-02 1.195468e-02 -7.115256e-02 3.048401e-02 1.152270e-01 1.092773e-02 4.757202e-02 7.845206e-03 2.236127e-01 4.191146e-02
4.655505e-03 1.535557e-01 2.883493e-02 8.279381e-02 1.632024e-02 -1.093451e-01 3.250035e-02 9.614780e-02 9.916791e-03 2.889311e-02 1.690498e-02 2.721157e-01 3.395046e-02
7.274226e-03 2.019756e-01 1.369592e-02 1.124073e-01 1.210531e-02 -1.034054e-01 1.379757e-02 1.158391e-01 1.190072e-02 1.400462e-02 3.123450e-03 2.281650e-01 3.168235e-02
1.047489e-02 3.914661e-01 7.144875e-02 1.660290e-01 2.976148e-02 -2.722547e-01 7.049755e-02 1.213410e-01 1.500091e-02 -4.962933e-02 2.571813e-02 4.050219e-01 7.602843e-02
1.425748e-02 5.537739e-01 1.150670e-01 2.293957e-01 5.342547e-02 -3.430817e-01 6.953215e-02 1.493792e-01 2.111263e-02 -8.221397e-02 3.940921e-02 4.373006e-01 3.889952e-02
2.909690e-04 1.539223e-01 3.217235e-02 7.135113e-02 2.286999e-02 -1.695577e-01 2.896240e-02 1.079151e-01 1.769654e-02 4.658301e-02 2.453489e-02 3.989477e-01 2.159062e-02
5.819381e-04 2.299490e-01 8.790504e-02 9.106086e-02 4.187355e-02 -2.758152e-01 9.838468e-02 9.049321e-02 1.811465e-02 -1.890256e-02 4.762502e-02 4.854544e-01 1.228479e-01
