# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.920000e+02 0.000000e+00 7.955074e+02 0.000000e+00 7.477326e+02 2.542115e-14 3.296000e+03 0.000000e+00 3.098056e+03 0.000000e+00 2.912000e+03 0.000000e+00
2.933616e-04 4.348757e-01 1.204187e-01 9.659999e-02 2.200538e-02 -1.195384e-01 3.865705e-02 7.365467e-02 2.739969e-03 2.860174e-02 9.377485e-03 9.238580e-02 1.131983e-02
1.173447e-03 8.540406e-01 1.710695e-01 1.236545e-01 1.687415e-02 -2.948443e-01 7.020934e-02 7.233417e-02 3.212729e-03 1.455279e-02 9.823207e-03 1.664747e-01 2.524533e-02
2.640255e-03 5.959080e-01 1.464994e-01 8.174643e-02 1.838956e-02 -2.037365e-01 5.914547e-02 6.408241e-02 5.056138e-03 2.572377e-02 5.832665e-03 1.339226e-01 2.515669e-02
4.693786e-03 4.289037e-01 6.255353e-02 7.097728e-02 7.464296e-03 -1.193580e-01 3.015505e-02 6.730944e-02 3.321197e-03 3.591890e-02 4.284025e-03 1.070267e-01 1.296999e-02
7.334041e-03 7.860846e-01 1.672893e-01 1.089781e-01 2.126284e-02 -2.286983e-01 5.066533e-02 7.681488e-02 3.518850e-03 2.832178e-02 5.926688e-03 1.542729e-01 1.890025e-02
1.056102e-02 8.596215e-01 7.545766e-02 1.215880e-01 1.443410e-02 -2.145073e-01 1.475975e-02 8.053020e-02 6.362286e-03 2.445887e-02 2.079907e-03 1.488214e-01 6.036374e-03
1.437472e-02 1.053390e+00 1.961411e-01 1.392321e-01 3.604242e-02 -2.651375e-01 4.215293e-02 8.605192e-02 3.397941e-03 1.724177e-02 1.038784e-02 1.774967e-01 7.359086e-03
2.933616e-04 5.900421e-01 1.512101e-01 1.124945e-01 3.111001e-02 -1.819964e-01 4.807872e-02 7.617194e-02 8.776478e-03 2.381997e-02 8.500899e-03 1.198663e-01 1.799310e-02
5.867233e-04 6.186784e-01 1.596172e-01 8.814954e-02 1.161807e-02 -2.213072e-01 7.282493e-02 7.400888e-02 6.253843e-03 3.380329e-02 5.124669e-03 1.510498e-01 3.376728e-02
1.466808e-03 4.833928e-01 9.465362e-02 7.369749e-02 8.223466e-03 -1.639271e-01 4.143994e-02 6.887103e-02 2.914719e-03 3.542544e-02 2.688794e-03 1.241977e-01 1.820694e-02
2.933616e-03 5.629637e-01 1.160054e-01 7.951059e-02 1.523849e-02 -1.871096e-01 4.108618e-02 6.859715e-02 5.271720e-03 3.240766e-02 5.253790e-03 1.343057e-01 1.498325e-02
4.987148e-03 6.400300e-01 1.777569e-01 1.037956e-01 2.892260e-02 -1.856084e-01 5.316032e-02 7.579504e-02 4.573001e-03 2.963536e-02 8.499402e-03 1.355739e-01 1.964420e-02
7.627402e-03 8.044102e-01 1.311333e-01 1.116988e-01 1.664482e-02 -2.317283e-01 4.301586e-02 7.492971e-02 2.754404e-03 1.955897e-02 6.101818e-03 1.438877e-01 1.352444e-02
1.085438e-02 8.731173e-01 1.401588e-01 1.334767e-01 1.889799e-02 -2.219562e-01 3.843432e-02 8.339993e-02 4.877940e-03 2.086023e-02 3.961052e-03 1.525919e-01 1.759044e-02
1.466808e-02 7.313235e-01 7.867429e-02 1.215436e-01 1.282950e-02 -1.468835e-01 1.919635e-02 9.258531e-02 2.815709e-03 2.506930e-02 3.191000e-03 1.290691e-01 4.046855e-03
1.173447e-03 8.757565e-01 2.652056e-01 1.243300e-01 3.844277e-02 -3.078156e-01 9.313900e-02 8.013068e-02 7.093709e-03 2.250111e-02 1.294394e-02 1.828867e-01 3.365626e-02
1.466808e-03 7.305820e-01 2.582781e-01 1.023457e-01 3.946442e-02 -2.558636e-01 9.027899e-02 7.224339e-02 6.223207e-03 2.493905e-02 1.369460e-02 1.587959e-01 3.386854e-02
2.346893e-03 7.721801e-01 3.225421e-01 1.080906e-01 3.985468e-02 -2.579721e-01 1.142851e-01 7.171444e-02 3.765890e-03 2.275012e-02 1.495717e-02 1.565148e-01 4.035432e-02
3.813701e-03 1.040967e+00 1.742899e-01 1.449124e-01 1.901813e-02 -3.424801e-01 6.508089e-02 7.776122e-02 2.359406e-03 1.172149e-02 6.958120e-03 1.897984e-01 2.405075e-02
5.867233e-03 8.951299e-01 1.293364e-01 1.192272e-01 1.752429e-02 -2.818096e-01 4.812959e-02 7.126035e-02 2.347844e-03 1.604140e-02 6.120519e-03 1.643754e-01 1.926351e-02
8.507487e-03 8.633866e-01 1.111916e-01 1.222591e-01 1.524276e-02 -2.467301e-01 3.571145e-02 7.411586e-02 2.433836e-03 1.857692e-02 5.066813e-03 1.567715e-01 1.462232e-02
1.173447e-02 8.627487e-01 4.607965e-02 1.316126e-01 1.204319e-02 -2.203201e-01 2.198670e-02 8.661191e-02 2.399909e-03 2.308710e-02 3.792240e-03 1.612621e-01 9.028112e-03
1.554817e-02 1.022980e+00 1.067167e-01 1.381510e-01 2.130366e-02 -2.426924e-01 1.406624e-02 9.198548e-02 3.770509e-03 2.578362e-02 7.772089e-03 1.829486e-01 6.396896e-03
2.640255e-03 7.819485e-01 1.055849e-01 1.130829e-01 6.499947e-03 -2.557735e-01 5.101807e-02 7.002647e-02 3.564611e-03 1.848961e-02 2.404417e-03 1.506629e-01 2.375564e-02
2.933616e-03 5.221225e-01 7.602438e-02 7.125877e-02 1.254522e-02 -1.743950e-01 2.407354e-02 6.728451e-02 2.399226e-03 3.538734e-02 5.632733e-03 1.311550e-01 6.218825e-03
3.813701e-03 1.257589e+00 2.797950e-01 1.647216e-01 3.795545e-02 -4.222236e-01 9.119556e-02 7.383569e-02 9.282311e-03 -1.147254e-03 1.065822e-02 2.116914e-01 3.407341e-02
5.280509e-03 7.615890e-01 1.588588e-01 1.059430e-01 3.024605e-02 -2.343023e-01 4.290825e-02 6.766429e-02 6.431154e-03 2.008928e-02 7.435709e-03 1.455633e-01 1.356420e-02
7.334041e-03 7.263794e-01 4.376553e-02 1.203701e-01 1.219523e-02 -1.925103e-01 1.142336e-02 7.985907e-02 6.083014e-03 2.445897e-02 4.492225e-03 1.329127e-01 3.539819e-03
9.974295e-03 8.342754e-01 1.356534e-01 1.157632e-01 8.859087e-03 -2.177695e-01 4.756717e-02 7.681718e-02 2.677133e-03 2.467467e-02 5.144345e-03 1.471570e-01 1.353013e-02
1.320127e-02 1.006119e+00 6.566153e-02 1.550282e-01 1.018635e-02 -2.229801e-01 2.289136e-02 8.999702e-02 2.899817e-03 1.828488e-02 2.540852e-03 1.545513e-01 9.409634e-03
1.701497e-02 8.741828e-01 1.366554e-01 1.127995e-01 1.828561e-02 -2.040910e-01 4.169468e-02 9.851305e-02 4.091701e-03 2.901865e-02 8.087339e-03 1.727858e-01 1.037288e-02
4.693786e-03 8.873908e-01 1.699530e-01 1.250039e-01 4.034071e-02 -2.771262e-01 3.845556e-02 7.887864e-02 7.277036e-03 2.315164e-02 1.146980e-02 1.671226e-01 9.212624e-03
4.987148e-03 7.073467e-01 9.640011e-02 1.076350e-01 2.067650e-02 -2.165914e-01 3.114575e-02 7.381302e-02 5.143306e-03 2.351566e-02 5.290932e-03 1.432890e-01 1.131037e-02
5.867233e-03 8.188820e-01 4.831641e-02 1.198780e-01 8.558661e-03 -2.459254e-01 1.883291e-02 7.256515e-02 3.088246e-03 1.893014e-02 2.227498e-03 1.526721e-01 1.021591e-02
7.334041e-03 7.339280e-01 9.577335e-02 9.565064e-02 1.088228e-02 -2.144770e-01 3.356905e-02 7.131730e-02 2.844329e-03 2.688033e-02 4.251223e-03 1.455588e-01 1.061126e-02
9.387572e-03 1.012708e+00 4.473840e-02 1.374270e-01 6.772160e-03 -2.776679e-01 1.644451e-02 7.573097e-02 3.355527e-03 1.567341e-02 3.145836e-03 1.716954e-01 9.878554e-03
1.202783e-02 8.766770e-01 1.416952e-01 1.164337e-01 3.061551e-02 -2.146900e-01 3.214394e-02 7.969658e-02 8.277149e-03 2.277018e-02 6.403036e-03 1.493511e-01 1.071067e-02
1.525480e-02 8.310886e-01 7.786575e-02 1.095283e-01 1.140903e-02 -1.915942e-01 2.044763e-02 8.273052e-02 2.858950e-03 2.780913e-02 4.727543e-03 1.604866e-01 1.161649e-02
1.906851e-02 1.164203e+00 9.593229e-02 1.848102e-01 3.227554e-02 -2.480315e-01 1.805452e-02 1.162574e-01 1.031796e-02 1.619601e-02 4.240151e-03 1.947620e-01 1.402284e-02
7.334041e-03 6.017064e-01 5.423117e-02 1.046285e-01 1.434421e-02 -1.500352e-01 1.394628e-02 8.010228e-02 6.737464e-03 3.212141e-02 5.379592e-03 1.252101e-01 8.537219e-03
7.627402e-03 6.345922e-01 8.853561e-02 1.014783e-01 2.022582e-02 -1.682508e-01 1.839378e-02 7.611404e-02 3.947763e-03 2.774387e-02 4.969923e-03 1.261851e-01 5.329641e-03
8.507487e-03 6.884501e-01 1.144665e-01 1.090775e-01 1.601986e-02 -1.809890e-01 3.354045e-02 7.543408e-02 2.848740e-03 2.496322e-02 5.992621e-03 1.327411e-01 8.946383e-03
9.974295e-03 7.156747e-01 1.010398e-01 1.236507e-01 1.278278e-02 -1.671473e-01 2.781989e-02 8.230592e-02 3.353300e-03 2.652560e-02 4.332779e-03 1.324672e-01 1.143381e-02
1.202783e-02 8.689425e-01 2.360258e-01 1.189404e-01 2.751579e-02 -2.303338e-01 6.566100e-02 8.165638e-02 4.166250e-03 1.955766e-02 8.922264e-03 1.532424e-01 1.805815e-02
1.466808e-02 1.034296e+00 1.136716e-01 1.575321e-01 1.902175e-02 -2.347420e-01 3.036475e-02 9.450543e-02 5.170182e-03 2.140422e-02 5.488419e-03 1.717576e-01 9.018284e-03
1.789506e-02 1.157047e+00 7.915646e-02 1.627710e-01 1.353466e-02 -2.487283e-01 3.183105e-02 9.547984e-02 3.653766e-03 1.613302e-02 6.023909e-03 1.789105e-01 1.018659e-02
2.170876e-02 9.912196e-01 2.796862e-02 1.469790e-01 1.393997e-02 -1.940760e-01 1.532980e-02 1.132744e-01 2.432804e-03 2.760473e-02 5.164674e-03 1.878007e-01 2.951739e-03
1.056102e-02 9.690851e-01 7.781462e-02 1.249642e-01 1.623951e-02 -2.662087e-01 1.426796e-02 7.388889e-02 1.235763e-03 1.592295e-02 6.772320e-03 1.660314e-01 5.255022e-03
1.085438e-02 7.361392e-01 5.428865e-02 1.013506e-01 1.003210e-02 -1.946168e-01 1.474545e-02 8.120962e-02 4.150816e-03 3.153425e-02 3.598945e-03 1.493877e-01 5.921029e-03
1.173447e-02 9.093145e-01 4.823495e-02 1.309098e-01 1.469822e-02 -2.247942e-01 1.517461e-02 8.118356e-02 5.798179e-03 1.892970e-02 3.389791e-03 1.514969e-01 8.924730e-03
1.320127e-02 9.459708e-01 3.686043e-02 1.415942e-01 1.229762e-02 -2.315395e-01 2.013912e-02 9.247029e-02 2.717748e-03 2.300072e-02 5.186980e-03 1.665387e-01 8.638155e-03
1.525480e-02 8.530769e-01 7.767255e-02 1.372431e-01 1.572904e-02 -1.890342e-01 2.246440e-02 9.167309e-02 4.918534e-03 1.979748e-02 3.993420e-03 1.545696e-01 1.070647e-02
1.789506e-02 8.013525e-01 7.550678e-02 1.118696e-01 1.284982e-02 -1.694696e-01 2.301938e-02 9.657464e-02 8.791237e-03 3.353943e-02 3.631428e-03 1.731055e-01 7.301112e-03
2.112204e-02 1.122687e+00 1.050589e-01 1.654712e-01 1.502349e-02 -2.134307e-01 2.714820e-02 1.204335e-01 9.738098e-03 2.166783e-02 2.592581e-03 1.839092e-01 1.040590e-02
2.493574e-02 1.086478e+00 5.554209e-02 1.477164e-01 1.142945e-02 -1.841663e-01 2.984951e-02 1.209065e-01 7.017022e-03 2.437744e-02 3.883542e-03 2.001497e-01 1.482077e-02
1.437472e-02 8.907746e-01 1.217688e-01 1.282006e-01 1.590671e-02 -1.832948e-01 2.648930e-02 8.804778e-02 4.312712e-03 2.617828e-02 5.057737e-03 1.481938e-01 7.457102e-03
1.466808e-02 1.136148e+00 1.620051e-01 1.629503e-01 3.527986e-02 -2.689708e-01 2.451124e-02 9.505560e-02 5.764365e-03 9.140176e-03 5.718115e-03 1.660958e-01 7.930545e-03
1.554817e-02 9.508146e-01 4.486819e-02 1.224008e-01 4.068268e-03 -2.148385e-01 1.722553e-02 8.857481e-02 2.246587e-03 2.455069e-02 1.960632e-03 1.703951e-01 4.697230e-03
1.701497e-02 8.872921e-01 6.211119e-02 1.183449e-01 1.782895e-02 -1.961670e-01 8.827328e-03 8.686153e-02 7.414422e-03 2.275944e-02 1.259537e-03 1.628989e-01 6.731125e-03
1.906851e-02 8.981487e-01 6.012847e-02 1.221758e-01 1.021023e-02 -1.835370e-01 1.883514e-02 9.804397e-02 4.834437e-03 2.455854e-02 2.967220e-03 1.686110e-01 6.259986e-03
2.170876e-02 1.032712e+00 1.376738e-01 1.426880e-01 2.756102e-02 -2.007516e-01 2.840380e-02 1.059314e-01 7.830602e-03 1.888438e-02 5.365313e-03 1.832240e-01 1.489770e-02
2.493574e-02 1.138277e+00 8.593593e-02 1.697452e-01 1.912175e-02 -2.010232e-01 1.183472e-02 1.204135e-01 5.771547e-03 1.284512e-02 4.123199e-03 2.016592e-01 6.025849e-03
2.874944e-02 1.065366e+00 5.875248e-02 1.647280e-01 1.259988e-02 -1.918073e-01 2.211385e-02 1.510976e-01 1.189581e-02 2.466173e-02 1.113990e-02 2.410792e-01 7.616553e-03
2.933616e-04 2.948898e-01 8.410963e-02 6.739645e-02 2.182671e-02 -7.973323e-02 2.306723e-02 7.050086e-02 4.922796e-03 4.059956e-02 6.458540e-03 8.549918e-02 7.441231e-03
5.867233e-04 5.419238e-01 1.123466e-01 8.312193e-02 1.799998e-02 -1.863605e-01 4.375479e-02 6.113237e-02 2.260691e-03 2.251486e-02 7.540966e-03 1.203788e-01 1.697027e-02
1.466808e-03 5.853871e-01 1.092823e-01 8.517412e-02 9.493393e-03 -2.001801e-01 4.634009e-02 6.910584e-02 2.366197e-03 2.952250e-02 3.097705e-03 1.346327e-01 2.270361e-02
2.933616e-03 6.890440e-01 7.262879e-02 9.707126e-02 1.077778e-02 -2.272736e-01 2.942188e-02 7.458730e-02 5.730724e-03 3.003480e-02 3.192078e-03 1.500241e-01 1.399370e-02
4.987148e-03 5.917690e-01 7.483865e-02 9.533588e-02 7.603515e-03 -1.712518e-01 3.085128e-02 6.896189e-02 4.816173e-04 2.652413e-02 3.361288e-03 1.249198e-01 1.209317e-02
7.627402e-03 8.060244e-01 7.762610e-02 1.159702e-01 2.154265e-02 -2.284760e-01 9.513824e-03 7.750080e-02 6.361867e-03 2.063741e-02 3.312102e-03 1.477215e-01 2.423329e-03
1.085438e-02 8.754360e-01 1.251492e-01 1.325563e-01 2.218673e-02 -2.210856e-01 3.772679e-02 8.174470e-02 6.351083e-03 1.835599e-02 4.024434e-03 1.446265e-01 1.204449e-02
1.466808e-02 8.854861e-01 1.295305e-01 1.139832e-01 1.902987e-02 -2.217254e-01 3.118062e-02 8.944029e-02 4.423554e-03 2.841072e-02 3.175164e-03 1.707250e-01 1.489147e-02
5.867233e-04 2.738719e-01 6.917059e-02 5.656087e-02 1.595567e-02 -7.917073e-02 2.296597e-02 6.706168e-02 5.600245e-03 4.251447e-02 3.142464e-03 8.775258e-02 1.013872e-02
8.800849e-04 6.708877e-01 1.545145e-01 1.034464e-01 1.998856e-02 -2.288495e-01 5.945423e-02 6.675503e-02 3.217898e-03 1.885958e-02 6.920797e-03 1.389027e-01 2.513856e-02
1.760170e-03 4.808580e-01 9.634572e-02 7.991746e-02 5.023594e-03 -1.529920e-01 4.524342e-02 6.341134e-02 3.937461e-03 2.580827e-02 4.546882e-03 1.073028e-01 1.893737e-02
3.226978e-03 7.526332e-01 7.713703e-02 1.012921e-01 1.276053e-02 -2.502897e-01 3.109590e-02 6.742834e-02 5.102843e-03 2.255013e-02 3.359751e-03 1.543351e-01 1.301348e-02
5.280509e-03 1.043811e+00 1.945716e-01 1.579835e-01 2.698824e-02 -3.105544e-01 6.369703e-02 7.978854e-02 4.610911e-03 1.038168e-02 9.035106e-03 1.720115e-01 2.189803e-02
