tag,x_LiCl,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Li,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_LiLi,S0_LiCl,S0_LiNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ
li640,0.2,2,0.01,0.1,640,3200,2560,57.64454794952201,141,1,2,4595,273.88780045215947,0.961345231713953,4,4,0.5,1,lowest-cost,,,7.646389111731982,5.815071070248222,0.1200138396521808,0.028358555062443,-0.0283010913944437,0.0569130462074367,0.0494514425319858,0.0694389392406939,0.1138260924148734,-9.635288036501905e-18
li640,0.2,3,0.01,0.1,640,3200,2560,57.64787157249,141,1,2,139,266.6790154400292,0.9717967996780852,4,4,0.3,1,lowest-cost,,,7.645727855362645,9.023257929270548,0.6965215369951927,0.0833855967631713,-0.2550328371441775,0.0614183109660283,0.0269749608100442,0.1576753416029146,0.1228366219320566,-1.2675589548651678e-19
li640,0.2,4,0.01,0.1,640,3200,2560,57.645476973558914,141,1,2,15161,263.55136714677616,0.94194333321613,4,4,0.3,1,lowest-cost,,,7.6462042667701855,9.041207888985678,0.1662784290958239,0.0591705928143715,-0.0169844806469638,0.0586274209131317,0.0359621528464431,0.0486991495144277,0.1172548418262632,1.1909735903090803e-16
li800,0.25,0,0.01,0.1,800,3200,2400,57.4420915878288,135,1,2,59,254.49814151049833,0.956716241704752,4,4,1.0,1,lowest-cost,,,7.686849599571195,2.706902993610277,0.80824011461715,0.1085329340435705,-0.3413146103720748,0.0643819517756906,0.0116803556913016,0.2105453951818768,0.1287639035513813,-9.164003405741436e-18
li800,0.25,1,0.01,0.1,800,3200,2400,57.43609372644328,135,1,2,50,229.60115154179408,0.9805269234172332,4,4,1.0,1,lowest-cost,,,7.688053699441586,18.790727167027764,0.7348364557817239,0.105445037810587,-0.3025005836266234,0.0659722102588923,0.0152994257393597,0.1923150485249821,0.1319444205177847,7.284101059681966e-18
li800,0.25,2,0.01,0.1,800,3200,2400,57.43614109555411,135,1,2,9584,253.22855577618873,0.9433132911348396,4,4,0.75,1,lowest-cost,,,7.688044188630472,14.573337502980108,0.2448627883883434,0.0414272682230121,-0.093535507869839,0.0555799077896674,0.0402601049874512,0.1004911155516546,0.1111598155793349,-1.1307555956175419e-17
li800,0.25,3,0.01,0.1,800,3200,2400,57.44943750022355,141,1,2,180,267.8345153420847,0.9747568881491432,4,4,0.75,1,lowest-cost,,,7.685375300054131,4.644201522491435,0.8511565234861113,0.1284044726721993,-0.34314673423232,0.068622739411456,0.0051043572810212,0.2040098634810463,0.1372454788229121,-1.3082958748995257e-18
li800,0.25,4,0.01,0.1,800,3200,2400,57.447844856741845,141,1,2,21,273.0814123117489,0.9801500210350989,4,4,0.75,1,lowest-cost,,,7.685694898145408,1.8677967783701148,0.9471020679826688,0.1249040177116575,-0.4025828974024626,0.0663197797632173,0.0044661171490895,0.2375883720629697,0.1326395595264348,2.0242022164670356e-17
li960,0.3,0,0.01,0.1,960,3200,2240,57.25420214745463,135,1,3,11171,229.04659450547297,0.8847029893025141,4,4,0.75,1,lowest-cost,,,7.724719190250452,8.681599603111103,0.4416487531672605,0.0840037214478489,-0.1887233262595221,0.0659768713657782,0.023864099611792,0.1520714728760348,0.1319537427315565,2.2834576245047033e-17
li960,0.3,1,0.01,0.1,960,3200,2240,57.26249948522982,135,1,2,81,264.9509683022452,0.9682013863553292,4,3,1.0,1,lowest-cost,,,7.723040283032833,43.32355411166177,0.5715914507687437,0.0977911335994126,-0.2573116807737962,0.0692254740419375,0.0187209424961091,0.1908258423996589,0.1384509480838749,9.564810155465045e-18
li960,0.3,2,0.01,0.1,960,3200,2240,57.25724283441502,135,1,2,49,261.38309868317504,0.969299079571662,4,4,0.75,1,lowest-cost,,,7.724103858287904,4.401211713697254,0.5721794988239947,0.1088827284251916,-0.2444396571328025,0.0690330176216842,0.0112297598098709,0.1734454490092998,0.1380660352433685,-4.256372422212984e-18
li960,0.3,3,0.01,0.1,960,3200,2240,57.24482974468419,135,1,2,8531,253.4006214740296,0.9343496029077186,4,4,0.5,1,lowest-cost,,,7.726616360960059,10.971082504853308,0.2253151877325356,0.0559425603136534,-0.0806392661490679,0.0630614647143269,0.0387498643149613,0.0991057380247527,0.1261229294286539,8.131085604461229e-18
li960,0.3,4,0.01,0.1,960,3200,2240,57.2517249088151,135,1,3,15223,245.18102619212107,0.9664577344104082,4,4,0.5,1,lowest-cost,,,7.725220559769528,12.601495177694266,0.2575478711471631,0.058193055856022,-0.0990506540058034,0.0599097457038113,0.033509544417281,0.1048954404042219,0.1198194914076225,2.32102647294807e-17
li1120,0.35,0,0.01,0.1,1120,3200,2080,57.05083036784284,135,1,2,161,257.0028100968928,0.9403751190460083,4,4,1.0,1,lowest-cost,,,7.766060983874357,2.318948466585089,0.655647203420564,0.1069040776541653,-0.3485153261260506,0.0666611414123951,0.0042368233129779,0.260995464771459,0.1333222828247902,-2.5865829918702375e-17
li1120,0.35,1,0.01,0.1,1120,3200,2080,57.06264384926646,135,1,2,1548,261.2107508451766,0.9693230579071392,4,3,0.3,1,lowest-cost,,,7.763649437656635,50.01629852237347,0.6387620270726603,0.1069382062256083,-0.336082662811424,0.067293425289923,0.0049960314175553,0.2528140658259976,0.134586850579846,1.879937969443743e-17
li1120,0.35,2,0.01,0.1,1120,3200,2080,57.0466435444103,135,1,2,674,268.43478819446057,0.9578740657077064,4,4,0.5,1,lowest-cost,,,7.766915961152786,26.221954478405596,0.5145863098394492,0.0878393221288844,-0.2686518479850452,0.062799068378748,0.0134362171691271,0.213802137324588,0.1255981367574961,4.958152779846622e-18
li1120,0.35,3,0.01,0.1,1120,3200,2080,57.05813862954133,135,1,2,31,250.62873006554125,0.9828964798773396,4,4,1.0,1,lowest-cost,,,7.764568963893755,4.822286550241643,0.6333190843432481,0.1014500779778359,-0.3388958200861917,0.0653192366089867,0.0065745368637587,0.2568362539467887,0.1306384732179736,2.5285222474296586e-17
li1120,0.35,4,0.01,0.1,1120,3200,2080,57.03555431028065,135,1,2,5148,264.6685157370381,0.9601023270038386,4,4,0.75,1,lowest-cost,,,7.769181214912021,29.32765384788107,0.5473568937297071,0.0919503079334862,-0.2875998319811841,0.0649154725847185,0.0130446546507734,0.2272204828109183,0.1298309451694372,3.130409603604959e-18
li1280,0.4,0,0.01,0.1,1280,3200,1920,56.853441665641114,135,1,2,100,263.19487029363614,0.95674501419505,4,4,1.0,1,lowest-cost,,,7.8065403926951555,1.941315647326259,0.628785694570901,0.1183709351118516,-0.3605851496323393,0.0700696328885441,-0.0061899567159781,0.2864253420498748,0.1401392657770883,2.8915016785169476e-18
li1280,0.4,1,0.01,0.1,1280,3200,1920,56.85829376629243,135,1,2,147,260.32306496109715,0.9746345307407562,4,4,1.0,1,lowest-cost,,,7.805541137113304,52.32728751060156,0.6312501925754207,0.1178110425055338,-0.3633202220733773,0.0697134591104946,-0.0061926246874841,0.2886550750101684,0.1394269182209894,7.719988418584626e-18
li1280,0.4,2,0.01,0.1,1280,3200,1920,56.8444575323307,135,1,2,24,270.00296113259105,0.978157884384223,4,4,1.0,1,lowest-cost,,,7.808391173942464,3.3567770874814924,0.6205149200123422,0.1087844337437107,-0.3662082105327202,0.0650617047033253,-0.0048278186126171,0.2927750647792347,0.1301234094066507,1.0774546743147117e-17
li1280,0.4,3,0.01,0.1,1280,3200,1920,56.85303737998885,135,1,2,88,242.89748525790807,0.98836971960441,4,4,0.75,1,lowest-cost,,,7.806623662069075,3.9887712759130767,0.5914207700887109,0.1134081273315536,-0.3364837738405161,0.0702443356979768,-0.0019123007744074,0.2722690811943664,0.1404886713959537,-1.1197777533546481e-17
li1280,0.4,4,0.01,0.1,1280,3200,1920,56.85603297393006,135,1,2,994,279.97291882963316,0.9874768087898296,4,4,1.0,1,lowest-cost,,,7.806006704678069,3.799142978567483,0.6254054598360521,0.1217460954363509,-0.3534678862860801,0.0708487908457601,-0.0079398749835604,0.2783549860929019,0.1416975816915203,4.390190470491197e-17
li1440,0.45,0,0.01,0.1,1440,3200,1760,56.64788697672505,135,1,2,64,219.03354970406113,0.9370599602205396,4,4,1.0,1,lowest-cost,,,7.849069581719768,44.70353121481849,0.4897965531739709,0.1042302412320995,-0.3024936233447301,0.0687255299104664,-0.0016103149119648,0.2714444291182692,0.1374510598209328,-3.457510944263907e-17
li1440,0.45,1,0.01,0.1,1440,3200,1760,56.64328844929929,135,1,2,55,246.5983108126387,0.9793381827682508,4,4,0.5,1,lowest-cost,,,7.850025429145386,30.817236301227982,0.4170999824998258,0.0924024446485028,-0.2526856986940768,0.069167701400332,0.0096845535572804,0.2416214636591398,0.1383354028006641,-4.3181129927181223e-17
li1440,0.45,2,0.01,0.1,1440,3200,1760,56.65503236544105,135,1,2,93,243.5603548407023,0.9926426025037328,4,3,0.3,1,lowest-cost,,,7.847584729911941,36.43930533754581,0.5089306590246421,0.1013688147742606,-0.3236594199403647,0.0674230881683338,-0.0007782693826521,0.2917115424529481,0.1348461763366676,-1.0200801777630592e-17
li1440,0.45,3,0.01,0.1,1440,3200,1760,56.654359529064344,135,1,2,49,253.48568400355128,0.9491185072550196,4,4,0.3,1,lowest-cost,,,7.847724529113531,67.60719212842949,0.4878741963478438,0.0966215661703989,-0.3110143215307707,0.0678592527102946,0.0041039026945391,0.2868567400674921,0.1357185054205893,1.2017821804699884e-17
li1440,0.45,4,0.01,0.1,1440,3200,1760,56.63858202573732,135,1,2,49,257.53650077603686,0.9427890743412096,4,4,1.0,1,lowest-cost,,,7.851003904704285,23.9365756019354,0.5456592708602261,0.1098049802790773,-0.3455063761113008,0.0687803113713457,-0.0065789888023623,0.3036511693731267,0.1375606227426914,2.7270805320525785e-17
li1600,0.5,0,0.01,0.1,1600,3200,1600,56.44825074200895,132,1,2,47,239.99795073947064,0.9199811975378782,4,4,0.5,1,lowest-cost,,,7.89074518628853,11.390212323823846,0.5563570620065542,0.1160724112413951,-0.3922058838116258,0.0697314277737832,-0.0174572803600698,0.3675175611642655,0.1394628555475666,1.1424518341121058e-17
li1600,0.5,1,0.01,0.1,1600,3200,1600,56.46114262688455,132,1,3,80,246.20494760080305,0.9842965714477652,4,4,0.75,1,lowest-cost,,,7.888042776275747,78.88042681095419,0.4837485065253066,0.1044842166085324,-0.3359855103435918,0.0696573656642063,-0.0059738253670294,0.3275372454902905,0.1393147313284126,-8.051272824417637e-18
li1600,0.5,2,0.01,0.1,1600,3200,1600,56.4516595302011,132,1,2,19,241.07882811890735,0.9872724385871632,4,4,1.0,1,lowest-cost,,,7.890030482597276,1.6670101609236585,0.5405644232848131,0.117444582817452,-0.3744727014371222,0.0711841322906668,-0.0167750175062303,0.3507492441707652,0.1423682645813337,1.6331057274507857e-17
li1600,0.5,3,0.01,0.1,1600,3200,1600,56.43995171100938,132,1,3,48,253.1259553960411,0.973470621412243,4,4,0.75,1,lowest-cost,,,7.892485654099293,73.6558064965383,0.4414219084292546,0.0943758144939419,-0.3079543516119146,0.0686156719829695,0.0026613994157167,0.3117181387605131,0.137231343965939,-8.126455108421885e-18
li1600,0.5,4,0.01,0.1,1600,3200,1600,56.439753945613475,132,1,2,27,252.20570397367752,0.9628844063266662,4,4,1.0,1,lowest-cost,,,7.892527137144705,2.297622087780899,0.4898627240836783,0.1045835983688269,-0.3419591808687026,0.0670447953456434,-0.0097679395044889,0.3281452283450144,0.1340895906912868,-2.453269466693399e-18
li1760,0.55,0,0.01,0.1,1760,3200,1440,56.24484669214875,132,1,2,24,233.0394756159945,0.9068859018970756,4,4,1.0,1,lowest-cost,,,7.933588037823997,1.4597319315852946,0.5196610289146247,0.1139060012366364,-0.4047058424864168,0.0688509388851578,-0.0232909027159622,0.4126991155105552,0.1377018777703157,1.9473941798102992e-17
li1760,0.55,1,0.01,0.1,1760,3200,1440,56.245522836835896,132,1,2,25,248.67277672050776,0.9477083045609248,4,4,1.0,1,lowest-cost,,,7.933444980109981,2.8992567318321383,0.4651938920700082,0.105724066851529,-0.356687064695267,0.0674389118820291,-0.0163503594877678,0.369958710208336,0.1348778237640584,3.020538520899031e-18
li1760,0.55,2,0.01,0.1,1760,3200,1440,56.25047901002486,132,1,2,21,261.2637904890202,0.9549361497002904,4,4,1.0,1,lowest-cost,,,7.932396491406823,3.010850693848107,0.4778095198284843,0.1119109227936657,-0.3614113456494088,0.0699820838738303,-0.0193990491170223,0.370636881149165,0.1399641677476607,-1.9331817513054764e-17
li1760,0.55,3,0.01,0.1,1760,3200,1440,56.24224020464618,132,1,2,56,253.70065483924552,0.9733299341145016,4,4,0.5,1,lowest-cost,,,7.934139554910931,10.925080712063568,0.5392388170184246,0.1138889695436343,-0.4263752909570956,0.0677048611371977,-0.0249805453055122,0.4341368217156742,0.1354097222743955,1.3322410883814925e-17
li1760,0.55,4,0.01,0.1,1760,3200,1440,56.24187550321344,132,1,2,22,257.371540313673,0.9775527876770188,4,4,1.0,1,lowest-cost,,,7.934216728637665,1.7528970539465536,0.5145605548268539,0.108579004613211,-0.4070080739296554,0.0694732762743969,-0.016473960557979,0.4254064255124385,0.1389465525487939,-6.2373065054270054e-18
li1920,0.6,0,0.01,0.1,1920,3200,1280,56.048695993795846,132,1,2,25,227.42917827641196,0.9025200171069012,4,4,1.0,1,lowest-cost,,,7.975271600648016,1.739625960171964,0.4749606831895459,0.1130466414972164,-0.4029632263671861,0.0704163142123329,-0.0271153257292308,0.4506540504517514,0.1408326284246659,-1.76581009884112e-17
li1920,0.6,1,0.01,0.1,1920,3200,1280,56.051619059651344,132,1,2,30,253.5584351498183,0.935782839429382,4,4,1.0,1,lowest-cost,,,7.974647748726467,4.876254531471452,0.4423408098130064,0.1075932917907613,-0.3716347067187307,0.0681979937358511,-0.0239438362872809,0.4172991717898839,0.1363959874717022,-2.7829826458484124e-17
li1920,0.6,2,0.01,0.1,1920,3200,1280,56.03589096125322,132,1,2,93,244.116696064169,0.9572669558519732,4,4,1.0,1,lowest-cost,,,7.97800545866112,0.7978005458661118,0.4433117491106545,0.1073394938731901,-0.373225149386424,0.0683984675191591,-0.0233160217061638,0.420239720302681,0.1367969350383183,-2.7096332028669106e-17
li1920,0.6,3,0.01,0.1,1920,3200,1280,56.04741069393669,132,1,2,103,249.34733951243,1.005183564424292,4,4,0.75,1,lowest-cost,,,7.975545940018175,12.384592555938225,0.3441704027336211,0.1190561113765379,-0.2332766949765078,0.0769250986751289,-0.0241841012929349,0.2474660141627068,0.1538501973502578,2.4673513000865068e-17
li1920,0.6,4,0.01,0.1,1920,3200,1280,56.06063766228985,132,1,2,21,261.6516929568446,0.967535215547031,4,4,1.0,1,lowest-cost,,,7.972723476465437,2.461316775064156,0.4647069640185484,0.1093536882254852,-0.3962441082154377,0.0700880876485486,-0.0231113719144536,0.4487556518055313,0.1401761752970973,1.1088032185396715e-17
li2080,0.65,0,0.01,0.1,2080,3200,1120,55.8343114485319,132,1,2,28,250.18569827007263,0.9319580588201778,4,4,1.0,1,lowest-cost,,,8.021249113019374,2.037206207666499,0.4446067299288206,0.1127951742272997,-0.4152381984534763,0.0724266270109224,-0.0312905680894178,0.5129835656791701,0.1448532540218448,-9.165065469094668e-19
li2080,0.65,1,0.01,0.1,2080,3200,1120,55.82240942750983,132,1,2,36,260.11405212550574,0.965245915673392,4,3,0.5,1,lowest-cost,,,8.023814592505802,4.197506483305888,0.4024621129140555,0.1057947658356286,-0.3696376164717523,0.0704509592282313,-0.0250901075961571,0.4613211385852039,0.1409019184564627,-3.6475542358164875e-18
li2080,0.65,2,0.01,0.1,2080,3200,1120,55.82993430879381,132,1,2,610,250.64252372797048,0.9714477266270756,4,4,0.5,1,lowest-cost,,,8.022192446112205,9.197782905852703,0.1812176324339833,0.05329482292763,-0.1568733123907691,0.0588346246813641,0.0268200655735618,0.2591164741284461,0.1176692493627284,-1.2988650056945509e-17
li2080,0.65,3,0.01,0.1,2080,3200,1120,55.83867220768407,132,1,2,76,268.6287819955395,0.9742846661589792,4,4,1.0,1,lowest-cost,,,8.020309493992785,79.2881103145524,0.5034963558635668,0.1106214777672639,-0.4991654485567577,0.0720549546136672,-0.028956560154932,0.6313023219243211,0.1441099092273344,-3.5660426604688306e-17
li2080,0.65,4,0.01,0.1,2080,3200,1120,55.84582920015778,132,1,2,303,249.27021505890912,0.9390733744452644,4,4,0.75,1,lowest-cost,,,8.01876776411651,55.489664583323254,0.3912694370403504,0.105040288589204,-0.3556598696606028,0.07143539990348,-0.0223979199715042,0.4468233081924443,0.1428707998069598,-2.7562891954816985e-17
li2240,0.7,0,0.01,0.1,2240,3200,960,55.623590134767795,132,1,2,29,227.38912677061327,0.9367779414373602,4,4,1.0,1,lowest-cost,,,8.066873135531212,0.8066873137771321,0.4008694028276975,0.1104863717769385,-0.4106185336861182,0.071818464365305,-0.0376487440487555,0.558493282865331,0.1436369287306101,1.7822957622473373e-17
li2240,0.7,1,0.01,0.1,2240,3200,960,55.622695244238905,132,1,2,28,276.62415883840947,0.9864608979870266,4,4,1.0,1,lowest-cost,,,8.067067813190324,5.204082886904892,0.4157176616737457,0.1196661886244776,-0.4165396478490121,0.0744438725448669,-0.0468778282966338,0.5506880087230481,0.1488877450897338,-4.78903991598512e-18
li2240,0.7,2,0.01,0.1,2240,3200,960,55.63446134034631,132,1,2,41,258.3735711022327,0.9482074799599238,4,4,1.0,1,lowest-cost,,,8.06450880010202,0.883268259811961,0.389697206118428,0.104512679546781,-0.4044591412732323,0.0701250989505902,-0.0316154265601953,0.560099935826585,0.1402501979011805,-1.5066517538982029e-18
li2240,0.7,3,0.01,0.1,2240,3200,960,55.6187634005779,132,1,2,32,226.68312946149484,0.9913528528839648,4,4,0.75,1,lowest-cost,,,8.067923253191083,4.4253591883085495,0.3982309430494705,0.1110635604871236,-0.4055344222138253,0.0730526177132778,-0.0362771689399709,0.5532313163988523,0.1461052354265557,1.4070405127726784e-17
li2240,0.7,4,0.01,0.1,2240,3200,960,55.61863436076096,132,1,2,61,258.33020525694076,0.95622968258404,4,4,0.3,1,lowest-cost,,,8.067951330577971,0.9660439834681952,0.405029518092425,0.1083993934620618,-0.4207834983865102,0.070459444381268,-0.0369420516860629,0.5753107607515757,0.140918888762536,-2.119814316753961e-17
li2400,0.75,0,0.01,0.1,2400,3200,800,55.416325901085145,132,1,2,12689,204.9663264140661,0.8261920079231315,4,2,0.75,1,lowest-cost,,,8.112172150623328,13.57925211084505,0.2712291852193011,0.0926265335567,-0.2845296621819404,0.0702035372334161,-0.0200267877823554,0.4527662555948044,0.1404070744668334,2.4566312921215077e-16
li2400,0.75,1,0.01,0.1,2400,3200,800,55.42269179822539,132,1,2,660,263.0871300005509,0.9528926456647574,4,4,1.0,1,lowest-cost,,,8.110774534351869,22.80771699805319,0.3170385733703404,0.1030941325327545,-0.3429386519710738,0.0735279084867436,-0.0315084585354951,0.5309702520220902,0.1470558169734874,-2.00134446780876e-17
li2400,0.75,2,0.01,0.1,2400,3200,800,55.42315996548802,132,1,2,1253,268.43205358689136,0.9721775835900706,4,4,1.0,1,lowest-cost,,,8.110671765281273,13.315014868600336,0.2988680184939241,0.0924169712578089,-0.3328206502732934,0.0683286701782404,-0.0234135493436757,0.529635177394104,0.136657340356481,2.2177388702455944e-17
li2400,0.75,3,0.01,0.1,2400,3200,800,55.413543637731586,132,1,2,942,248.86567909692292,0.924971939705168,4,4,1.0,1,lowest-cost,,,8.112783115410519,11.361575312758148,0.2836168292164029,0.0947857508894299,-0.3016672563055351,0.0702474698566583,-0.0236787966607379,0.4751454215796132,0.1404949397133168,1.3579584074799652e-17
li2400,0.75,4,0.01,0.1,2400,3200,800,55.40724042625812,132,1,2,27,227.10402765312233,0.8749295632355474,4,4,1.0,1,lowest-cost,,,8.114167538498664,3.0196786654042724,0.3063872129558552,0.096261768924414,-0.3381546817801384,0.0691007289922928,-0.0285288166189548,0.5286434564225756,0.1382014579845856,6.5316270474872385e-18
li2560,0.8,0,0.01,0.1,2560,3200,640,55.20408389657236,132,1,2,3955,246.31356594108263,0.9457406340286872,4,4,0.3,1,lowest-cost,,,8.159000140124594,10.582280437012043,0.3100190088673208,0.1053048767100988,-0.384569155048626,0.0742099309490495,-0.0446713032125571,0.6692502394704696,0.148419861898099,1.814397041357552e-17
li2560,0.8,1,0.01,0.1,2560,3200,640,55.20587567528709,132,1,2,16108,254.71616782559263,0.959290967908698,4,4,0.3,1,lowest-cost,,,8.158602926857405,60.32531476848564,0.246829499207344,0.0953562940447861,-0.2804358428480878,0.0773236020975032,-0.0178117575344083,0.5210433850504919,0.1546472041950064,1.633908337388744e-18
li2560,0.8,2,0.01,0.1,2560,3200,640,55.193151938442014,132,1,2,43,271.1873062892001,0.9805106283566764,4,4,0.3,1,lowest-cost,,,8.16142430674404,1.9280576641573848,0.3315678201357557,0.1075207866922086,-0.4227118522334782,0.0721461615996879,-0.0537178517318303,0.725306936389329,0.1442923231993759,1.287933482946252e-17
li2560,0.8,3,0.01,0.1,2560,3200,640,55.207297445447075,132,1,2,61,264.9727042767979,0.9811561775316614,4,4,1.0,1,lowest-cost,,,8.158287762448643,1.5691281235280834,0.3345690954256806,0.112484553607483,-0.4176150825663099,0.0767701550628932,-0.0533058218511372,0.7160347238769835,0.1535403101257864,1.810068262194079e-17
