tag,x_LiCl,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Li,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_LiLi,S0_LiCl,S0_LiNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ
li2560,0.8,2,0.02,0.1414213562373095,2560,3200,640,55.193151938442014,316,1,2,34,587.8978991668828,0.9343928207167316,4,4,0.3,1,lowest-cost,,,8.16142430674404,3.729774499405805,0.3209913907925638,0.1049611110199413,-0.4072826023506363,0.0706442686350347,-0.0519568351511887,0.6983861894074641,0.1412885372700695,1.618489332753728e-17
li2560,0.8,3,0.02,0.1414213562373095,2560,3200,640,55.207297445447075,316,1,2,44,583.6470689244466,0.9423899558767792,4,4,0.5,1,lowest-cost,,,8.158287762448643,4.741889393645814,0.3197540054462534,0.105108015390116,-0.4044793435001134,0.0718103018392476,-0.0496433143828961,0.697952861411678,0.1436206036784953,-1.932123573073129e-17
li2560,0.8,4,0.02,0.1414213562373095,2560,3200,640,55.2107555816427,316,1,2,8227,558.1204361035927,0.9325306937783464,4,4,0.3,1,lowest-cost,,,8.157521280588439,6.36106241601217,0.3061063671632869,0.1045409584428071,-0.3784520448154766,0.0721736516402822,-0.0476967256335538,0.6502509688101701,0.1443473032805645,5.228861009975053e-19
li2720,0.85,0,0.02,0.1414213562373095,2720,3200,480,54.99669878474258,316,1,2,3394,451.44304753224543,0.8032317575439188,4,4,0.5,1,lowest-cost,,,8.205193347733278,5.895324151884582,0.2543017424300607,0.0967328134669514,-0.355596180546478,0.0705476569015102,-0.0481168878262706,0.7222509541303072,0.1410953138030204,-7.223915718089466e-18
li2720,0.85,1,0.02,0.1414213562373095,2720,3200,480,55.00174805208336,316,1,2,359,560.8714477792693,0.9112686042725536,4,4,1.0,1,lowest-cost,,,8.20406349462666,5.6888861870619545,0.251351199191479,0.0956389672846151,-0.351396781456928,0.0701378473190208,-0.0465711368773392,0.7162454965717343,0.1402756946380416,-2.436313790562689e-17
li2720,0.85,2,0.02,0.1414213562373095,2720,3200,480,54.99121022004631,316,1,2,1874,551.5660243516234,0.904529945705725,4,4,0.3,1,lowest-cost,,,8.206421794735332,6.26063883567588,0.2559443417246614,0.0965600897808174,-0.3599523196194618,0.0697497953855859,-0.0497657927879603,0.7283631849644026,0.1394995907711718,-6.5048005651340085e-18
li2720,0.85,3,0.02,0.1414213562373095,2720,3200,480,54.988824038594416,316,1,2,181,554.8489789928478,0.906619724051182,4,4,1.0,1,lowest-cost,,,8.206955963930136,6.2634282621709545,0.2478657844609385,0.0956561252298299,-0.3430555332188988,0.0704890842347737,-0.045705091139727,0.6986254746187534,0.1409781684695475,-8.999702289196801e-18
li2720,0.85,4,0.02,0.1414213562373095,2720,3200,480,55.00567529705634,316,1,2,99,563.116811964591,0.9132853676666878,4,4,1.0,1,lowest-cost,,,8.203184890959559,7.046446031206416,0.247171876442328,0.0952630971128059,-0.3424184959698158,0.0709585374113482,-0.0435573741938849,0.7026544039542818,0.1419170748226965,1.0241236708960988e-17
li2880,0.9,0,0.02,0.1414213562373095,2880,3200,320,54.771436923655294,316,1,2,36,446.4221616109293,0.8127105358920496,4,4,0.5,1,lowest-cost,,,8.255864363939837,4.2118133747328175,0.2001730044816965,0.0884872875062098,-0.3206976409553058,0.0699047409928039,-0.0444036617372288,0.8216762153246054,0.1398094819856079,-2.3145351284898858e-17
li2880,0.9,1,0.02,0.1414213562373095,2880,3200,320,54.76766641235646,316,1,2,37,558.6138483992129,0.896326807480176,4,4,0.75,1,lowest-cost,,,8.256716948165241,4.616429456280695,0.1966345357642809,0.0863377536361084,-0.3168796577402559,0.0689545444131162,-0.0409598455436396,0.8211125686941689,0.1379090888262324,-3.8969880788590823e-17
li2880,0.9,2,0.02,0.1414213562373095,2880,3200,320,54.75877306250158,316,1,2,259,552.6915691622448,0.9063837956265226,4,4,1.0,1,lowest-cost,,,8.258728484848243,4.406376560531669,0.1970567697206453,0.0878277265977047,-0.313434651398638,0.0699127344731197,-0.0423997014074837,0.8062243256372184,0.1398254689462395,-1.4582462654077457e-17
li2880,0.9,3,0.02,0.1414213562373095,2880,3200,320,54.77460015357448,316,1,2,43,535.966289872207,0.911553079279338,4,4,0.75,1,lowest-cost,,,8.255149210747021,3.6829038827445912,0.198524560806355,0.0889034943154134,-0.3144361484345267,0.0701764709185625,-0.044792996691014,0.8016605525355904,0.140352941837125,-3.855224410449119e-17
li2880,0.9,4,0.02,0.1414213562373095,2880,3200,320,54.784676844848,316,1,2,34,521.5795595607046,0.9102113862827638,4,4,0.5,1,lowest-cost,,,8.252871728166232,4.072223450213916,0.2003607066167839,0.0881565333180499,-0.3223066839407932,0.0694165779078458,-0.0449551063908309,0.8247595231721621,0.1388331558156917,5.898808807155821e-18
li3040,0.95,0,0.02,0.1414213562373095,3040,3200,160,54.56373781362934,316,1,2,35,416.4092395351603,0.7986791861436403,4,4,0.75,1,lowest-cost,,,8.30304862547061,4.662597420682165,0.1365125592722043,0.0795061708110273,-0.2394820452633116,0.0693189915500979,-0.0365554094776461,0.8803972730204952,0.1386379831001959,1.0607323012363917e-17
li3040,0.95,1,0.02,0.1414213562373095,3040,3200,160,54.55411536060263,316,1,2,42,470.92394837053274,0.8752679628983688,4,4,0.75,1,lowest-cost,,,8.30524550515105,5.518778366494661,0.1324879096748105,0.0777949722919821,-0.2295917168082743,0.0680287497524941,-0.0348666047944993,0.8448388949110351,0.1360574995049882,2.928219780656241e-18
li3040,0.95,2,0.02,0.1414213562373095,3040,3200,160,54.56403834350846,316,1,2,41,535.9527569519985,0.8897834505862825,4,4,0.5,1,lowest-cost,,,8.302980027796036,5.043426567232969,0.1387989558143766,0.0804997808196432,-0.2450046576907229,0.0704209244768988,-0.0359584612325492,0.9071394162060944,0.1408418489537977,8.401684394735953e-18
li3040,0.95,3,0.02,0.1414213562373095,3040,3200,160,54.57475507251604,316,1,2,1005,505.39401989291287,0.8725785897041975,4,4,0.5,1,lowest-cost,,,8.300534489971545,4.382564325995517,0.1308714864811792,0.0770228121966351,-0.2259990963826576,0.068111691072844,-0.0311299121097548,0.8458900232415016,0.136223382145688,-3.1887413494027926e-17
li3040,0.95,4,0.02,0.1414213562373095,3040,3200,160,54.5619266170756,316,1,2,25,533.5561446559252,0.884503588291541,4,4,1.0,1,lowest-cost,,,8.30346206150895,4.773951914340262,0.134376943539631,0.0796488423636575,-0.2295350655225159,0.0700436660896307,-0.033936457293762,0.8487517037628931,0.1400873321792614,-1.4881871579859072e-17
