# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.880000e+03 0.000000e+00 3.035787e+03 0.000000e+00 9.600000e+02 0.000000e+00 3.200000e+03 0.000000e+00 1.011929e+03 0.000000e+00 3.200000e+02 0.000000e+00
3.333892e-04 2.723579e-01 6.390830e-02 1.068244e-01 2.812042e-02 -4.706413e-01 1.035409e-01 6.730815e-02 1.372538e-02 -1.059599e-01 4.305858e-02 1.067288e+00 1.923384e-01
1.333557e-03 1.484155e-01 1.250614e-02 7.807806e-02 9.798257e-03 -1.829624e-01 3.970752e-02 7.015136e-02 7.590751e-03 -8.498942e-03 7.894999e-03 5.349749e-01 1.245123e-01
3.000502e-03 1.535945e-01 3.046486e-02 7.048806e-02 5.281365e-03 -2.008788e-01 8.105556e-02 6.094515e-02 3.968695e-03 -1.828395e-02 1.451933e-02 5.406872e-01 1.989216e-01
5.334227e-03 3.214958e-01 7.401380e-02 1.056911e-01 1.992632e-02 -5.413245e-01 1.611175e-01 7.072160e-02 5.571927e-03 -8.155564e-02 3.964426e-02 1.326982e+00 3.814457e-01
8.334729e-03 2.518236e-01 5.738670e-02 9.784358e-02 2.214443e-02 -3.482344e-01 8.778891e-02 7.859899e-02 1.128010e-02 -4.228055e-02 3.073678e-02 9.615471e-01 1.575865e-01
1.200201e-02 2.189389e-01 1.949096e-02 9.246757e-02 8.746521e-03 -2.112228e-01 3.834784e-02 8.769896e-02 2.052016e-03 -5.640232e-03 2.314913e-02 6.636659e-01 7.826332e-02
1.633607e-02 2.634140e-01 1.597781e-02 9.856305e-02 1.051923e-02 -2.782479e-01 3.839895e-02 9.065989e-02 6.535158e-03 -2.902378e-02 6.925071e-03 8.198027e-01 9.610995e-02
3.333892e-04 2.756148e-01 9.186989e-02 1.062059e-01 3.049516e-02 -4.872799e-01 1.825181e-01 7.043143e-02 1.392812e-02 -9.645159e-02 4.901637e-02 1.153800e+00 3.986405e-01
6.667783e-04 2.733971e-01 5.157076e-02 1.152603e-01 1.949751e-02 -4.490817e-01 1.245000e-01 9.084253e-02 9.417413e-03 -5.907234e-02 4.465218e-02 1.158073e+00 2.950683e-01
1.666946e-03 2.312737e-01 4.856911e-02 1.012620e-01 1.372051e-02 -3.526485e-01 1.036829e-01 7.908312e-02 6.569750e-03 -4.573100e-02 3.936652e-02 9.234395e-01 1.895087e-01
3.333892e-03 2.742920e-01 4.631669e-02 9.428189e-02 1.614200e-02 -4.825176e-01 9.444465e-02 6.697026e-02 5.841023e-03 -6.918801e-02 3.003272e-02 1.213435e+00 2.067735e-01
5.667616e-03 2.022305e-01 1.253168e-02 8.255505e-02 6.474726e-03 -2.633742e-01 6.336304e-02 7.217893e-02 6.637497e-03 -6.506582e-03 1.225368e-02 7.739112e-01 1.698781e-01
8.668118e-03 2.372782e-01 1.639823e-02 8.930830e-02 4.494853e-03 -3.251011e-01 4.369504e-02 7.185805e-02 4.324236e-03 -2.513742e-02 7.373078e-03 9.564116e-01 1.311713e-01
1.233540e-02 2.758653e-01 2.265779e-02 1.026113e-01 1.281527e-02 -3.348614e-01 3.966940e-02 8.176787e-02 4.331940e-03 -3.782245e-02 2.684339e-02 9.030930e-01 8.693940e-02
1.666946e-02 2.318050e-01 2.685921e-02 8.683422e-02 1.418743e-02 -1.955941e-01 2.467881e-02 7.735788e-02 9.761214e-03 -6.484293e-03 2.063081e-02 7.061055e-01 4.922656e-02
1.333557e-03 2.627386e-01 4.328623e-02 1.055431e-01 1.358205e-02 -4.367501e-01 9.123000e-02 7.323066e-02 2.428930e-03 -7.771948e-02 3.373442e-02 1.080892e+00 1.854432e-01
1.666946e-03 2.634150e-01 4.936887e-02 9.807069e-02 2.188463e-02 -4.562963e-01 1.155736e-01 7.204413e-02 1.544771e-02 -6.014613e-02 3.005637e-02 1.183328e+00 2.958324e-01
2.667113e-03 2.199868e-01 4.485090e-02 1.006537e-01 1.052880e-02 -3.126430e-01 1.043463e-01 7.018243e-02 6.069959e-03 -7.299987e-02 3.566287e-02 7.317682e-01 1.915838e-01
4.334059e-03 2.458627e-01 4.022819e-02 1.134506e-01 1.486523e-02 -3.152804e-01 7.472591e-02 8.076812e-02 3.589447e-03 -6.359180e-02 3.536089e-02 7.628593e-01 1.189271e-01
6.667783e-03 2.649074e-01 2.442436e-02 1.058845e-01 1.045215e-02 -3.634712e-01 5.506365e-02 8.347620e-02 7.936413e-03 -4.662014e-02 1.033037e-02 9.382882e-01 1.173050e-01
9.668286e-03 2.090004e-01 3.061285e-02 8.191301e-02 1.087503e-02 -2.492644e-01 6.760793e-02 7.089369e-02 5.007579e-03 -1.150064e-02 2.808699e-02 7.826486e-01 1.291850e-01
1.333557e-02 3.098609e-01 4.078312e-02 1.156522e-01 2.295394e-02 -3.691185e-01 4.543505e-02 9.088813e-02 1.355317e-02 -6.380019e-02 1.998436e-02 9.096207e-01 1.034017e-01
1.766963e-02 2.876049e-01 3.513929e-02 1.005634e-01 1.016022e-02 -2.951095e-01 3.311704e-02 8.710944e-02 4.002004e-03 -3.998732e-02 1.258229e-02 8.097236e-01 7.866031e-02
3.000502e-03 2.304094e-01 3.827094e-02 9.884373e-02 1.535378e-02 -3.528294e-01 6.984577e-02 7.407618e-02 6.751523e-03 -5.976439e-02 2.766129e-02 8.994368e-01 1.394477e-01
3.333892e-03 2.079553e-01 2.439032e-02 7.263798e-02 1.040702e-02 -3.581211e-01 3.961993e-02 6.302365e-02 5.172139e-03 -1.095389e-02 1.859520e-02 1.057715e+00 9.604251e-02
4.334059e-03 2.417801e-01 5.284688e-02 9.769382e-02 1.267195e-02 -3.559730e-01 1.490176e-01 6.750104e-02 8.656984e-03 -6.382670e-02 2.672131e-02 8.849464e-01 3.763447e-01
6.001005e-03 2.279232e-01 3.481518e-02 9.662795e-02 1.262120e-02 -2.977808e-01 5.560130e-02 7.241992e-02 3.535803e-03 -4.984866e-02 1.997927e-02 7.343825e-01 1.320619e-01
8.334729e-03 2.741525e-01 1.969641e-02 1.161462e-01 9.312838e-03 -3.393436e-01 5.060202e-02 9.391309e-02 5.895831e-03 -4.530730e-02 1.970115e-02 9.015890e-01 1.280685e-01
1.133523e-02 3.030625e-01 5.043091e-02 1.140357e-01 1.815278e-02 -3.900839e-01 8.640943e-02 8.246887e-02 6.304062e-03 -7.510367e-02 2.742612e-02 9.349226e-01 1.834098e-01
1.500251e-02 2.835479e-01 2.656489e-02 1.277790e-01 9.853551e-03 -2.640877e-01 3.068068e-02 1.075873e-01 3.629149e-03 -4.855410e-02 1.649803e-02 7.081961e-01 6.661223e-02
1.933657e-02 2.877648e-01 4.324963e-02 1.073437e-01 1.662719e-02 -2.852302e-01 5.228514e-02 1.007042e-01 1.235401e-02 -3.394219e-02 1.827461e-02 9.427112e-01 1.403898e-01
5.334227e-03 1.938163e-01 2.421043e-02 1.006019e-01 1.439539e-02 -2.095127e-01 4.272217e-02 8.430586e-02 1.127368e-02 -2.793192e-02 9.977484e-03 5.870956e-01 1.274228e-01
5.667616e-03 2.703221e-01 5.271496e-02 1.144048e-01 1.924737e-02 -4.126417e-01 1.065853e-01 8.390359e-02 7.278425e-03 -8.176567e-02 3.922726e-02 1.035437e+00 2.320930e-01
6.667783e-03 2.596592e-01 3.606621e-02 1.125860e-01 1.394043e-02 -3.307227e-01 6.456184e-02 8.179975e-02 5.520678e-03 -5.884632e-02 2.734367e-02 8.540796e-01 1.449429e-01
8.334729e-03 2.701153e-01 3.324513e-02 1.121804e-01 1.431495e-02 -3.105457e-01 5.715687e-02 8.330922e-02 6.545265e-03 -6.131754e-02 2.617387e-02 6.931980e-01 9.607228e-02
1.066845e-02 2.711533e-01 2.373021e-02 1.008548e-01 9.827628e-03 -3.759688e-01 6.914945e-02 7.845213e-02 4.607159e-03 -6.188191e-02 2.153703e-02 9.839291e-01 2.103801e-01
1.366896e-02 2.506641e-01 2.438296e-02 9.687563e-02 8.832517e-03 -3.308431e-01 4.777659e-02 8.549068e-02 7.586433e-03 -5.139967e-02 1.546187e-02 8.891716e-01 1.095526e-01
1.733624e-02 4.088999e-01 9.496526e-02 1.455775e-01 1.699348e-02 -4.784044e-01 1.654227e-01 1.132372e-01 1.262817e-02 -8.834649e-02 2.967106e-02 1.067083e+00 2.808185e-01
