# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.984000e+03 0.000000e+00 2.883908e+03 0.000000e+00 6.666453e+02 0.000000e+00 4.192000e+03 0.000000e+00 9.690243e+02 0.000000e+00 2.240000e+02 0.000000e+00
2.826313e-04 8.241143e-02 1.507669e-02 1.107879e-01 2.374881e-02 -4.094923e-03 1.654212e-02 1.653498e-01 3.211364e-02 6.342929e-02 2.074665e-02 3.056174e-01 1.404134e-01
1.130525e-03 9.558251e-02 8.734868e-03 1.024562e-01 9.353658e-03 -9.399580e-02 2.842294e-02 1.464113e-01 1.075981e-02 5.248002e-02 5.864322e-02 8.072350e-01 2.075290e-01
2.543682e-03 1.750714e-01 2.902265e-02 1.507524e-01 2.054407e-02 -3.000773e-01 9.241881e-02 1.596237e-01 1.729897e-02 -1.359786e-01 5.028491e-02 1.158438e+00 3.609678e-01
4.522101e-03 1.816975e-01 3.480576e-02 1.543383e-01 2.422811e-02 -1.998362e-01 8.354759e-02 1.723810e-01 1.937999e-02 -1.275681e-02 7.172776e-02 1.079838e+00 1.142453e-01
7.065783e-03 2.393088e-01 6.040175e-02 1.868801e-01 4.832909e-02 -2.764633e-01 7.605118e-02 1.845965e-01 3.963699e-02 -9.912895e-02 6.317291e-02 1.013752e+00 1.033186e-01
1.017473e-02 3.693256e-01 6.746598e-02 2.490327e-01 4.153890e-02 -3.702398e-01 1.036173e-01 2.026319e-01 2.254218e-02 -1.614113e-01 7.794696e-02 1.171949e+00 9.372524e-02
1.384894e-02 6.411335e-01 6.962505e-02 4.122039e-01 4.980287e-02 -4.299480e-01 1.110028e-01 3.147956e-01 3.439709e-02 -2.048780e-01 7.565712e-02 1.135230e+00 1.882547e-01
2.826313e-04 9.461633e-02 2.211098e-02 1.123549e-01 2.513018e-02 -7.401796e-02 4.414706e-02 1.649451e-01 3.172730e-02 4.705730e-02 2.550338e-02 6.526948e-01 1.710740e-01
5.652627e-04 1.659593e-01 1.886060e-02 1.400835e-01 2.417661e-02 -3.609064e-01 4.981379e-02 1.845128e-01 3.249961e-02 -1.059870e-02 6.187779e-02 2.125540e+00 3.453546e-01
1.413157e-03 1.109636e-01 2.945411e-02 1.209459e-01 3.003114e-02 -1.076624e-01 5.316300e-02 1.597154e-01 3.082543e-02 -5.913997e-03 4.432370e-02 6.288079e-01 2.294507e-01
