# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.984000e+03 0.000000e+00 2.883908e+03 0.000000e+00 6.666453e+02 0.000000e+00 4.192000e+03 0.000000e+00 9.690243e+02 0.000000e+00 2.240000e+02 0.000000e+00
2.826025e-04 8.776252e-02 8.926197e-03 1.056008e-01 1.323992e-02 -5.892221e-02 1.508040e-02 1.488219e-01 1.591105e-02 2.083586e-02 1.126362e-02 4.432259e-01 9.446880e-02
1.130410e-03 8.695873e-02 8.830420e-03 9.548894e-02 9.505423e-03 -7.774776e-02 2.767350e-02 1.497606e-01 1.875586e-02 1.061494e-01 3.893274e-02 9.573337e-01 1.970247e-01
2.543423e-03 1.375478e-01 5.779493e-03 1.295714e-01 7.609016e-03 -1.710093e-01 3.655746e-02 1.576641e-01 1.060416e-02 -1.758491e-02 1.984875e-02 9.451920e-01 1.581816e-01
4.521641e-03 1.687159e-01 1.548905e-02 1.393215e-01 1.073767e-02 -2.236498e-01 4.038215e-02 1.502175e-01 7.111943e-03 -5.821501e-02 3.477518e-02 1.027637e+00 9.381842e-02
7.065063e-03 2.170963e-01 1.754358e-02 1.706712e-01 1.722408e-02 -2.280252e-01 1.889058e-02 1.741778e-01 1.785043e-02 -6.287251e-02 2.114317e-02 9.642138e-01 3.870359e-02
1.017369e-02 2.663010e-01 3.393541e-02 1.822261e-01 2.383806e-02 -2.478917e-01 4.745659e-02 1.624038e-01 1.658544e-02 -7.405811e-02 3.469513e-02 1.066896e+00 5.435995e-02
1.384752e-02 3.930590e-01 5.953084e-02 2.433908e-01 4.012694e-02 -2.910842e-01 4.259275e-02 1.998703e-01 2.744506e-02 -1.024284e-01 2.666096e-02 9.974216e-01 6.622110e-02
2.826025e-04 1.048893e-01 7.560013e-03 1.107977e-01 6.428919e-04 -1.388094e-01 4.548773e-02 1.577472e-01 5.968605e-03 2.920228e-02 2.731688e-02 9.595892e-01 1.807971e-01
5.652051e-04 1.095404e-01 1.715329e-02 1.051923e-01 1.334005e-02 -1.852140e-01 5.554823e-02 1.389806e-01 1.668437e-02 -1.436469e-02 3.001037e-02 1.052038e+00 3.054762e-01
1.413013e-03 1.102888e-01 8.534233e-03 1.189008e-01 9.137320e-03 -1.043102e-01 2.283191e-02 1.602817e-01 8.757034e-03 1.779519e-02 2.076932e-02 7.101461e-01 1.156791e-01
2.826025e-03 1.348244e-01 2.460384e-02 1.334345e-01 1.828646e-02 -1.260438e-01 6.302848e-02 1.718297e-01 1.379839e-02 3.627421e-02 6.663549e-02 9.402838e-01 1.463041e-01
4.804243e-03 1.690798e-01 1.608865e-02 1.493147e-01 1.281239e-02 -1.712434e-01 2.619987e-02 1.639592e-01 1.168837e-02 -4.215255e-02 1.597099e-02 8.516407e-01 8.991870e-02
7.347666e-03 2.404671e-01 1.635268e-02 1.919844e-01 1.345428e-02 -2.092600e-01 3.156611e-02 1.905589e-01 1.230548e-02 -5.505645e-02 1.521049e-02 9.564692e-01 1.141098e-01
1.045629e-02 2.962053e-01 4.137632e-02 2.103326e-01 2.925731e-02 -2.195868e-01 5.587263e-02 1.866721e-01 2.213805e-02 -7.244844e-02 3.833700e-02 8.663283e-01 9.877898e-02
1.413013e-02 3.662110e-01 2.002912e-02 2.229302e-01 1.606540e-02 -2.036960e-01 3.399060e-02 1.793990e-01 1.485474e-02 -5.785295e-02 2.130178e-02 8.908524e-01 8.501693e-02
1.130410e-03 1.115697e-01 8.927319e-03 1.181405e-01 9.455318e-03 -1.236744e-01 3.939303e-02 1.628175e-01 1.438019e-02 3.059615e-02 4.906742e-02 9.034066e-01 1.203532e-01
1.413013e-03 1.080688e-01 1.517490e-02 1.173588e-01 1.539188e-02 -9.165223e-02 3.151140e-02 1.704079e-01 1.862604e-02 8.348721e-02 3.079622e-02 9.434507e-01 2.754526e-01
2.260820e-03 1.186828e-01 1.329968e-02 1.164805e-01 1.262639e-02 -1.311404e-01 3.058501e-02 1.524707e-01 1.196541e-02 2.519822e-02 2.391289e-02 8.961996e-01 1.258950e-01
3.673833e-03 1.254323e-01 1.193648e-02 1.289971e-01 1.179705e-02 -6.695896e-02 2.755950e-02 1.657698e-01 1.236632e-02 5.098292e-02 3.499307e-02 6.745683e-01 8.762716e-02
5.652051e-03 1.708616e-01 1.640691e-02 1.495257e-01 1.516104e-02 -1.371026e-01 1.745415e-02 1.653510e-01 1.519329e-02 -1.121671e-03 1.742716e-02 8.500694e-01 6.460460e-02
8.195474e-03 2.203574e-01 1.282662e-02 1.745441e-01 1.392993e-02 -1.411656e-01 3.081854e-02 1.785031e-01 1.471125e-02 1.454413e-02 2.057583e-02 1.055872e+00 1.238325e-01
1.130410e-02 2.952924e-01 3.502034e-02 2.033592e-01 2.417948e-02 -1.743199e-01 3.979204e-02 1.815958e-01 1.628808e-02 -4.528285e-02 3.025575e-02 8.337653e-01 4.448034e-02
1.497793e-02 4.140012e-01 3.380324e-02 2.505118e-01 2.307757e-02 -2.125753e-01 4.225367e-02 2.009353e-01 1.607678e-02 -5.838589e-02 1.929422e-02 8.521197e-01 1.120968e-01
2.543423e-03 9.253013e-02 8.669705e-03 8.855538e-02 6.347290e-03 -1.089998e-01 2.413562e-02 1.202302e-01 6.779858e-03 3.926309e-02 1.272771e-02 8.666850e-01 1.096944e-01
2.826025e-03 1.336451e-01 1.236079e-02 1.239151e-01 6.116667e-03 -1.643620e-01 5.357426e-02 1.506504e-01 7.455468e-03 -1.439175e-02 3.817200e-02 9.050938e-01 1.240026e-01
3.673833e-03 1.515220e-01 1.467308e-02 1.494303e-01 1.821612e-02 -1.072407e-01 1.353460e-02 1.828697e-01 2.170857e-02 2.750333e-02 1.539388e-02 7.905239e-01 5.605005e-02
5.086846e-03 1.806012e-01 2.104246e-02 1.555149e-01 1.458972e-02 -1.862987e-01 4.917776e-02 1.654093e-01 1.111068e-02 -4.743989e-02 4.092105e-02 9.034149e-01 8.218954e-02
7.065063e-03 2.072303e-01 1.279672e-02 1.660896e-01 1.233581e-02 -1.725292e-01 2.823019e-02 1.687806e-01 1.287467e-02 -3.490128e-02 1.930899e-02 8.564717e-01 6.330472e-02
9.608486e-03 2.620843e-01 1.485832e-02 1.977216e-01 1.098124e-02 -1.662280e-01 2.261886e-02 1.865492e-01 9.188987e-03 -4.225195e-02 1.141432e-02 7.399804e-01 7.041277e-02
1.271711e-02 3.851501e-01 2.496893e-02 2.425952e-01 1.098373e-02 -2.972074e-01 5.476862e-02 1.961398e-01 3.744080e-03 -1.009040e-01 2.687021e-02 1.034758e+00 1.025063e-01
1.639095e-02 5.210666e-01 3.440282e-02 2.911765e-01 2.336497e-02 -2.631369e-01 2.504389e-02 2.136675e-01 1.569909e-02 -7.680049e-02 1.432661e-02 9.174721e-01 6.199234e-02
4.521641e-03 1.631958e-01 1.182815e-02 1.511831e-01 7.109775e-03 -1.360490e-01 3.042496e-02 1.807991e-01 3.282016e-03 3.376636e-02 2.636988e-02 1.022695e+00 9.073539e-02
4.804243e-03 1.355512e-01 9.200900e-03 1.269141e-01 6.786435e-03 -9.005929e-02 2.564300e-02 1.492613e-01 8.493740e-03 1.994916e-02 2.117231e-02 6.698086e-01 8.194070e-02
5.652051e-03 1.871611e-01 2.764006e-02 1.660312e-01 2.100152e-02 -1.460209e-01 4.552591e-02 1.824571e-01 1.683859e-02 -1.011898e-02 3.745751e-02 8.757670e-01 8.845019e-02
7.065063e-03 2.134373e-01 1.294028e-02 1.691307e-01 1.236563e-02 -1.774067e-01 1.942443e-02 1.706135e-01 1.410721e-02 -2.824367e-02 1.986295e-02 9.455928e-01 5.601994e-02
9.043281e-03 2.643685e-01 3.337460e-02 2.001088e-01 2.869832e-02 -1.785208e-01 2.958468e-02 1.889123e-01 2.564936e-02 -5.051806e-02 2.075985e-02 8.078680e-01 1.084960e-01
1.158670e-02 3.098078e-01 3.686740e-02 2.137198e-01 2.455996e-02 -1.907169e-01 5.170419e-02 1.863217e-01 1.699411e-02 -6.084788e-02 3.929799e-02 8.162841e-01 5.053964e-02
1.469533e-02 3.338134e-01 2.157458e-02 1.911723e-01 1.619503e-02 -2.151002e-01 2.173322e-02 1.570208e-01 1.145293e-02 -5.578798e-02 1.013923e-02 8.777951e-01 7.508739e-02
1.836917e-02 4.570854e-01 2.084446e-02 2.400814e-01 1.141856e-02 -2.299382e-01 2.368212e-02 1.836910e-01 5.056508e-03 -6.182338e-02 1.266973e-02 9.691920e-01 3.792188e-02
7.065063e-03 2.191311e-01 1.443320e-02 1.746983e-01 7.512875e-03 -1.939881e-01 3.890533e-02 1.751716e-01 4.490881e-03 -4.243053e-02 1.499184e-02 9.545524e-01 1.589584e-01
7.347666e-03 2.237071e-01 1.332262e-02 1.770186e-01 1.151200e-02 -1.735812e-01 2.132284e-02 1.753601e-01 1.033219e-02 -3.540480e-02 2.469558e-02 8.695935e-01 5.242338e-02
8.195474e-03 2.423380e-01 3.018059e-02 1.909077e-01 2.280669e-02 -1.638177e-01 3.436330e-02 1.870194e-01 1.721445e-02 -3.265916e-02 2.738597e-02 7.798920e-01 6.170198e-02
9.608486e-03 2.393349e-01 1.605227e-02 1.706647e-01 8.680517e-03 -1.756713e-01 3.265758e-02 1.592491e-01 4.016214e-03 -3.317228e-02 2.554877e-02 8.911499e-01 6.111861e-02
1.158670e-02 3.361567e-01 2.758263e-02 2.299876e-01 1.684587e-02 -1.939705e-01 4.242333e-02 1.978278e-01 1.127977e-02 -4.696412e-02 2.292131e-02 8.961453e-01 1.077450e-01
1.413013e-02 4.172845e-01 3.032747e-02 2.583267e-01 2.234651e-02 -2.286147e-01 3.170520e-02 2.070446e-01 1.676263e-02 -7.553827e-02 2.815636e-02 8.533875e-01 3.772646e-02
1.723875e-02 4.725711e-01 6.507259e-03 2.545837e-01 4.491545e-03 -2.681703e-01 1.732485e-02 1.882013e-01 4.967789e-03 -9.204438e-02 8.830229e-03 9.386990e-01 5.417675e-02
2.091259e-02 5.520330e-01 2.000408e-02 2.655851e-01 1.401574e-02 -2.141633e-01 3.215069e-02 1.909851e-01 1.138026e-02 -7.303103e-02 1.977390e-02 8.060098e-01 6.059787e-02
1.017369e-02 2.720429e-01 2.512432e-02 1.952228e-01 1.849115e-02 -1.877528e-01 3.344705e-02 1.810592e-01 1.633858e-02 -3.977561e-02 2.835689e-02 9.455803e-01 6.040247e-02
1.045629e-02 2.774773e-01 2.157224e-02 2.031776e-01 2.008838e-02 -1.688090e-01 1.860400e-02 1.844161e-01 1.766588e-02 -5.141039e-02 1.337591e-02 7.475605e-01 4.767616e-02
1.130410e-02 3.017921e-01 2.802390e-02 2.154817e-01 2.087197e-02 -1.917468e-01 4.172615e-02 1.924619e-01 1.496322e-02 -5.576445e-02 3.399506e-02 8.383252e-01 6.552004e-02
1.271711e-02 3.487751e-01 3.068849e-02 2.268891e-01 2.157432e-02 -2.638994e-01 9.373652e-03 1.934487e-01 1.440936e-02 -8.807670e-02 1.233155e-02 9.719076e-01 7.982824e-02
1.469533e-02 4.143084e-01 8.965202e-03 2.323828e-01 5.716590e-03 -2.720717e-01 1.606264e-02 1.752057e-01 5.179720e-03 -9.319101e-02 1.643465e-02 9.276739e-01 6.451364e-02
1.723875e-02 5.102150e-01 7.083927e-02 2.859618e-01 4.478652e-02 -2.536405e-01 2.806846e-02 2.111510e-01 2.906581e-02 -9.712320e-02 1.351117e-02 9.327719e-01 4.302377e-02
2.034738e-02 5.810227e-01 5.595123e-02 2.933577e-01 2.628908e-02 -2.605987e-01 3.011078e-02 2.061709e-01 1.101819e-02 -9.073612e-02 1.691091e-02 9.059413e-01 6.383937e-02
2.402122e-02 6.749503e-01 5.761214e-02 2.972091e-01 3.536158e-02 -2.452706e-01 6.072234e-02 2.033361e-01 2.177371e-02 -7.531539e-02 2.567037e-02 9.990273e-01 3.912189e-02
1.384752e-02 4.304829e-01 1.960473e-02 2.625770e-01 1.327200e-02 -3.070861e-01 4.367362e-02 2.083137e-01 9.426316e-03 -1.103411e-01 2.222488e-02 1.029238e+00 1.100251e-01
1.413013e-02 3.493850e-01 2.018589e-02 2.223161e-01 1.350756e-02 -1.915679e-01 2.628953e-02 1.862791e-01 1.088242e-02 -6.025527e-02 1.558220e-02 8.425134e-01 4.052520e-02
1.497793e-02 4.717884e-01 4.235508e-02 2.808061e-01 2.266515e-02 -3.006416e-01 5.188235e-02 2.185716e-01 1.518132e-02 -1.114862e-01 2.348662e-02 9.450507e-01 8.975479e-02
1.639095e-02 4.075856e-01 4.604524e-02 2.170919e-01 2.554181e-02 -2.194444e-01 1.956244e-02 1.687060e-01 1.385882e-02 -6.149298e-02 9.979606e-03 9.158596e-01 4.680310e-02
1.836917e-02 5.077810e-01 2.050819e-02 2.651066e-01 1.493478e-02 -2.406857e-01 3.395488e-02 1.954367e-01 7.910435e-03 -7.989343e-02 1.656530e-02 8.037518e-01 5.677891e-02
2.091259e-02 5.891773e-01 7.105965e-02 2.952957e-01 3.980425e-02 -2.435654e-01 4.200440e-02 2.046133e-01 2.066153e-02 -7.114335e-02 2.113645e-02 8.192832e-01 2.404013e-02
2.402122e-02 7.363850e-01 3.014040e-02 3.154149e-01 1.356595e-02 -3.118971e-01 5.659318e-02 2.066339e-01 1.075241e-02 -9.760237e-02 2.775512e-02 1.026672e+00 4.115880e-02
2.769505e-02 6.367846e-01 1.427333e-02 2.334702e-01 5.222824e-03 -1.682038e-01 1.508197e-02 1.692250e-01 3.447476e-03 -6.478672e-02 6.843711e-03 8.590283e-01 5.014274e-02
