# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 6.400000e+02 0.000000e+00 1.431084e+03 0.000000e+00 1.280000e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.862167e+03 0.000000e+00 2.560000e+03 0.000000e+00
3.009328e-04 4.385084e-01 1.155799e-01 8.091199e-02 3.122463e-02 -1.282316e-01 3.309192e-02 7.021308e-02 9.841727e-03 3.836616e-02 1.197015e-02 1.082994e-01 2.234994e-02
1.203731e-03 9.707845e-01 3.056088e-01 9.494658e-02 1.590977e-02 -3.777860e-01 1.377257e-01 6.090323e-02 8.469665e-03 1.900968e-02 1.073333e-02 2.132097e-01 6.439093e-02
2.708395e-03 8.282031e-01 2.198862e-01 8.847257e-02 2.345728e-02 -3.000197e-01 7.959455e-02 6.882951e-02 7.024206e-03 3.516729e-02 1.378231e-02 1.949366e-01 2.496360e-02
4.814925e-03 9.818774e-01 2.233207e-01 1.356299e-01 2.671535e-02 -3.169408e-01 1.003405e-01 7.398023e-02 5.541668e-03 1.021168e-02 1.479831e-02 1.765512e-01 4.311119e-02
7.523320e-03 6.862420e-01 3.910267e-02 8.804141e-02 1.250791e-02 -2.274324e-01 3.179634e-02 5.827304e-02 5.169806e-03 1.826772e-02 8.923127e-03 1.622322e-01 1.501008e-02
1.083358e-02 1.274076e+00 3.204044e-01 1.566438e-01 3.308861e-02 -4.523029e-01 1.417646e-01 7.760015e-02 4.481920e-03 -1.095028e-02 1.924262e-02 2.586514e-01 5.319852e-02
1.474571e-02 7.934089e-01 1.159495e-01 9.222098e-02 1.828990e-02 -2.783899e-01 5.067246e-02 7.201423e-02 6.215245e-03 1.570321e-02 3.359720e-03 2.141381e-01 3.010263e-02
3.009328e-04 1.845446e-01 5.329997e-02 6.246579e-02 8.992434e-03 -2.011724e-02 2.484094e-02 5.886877e-02 6.807434e-03 3.533138e-02 5.769108e-03 5.040114e-02 1.177400e-02
6.018656e-04 9.138107e-01 3.252899e-01 8.838739e-02 2.307656e-02 -3.543792e-01 1.369992e-01 5.546945e-02 5.220130e-03 1.843748e-02 5.823341e-03 1.995557e-01 6.209141e-02
1.504664e-03 9.454364e-01 2.573765e-01 1.282293e-01 3.365242e-02 -3.222362e-01 8.945846e-02 6.278380e-02 4.087827e-03 7.975767e-03 1.263830e-02 1.749269e-01 3.264018e-02
3.009328e-03 6.756419e-01 1.023339e-01 9.907377e-02 2.610265e-02 -2.203137e-01 3.394229e-02 6.930067e-02 7.049434e-03 2.466801e-02 1.338063e-02 1.430759e-01 2.082072e-02
