# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 8.000000e+02 0.000000e+00 1.600000e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.771281e+03 0.000000e+00 2.400000e+03 0.000000e+00
3.031304e-04 3.999678e-01 6.380592e-02 4.669442e-02 1.641656e-02 -1.769077e-01 3.081948e-02 4.557704e-02 7.152689e-03 2.566558e-02 9.237935e-03 1.331716e-01 1.484389e-02
1.212522e-03 3.145086e-01 6.212100e-02 5.035488e-02 1.470120e-02 -1.227308e-01 4.108162e-02 5.646299e-02 6.130862e-03 3.601487e-02 3.624090e-03 1.177162e-01 2.581438e-02
2.728174e-03 5.375729e-01 1.663765e-01 8.632803e-02 1.802091e-02 -2.081751e-01 9.343177e-02 6.983563e-02 8.286717e-03 2.842956e-02 7.981646e-03 1.606463e-01 4.663285e-02
4.850087e-03 1.021147e+00 1.802754e-01 1.056186e-01 1.985287e-02 -4.538250e-01 8.574706e-02 6.011806e-02 4.232311e-03 5.416260e-03 1.285563e-02 2.787284e-01 3.698619e-02
7.578260e-03 4.680644e-01 9.196025e-02 7.657931e-02 1.415125e-02 -1.614088e-01 3.709395e-02 6.264645e-02 4.216662e-03 2.380033e-02 8.225623e-03 1.432029e-01 1.487298e-02
1.091270e-02 8.959842e-01 6.476049e-02 1.102168e-01 1.901884e-02 -3.563144e-01 1.617010e-02 8.703991e-02 1.013495e-02 2.139507e-02 9.462485e-03 2.513878e-01 1.171552e-02
1.485339e-02 7.661137e-01 7.921016e-02 9.078082e-02 1.920376e-02 -3.280383e-01 3.168156e-02 8.399779e-02 1.123253e-02 1.851010e-02 7.562704e-03 2.550983e-01 1.759007e-02
3.031304e-04 1.064863e+00 2.260980e-01 1.303008e-01 4.880029e-02 -4.619735e-01 7.820885e-02 6.150543e-02 7.420649e-03 -4.624595e-03 2.183922e-02 2.608954e-01 2.169687e-02
6.062608e-04 2.019262e-01 6.918847e-02 4.429914e-02 1.317347e-02 -6.642721e-02 3.642753e-02 5.572643e-02 5.031898e-03 3.865030e-02 2.906446e-03 8.580407e-02 2.165372e-02
