# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 8.000000e+02 0.000000e+00 1.600000e+03 0.000000e+00 1.385641e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.771281e+03 0.000000e+00 2.400000e+03 0.000000e+00
3.031309e-04 5.869119e-01 1.123829e-01 5.958839e-02 3.132472e-02 -2.712290e-01 4.011404e-02 5.275446e-02 6.846918e-03 2.722447e-02 1.335274e-02 1.907985e-01 2.524372e-02
1.212523e-03 1.005923e+00 2.959589e-01 1.388968e-01 4.432283e-02 -4.199596e-01 1.246632e-01 7.832923e-02 7.629754e-03 1.002266e-02 2.325330e-02 2.596384e-01 4.919994e-02
2.728178e-03 7.973307e-01 1.921694e-01 1.083337e-01 3.412226e-02 -3.345190e-01 7.451942e-02 6.989871e-02 1.175614e-02 1.867850e-02 1.112546e-02 2.273666e-01 3.518636e-02
4.850094e-03 4.504201e-01 7.018782e-02 5.623294e-02 4.222262e-03 -1.774397e-01 3.511771e-02 5.035798e-02 3.587915e-03 2.682191e-02 6.582441e-03 1.480247e-01 1.405899e-02
7.578272e-03 8.824888e-01 1.431251e-01 1.063300e-01 1.814995e-02 -3.578640e-01 5.403775e-02 7.077045e-02 4.963206e-03 1.489503e-02 9.009685e-03 2.395321e-01 2.461236e-02
1.091271e-02 8.364847e-01 1.292843e-01 9.520818e-02 3.292747e-02 -3.229304e-01 4.722772e-02 6.475257e-02 6.399642e-03 1.222466e-02 1.673114e-02 2.245901e-01 1.259361e-02
1.485341e-02 7.997769e-01 6.045476e-02 1.192930e-01 2.294297e-02 -2.622047e-01 2.254281e-02 9.176342e-02 1.203040e-02 1.961013e-02 1.096830e-02 2.245598e-01 8.976508e-03
3.031309e-04 4.041887e-01 4.693285e-02 6.292862e-02 1.641041e-02 -1.586979e-01 3.420640e-02 5.555076e-02 8.273898e-03 2.790874e-02 9.154955e-03 1.240842e-01 1.869663e-02
6.062617e-04 2.789454e+00 4.243995e-01 2.759056e-01 4.725440e-02 -1.291079e+00 1.957005e-01 8.069611e-02 9.837269e-03 -6.593102e-02 2.364077e-02 6.716252e-01 8.543117e-02
