# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 3.200000e+02 0.000000e+00 1.036919e+03 0.000000e+00 9.329523e+02 0.000000e+00 3.360000e+03 0.000000e+00 3.023111e+03 1.016846e-13 2.720000e+03 0.000000e+00
2.934154e-04 6.997419e-01 3.586268e-01 1.136089e-01 4.350796e-02 -3.524301e-01 1.977253e-01 8.048139e-02 3.543891e-03 1.265747e-02 2.608552e-02 2.574712e-01 1.068134e-01
1.173662e-03 5.275001e-01 1.836842e-01 1.022600e-01 2.411749e-02 -2.381988e-01 9.828245e-02 7.599080e-02 5.300738e-03 1.592845e-02 1.256399e-02 1.808513e-01 5.215677e-02
2.640739e-03 6.778145e-01 8.545391e-02 1.292180e-01 1.418790e-02 -2.971002e-01 4.447654e-02 8.003449e-02 5.055763e-03 2.707860e-03 4.372885e-03 2.043244e-01 2.803099e-02
4.694647e-03 7.798054e-01 7.587923e-02 1.332716e-01 1.244830e-02 -3.392467e-01 3.536410e-02 7.958421e-02 3.757021e-03 1.350172e-03 7.221516e-03 2.294432e-01 1.651354e-02
7.335386e-03 6.999303e-01 1.395313e-01 1.260240e-01 2.503223e-02 -2.696866e-01 5.133892e-02 8.407399e-02 5.040943e-03 1.392347e-02 9.402784e-03 2.004274e-01 1.901872e-02
1.056296e-02 6.950829e-01 7.514484e-02 1.421939e-01 1.269436e-02 -2.235092e-01 3.100961e-02 8.879977e-02 1.967464e-03 1.004315e-02 8.058382e-03 1.780417e-01 1.001915e-02
1.437736e-02 1.114796e+00 1.578188e-01 2.134915e-01 3.827937e-02 -3.462948e-01 4.396469e-02 1.086578e-01 8.183426e-03 -1.109429e-02 1.135670e-02 2.290935e-01 1.402680e-02
2.934154e-04 5.144358e-01 1.572272e-01 8.180418e-02 1.924992e-02 -2.603837e-01 8.848028e-02 6.664077e-02 4.446585e-03 1.849909e-02 1.127121e-02 1.999445e-01 4.962631e-02
5.868309e-04 3.601468e-01 9.723557e-02 6.874765e-02 1.735221e-02 -1.676034e-01 4.994781e-02 7.036321e-02 3.019787e-03 3.163689e-02 9.649382e-03 1.509681e-01 2.442653e-02
1.467077e-03 3.404880e-01 8.002301e-02 7.921654e-02 1.656051e-02 -1.335792e-01 3.779678e-02 7.843834e-02 4.639864e-03 3.587110e-02 6.422923e-03 1.329754e-01 2.129110e-02
2.934154e-03 4.443610e-01 1.165613e-01 9.552559e-02 2.346705e-02 -1.782201e-01 5.006660e-02 7.523103e-02 3.372745e-03 2.143794e-02 1.225833e-02 1.497521e-01 1.949597e-02
4.988062e-03 5.802120e-01 7.650835e-02 1.124931e-01 9.450083e-03 -2.333462e-01 3.534211e-02 7.446547e-02 2.518996e-03 9.176354e-03 4.316162e-03 1.719819e-01 1.763934e-02
7.628801e-03 7.070195e-01 9.936982e-02 1.383758e-01 2.260123e-02 -2.568996e-01 3.266268e-02 8.773654e-02 3.819067e-03 9.793218e-03 8.999155e-03 1.891347e-01 8.794080e-03
1.085637e-02 7.826873e-01 1.063374e-01 1.593705e-01 2.570424e-02 -2.515063e-01 2.955000e-02 9.510733e-02 7.940179e-03 5.551284e-03 6.877117e-03 1.843339e-01 1.365502e-02
1.467077e-02 7.976712e-01 6.437084e-02 1.530493e-01 1.121113e-02 -2.412775e-01 3.213834e-02 1.061535e-01 7.246612e-03 1.742844e-02 4.982593e-03 2.038330e-01 1.445460e-02
1.173662e-03 4.935960e-01 1.569809e-01 9.209420e-02 1.925283e-02 -2.298515e-01 8.615408e-02 7.516709e-02 4.865350e-03 2.077235e-02 1.096220e-02 1.815669e-01 4.787398e-02
1.467077e-03 5.194061e-01 1.543595e-01 8.624951e-02 2.800786e-02 -2.490635e-01 7.155962e-02 6.786219e-02 3.648328e-03 1.637298e-02 1.656325e-02 1.875132e-01 3.006257e-02
2.347323e-03 5.005385e-01 8.281507e-02 1.092324e-01 1.778513e-02 -2.096476e-01 3.801044e-02 7.701534e-02 6.872959e-03 1.274886e-02 7.085545e-03 1.617206e-01 1.803002e-02
3.814401e-03 5.416570e-01 9.678103e-02 1.014928e-01 1.522085e-02 -2.338709e-01 4.789820e-02 7.839376e-02 2.692971e-03 1.978980e-02 8.766218e-03 1.847559e-01 2.318362e-02
5.868309e-03 5.634729e-01 5.349290e-02 1.094950e-01 4.772909e-03 -2.186889e-01 3.194932e-02 7.495139e-02 2.025091e-03 1.256495e-02 3.538323e-03 1.687444e-01 1.742616e-02
8.509048e-03 7.970265e-01 7.636644e-02 1.585229e-01 2.274408e-02 -2.819347e-01 2.253665e-02 9.400752e-02 6.540562e-03 3.193452e-03 7.123912e-03 1.945109e-01 1.098252e-02
1.173662e-02 7.229634e-01 1.044771e-01 1.392103e-01 1.845261e-02 -2.342503e-01 3.459430e-02 9.117243e-02 3.718355e-03 1.375691e-02 7.600995e-03 1.908265e-01 1.185163e-02
1.555102e-02 8.890957e-01 5.781702e-02 1.561209e-01 1.150403e-02 -2.770347e-01 2.277361e-02 1.026426e-01 5.777095e-03 9.516093e-03 4.602812e-03 2.223287e-01 8.146787e-03
