# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 9.600000e+02 0.000000e+00 1.879574e+03 1.136868e-13 1.299846e+03 0.000000e+00 3.680000e+03 0.000000e+00 2.544956e+03 0.000000e+00 1.760000e+03 0.000000e+00
2.922117e-04 1.089453e-01 3.725365e-02 5.153450e-02 1.472418e-02 -8.591659e-02 3.711897e-02 7.499521e-02 1.071449e-02 3.244480e-02 2.304743e-02 1.750783e-01 4.287250e-02
1.168847e-03 2.891279e-01 6.146998e-02 9.538778e-02 1.596524e-02 -2.801567e-01 7.148772e-02 7.622162e-02 4.419085e-03 -2.552720e-02 2.331417e-02 3.785851e-01 8.582345e-02
2.629905e-03 1.834584e-01 3.635650e-02 9.425322e-02 2.441669e-02 -1.138710e-01 3.062398e-02 1.123674e-01 1.640064e-02 3.333273e-02 1.724901e-02 2.233822e-01 3.127654e-02
4.675387e-03 3.223609e-01 4.872787e-02 1.114055e-01 1.541510e-02 -2.807571e-01 5.893565e-02 9.161794e-02 8.993301e-03 -2.401066e-02 1.768080e-02 3.766670e-01 6.355218e-02
7.305292e-03 2.118830e-01 2.837812e-02 1.039583e-01 1.181664e-02 -1.080595e-01 3.600382e-02 1.120423e-01 1.194136e-02 2.858750e-02 1.330513e-02 2.243601e-01 5.227043e-02
1.051962e-02 2.502484e-01 1.830668e-02 9.050537e-02 1.201115e-02 -1.261324e-01 2.280207e-02 8.719393e-02 8.792610e-03 1.961189e-02 1.302135e-02 2.209569e-01 2.813964e-02
1.431837e-02 6.130174e-01 1.877336e-01 2.115431e-01 6.113274e-02 -3.283640e-01 1.128155e-01 1.319649e-01 2.098119e-02 -5.892159e-02 3.432155e-02 3.502161e-01 7.064715e-02
2.922117e-04 6.279340e-02 1.841365e-02 3.969424e-02 5.716400e-03 -3.278156e-02 1.944737e-02 7.212063e-02 8.298370e-03 4.710827e-02 6.036113e-03 1.171279e-01 2.510724e-02
5.844234e-04 9.752077e-02 2.233945e-02 4.809253e-02 1.157823e-02 -7.357225e-02 1.867186e-02 6.730826e-02 1.041904e-02 2.734451e-02 9.182114e-03 1.521091e-01 2.015539e-02
1.461058e-03 1.839976e-01 3.278499e-02 9.052739e-02 2.256286e-02 -1.302559e-01 3.232170e-02 9.925458e-02 1.190322e-02 1.605041e-02 1.732085e-02 2.203575e-01 4.677050e-02
2.922117e-03 1.688914e-01 4.515945e-02 1.017144e-01 2.718770e-02 -7.990442e-02 3.381607e-02 1.209823e-01 1.907257e-02 4.128967e-02 1.769410e-02 1.921150e-01 4.897038e-02
4.967599e-03 1.911947e-01 3.494111e-02 7.753474e-02 1.090049e-02 -1.375612e-01 4.330461e-02 8.690558e-02 9.219554e-03 1.469032e-02 1.339269e-02 2.297706e-01 4.822126e-02
7.597504e-03 2.827787e-01 4.966070e-02 1.097887e-01 1.466705e-02 -1.879507e-01 5.160272e-02 1.042046e-01 3.292878e-03 5.389354e-03 2.104216e-02 2.802491e-01 4.270254e-02
1.081183e-02 4.791194e-01 9.028754e-02 1.687889e-01 1.855372e-02 -3.307044e-01 9.806584e-02 1.267247e-01 6.247169e-03 -3.507531e-02 2.790547e-02 4.337412e-01 9.855236e-02
