# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 9.600000e+02 0.000000e+00 1.879574e+03 1.136868e-13 1.299846e+03 0.000000e+00 3.680000e+03 0.000000e+00 2.544956e+03 0.000000e+00 1.760000e+03 0.000000e+00
2.919785e-04 1.295849e-01 5.000784e-02 4.274725e-02 1.883666e-02 -1.278643e-01 5.146728e-02 7.293879e-02 6.476653e-03 4.368384e-02 2.551989e-02 2.536837e-01 6.344554e-02
1.167914e-03 7.723713e-02 1.364744e-02 5.173917e-02 9.416115e-03 -3.191171e-02 9.583065e-03 8.416819e-02 6.604403e-03 5.125828e-02 8.609017e-03 1.275389e-01 1.285478e-02
2.627806e-03 2.163774e-01 2.225194e-02 1.064641e-01 1.385108e-02 -1.415981e-01 1.852600e-02 9.746310e-02 7.142442e-03 -5.433942e-03 1.354124e-02 2.050230e-01 2.690870e-02
4.671655e-03 1.484427e-01 3.660373e-02 5.664107e-02 1.100069e-02 -1.105559e-01 3.250620e-02 6.873454e-02 4.183186e-03 2.833170e-02 1.577348e-02 2.222359e-01 3.398151e-02
7.299461e-03 2.688296e-01 5.754932e-02 1.081554e-01 2.955617e-02 -1.862842e-01 3.937460e-02 9.395919e-02 1.295976e-02 -1.059660e-02 1.965248e-02 2.665290e-01 3.381783e-02
1.051122e-02 4.650851e-01 2.974216e-02 1.721065e-01 2.078960e-02 -2.553447e-01 2.130728e-02 1.236612e-01 1.418607e-02 -2.118017e-02 1.279281e-02 3.203951e-01 2.182921e-02
1.430694e-02 6.140541e-01 4.188373e-02 2.084776e-01 1.637217e-02 -3.232828e-01 4.068111e-02 1.318231e-01 9.900455e-03 -4.936921e-02 9.345861e-03 3.719300e-01 5.342587e-02
2.919785e-04 1.085914e-01 3.095187e-02 6.126256e-02 1.059718e-02 -6.955695e-02 3.100852e-02 7.797129e-02 6.472302e-03 2.262966e-02 1.540779e-02 1.345129e-01 3.479823e-02
5.839569e-04 1.424083e-01 4.194390e-02 7.169204e-02 1.371232e-02 -1.026061e-01 4.794459e-02 8.137384e-02 1.428260e-02 1.334216e-02 1.479131e-02 1.710930e-01 4.815344e-02
