# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.088000e+03 0.000000e+00 2.018284e+03 0.000000e+00 1.306133e+03 0.000000e+00 3.744000e+03 0.000000e+00 2.422930e+03 0.000000e+00 1.568000e+03 0.000000e+00
2.916756e-04 5.458265e-02 1.213967e-02 5.554078e-02 1.033542e-02 -4.977067e-03 6.876121e-03 8.307544e-02 7.737208e-03 3.567659e-02 8.509724e-03 6.520338e-02 6.217632e-03
1.166702e-03 1.146222e-01 1.346954e-02 6.448483e-02 1.138822e-02 -8.203227e-02 1.272788e-02 7.683430e-02 8.219219e-03 1.684895e-02 1.448481e-02 1.646771e-01 3.311107e-02
2.625080e-03 1.883699e-01 3.534314e-02 9.211726e-02 1.096858e-02 -1.493922e-01 4.528708e-02 8.881096e-02 2.179330e-03 -8.638270e-03 1.825620e-02 2.376216e-01 4.925689e-02
4.666809e-03 1.773732e-01 1.886774e-02 7.347280e-02 1.110579e-02 -1.524488e-01 2.645005e-02 7.743140e-02 1.095467e-02 5.231561e-03 5.756062e-03 2.767701e-01 3.906010e-02
7.291890e-03 2.588517e-01 3.766798e-02 1.410220e-01 3.411662e-02 -1.210107e-01 2.590215e-02 1.243808e-01 2.448299e-02 -2.246420e-03 1.195054e-02 2.116580e-01 4.975134e-02
1.050032e-02 5.101066e-01 6.709708e-02 2.147457e-01 2.660263e-02 -3.148151e-01 4.421190e-02 1.393532e-01 1.443537e-02 -7.014261e-02 1.614522e-02 3.898278e-01 3.612067e-02
1.429210e-02 6.170383e-01 4.258869e-02 2.579551e-01 2.365070e-02 -3.637962e-01 4.981355e-02 1.689987e-01 1.866200e-02 -7.628897e-02 2.324513e-02 4.637280e-01 4.927690e-02
2.916756e-04 2.746167e-01 3.978151e-02 1.023963e-01 2.012305e-02 -2.960060e-01 4.452359e-02 9.034886e-02 1.230459e-02 -2.927915e-02 2.794745e-02 4.476135e-01 7.649684e-02
5.833512e-04 1.189845e-01 2.849973e-02 5.746399e-02 1.347878e-02 -1.040766e-01 3.235068e-02 8.463174e-02 6.453028e-03 3.818780e-02 2.340768e-02 2.328993e-01 5.211217e-02
1.458378e-03 1.669079e-01 1.875349e-02 1.097160e-01 1.240882e-02 -9.759595e-02 1.562694e-02 1.275582e-01 1.090388e-02 2.000318e-02 2.923017e-02 1.955933e-01 2.705617e-02
2.916756e-03 2.171227e-01 5.523718e-02 1.118723e-01 1.757073e-02 -1.588680e-01 5.547988e-02 1.060987e-01 5.112163e-03 -1.134465e-02 2.493109e-02 2.398580e-01 5.206688e-02
4.958485e-03 1.574617e-01 1.533381e-02 7.752141e-02 1.324240e-02 -1.115248e-01 1.489343e-02 8.603157e-02 9.556944e-03 1.709401e-02 1.006771e-02 2.250607e-01 3.840796e-02
7.583565e-03 3.499024e-01 6.487673e-02 1.538910e-01 3.526950e-02 -2.377599e-01 2.516971e-02 1.203647e-01 1.865909e-02 -3.042104e-02 1.882371e-02 3.343550e-01 2.905149e-02
1.079200e-02 3.494447e-01 2.912495e-02 1.524869e-01 1.429032e-02 -2.123479e-01 2.391731e-02 1.171388e-01 6.905859e-03 -2.747911e-02 2.417631e-02 3.415008e-01 2.393796e-02
1.458378e-02 5.556767e-01 5.535823e-02 2.207213e-01 3.342904e-02 -2.755245e-01 4.542828e-02 1.476849e-01 1.969200e-02 -4.430302e-02 2.635874e-02 3.575087e-01 3.433490e-02
1.166702e-03 1.085806e-01 3.327979e-02 5.555089e-02 9.293769e-03 -8.806687e-02 4.282034e-02 7.610275e-02 5.820165e-03 2.853931e-02 1.405632e-02 1.940711e-01 5.796811e-02
1.458378e-03 2.392695e-01 5.453599e-02 9.153410e-02 1.737229e-02 -2.396269e-01 6.457669e-02 7.848355e-02 7.882347e-03 -2.619764e-02 1.808534e-02 3.506364e-01 8.074159e-02
2.333405e-03 2.225702e-01 3.266844e-02 1.052807e-01 4.838941e-03 -1.867532e-01 5.375906e-02 1.059519e-01 8.031543e-03 -4.551230e-03 1.017233e-02 2.971078e-01 7.231816e-02
3.791783e-03 1.322779e-01 1.838999e-02 8.502954e-02 1.354949e-02 -6.505156e-02 8.732532e-03 9.722675e-02 1.528432e-02 2.115093e-02 7.489403e-03 1.600949e-01 1.334841e-02
5.833512e-03 2.151384e-01 1.192789e-02 9.994279e-02 1.062406e-02 -1.456797e-01 1.763033e-02 9.624622e-02 9.942590e-03 5.154708e-03 5.423273e-03 2.518091e-01 2.390812e-02
8.458592e-03 3.708842e-01 4.381451e-02 1.861796e-01 2.324980e-02 -2.008608e-01 3.072138e-02 1.407665e-01 1.909264e-02 -3.547387e-02 1.494173e-02 2.812060e-01 2.951390e-02
1.166702e-02 3.811731e-01 5.248296e-02 1.803507e-01 2.772247e-02 -1.754459e-01 2.686499e-02 1.349587e-01 1.763624e-02 -2.312163e-02 1.093458e-02 2.594644e-01 2.191180e-02
1.545881e-02 5.702039e-01 8.653075e-02 2.056159e-01 3.181176e-02 -3.127451e-01 4.101152e-02 1.323957e-01 1.362468e-02 -4.251056e-02 1.126855e-02 4.443979e-01 3.115222e-02
2.625080e-03 1.942840e-01 3.312677e-02 1.030918e-01 9.868740e-03 -1.408648e-01 4.608854e-02 9.406007e-02 7.264527e-03 -1.512928e-02 1.474516e-02 2.154862e-01 5.516518e-02
2.916756e-03 1.177032e-01 1.948377e-02 7.073921e-02 1.069034e-02 -7.654019e-02 1.916581e-02 8.801532e-02 5.973161e-03 2.265279e-02 1.175476e-02 1.760744e-01 2.252206e-02
3.791783e-03 2.628917e-01 5.394456e-02 1.211258e-01 2.897332e-02 -2.089119e-01 4.592574e-02 1.075454e-01 1.469558e-02 -1.624748e-02 2.937618e-02 3.227791e-01 3.277359e-02
5.250160e-03 1.432017e-01 2.136924e-02 7.436652e-02 1.226184e-02 -9.480757e-02 4.607854e-02 8.617541e-02 1.350371e-02 2.573482e-02 9.258299e-03 2.274702e-01 6.946697e-02
7.291890e-03 2.970734e-01 6.543828e-02 1.263011e-01 2.753356e-02 -2.089424e-01 4.414289e-02 1.046680e-01 1.456545e-02 -2.081513e-02 1.493398e-02 3.027412e-01 5.209843e-02
9.916970e-03 4.278882e-01 6.693375e-02 1.784063e-01 2.620750e-02 -2.533304e-01 4.548646e-02 1.217596e-01 1.562753e-02 -4.733791e-02 1.375446e-02 2.960865e-01 3.899641e-02
