# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.088000e+03 0.000000e+00 2.018284e+03 0.000000e+00 1.306133e+03 0.000000e+00 3.744000e+03 0.000000e+00 2.422930e+03 0.000000e+00 1.568000e+03 0.000000e+00
2.914951e-04 1.660907e-01 5.973025e-02 1.218753e-01 3.646069e-02 -8.368492e-02 4.538982e-02 1.222465e-01 2.239772e-02 -1.062314e-02 3.084287e-02 1.225049e-01 2.779558e-02
1.165980e-03 1.496813e-01 3.259108e-02 7.565037e-02 1.240030e-02 -1.233269e-01 5.428063e-02 9.924122e-02 1.388929e-02 3.270069e-02 2.182966e-02 2.590019e-01 7.638834e-02
2.623456e-03 1.354911e-01 1.169436e-02 8.504436e-02 7.556834e-03 -7.871559e-02 1.438693e-02 1.070651e-01 8.165922e-03 3.360796e-02 9.592887e-03 1.962821e-01 1.846236e-02
4.663921e-03 2.018622e-01 3.154701e-02 9.819639e-02 1.422703e-02 -1.488853e-01 3.232846e-02 9.934300e-02 1.011847e-02 2.770631e-03 1.092737e-02 2.605898e-01 3.673881e-02
7.287377e-03 2.274110e-01 3.927097e-02 1.016902e-01 2.147191e-02 -1.584070e-01 3.433346e-02 9.220806e-02 1.685058e-02 -6.991481e-03 1.122295e-02 2.560637e-01 3.331816e-02
1.049382e-02 4.490452e-01 7.222479e-02 1.597475e-01 3.820527e-02 -3.375289e-01 4.455837e-02 1.237330e-01 1.614286e-02 -3.559267e-02 2.902948e-02 4.769039e-01 3.082717e-02
1.428326e-02 4.475856e-01 6.721245e-02 1.768680e-01 1.802342e-02 -2.635223e-01 5.611614e-02 1.315768e-01 4.260253e-03 -3.324902e-02 1.737973e-02 3.775765e-01 4.116171e-02
2.914951e-04 2.282978e-01 2.959423e-02 6.815855e-02 2.705796e-02 -2.716929e-01 7.109029e-02 1.021720e-01 1.468848e-02 4.744193e-02 3.364023e-02 5.276286e-01 1.506195e-01
5.829901e-04 8.922424e-02 2.087880e-02 7.164529e-02 1.487391e-02 -3.346898e-02 1.656231e-02 1.025814e-01 1.197297e-02 4.050971e-02 1.011973e-02 1.179422e-01 1.817166e-02
