# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.088000e+03 0.000000e+00 2.018284e+03 0.000000e+00 1.306133e+03 0.000000e+00 3.744000e+03 0.000000e+00 2.422930e+03 0.000000e+00 1.568000e+03 0.000000e+00
2.915744e-04 1.038225e-01 2.175845e-02 7.786158e-02 1.235053e-02 -5.072812e-02 2.504216e-02 9.739918e-02 9.377263e-03 2.241776e-02 1.067772e-02 1.206110e-01 3.275145e-02
1.166298e-03 1.186090e-01 1.485054e-02 7.003200e-02 2.439051e-03 -8.118987e-02 2.301956e-02 8.976681e-02 1.974575e-03 2.670578e-02 3.563835e-03 1.800583e-01 3.349760e-02
2.624169e-03 1.821746e-01 2.880689e-02 9.796304e-02 1.231847e-02 -1.308592e-01 2.619526e-02 9.924678e-02 3.693976e-03 -1.160327e-03 1.523457e-02 2.181108e-01 1.728746e-02
4.665190e-03 1.918218e-01 6.370397e-03 9.797262e-02 9.890153e-03 -1.308292e-01 1.325349e-02 1.002662e-01 1.045094e-02 7.595409e-03 3.297902e-03 2.418046e-01 1.796639e-02
7.289360e-03 2.486867e-01 9.079899e-03 1.161704e-01 1.036704e-02 -1.566533e-01 1.045107e-02 1.019329e-01 8.422432e-03 -9.210694e-03 5.929880e-03 2.510706e-01 1.047482e-02
1.049668e-02 3.967295e-01 5.162459e-02 1.610502e-01 2.322650e-02 -2.569582e-01 3.638206e-02 1.196418e-01 1.007557e-02 -3.549091e-02 1.468641e-02 3.621221e-01 3.894030e-02
1.428714e-02 5.482702e-01 4.049468e-02 2.146519e-01 1.710331e-02 -3.188800e-01 2.946686e-02 1.469226e-01 1.056283e-02 -4.729460e-02 1.291346e-02 4.360893e-01 1.431623e-02
2.915744e-04 1.639909e-01 4.906758e-02 7.579356e-02 1.138780e-02 -1.535339e-01 6.934790e-02 9.699515e-02 9.124030e-03 2.589516e-02 7.944377e-03 2.974945e-01 1.064736e-01
5.831488e-04 9.679292e-02 8.335065e-03 5.956137e-02 4.843385e-03 -6.484704e-02 1.712908e-02 8.712737e-02 6.258840e-03 3.760659e-02 5.878576e-03 1.668767e-01 2.688838e-02
1.457872e-03 1.722342e-01 4.061936e-02 9.965974e-02 1.218129e-02 -1.190336e-01 4.897919e-02 1.133785e-01 5.059028e-03 1.614738e-02 1.698449e-02 2.235869e-01 5.380304e-02
2.915744e-03 1.871879e-01 3.375625e-02 9.354774e-02 9.673742e-03 -1.424444e-01 3.954112e-02 9.605640e-02 4.567004e-03 3.526034e-03 1.530314e-02 2.451293e-01 4.208360e-02
4.956765e-03 1.842093e-01 1.096977e-02 9.295688e-02 5.887506e-03 -1.195865e-01 1.070703e-02 9.519739e-02 5.219821e-03 1.166402e-02 6.445505e-03 2.291149e-01 7.522787e-03
7.580934e-03 3.060018e-01 1.690348e-02 1.430762e-01 6.002445e-03 -1.950221e-01 1.507988e-02 1.160108e-01 5.054983e-03 -2.618612e-02 5.256375e-03 2.833409e-01 1.623824e-02
1.078825e-02 3.987435e-01 3.527820e-02 1.645004e-01 1.036384e-02 -2.504425e-01 3.791017e-02 1.272088e-01 4.406222e-03 -2.932517e-02 1.069044e-02 3.601883e-01 4.173380e-02
1.457872e-02 4.884595e-01 2.819081e-02 1.894425e-01 8.943519e-03 -2.729179e-01 2.009936e-02 1.306583e-01 2.611105e-03 -4.003065e-02 8.159890e-03 3.847366e-01 2.485214e-02
1.166298e-03 1.963167e-01 3.946212e-02 9.007959e-02 2.022547e-02 -1.766593e-01 3.271190e-02 9.108340e-02 1.081337e-02 -3.644637e-03 1.616037e-02 2.882280e-01 3.350900e-02
1.457872e-03 1.553630e-01 2.613103e-02 7.519759e-02 7.375403e-03 -1.320239e-01 3.393528e-02 8.973643e-02 5.491930e-03 1.862306e-02 1.551422e-02 2.515262e-01 3.246592e-02
2.332595e-03 1.664495e-01 2.388033e-02 8.367099e-02 7.869580e-03 -1.331802e-01 2.898213e-02 9.727618e-02 3.562177e-03 1.606998e-02 8.167153e-03 2.497846e-01 3.714147e-02
3.790467e-03 1.813247e-01 3.571234e-02 8.789949e-02 1.194048e-02 -1.324853e-01 4.003662e-02 9.008152e-02 7.517336e-03 6.439439e-03 1.130560e-02 2.357827e-01 4.451054e-02
5.831488e-03 2.385203e-01 2.999980e-02 1.121789e-01 8.780905e-03 -1.651987e-01 3.770475e-02 1.017206e-01 6.441841e-03 -5.432369e-03 1.291799e-02 2.718704e-01 4.040183e-02
8.455657e-03 3.026601e-01 2.507604e-02 1.369929e-01 1.787002e-02 -1.887708e-01 9.622666e-03 1.096182e-01 1.106426e-02 -2.044638e-02 6.934533e-03 2.793413e-01 4.513579e-03
1.166298e-02 3.422845e-01 2.962160e-02 1.543513e-01 1.985951e-02 -1.778988e-01 1.007485e-02 1.218280e-01 1.202652e-02 -2.081203e-02 7.054538e-03 2.759967e-01 6.704507e-03
1.545344e-02 6.434709e-01 7.852892e-02 2.389948e-01 2.408733e-02 -3.674952e-01 6.745867e-02 1.484918e-01 8.757614e-03 -6.915421e-02 1.768141e-02 4.783525e-01 6.563609e-02
2.624169e-03 2.125263e-01 9.778453e-03 9.757215e-02 5.617991e-03 -1.768686e-01 1.289668e-02 9.481440e-02 3.095977e-03 -3.775331e-03 5.306725e-03 2.877455e-01 2.469997e-02
2.915744e-03 1.898592e-01 1.682178e-02 9.244659e-02 1.047782e-02 -1.513286e-01 1.552253e-02 9.392755e-02 8.650508e-03 2.867266e-04 4.505547e-03 2.559281e-01 2.220532e-02
3.790467e-03 2.256311e-01 2.000368e-02 1.019706e-01 7.858874e-03 -1.801208e-01 1.989576e-02 9.317817e-02 3.720093e-03 -1.038034e-02 7.391163e-03 2.829664e-01 2.209333e-02
5.248339e-03 2.324540e-01 4.216278e-02 1.081077e-01 1.718618e-02 -1.710387e-01 3.436778e-02 9.811762e-02 8.477275e-03 -1.063108e-02 1.340206e-02 2.727041e-01 3.415027e-02
7.289360e-03 2.324048e-01 1.475032e-02 1.017199e-01 5.717150e-03 -1.645479e-01 6.221857e-03 9.697380e-02 3.764784e-03 2.968505e-04 6.082304e-03 2.824171e-01 5.122119e-03
9.913529e-03 4.068573e-01 1.534572e-02 1.680372e-01 8.566317e-03 -2.716214e-01 1.744951e-02 1.220601e-01 3.059364e-03 -4.330903e-02 5.550864e-03 3.691582e-01 3.479287e-02
1.312085e-02 5.746279e-01 5.018099e-02 2.352033e-01 1.851657e-02 -3.335080e-01 3.275436e-02 1.547353e-01 8.845591e-03 -7.047633e-02 1.249306e-02 4.016546e-01 2.399323e-02
1.691131e-02 6.772317e-01 6.198039e-02 2.460432e-01 2.202725e-02 -3.848391e-01 3.497915e-02 1.536894e-01 8.631959e-03 -8.057103e-02 1.291050e-02 4.647581e-01 1.519137e-02
4.665190e-03 1.870881e-01 2.488049e-02 8.983592e-02 6.004250e-03 -1.294124e-01 2.835038e-02 9.685170e-02 4.063637e-03 1.960261e-02 1.031166e-02 2.537625e-01 2.562220e-02
4.956765e-03 2.129910e-01 2.131058e-02 1.033071e-01 8.832086e-03 -1.431409e-01 1.705743e-02 1.002227e-01 5.030672e-03 5.607156e-03 6.892373e-03 2.507393e-01 2.272921e-02
5.831488e-03 2.836200e-01 4.760756e-02 1.353942e-01 1.513888e-02 -1.982801e-01 4.832530e-02 1.119995e-01 3.500588e-03 -2.642411e-02 1.668268e-02 2.884848e-01 4.874888e-02
7.289360e-03 2.677376e-01 2.791271e-02 1.179221e-01 8.602624e-03 -1.877919e-01 3.151545e-02 1.056351e-01 5.291401e-03 -5.317115e-03 4.419829e-03 3.151884e-01 4.546798e-02
9.330380e-03 3.160273e-01 3.866688e-02 1.362642e-01 1.872491e-02 -2.013200e-01 2.074526e-02 1.083958e-01 9.102253e-03 -1.873028e-02 9.598867e-03 3.124239e-01 2.415389e-02
1.195455e-02 4.205139e-01 4.731734e-02 1.635924e-01 2.069888e-02 -2.600126e-01 2.842693e-02 1.202003e-01 9.949927e-03 -3.200976e-02 1.132605e-02 3.545972e-01 1.923147e-02
1.516187e-02 5.706041e-01 7.721605e-02 2.155473e-01 2.789888e-02 -3.260755e-01 5.261591e-02 1.372123e-01 1.123721e-02 -6.190953e-02 1.805145e-02 4.209387e-01 3.351719e-02
1.895234e-02 6.326699e-01 7.325949e-02 2.212982e-01 2.467196e-02 -3.424498e-01 3.974024e-02 1.494035e-01 8.130010e-03 -5.507282e-02 1.461118e-02 4.679011e-01 2.211436e-02
7.289360e-03 2.500610e-01 2.689350e-02 1.093039e-01 1.167289e-02 -1.802552e-01 2.643971e-02 1.009144e-01 7.161949e-03 -7.489713e-03 8.969686e-03 2.941734e-01 2.791507e-02
7.580934e-03 2.743210e-01 2.842034e-02 1.218131e-01 1.431224e-02 -1.851895e-01 2.091793e-02 1.049278e-01 8.848076e-03 -1.172389e-02 9.265050e-03 2.970073e-01 2.328097e-02
8.455657e-03 3.095262e-01 3.726834e-02 1.265878e-01 1.370396e-02 -2.067328e-01 3.460403e-02 1.003664e-01 6.253544e-03 -1.626338e-02 1.307703e-02 3.115674e-01 3.147728e-02
9.913529e-03 3.742521e-01 2.390465e-02 1.676679e-01 6.654005e-03 -2.231224e-01 2.674956e-02 1.279720e-01 5.788180e-03 -3.555003e-02 4.155271e-03 3.109172e-01 3.766410e-02
1.195455e-02 4.239578e-01 3.885143e-02 1.657334e-01 1.288621e-02 -2.715676e-01 3.287024e-02 1.206756e-01 4.329692e-03 -3.870313e-02 1.132085e-02 3.862218e-01 3.084573e-02
1.457872e-02 6.052260e-01 8.202609e-02 2.328229e-01 2.720767e-02 -3.396047e-01 6.420537e-02 1.470182e-01 1.018682e-02 -7.480191e-02 2.216055e-02 4.074497e-01 4.853876e-02
1.778604e-02 7.274688e-01 9.004888e-02 2.598742e-01 2.892915e-02 -3.908312e-01 6.017706e-02 1.580655e-01 9.208900e-03 -8.292444e-02 1.994302e-02 4.578652e-01 4.087612e-02
2.157650e-02 9.310442e-01 9.230719e-02 3.119361e-01 3.727960e-02 -4.707414e-01 5.007379e-02 1.813986e-01 1.932624e-02 -1.000465e-01 1.888212e-02 5.651082e-01 2.767434e-02
1.049668e-02 4.009318e-01 1.542343e-02 1.548437e-01 1.902651e-03 -2.845270e-01 1.799832e-02 1.140309e-01 1.404370e-03 -4.040732e-02 1.854995e-03 3.913554e-01 2.179657e-02
1.078825e-02 4.052066e-01 2.608762e-02 1.709113e-01 1.287948e-02 -2.461768e-01 1.880325e-02 1.245128e-01 6.523259e-03 -3.969086e-02 1.000851e-02 3.279181e-01 2.567954e-02
1.166298e-02 4.376613e-01 2.930723e-02 1.863331e-01 1.634836e-02 -2.547886e-01 1.712861e-02 1.300077e-01 9.113170e-03 -4.577170e-02 9.162718e-03 3.408797e-01 1.493373e-02
1.312085e-02 5.185309e-01 5.863559e-02 2.116928e-01 2.701709e-02 -2.762578e-01 2.456192e-02 1.451798e-01 1.206802e-02 -4.367966e-02 1.476407e-02 3.688399e-01 2.074549e-02
1.516187e-02 6.430909e-01 6.901919e-02 2.422949e-01 2.895979e-02 -3.694655e-01 3.335111e-02 1.530405e-01 1.025042e-02 -7.447771e-02 1.583127e-02 4.642197e-01 4.044419e-02
1.778604e-02 8.652504e-01 6.143601e-02 2.997206e-01 3.418717e-02 -4.718554e-01 2.948432e-02 1.711798e-01 1.615184e-02 -9.751285e-02 1.824265e-02 5.385571e-01 1.991786e-02
2.099336e-02 9.013133e-01 8.764804e-02 3.073383e-01 3.383657e-02 -4.591503e-01 3.922380e-02 1.799295e-01 1.193796e-02 -1.022698e-01 1.382229e-02 5.410225e-01 3.495963e-02
2.478382e-02 1.081056e+00 6.566262e-02 3.354203e-01 1.774917e-02 -5.440018e-01 4.392572e-02 1.840052e-01 8.282496e-03 -1.149428e-01 1.004503e-02 6.280999e-01 3.563391e-02
1.428714e-02 5.523089e-01 3.286159e-02 2.067244e-01 1.199712e-02 -3.272819e-01 2.873652e-02 1.353418e-01 3.632267e-03 -5.327741e-02 8.067662e-03 4.407588e-01 2.615277e-02
1.457872e-02 6.297686e-01 4.967298e-02 2.476401e-01 1.570672e-02 -3.432974e-01 3.730132e-02 1.507639e-01 4.542428e-03 -8.127117e-02 1.415655e-02 3.898214e-01 3.193228e-02
1.545344e-02 6.047130e-01 5.007203e-02 2.341310e-01 1.930239e-02 -3.339747e-01 3.539665e-02 1.500683e-01 9.485878e-03 -6.968644e-02 8.593199e-03 4.061350e-01 4.228479e-02
1.691131e-02 8.036525e-01 5.543807e-02 2.948351e-01 2.427142e-02 -4.334193e-01 1.986964e-02 1.751832e-01 9.722721e-03 -9.419616e-02 1.164303e-02 4.691717e-01 1.270380e-02
1.895234e-02 6.876014e-01 7.129182e-02 2.486262e-01 1.825970e-02 -3.684449e-01 5.073120e-02 1.567677e-01 7.815334e-03 -7.634035e-02 1.450198e-02 4.663182e-01 3.713020e-02
2.157650e-02 9.376170e-01 7.056495e-02 3.183685e-01 1.806693e-02 -4.594056e-01 5.759525e-02 1.779032e-01 9.046839e-03 -1.091061e-01 1.612851e-02 5.513837e-01 3.266101e-02
2.478382e-02 9.750528e-01 5.631656e-02 3.124619e-01 2.456759e-02 -4.675927e-01 1.535324e-02 1.876158e-01 8.746765e-03 -9.228902e-02 1.163283e-02 5.915327e-01 2.965619e-02
2.857429e-02 9.661846e-01 5.334740e-02 2.550684e-01 2.004241e-02 -4.995874e-01 3.411384e-02 1.569817e-01 7.401129e-03 -8.434112e-02 1.484808e-02 7.084230e-01 2.434411e-02
2.915744e-04 1.520090e-01 5.857269e-02 7.185908e-02 1.243227e-02 -1.406356e-01 8.079133e-02 8.565613e-02 4.475576e-03 1.420495e-02 1.579771e-02 2.583786e-01 1.119310e-01
5.831488e-04 1.716833e-01 3.109398e-02 8.878029e-02 9.598972e-03 -1.443215e-01 4.425774e-02 9.884934e-02 8.886966e-03 8.233272e-03 7.452790e-03 2.555779e-01 6.224757e-02
1.457872e-03 1.747074e-01 2.794859e-02 9.740567e-02 1.205188e-02 -1.272535e-01 2.802473e-02 1.087847e-01 6.997953e-03 1.371947e-02 1.316649e-02 2.353718e-01 2.750811e-02
2.915744e-03 1.498679e-01 2.189848e-02 8.148262e-02 6.592365e-03 -1.024960e-01 2.554243e-02 9.160074e-02 3.209849e-03 1.586147e-02 1.169199e-02 2.030253e-01 2.736026e-02
4.956765e-03 1.909120e-01 1.980406e-02 9.490075e-02 1.012194e-02 -1.310611e-01 1.667699e-02 9.481141e-02 7.564035e-03 3.747059e-03 3.806238e-03 2.321732e-01 2.214910e-02
7.580934e-03 2.820946e-01 3.241246e-02 1.144716e-01 1.102690e-02 -2.121192e-01 3.028470e-02 9.885509e-02 4.063849e-03 -1.261938e-02 1.186388e-02 3.320306e-01 3.139113e-02
1.078825e-02 3.527668e-01 1.679662e-02 1.504640e-01 8.529014e-03 -2.056048e-01 1.614454e-02 1.163184e-01 5.117558e-03 -1.826425e-02 8.182574e-03 3.263947e-01 2.068923e-02
