# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.112000e+03 0.000000e+00 2.998111e+03 0.000000e+00 2.599692e+02 0.000000e+00 4.256000e+03 0.000000e+00 3.690420e+02 0.000000e+00 3.200000e+01 0.000000e+00
2.790746e-04 8.526928e-02 1.113483e-02 1.115858e-01 1.274108e-02 -7.264564e-02 3.701512e-02 1.549609e-01 1.454689e-02 -6.882366e-04 4.019962e-02 1.166448e+00 4.205815e-01
1.116298e-03 9.870097e-02 1.003065e-02 1.241592e-01 1.292938e-02 -7.670349e-02 2.338477e-02 1.663068e-01 1.650741e-02 -9.257706e-03 2.832823e-02 1.153864e+00 1.891453e-01
2.511671e-03 1.151989e-01 8.178041e-03 1.382473e-01 8.416164e-03 -2.788448e-02 5.123434e-02 1.801879e-01 9.688324e-03 4.979705e-02 6.324395e-02 1.105713e+00 1.240613e-01
4.465193e-03 1.243300e-01 1.198710e-02 1.329724e-01 1.104815e-02 -4.503018e-02 2.803785e-02 1.599268e-01 1.057667e-02 5.245254e-03 2.602949e-02 8.149667e-01 9.811911e-02
6.976864e-03 1.925231e-01 1.954118e-02 1.792826e-01 1.827249e-02 -9.996278e-02 2.254575e-02 1.892613e-01 1.756699e-02 -4.720292e-02 1.951160e-02 9.334361e-01 6.987546e-02
1.004668e-02 2.841124e-01 2.654779e-02 2.310049e-01 2.215154e-02 -1.143433e-01 1.248713e-02 2.195164e-01 1.901513e-02 -5.451330e-02 1.446965e-02 9.790703e-01 5.883846e-02
1.367465e-02 3.266516e-01 2.328813e-02 2.274901e-01 1.441989e-02 -7.638864e-02 2.359434e-02 1.960535e-01 9.149723e-03 -2.216626e-02 1.130237e-02 9.897291e-01 6.259048e-02
2.790746e-04 8.915977e-02 9.183518e-03 1.236908e-01 1.304726e-02 7.925829e-04 1.325715e-02 1.753946e-01 1.977584e-02 3.553400e-02 2.748443e-02 4.102605e-01 1.880745e-01
5.581492e-04 8.751247e-02 6.339830e-03 1.190056e-01 9.023803e-03 -1.260819e-03 1.713871e-02 1.693407e-01 1.288346e-02 7.012182e-02 2.218838e-02 9.012076e-01 2.894871e-01
1.395373e-03 1.248752e-01 1.105399e-02 1.599348e-01 1.420433e-02 -1.113928e-02 5.166740e-02 2.167623e-01 2.031761e-02 8.130307e-02 5.380026e-02 1.205796e+00 3.312704e-01
2.790746e-03 1.267950e-01 1.067994e-02 1.466099e-01 1.167542e-02 -8.111013e-02 2.103605e-02 1.827301e-01 1.238517e-02 -2.208510e-02 3.251381e-02 1.066930e+00 1.067260e-01
4.744268e-03 1.366575e-01 7.204371e-03 1.487710e-01 6.891021e-03 -5.323788e-04 3.817810e-02 1.797192e-01 7.707526e-03 6.478059e-02 4.788675e-02 1.053141e+00 1.270375e-01
7.255939e-03 1.834740e-01 1.182687e-02 1.689960e-01 9.238679e-03 -6.211199e-02 2.236758e-02 1.802118e-01 7.107902e-03 -7.081443e-03 1.837215e-02 9.671729e-01 8.871322e-02
1.032576e-02 2.506985e-01 2.096355e-02 2.005936e-01 2.115306e-02 -6.127990e-02 8.537047e-03 1.911120e-01 2.245696e-02 -1.116177e-02 1.350929e-02 8.813986e-01 6.082466e-02
1.395373e-02 3.852445e-01 7.322491e-02 2.527705e-01 4.884489e-02 -1.620398e-01 5.333403e-02 2.057153e-01 3.233790e-02 -8.368497e-02 2.776872e-02 1.194307e+00 9.709543e-02
1.116298e-03 9.121197e-02 6.283525e-03 1.167148e-01 7.070875e-03 -3.875644e-02 2.615616e-02 1.568853e-01 8.592060e-03 1.104995e-03 3.682498e-02 6.738561e-01 6.164007e-02
1.395373e-03 1.057521e-01 1.518363e-02 1.381577e-01 1.829655e-02 8.313020e-03 1.591367e-02 1.916256e-01 2.143811e-02 9.290009e-02 3.692887e-02 1.014667e+00 3.232793e-01
2.232597e-03 1.119195e-01 1.366878e-02 1.346582e-01 1.560611e-02 -6.221655e-02 2.868821e-02 1.737948e-01 1.802426e-02 -4.788435e-03 3.741065e-02 9.723121e-01 7.877907e-02
3.627970e-03 1.311415e-01 8.904341e-03 1.463010e-01 8.548223e-03 -6.335664e-02 4.173710e-02 1.798744e-01 9.482524e-03 1.030902e-02 3.573660e-02 1.271663e+00 2.565429e-01
5.581492e-03 1.641179e-01 1.802869e-02 1.652579e-01 1.790643e-02 -4.634228e-02 1.973023e-02 1.862854e-01 1.822018e-02 1.427054e-02 2.040125e-02 1.036937e+00 4.523864e-02
8.093163e-03 2.029503e-01 1.685101e-02 1.826371e-01 1.755423e-02 -5.867789e-02 9.520485e-03 1.887268e-01 1.824658e-02 -4.578556e-03 1.233479e-02 1.072975e+00 9.813252e-02
1.116298e-02 2.668373e-01 2.054293e-02 2.034190e-01 1.501246e-02 -9.010573e-02 2.237244e-02 1.872072e-01 1.105208e-02 -3.189300e-02 2.840274e-02 9.307005e-01 3.300947e-02
1.479095e-02 3.639099e-01 3.816720e-02 2.321123e-01 2.986477e-02 -8.884244e-02 2.354688e-02 1.911902e-01 2.493775e-02 -2.097036e-02 1.747914e-02 9.950282e-01 1.054774e-01
2.511671e-03 1.116135e-01 8.350786e-03 1.351923e-01 9.591026e-03 -6.103375e-03 1.739268e-02 1.757380e-01 1.125716e-02 5.654408e-02 1.863451e-02 8.621891e-01 8.730632e-02
2.790746e-03 1.019714e-01 9.174698e-03 1.201527e-01 1.037343e-02 -2.078641e-02 2.730229e-02 1.538045e-01 1.239312e-02 3.835715e-02 4.219441e-02 9.057837e-01 1.754613e-01
3.627970e-03 1.366394e-01 1.008225e-02 1.534233e-01 9.526047e-03 -6.227494e-02 3.754567e-02 1.864707e-01 8.809125e-03 -2.046775e-02 4.136737e-02 8.314095e-01 9.240551e-02
5.023342e-03 1.856968e-01 2.390612e-02 1.908293e-01 2.332154e-02 -1.296579e-01 3.405862e-02 2.149504e-01 2.370180e-02 -7.742358e-02 2.859780e-02 8.924879e-01 8.921552e-02
6.976864e-03 1.665550e-01 9.436256e-03 1.572775e-01 7.476185e-03 -1.049323e-01 3.232240e-02 1.726299e-01 6.777704e-03 -4.945340e-02 3.143278e-02 1.052507e+00 8.885331e-02
9.488536e-03 2.228080e-01 5.283720e-03 1.799110e-01 5.915096e-03 -8.281949e-02 2.107518e-02 1.703747e-01 7.164492e-03 -3.747380e-02 1.803071e-02 9.790565e-01 7.406069e-02
1.255836e-02 2.871103e-01 3.067836e-02 2.061420e-01 1.977976e-02 -1.131191e-01 1.084680e-02 1.853979e-01 1.284625e-02 -4.031190e-02 1.316838e-02 1.101407e+00 1.039074e-01
1.618633e-02 3.707020e-01 6.302270e-02 2.228585e-01 4.473330e-02 -1.377403e-01 3.385355e-02 1.797229e-01 3.221066e-02 -5.953580e-02 2.069730e-02 1.132100e+00 1.187536e-01
4.465193e-03 1.342051e-01 1.218377e-02 1.435982e-01 1.225600e-02 -7.105989e-02 2.865204e-02 1.697003e-01 1.170009e-02 -2.254764e-02 3.071437e-02 9.182834e-01 1.121342e-01
4.744268e-03 1.488686e-01 8.136845e-03 1.584798e-01 8.795188e-03 -4.593749e-02 1.369558e-02 1.863515e-01 1.044421e-02 1.153738e-02 8.124768e-03 9.451464e-01 1.353461e-01
5.581492e-03 1.647151e-01 1.499912e-02 1.683147e-01 1.611387e-02 -3.372644e-02 1.007976e-02 1.896075e-01 1.720069e-02 1.624457e-02 1.133453e-02 8.358611e-01 7.668916e-02
6.976864e-03 1.926393e-01 2.007670e-02 1.791499e-01 1.852826e-02 -9.008082e-02 2.715979e-02 1.870010e-01 1.701273e-02 -3.772525e-02 2.435921e-02 9.882740e-01 1.727834e-01
8.930387e-03 2.100572e-01 9.644478e-03 1.791767e-01 9.806331e-03 -3.647219e-02 4.686036e-02 1.816520e-01 1.184501e-02 1.545595e-02 4.074662e-02 1.017621e+00 4.671850e-02
1.144206e-02 3.074040e-01 1.226841e-02 2.382721e-01 1.003493e-02 -1.378270e-01 2.660234e-02 2.188757e-01 1.066384e-02 -7.558323e-02 2.240318e-02 9.734777e-01 5.203007e-02
1.451188e-02 3.529934e-01 2.187927e-02 2.291910e-01 1.483399e-02 -8.659585e-02 3.037469e-02 1.896444e-01 1.135372e-02 -2.390326e-02 2.082420e-02 9.140129e-01 7.271941e-02
1.813985e-02 4.182870e-01 3.895989e-02 2.315357e-01 1.698673e-02 -3.433790e-02 4.600591e-02 1.809581e-01 8.517739e-03 8.078691e-03 2.489424e-02 1.096932e+00 5.171181e-02
6.976864e-03 2.009169e-01 2.473864e-02 1.907468e-01 2.717287e-02 -5.680681e-02 2.868840e-02 2.035787e-01 3.013471e-02 -7.424086e-03 2.726971e-02 8.987660e-01 7.135650e-02
7.255939e-03 2.026530e-01 1.080916e-02 1.920738e-01 1.045766e-02 -8.064534e-02 1.618523e-02 2.064684e-01 1.065411e-02 -2.032598e-02 1.327511e-02 1.003385e+00 6.429956e-02
8.093163e-03 2.202101e-01 2.436813e-02 1.984678e-01 2.186202e-02 -6.139426e-02 2.702329e-02 2.030902e-01 1.976207e-02 -1.453755e-02 2.864370e-02 7.959000e-01 9.079903e-02
9.488536e-03 2.352939e-01 1.336041e-02 1.926993e-01 1.010112e-02 -1.069166e-01 2.494117e-02 1.872329e-01 8.445776e-03 -5.697931e-02 2.218214e-02 1.016208e+00 1.185627e-01
1.144206e-02 3.139517e-01 3.593254e-02 2.383542e-01 3.091322e-02 -5.444796e-02 1.731448e-02 2.140028e-01 2.684941e-02 5.651302e-03 1.862242e-02 1.008543e+00 4.879661e-02
1.395373e-02 4.214699e-01 2.880501e-02 2.980844e-01 1.827418e-02 -1.684726e-01 4.392972e-02 2.534938e-01 1.205637e-02 -9.375139e-02 3.027189e-02 9.823532e-01 1.028469e-01
1.702355e-02 4.553639e-01 5.069862e-02 2.725535e-01 3.065814e-02 -1.856486e-01 3.262133e-02 2.125274e-01 2.007447e-02 -9.300240e-02 1.599847e-02 9.878691e-01 3.817011e-02
2.065152e-02 5.264459e-01 3.484240e-02 2.799352e-01 2.416880e-02 -1.186376e-01 4.861708e-02 2.143593e-01 2.258158e-02 -3.978159e-02 2.444210e-02 9.135535e-01 5.844085e-02
1.004668e-02 3.563771e-01 3.158400e-02 2.854590e-01 2.710697e-02 -1.473205e-01 4.239915e-02 2.586433e-01 2.307134e-02 -7.765080e-02 3.609525e-02 1.047198e+00 1.015269e-01
1.032576e-02 2.516454e-01 3.818330e-03 2.021234e-01 5.118753e-03 -7.819058e-02 2.938046e-02 1.937314e-01 5.916834e-03 -1.471674e-02 2.432993e-02 1.015704e+00 2.847153e-02
1.116298e-02 3.101023e-01 2.819894e-02 2.430823e-01 2.098756e-02 -1.013298e-01 3.474581e-02 2.247267e-01 1.541516e-02 -3.582058e-02 2.834176e-02 1.068980e+00 9.157445e-02
1.255836e-02 2.780618e-01 1.628115e-02 2.041497e-01 1.145221e-02 -7.462874e-02 3.118987e-02 1.863554e-01 8.559488e-03 -2.076366e-02 2.428827e-02 9.650021e-01 6.559409e-02
1.451188e-02 3.618703e-01 7.532521e-03 2.362218e-01 4.178100e-03 -1.102025e-01 2.540251e-02 1.954343e-01 5.241853e-03 -4.216167e-02 1.630467e-02 9.868513e-01 8.472548e-02
1.702355e-02 3.780758e-01 2.458189e-02 2.265945e-01 1.684869e-02 -8.852997e-02 2.492949e-02 1.851319e-01 1.253276e-02 -2.562280e-02 1.611977e-02 9.426749e-01 4.552816e-02
2.009337e-02 5.339768e-01 4.584869e-02 2.836769e-01 3.094674e-02 -6.827765e-02 2.402395e-02 2.066391e-01 2.020168e-02 -2.276712e-02 7.172704e-03 9.558282e-01 2.713986e-02
2.372134e-02 6.378976e-01 6.130202e-02 2.940245e-01 3.178364e-02 -7.863039e-02 3.422851e-02 2.060311e-01 1.562599e-02 -3.238125e-02 2.016725e-02 9.460407e-01 7.983159e-02
1.367465e-02 3.029194e-01 5.069508e-02 2.062775e-01 3.172655e-02 -7.538471e-02 5.974817e-02 1.793019e-01 1.837203e-02 -5.149578e-03 4.331955e-02 9.642725e-01 5.429674e-02
1.395373e-02 3.839169e-01 2.802998e-02 2.593923e-01 1.821167e-02 -8.117846e-02 4.414584e-02 2.136969e-01 1.271193e-02 -1.992508e-02 3.228342e-02 8.931301e-01 8.177518e-02
1.479095e-02 3.802959e-01 3.534030e-02 2.539743e-01 2.723219e-02 -1.103149e-01 2.344070e-02 2.102059e-01 2.133148e-02 -5.523583e-02 2.408284e-02 1.068412e+00 1.212851e-01
1.618633e-02 4.618697e-01 7.534135e-02 2.909876e-01 4.982759e-02 -7.755348e-02 2.577277e-02 2.307972e-01 3.316065e-02 -2.974203e-02 1.508700e-02 1.049515e+00 8.512783e-02
