# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.600000e+02 0.000000e+00 7.155418e+02 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 3.118974e+03 0.000000e+00 3.040000e+03 0.000000e+00
2.947706e-04 3.527773e-01 7.654729e-02 2.527083e-02 1.322558e-02 -5.428034e-02 1.337099e-02 5.881921e-02 9.389524e-03 5.446125e-02 1.134999e-02 6.940921e-02 1.184587e-02
1.179083e-03 3.832550e-01 1.247272e-01 3.213724e-02 2.113417e-02 -5.243595e-02 8.461271e-03 5.486637e-02 5.907826e-03 4.855667e-02 8.165690e-03 6.421084e-02 6.619854e-03
2.652936e-03 1.241547e+00 3.213750e-01 3.812461e-02 1.162919e-02 -2.285894e-01 6.724776e-02 6.032832e-02 4.842481e-03 5.227412e-02 5.069850e-03 1.126509e-01 1.399518e-02
4.716330e-03 1.892048e+00 5.388787e-01 1.263321e-01 1.258367e-02 -2.874152e-01 1.119649e-01 6.056405e-02 4.084969e-03 2.977676e-02 5.082236e-03 1.050719e-01 2.175104e-02
7.369266e-03 6.611448e-01 1.577976e-01 4.728600e-02 2.089799e-02 -7.960037e-02 2.032352e-02 6.589645e-02 6.812582e-03 5.258668e-02 7.009752e-03 9.817467e-02 8.019536e-03
1.061174e-02 9.786231e-01 2.071442e-01 6.075244e-02 1.584913e-02 -1.672167e-01 3.536710e-02 7.306472e-02 3.984272e-03 4.550752e-02 3.656455e-03 1.169138e-01 8.945927e-03
1.444376e-02 8.919328e-01 1.708471e-01 6.387923e-02 1.541186e-02 -1.255026e-01 3.264816e-02 8.250660e-02 5.568818e-03 4.916701e-02 3.249430e-03 1.184699e-01 1.161350e-02
2.947706e-04 2.991279e-01 4.782494e-02 2.119028e-02 2.131806e-02 -4.597890e-02 2.006499e-02 5.384824e-02 2.500308e-03 5.068635e-02 5.617609e-03 6.376241e-02 1.003940e-02
5.895413e-04 1.769742e+00 5.634477e-01 8.459369e-02 4.351497e-02 -3.175788e-01 8.670149e-02 6.240855e-02 5.886577e-03 4.567055e-02 1.359096e-02 1.230326e-01 1.225573e-02
