# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.600000e+02 0.000000e+00 7.155418e+02 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 3.118974e+03 0.000000e+00 3.040000e+03 0.000000e+00
2.948702e-04 2.360157e-01 6.503158e-02 1.377175e-02 1.940363e-02 -3.932494e-02 1.649819e-02 6.106950e-02 9.574921e-03 6.079350e-02 1.316498e-02 7.376413e-02 1.756412e-02
1.179481e-03 8.535413e-01 2.413109e-01 4.983299e-02 1.965402e-02 -1.460176e-01 4.270102e-02 5.269555e-02 5.183466e-03 4.093367e-02 3.858093e-03 7.822921e-02 6.936941e-03
2.653832e-03 8.177293e-01 1.418616e-01 5.423821e-02 1.268283e-02 -1.241359e-01 3.104547e-02 5.465058e-02 2.516029e-03 4.332495e-02 4.441521e-03 8.042867e-02 5.366590e-03
4.717923e-03 1.278958e+00 3.399018e-01 9.296647e-02 3.416302e-02 -1.886895e-01 4.048761e-02 6.367907e-02 4.969660e-03 4.115089e-02 1.106225e-02 9.901524e-02 2.347360e-03
7.371755e-03 9.826921e-01 1.819125e-01 4.047180e-02 1.191518e-02 -1.816036e-01 3.880694e-02 6.496073e-02 5.962622e-03 5.224190e-02 5.161427e-03 1.197333e-01 7.822302e-03
1.061533e-02 8.829271e-01 1.497720e-01 9.292530e-02 1.173796e-02 -1.198461e-01 2.780434e-02 6.523296e-02 5.180751e-03 3.088912e-02 4.153618e-03 9.114747e-02 9.414036e-03
1.444864e-02 9.776286e-01 1.377380e-01 7.693365e-02 3.232193e-02 -1.485976e-01 1.591854e-02 7.782518e-02 1.724567e-02 4.518452e-02 7.129873e-03 1.271259e-01 6.886831e-03
2.948702e-04 2.847597e-01 1.110545e-01 2.031823e-02 5.521543e-03 -4.432479e-02 2.274870e-02 4.383805e-02 4.002476e-03 3.998535e-02 4.009623e-03 5.187443e-02 1.996599e-03
5.897404e-04 2.095713e-01 8.313181e-02 2.098279e-02 4.272725e-03 -2.645166e-02 1.958155e-02 5.177191e-02 7.197655e-03 4.807901e-02 6.031610e-03 5.715164e-02 6.488782e-03
1.474351e-03 1.147974e+00 3.865652e-01 1.097631e-01 5.681378e-02 -1.560304e-01 4.938408e-02 7.187414e-02 4.766717e-03 4.705363e-02 9.613072e-03 8.851495e-02 1.251431e-02
2.948702e-03 8.492754e-01 3.658997e-01 5.872374e-02 2.503291e-02 -1.330752e-01 6.887438e-02 6.055044e-02 5.866381e-03 4.781140e-02 6.589139e-03 8.841150e-02 1.630243e-02
5.012793e-03 1.258042e+00 3.655377e-01 1.184351e-01 2.946466e-02 -1.691164e-01 6.201629e-02 7.082397e-02 6.465703e-03 4.001307e-02 4.540619e-03 9.541859e-02 1.295623e-02
7.666625e-03 9.469480e-01 1.828021e-01 5.418458e-02 1.857330e-02 -1.632524e-01 4.759642e-02 6.391135e-02 4.123964e-03 4.370748e-02 4.913332e-03 1.018946e-01 9.680934e-03
1.091020e-02 7.599250e-01 1.492384e-01 3.719575e-02 1.081121e-02 -1.218541e-01 2.489660e-02 6.963806e-02 3.727247e-03 4.933055e-02 4.629056e-03 1.131073e-01 1.320577e-02
1.474351e-02 8.953391e-01 1.583723e-01 6.178264e-02 2.071439e-02 -1.616756e-01 1.939191e-02 7.108074e-02 5.673906e-03 4.218935e-02 3.868129e-03 1.391507e-01 3.684271e-03
