# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.600000e+02 0.000000e+00 7.155418e+02 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 3.118974e+03 0.000000e+00 3.040000e+03 0.000000e+00
2.950425e-04 5.111214e-01 8.303033e-02 9.433783e-03 2.078455e-02 -1.069769e-01 3.135637e-02 5.574955e-02 7.048975e-03 5.655671e-02 8.458319e-03 8.509083e-02 1.267878e-02
1.180170e-03 6.594359e-01 6.030468e-02 1.939799e-02 1.799734e-02 -1.340086e-01 2.089457e-02 6.026960e-02 7.454762e-03 5.779218e-02 9.924056e-03 9.482532e-02 1.591506e-02
2.655383e-03 1.144710e+00 2.874682e-01 5.030976e-02 3.937906e-02 -2.124981e-01 5.033750e-02 5.874488e-02 4.117447e-03 4.705857e-02 7.174181e-03 1.044876e-01 1.058344e-02
4.720680e-03 1.223871e+00 1.299754e-01 8.909373e-02 2.052235e-02 -1.852347e-01 3.124984e-02 6.092116e-02 4.966551e-03 3.801660e-02 6.591334e-03 9.294309e-02 1.175096e-02
7.376063e-03 7.524657e-01 1.802401e-01 4.813898e-02 1.145413e-02 -1.243992e-01 3.809795e-02 5.997807e-02 5.284339e-03 4.488956e-02 6.290376e-03 9.804275e-02 1.511343e-02
1.062153e-02 1.001156e+00 1.864430e-01 4.570506e-02 1.806794e-02 -1.827712e-01 5.580675e-02 7.252115e-02 5.351892e-03 4.990570e-02 9.975916e-03 1.294110e-01 1.560127e-02
1.445708e-02 6.780618e-01 7.121518e-02 4.607398e-02 1.492413e-02 -1.001024e-01 9.614907e-03 6.816579e-02 7.377935e-03 5.019262e-02 5.887005e-03 1.294312e-01 8.919924e-03
2.950425e-04 1.144910e+00 3.403965e-01 3.241794e-03 4.307547e-02 -2.584858e-01 6.962209e-02 5.368896e-02 3.961008e-03 5.451597e-02 7.003217e-03 1.164125e-01 1.771967e-02
5.900850e-04 2.988748e+00 9.638617e-01 8.759744e-02 5.558920e-02 -5.919234e-01 1.771259e-01 5.852947e-02 6.919332e-03 4.076997e-02 7.266721e-03 1.794022e-01 3.844787e-02
1.475213e-03 1.204359e+00 2.294694e-01 8.750032e-02 3.436654e-02 -1.752766e-01 3.173761e-02 6.377636e-02 2.899055e-03 4.400268e-02 6.369291e-03 8.671706e-02 8.141962e-03
2.950425e-03 1.375686e+00 2.233829e-01 1.084755e-01 2.634860e-02 -2.053457e-01 4.168431e-02 6.709435e-02 7.303764e-03 4.406295e-02 7.991644e-03 1.032834e-01 1.824543e-02
5.015723e-03 1.000200e+00 5.121443e-02 6.419688e-02 1.982251e-02 -1.526448e-01 2.769085e-02 5.945675e-02 6.746609e-03 4.402494e-02 8.209014e-03 9.685452e-02 1.785335e-02
7.671105e-03 1.032814e+00 8.727111e-02 4.477485e-02 2.441050e-02 -1.786764e-01 9.353067e-03 5.903150e-02 3.203276e-03 4.180408e-02 1.036067e-02 1.053665e-01 1.502669e-02
