# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.600000e+02 0.000000e+00 7.155418e+02 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 3.118974e+03 0.000000e+00 3.040000e+03 0.000000e+00
2.949428e-04 6.525986e-01 1.932992e-01 -6.043475e-03 2.208971e-02 -1.589162e-01 6.355463e-02 5.722745e-02 4.397447e-03 6.078343e-02 9.660151e-03 1.012273e-01 2.464218e-02
1.179771e-03 6.963071e-01 6.170386e-02 6.912917e-02 2.103654e-02 -8.492186e-02 2.847572e-02 6.788978e-02 5.882643e-03 5.333752e-02 2.665027e-03 7.741700e-02 6.338657e-03
2.654485e-03 1.157611e+00 2.608739e-01 5.198231e-02 1.842260e-02 -2.050464e-01 6.425766e-02 6.073738e-02 8.415063e-03 4.600453e-02 1.014144e-02 9.646252e-02 1.329465e-02
4.719084e-03 8.376326e-01 1.254881e-01 7.337773e-02 2.307821e-02 -1.281583e-01 4.001651e-02 6.073755e-02 6.732289e-03 3.869829e-02 5.882426e-03 8.443422e-02 9.107511e-03
7.373569e-03 6.013239e-01 8.256411e-02 3.481712e-02 1.036842e-02 -1.058282e-01 2.187070e-02 5.775801e-02 3.698437e-03 4.509078e-02 2.616021e-03 9.013386e-02 5.228856e-03
1.061794e-02 8.548752e-01 1.247382e-01 4.705739e-02 1.802402e-02 -1.317094e-01 4.510983e-02 5.870166e-02 6.420299e-03 4.078676e-02 9.047579e-03 1.080997e-01 1.235415e-02
1.445220e-02 9.248069e-01 9.207251e-02 2.845468e-02 2.904194e-02 -1.759589e-01 4.173757e-02 6.898772e-02 7.559957e-03 4.245831e-02 6.006241e-03 1.267169e-01 1.709484e-02
2.949428e-04 2.128857e-01 6.755536e-02 2.897956e-02 1.460039e-02 -1.797681e-02 9.386843e-03 6.379816e-02 6.777634e-03 5.888435e-02 9.544478e-03 6.547054e-02 1.016294e-02
5.898855e-04 1.085667e+00 1.698688e-01 4.831846e-02 4.111017e-02 -2.000847e-01 5.128955e-02 5.885763e-02 7.253428e-03 5.076636e-02 9.623884e-03 1.015996e-01 1.728955e-02
1.474714e-03 1.069316e+00 3.315743e-01 8.038368e-02 1.965190e-02 -1.589363e-01 5.880358e-02 6.444898e-02 7.378400e-03 4.801947e-02 4.522468e-03 9.115075e-02 1.573946e-02
2.949428e-03 1.165281e+00 2.766402e-01 5.174662e-02 2.081186e-02 -2.016546e-01 5.874290e-02 5.850148e-02 5.705081e-03 4.738237e-02 4.064614e-03 1.018144e-01 1.291654e-02
5.014027e-03 7.814931e-01 2.531460e-01 5.934108e-03 8.615698e-03 -1.694483e-01 5.800884e-02 5.456936e-02 4.983994e-03 4.615757e-02 6.054916e-03 9.532790e-02 8.817063e-03
