# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.472000e+03 0.000000e+00 2.407030e+03 0.000000e+00 1.208397e+03 0.000000e+00 3.936000e+03 0.000000e+00 1.975984e+03 0.000000e+00 9.920000e+02 0.000000e+00
2.896992e-04 1.328353e-01 2.324616e-02 9.437536e-02 1.653684e-02 -1.342329e-01 3.158416e-02 1.162865e-01 9.285011e-03 3.739376e-03 3.658297e-02 3.390528e-01 3.886123e-02
1.158797e-03 1.133205e-01 2.431898e-02 8.104253e-02 6.674312e-03 -1.031237e-01 4.572200e-02 1.012868e-01 7.622509e-03 1.098737e-02 2.703218e-02 2.724138e-01 5.894199e-02
2.607293e-03 1.581221e-01 3.807764e-02 8.715963e-02 2.424661e-02 -1.745039e-01 4.386573e-02 9.808131e-02 1.618473e-02 3.074032e-03 1.967559e-02 4.296197e-01 7.771002e-02
4.635187e-03 2.256865e-01 4.225041e-02 1.285604e-01 1.428731e-02 -2.107563e-01 6.153973e-02 1.176275e-01 6.726065e-03 -3.874846e-02 2.442811e-02 4.162918e-01 6.925045e-02
7.242479e-03 3.056935e-01 6.912834e-02 1.589800e-01 3.657410e-02 -2.548915e-01 5.978065e-02 1.292047e-01 1.999221e-02 -5.589136e-02 3.279992e-02 4.387010e-01 4.978668e-02
1.042917e-02 4.188260e-01 8.820348e-02 2.274820e-01 4.796635e-02 -3.088820e-01 6.912899e-02 1.755887e-01 2.789823e-02 -8.078362e-02 4.142452e-02 5.572109e-01 6.603694e-02
1.419526e-02 4.495434e-01 9.704504e-02 2.015404e-01 3.993463e-02 -3.072271e-01 7.542215e-02 1.452451e-01 2.077929e-02 -7.072289e-02 3.192322e-02 5.525491e-01 7.565677e-02
2.896992e-04 7.521021e-02 2.077733e-02 7.889516e-02 1.703586e-02 -2.283662e-02 2.472328e-02 1.079601e-01 1.651315e-02 2.506458e-02 1.603308e-02 1.060247e-01 3.208339e-02
5.793984e-04 1.274656e-01 3.293641e-02 8.811327e-02 1.347245e-02 -1.309500e-01 5.757543e-02 1.052775e-01 7.320250e-03 -1.832804e-03 2.111696e-02 3.202198e-01 1.064633e-01
1.448496e-03 2.765201e-01 6.879001e-02 1.269772e-01 2.660906e-02 -4.039481e-01 1.648406e-01 1.275154e-01 2.189652e-02 -4.486986e-02 3.297193e-02 8.943007e-01 3.694245e-01
2.896992e-03 2.155449e-01 1.878911e-02 9.504830e-02 1.897601e-02 -3.012617e-01 2.636501e-02 1.118813e-01 1.195728e-02 1.088105e-02 2.887190e-02 7.551181e-01 8.469955e-02
4.924886e-03 3.327236e-01 6.985822e-02 1.947916e-01 3.867368e-02 -3.204204e-01 1.109384e-01 1.681689e-01 3.134592e-02 -8.529860e-02 5.280409e-02 5.862676e-01 1.562252e-01
7.532179e-03 2.514069e-01 3.807426e-02 1.559225e-01 2.608225e-02 -1.512083e-01 5.442344e-02 1.469482e-01 2.651791e-02 -4.039226e-03 4.576567e-02 3.665583e-01 2.932769e-02
1.071887e-02 4.017881e-01 5.746773e-02 1.861078e-01 2.400854e-02 -3.710498e-01 8.168326e-02 1.372389e-01 1.185654e-02 -9.015567e-02 3.168462e-02 6.485563e-01 1.202780e-01
1.448496e-02 5.321073e-01 6.040517e-02 2.409882e-01 2.758607e-02 -4.006440e-01 5.249784e-02 1.725032e-01 1.918780e-02 -1.015553e-01 1.342410e-02 6.434925e-01 7.777479e-02
1.158797e-03 9.712789e-02 1.711797e-02 8.000865e-02 1.256086e-02 -7.088530e-02 1.760585e-02 1.050015e-01 9.064346e-03 1.724525e-02 1.468238e-02 2.139120e-01 2.505521e-02
1.448496e-03 9.575548e-02 1.576827e-02 8.168882e-02 1.533845e-02 -5.955290e-02 2.349390e-02 1.014959e-01 1.482042e-02 1.032353e-02 1.971514e-02 1.721364e-01 3.874506e-02
2.317593e-03 1.835841e-01 4.014650e-02 1.106121e-01 2.245378e-02 -1.988976e-01 5.821377e-02 1.016796e-01 1.369531e-02 -5.439087e-02 2.881082e-02 3.656059e-01 8.995206e-02
