# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.600000e+03 0.000000e+00 2.529822e+03 0.000000e+00 1.131371e+03 0.000000e+00 4.000000e+03 0.000000e+00 1.788854e+03 0.000000e+00 8.000000e+02 0.000000e+00
2.887667e-04 1.968174e-01 5.456838e-02 7.429225e-02 1.293741e-02 -3.881567e-01 1.364202e-01 9.942213e-02 9.200140e-03 1.453805e-02 3.202670e-02 1.133398e+00 3.531235e-01
1.155067e-03 1.208975e-01 1.426277e-02 9.111083e-02 9.337512e-03 -1.250668e-01 2.234689e-02 1.169968e-01 1.028756e-02 1.349882e-02 1.176074e-02 3.875061e-01 6.915143e-02
2.598900e-03 1.459128e-01 8.440523e-03 9.823923e-02 8.563907e-03 -1.578162e-01 3.189388e-02 1.203336e-01 9.010988e-03 1.335500e-02 1.408363e-02 4.780412e-01 8.401832e-02
4.620267e-03 1.643924e-01 1.027700e-02 9.951562e-02 9.010247e-03 -1.737265e-01 1.105050e-02 1.130751e-01 6.289209e-03 1.071470e-02 9.951471e-03 5.207481e-01 3.878772e-02
7.219167e-03 2.884607e-01 3.932353e-02 1.728133e-01 2.414681e-02 -2.450829e-01 3.331233e-02 1.491219e-01 1.538648e-02 -5.776614e-02 2.553360e-02 5.301472e-01 2.657788e-02
1.039560e-02 3.503736e-01 4.066645e-02 1.894685e-01 1.870521e-02 -2.948468e-01 5.091407e-02 1.502995e-01 9.321297e-03 -8.034927e-02 2.559054e-02 5.947005e-01 5.494679e-02
1.414957e-02 4.314784e-01 4.397771e-02 2.017530e-01 2.339470e-02 -3.182173e-01 4.196774e-02 1.496930e-01 1.451844e-02 -6.368556e-02 1.625351e-02 6.948413e-01 4.480368e-02
2.887667e-04 1.285266e-01 1.710584e-02 7.916647e-02 5.411620e-03 -1.825355e-01 3.968665e-02 1.130778e-01 7.675224e-03 3.307583e-02 1.756447e-02 5.933523e-01 1.317634e-01
5.775333e-04 1.543247e-01 4.754186e-02 1.047924e-01 1.760696e-02 -1.942757e-01 9.665818e-02 1.272839e-01 8.141792e-03 -5.674162e-03 3.771346e-02 5.380220e-01 1.891844e-01
1.443833e-03 1.514739e-01 1.687273e-02 1.061922e-01 1.312429e-02 -1.677577e-01 2.775592e-02 1.304972e-01 1.473304e-02 9.231891e-03 7.092251e-03 4.970272e-01 7.614463e-02
2.887667e-03 1.326465e-01 9.970330e-03 9.395338e-02 3.329422e-03 -1.288963e-01 2.643370e-02 1.123958e-01 5.708315e-03 8.201988e-03 8.671578e-03 3.917170e-01 5.160441e-02
4.909033e-03 2.442088e-01 3.098719e-02 1.479901e-01 1.617919e-02 -2.586483e-01 4.502139e-02 1.415190e-01 8.235325e-03 -4.885086e-02 2.597921e-02 5.920227e-01 7.619716e-02
7.507933e-03 2.384345e-01 2.688671e-02 1.363555e-01 1.485499e-02 -2.160635e-01 3.038722e-02 1.287831e-01 8.209419e-03 -2.084155e-02 2.128648e-02 5.449882e-01 5.457818e-02
1.068437e-02 3.455979e-01 2.583261e-02 1.754562e-01 1.565440e-02 -2.902317e-01 1.777082e-02 1.354812e-01 8.655838e-03 -6.590513e-02 1.257870e-02 6.113861e-01 1.779084e-02
1.443833e-02 5.185921e-01 8.309869e-02 2.405068e-01 3.164424e-02 -3.792400e-01 8.579769e-02 1.650076e-01 1.085913e-02 -9.921217e-02 3.519107e-02 7.204348e-01 7.933880e-02
1.155067e-03 1.367653e-01 1.596605e-02 1.014163e-01 9.237559e-03 -1.439079e-01 3.253157e-02 1.278706e-01 6.283276e-03 1.205256e-02 1.470626e-02 4.368024e-01 7.757209e-02
1.443833e-03 1.134005e-01 1.021810e-02 9.039496e-02 4.875455e-03 -1.049046e-01 1.773349e-02 1.183165e-01 3.590080e-03 2.018924e-02 1.090456e-02 3.541375e-01 3.444157e-02
2.310133e-03 1.491121e-01 1.810414e-02 9.930382e-02 9.721617e-03 -1.710342e-01 3.021334e-02 1.208963e-01 6.499853e-03 1.133779e-02 2.187905e-02 5.171527e-01 6.825414e-02
3.753967e-03 1.763901e-01 1.661399e-02 1.107148e-01 9.694858e-03 -1.911714e-01 2.628488e-02 1.263910e-01 8.288836e-03 7.508921e-03 1.108312e-02 5.607167e-01 6.203791e-02
5.775333e-03 2.053508e-01 2.465112e-02 1.298403e-01 1.393701e-02 -1.826711e-01 3.091043e-02 1.284081e-01 1.048526e-02 -2.263209e-02 1.491407e-02 4.553743e-01 4.424738e-02
