# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 6.400000e+01 0.000000e+00 4.548055e+02 2.842171e-14 4.457084e+02 2.842171e-14 3.232000e+03 0.000000e+00 3.167353e+03 0.000000e+00 3.104000e+03 0.000000e+00
2.930911e-04 2.022085e+00 2.548759e-01 1.275839e-01 4.118825e-02 -4.483486e-01 6.444879e-02 6.295119e-02 6.725844e-03 2.860562e-02 8.221876e-03 1.595153e-01 2.109816e-02
1.172365e-03 4.010983e-01 8.588652e-02 3.040655e-02 2.216805e-02 -7.819947e-02 2.272237e-02 5.657570e-02 7.405851e-03 4.776382e-02 8.905290e-03 7.205456e-02 1.370583e-02
2.637820e-03 6.025646e-01 2.000076e-01 5.616138e-02 1.744655e-02 -1.065967e-01 4.509438e-02 5.502541e-02 9.586377e-03 4.018638e-02 6.285547e-03 7.772104e-02 1.521455e-02
4.689458e-03 9.389186e-01 3.371937e-01 8.091875e-02 5.069863e-02 -1.438260e-01 3.184810e-02 6.322631e-02 5.050563e-03 4.065530e-02 7.133333e-03 9.080453e-02 3.997757e-03
7.327278e-03 6.557610e-01 1.281935e-01 6.338467e-02 1.613631e-02 -8.970158e-02 2.405258e-02 6.706101e-02 3.917884e-03 4.300472e-02 6.284175e-03 8.188244e-02 7.017604e-03
1.055128e-02 1.370568e+00 4.912170e-01 1.339429e-01 3.905275e-02 -1.974959e-01 8.302788e-02 7.161401e-02 7.273891e-03 3.191130e-02 1.089192e-02 1.182888e-01 1.856465e-02
1.436147e-02 1.012393e+00 7.450900e-02 1.025862e-01 3.178401e-02 -1.099266e-01 3.305074e-02 9.066087e-02 6.455439e-03 3.956599e-02 1.043689e-02 1.096752e-01 1.557424e-02
2.930911e-04 1.191644e-01 5.116731e-02 3.727061e-03 6.491102e-03 -3.138011e-02 2.080808e-02 7.125577e-02 6.714428e-03 7.201111e-02 8.060745e-03 8.421242e-02 1.208612e-02
5.861823e-04 1.836014e-01 4.400040e-02 1.695634e-02 1.474133e-02 -3.448543e-02 1.657829e-02 8.063746e-02 5.998204e-03 7.889722e-02 1.001744e-02 9.386709e-02 1.337853e-02
1.465456e-03 5.931142e-01 2.244450e-01 5.835378e-02 2.464948e-02 -1.050825e-01 4.693654e-02 5.655065e-02 4.619043e-03 4.106921e-02 7.283022e-03 7.620394e-02 9.917922e-03
2.930911e-03 5.094146e-01 1.873878e-01 1.591449e-02 1.420173e-02 -1.284041e-01 7.029992e-02 4.916306e-02 5.436833e-03 4.433266e-02 8.311070e-03 9.135014e-02 3.022220e-02
4.982549e-03 6.925259e-01 2.598510e-01 5.353341e-02 8.216965e-03 -1.201038e-01 6.695725e-02 6.318290e-02 5.714791e-03 4.742753e-02 7.154612e-03 9.255345e-02 1.254269e-02
7.620369e-03 1.160534e+00 4.184008e-01 8.564421e-02 3.941243e-02 -2.055282e-01 6.450556e-02 7.044281e-02 3.777992e-03 4.149632e-02 9.410346e-03 1.175466e-01 1.732903e-02
1.084437e-02 5.147768e-01 8.998886e-02 3.834141e-02 2.340371e-02 -7.573361e-02 2.105931e-02 6.555248e-02 9.557674e-03 4.050872e-02 6.306002e-03 9.825343e-02 1.165712e-02
1.465456e-02 1.579891e+00 3.491042e-01 1.659897e-01 5.147321e-02 -1.903751e-01 5.612725e-02 9.427066e-02 1.295684e-02 3.193744e-02 9.121636e-03 1.227786e-01 1.232698e-02
1.172365e-03 1.849871e+00 4.011275e-01 1.122758e-01 4.698867e-02 -4.008593e-01 8.187394e-02 5.987172e-02 7.373121e-03 2.830837e-02 8.686987e-03 1.430744e-01 1.818712e-02
