# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 6.400000e+01 0.000000e+00 4.548055e+02 2.842171e-14 4.457084e+02 2.842171e-14 3.232000e+03 0.000000e+00 3.167353e+03 0.000000e+00 3.104000e+03 0.000000e+00
2.930368e-04 1.846685e+00 5.272015e-01 1.572642e-01 6.186404e-02 -3.635648e-01 9.576037e-02 6.351227e-02 1.022235e-02 2.023447e-02 8.663011e-03 1.249269e-01 2.448779e-02
1.172147e-03 1.547969e+00 2.999735e-01 1.228552e-01 3.610105e-02 -3.132079e-01 5.773307e-02 5.458607e-02 5.079283e-03 2.073686e-02 8.686330e-03 1.137872e-01 1.671273e-02
2.637332e-03 6.396231e-01 2.211148e-01 4.073951e-02 1.997934e-02 -1.325279e-01 4.290740e-02 5.980591e-02 5.505289e-03 4.696472e-02 4.962171e-03 8.991886e-02 1.420768e-02
4.688589e-03 1.093377e+00 1.917507e-01 7.178824e-02 1.958581e-02 -2.114441e-01 3.623604e-02 6.879358e-02 3.122721e-03 5.171127e-02 8.466196e-03 1.256777e-01 7.120432e-03
7.325921e-03 8.521178e-01 1.680606e-01 1.214242e-01 9.311759e-03 -8.636037e-02 3.589309e-02 7.268425e-02 7.881172e-03 4.150539e-02 7.633038e-03 8.727855e-02 6.640306e-03
1.054933e-02 1.041004e+00 2.827304e-01 9.643786e-02 2.129250e-02 -1.311770e-01 5.937986e-02 6.940977e-02 5.238217e-03 3.137606e-02 5.493414e-03 9.446446e-02 1.740919e-02
1.435881e-02 1.494002e+00 2.146881e-01 1.177591e-01 1.137515e-02 -2.086504e-01 5.270677e-02 7.875127e-02 6.724405e-03 3.547838e-02 5.734372e-03 1.282322e-01 1.623321e-02
2.930368e-04 1.456739e+00 2.477905e-01 6.434661e-02 2.874498e-02 -3.531113e-01 6.181363e-02 5.745895e-02 5.534167e-03 3.955817e-02 1.351132e-02 1.424472e-01 1.936468e-02
5.860737e-04 2.036559e-01 2.246849e-02 2.615520e-02 1.159023e-02 -3.036155e-02 1.036250e-02 5.268204e-02 8.174767e-03 4.718055e-02 5.633881e-03 5.966100e-02 5.608243e-03
1.465184e-03 5.099173e-01 1.056619e-01 2.601211e-02 1.162741e-02 -1.134389e-01 3.437732e-02 5.441392e-02 5.479608e-03 4.781198e-02 8.743274e-03 8.403561e-02 1.643024e-02
2.930368e-03 1.220696e+00 2.402753e-01 1.368711e-01 2.957040e-02 -1.962440e-01 4.641436e-02 7.291033e-02 6.709214e-03 3.605655e-02 5.902842e-03 1.002946e-01 9.254743e-03
4.981626e-03 4.876255e-01 8.132291e-02 4.891953e-02 8.787021e-03 -6.619840e-02 2.256818e-02 5.677227e-02 2.681362e-03 4.080010e-02 2.876135e-03 6.737342e-02 7.285569e-03
7.618958e-03 2.023705e+00 8.618940e-01 1.773448e-01 8.791464e-02 -3.214738e-01 1.190068e-01 7.190275e-02 9.329439e-03 2.437400e-02 1.178935e-02 1.295715e-01 2.101918e-02
1.084236e-02 9.318899e-01 2.137232e-01 5.638422e-02 1.258073e-02 -1.478076e-01 4.260076e-02 6.484494e-02 8.094237e-03 4.287131e-02 1.401474e-02 1.135554e-01 9.325722e-03
1.465184e-02 9.122103e-01 9.851534e-02 8.109047e-02 2.233724e-02 -1.082969e-01 2.414199e-02 7.890476e-02 9.058377e-03 4.140880e-02 5.785466e-03 1.092492e-01 7.046690e-03
1.172147e-03 4.665704e-01 1.751204e-01 7.287292e-02 3.417044e-02 -5.363105e-02 1.533647e-02 6.482689e-02 6.318028e-03 4.577402e-02 6.393057e-03 6.562521e-02 7.440988e-03
1.465184e-03 3.890734e-01 1.704698e-01 3.245270e-02 1.122681e-02 -7.732840e-02 3.783369e-02 5.091966e-02 5.612926e-03 4.048125e-02 7.104204e-03 6.587668e-02 8.202898e-03
2.344295e-03 1.005434e+00 1.970134e-01 9.397247e-02 2.300843e-02 -1.742898e-01 4.359597e-02 7.103813e-02 4.223862e-03 4.388401e-02 6.136458e-03 9.675663e-02 1.306300e-02
3.809479e-03 1.113690e+00 2.264022e-01 8.193698e-02 2.872598e-02 -2.123498e-01 5.553720e-02 6.043563e-02 6.428555e-03 3.524746e-02 4.578870e-03 1.015258e-01 1.890940e-02
5.860737e-03 1.073087e+00 2.268700e-01 1.144862e-01 3.425601e-02 -1.571894e-01 2.694328e-02 6.905100e-02 3.737599e-03 3.399548e-02 5.010925e-03 8.940119e-02 8.554466e-03
8.498068e-03 7.528840e-01 2.641896e-01 8.464966e-02 3.160451e-02 -1.003355e-01 3.380274e-02 7.000323e-02 8.068425e-03 3.665956e-02 5.131881e-03 8.832905e-02 1.067510e-02
1.172147e-02 1.203654e+00 2.162369e-01 1.088180e-01 3.950405e-02 -1.408822e-01 3.693801e-02 7.608884e-02 7.772355e-03 4.526558e-02 7.528012e-03 1.185807e-01 1.760762e-02
1.553095e-02 9.328380e-01 8.262620e-02 6.543290e-02 1.779973e-02 -1.296881e-01 1.814639e-02 8.145489e-02 4.971332e-03 5.244561e-02 7.128102e-03 1.285158e-01 8.192502e-03
2.637332e-03 3.985561e-01 7.414546e-02 2.782711e-02 2.365635e-02 -7.250241e-02 2.805481e-02 5.795512e-02 1.189710e-02 4.994767e-02 5.965330e-03 7.716416e-02 6.871298e-03
2.930368e-03 1.029680e+00 5.744533e-01 9.094229e-02 4.742259e-02 -1.811151e-01 1.051239e-01 6.534554e-02 1.035193e-02 4.120163e-02 1.273943e-02 9.968946e-02 1.934724e-02
3.809479e-03 1.317448e+00 3.070773e-01 1.299427e-01 5.099492e-02 -2.081674e-01 3.570743e-02 7.420658e-02 9.771761e-03 4.283226e-02 7.205143e-03 1.113305e-01 5.929565e-03
5.274663e-03 6.013315e-01 2.598514e-01 4.250921e-02 1.538941e-02 -1.045862e-01 5.719668e-02 6.383633e-02 1.155741e-02 5.184710e-02 8.286276e-03 9.553554e-02 1.396208e-02
7.325921e-03 5.813451e-01 1.080040e-01 5.998683e-02 1.971256e-02 -7.954004e-02 2.267729e-02 6.397718e-02 6.622443e-03 4.293468e-02 7.076786e-03 8.174315e-02 1.010268e-02
9.963253e-03 1.075479e+00 3.413812e-01 6.394990e-02 1.048206e-02 -1.607584e-01 6.118775e-02 5.145860e-02 5.276089e-03 2.673608e-02 3.145911e-03 9.295236e-02 1.518539e-02
1.318666e-02 1.186901e+00 2.528154e-01 1.062984e-01 2.925761e-02 -1.485325e-01 5.143153e-02 8.533461e-02 7.969719e-03 3.873542e-02 7.315757e-03 1.098118e-01 1.227179e-02
1.699614e-02 8.985285e-01 9.417244e-02 5.824306e-02 2.355533e-02 -1.307932e-01 2.053422e-02 7.812905e-02 7.766439e-03 4.653206e-02 6.588786e-03 1.288777e-01 1.043733e-02
4.688589e-03 5.552148e-01 1.517891e-01 4.044213e-02 1.020666e-02 -1.017563e-01 3.064348e-02 5.427314e-02 2.978830e-03 4.039417e-02 5.402270e-03 7.757569e-02 3.482502e-03
4.981626e-03 7.654049e-01 3.042349e-01 4.794961e-02 2.505768e-02 -1.430740e-01 5.616504e-02 6.331785e-02 4.055359e-03 5.074064e-02 3.848433e-03 1.029572e-01 1.265809e-02
5.860737e-03 8.963979e-01 2.692528e-01 6.167802e-02 2.461107e-02 -1.863088e-01 7.025433e-02 6.374854e-02 8.244955e-03 4.262613e-02 4.587779e-03 1.134533e-01 1.517075e-02
7.325921e-03 1.445978e+00 3.176138e-01 1.162673e-01 3.590644e-02 -2.240395e-01 5.154520e-02 6.261825e-02 5.667021e-03 2.875394e-02 5.788729e-03 1.066239e-01 1.251738e-02
9.377179e-03 5.291319e-01 1.202595e-01 5.158963e-02 1.981720e-02 -7.004683e-02 1.861030e-02 6.684095e-02 6.450616e-03 4.682116e-02 4.042677e-03 9.635910e-02 8.796501e-03
1.201451e-02 5.468413e-01 1.673503e-01 5.028505e-02 1.596956e-02 -7.967425e-02 2.366822e-02 6.788629e-02 4.268617e-03 4.626916e-02 4.502432e-03 1.048037e-01 1.041970e-02
1.523792e-02 1.002039e+00 1.091767e-01 8.612382e-02 1.567753e-02 -1.000314e-01 3.438808e-02 8.801049e-02 3.061082e-03 4.318918e-02 5.660571e-03 1.205941e-01 1.031153e-02
1.904739e-02 9.043956e-01 2.306678e-01 6.932955e-02 1.697017e-02 -1.180920e-01 4.783974e-02 7.301181e-02 5.478164e-03 3.378052e-02 2.612078e-03 1.314309e-01 1.500718e-02
7.325921e-03 7.751241e-01 1.313671e-01 8.206389e-02 2.822734e-02 -9.466131e-02 1.653488e-02 6.971826e-02 6.912118e-03 4.312644e-02 4.629087e-03 8.898509e-02 4.835185e-03
7.618958e-03 8.262408e-01 2.169606e-01 5.163278e-02 2.205201e-02 -1.384975e-01 3.301845e-02 5.123043e-02 4.827911e-03 3.002385e-02 7.556127e-03 9.012144e-02 6.963742e-03
8.498068e-03 8.599445e-01 1.580905e-01 6.363998e-02 2.554166e-02 -1.219189e-01 2.740254e-02 6.066463e-02 4.998841e-03 4.021224e-02 5.855485e-03 9.342249e-02 1.162907e-02
9.963253e-03 8.977504e-01 1.973596e-01 8.851747e-02 6.085470e-03 -9.364642e-02 4.137517e-02 7.037349e-02 2.418046e-03 4.452495e-02 3.997600e-03 9.423205e-02 1.055421e-02
1.201451e-02 6.735608e-01 1.580410e-01 7.106210e-02 1.487086e-02 -7.198530e-02 3.144497e-02 7.575367e-02 1.127742e-02 4.283502e-02 7.400085e-03 9.899623e-02 1.171327e-02
1.465184e-02 1.140445e+00 3.305646e-01 1.075927e-01 3.217784e-02 -1.218606e-01 4.065828e-02 7.390634e-02 7.042116e-03 3.656505e-02 6.387838e-03 1.102607e-01 6.989383e-03
1.787525e-02 7.501615e-01 1.155294e-01 8.659945e-02 1.580427e-02 -7.937126e-02 3.135180e-02 8.289285e-02 3.606987e-03 4.169278e-02 9.202108e-03 1.385131e-01 1.407829e-02
2.168473e-02 1.444101e+00 1.754348e-01 9.488626e-02 2.625675e-02 -1.806475e-01 3.413635e-02 9.318330e-02 8.365141e-03 3.859964e-02 8.546093e-03 1.765018e-01 7.982097e-03
1.054933e-02 9.455655e-01 1.684238e-01 8.114657e-02 1.361462e-02 -1.333153e-01 2.843105e-02 5.951629e-02 7.990127e-03 3.460267e-02 3.329839e-03 1.052574e-01 3.812916e-03
1.084236e-02 1.131447e+00 2.783793e-01 8.624119e-02 1.935143e-02 -1.533595e-01 4.339682e-02 7.334355e-02 5.359434e-03 3.832330e-02 5.369465e-03 1.004206e-01 1.029032e-02
1.172147e-02 7.686475e-01 1.154590e-01 8.684234e-02 2.221290e-02 -6.533787e-02 2.908069e-02 7.924727e-02 6.625170e-03 5.436671e-02 4.518247e-03 1.083087e-01 1.364090e-02
1.318666e-02 1.247943e+00 3.261782e-01 1.300055e-01 3.965502e-02 -1.294309e-01 3.953537e-02 8.282274e-02 5.850397e-03 3.403287e-02 6.055220e-03 1.123550e-01 7.430178e-03
1.523792e-02 7.706502e-01 1.032666e-01 8.072234e-02 2.408630e-02 -8.344596e-02 2.620153e-02 7.775518e-02 6.874522e-03 5.130642e-02 3.929075e-03 1.289545e-01 8.264632e-03
1.787525e-02 1.033462e+00 1.393549e-01 9.297063e-02 2.750247e-02 -1.505722e-01 3.066266e-02 7.964866e-02 8.699082e-03 3.452161e-02 7.450111e-03 1.375948e-01 1.580842e-02
2.109865e-02 1.151184e+00 1.354160e-01 1.267787e-01 2.872775e-02 -8.637966e-02 3.876340e-02 9.672336e-02 1.275927e-02 4.286763e-02 7.167103e-03 1.470245e-01 1.108041e-02
2.490813e-02 1.123886e+00 2.114042e-01 1.083263e-01 3.440296e-02 -1.214278e-01 1.811434e-02 1.122058e-01 4.082448e-03 4.171188e-02 4.460522e-03 1.764569e-01 2.008033e-02
1.435881e-02 1.105664e+00 4.365649e-01 8.926800e-02 4.325415e-02 -1.415197e-01 6.034425e-02 8.523526e-02 5.846809e-03 4.631423e-02 5.491954e-03 1.285130e-01 1.014211e-02
1.465184e-02 9.980634e-01 1.104422e-01 6.318715e-02 1.754003e-02 -1.537162e-01 3.842226e-02 7.367841e-02 1.061276e-02 4.486466e-02 9.920082e-03 1.191155e-01 7.472116e-03
1.553095e-02 9.088064e-01 1.743760e-01 8.022780e-02 1.556594e-02 -1.206717e-01 4.100876e-02 7.829841e-02 4.602542e-03 3.852129e-02 5.695773e-03 1.190951e-01 1.260344e-02
1.699614e-02 9.365794e-01 2.107830e-01 6.904519e-02 3.590403e-02 -1.327646e-01 1.776759e-02 8.176471e-02 1.013340e-02 5.059375e-02 5.990271e-03 1.490716e-01 1.098224e-02
1.904739e-02 7.992641e-01 1.510882e-01 4.530885e-02 2.424856e-02 -1.049633e-01 2.139253e-02 1.057959e-01 8.151080e-03 6.366192e-02 4.600340e-03 1.606756e-01 7.808835e-03
2.168473e-02 9.510393e-01 1.109148e-01 8.652233e-02 4.097549e-03 -8.571029e-02 3.526507e-02 9.715003e-02 9.975872e-03 4.811119e-02 1.037343e-02 1.545693e-01 1.635351e-02
