# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 6.400000e+01 0.000000e+00 4.548055e+02 0.000000e+00 4.457084e+02 0.000000e+00 3.232000e+03 0.000000e+00 3.167353e+03 0.000000e+00 3.104000e+03 0.000000e+00
2.931797e-04 2.265906e+00 4.462414e-01 2.093576e-01 4.047373e-02 -4.323643e-01 8.890390e-02 7.438735e-02 8.151240e-03 1.657111e-02 3.421804e-03 1.416474e-01 2.218596e-02
1.172719e-03 7.026411e-01 2.395707e-01 5.756836e-02 1.796177e-02 -1.393072e-01 5.197519e-02 5.407220e-02 7.127987e-04 3.863718e-02 4.628040e-03 8.257760e-02 1.087648e-02
2.638618e-03 5.332743e-01 4.978953e-02 4.410126e-02 6.760597e-03 -9.805253e-02 1.680731e-02 5.743343e-02 2.325566e-03 4.507937e-02 1.996586e-03 7.952681e-02 5.826332e-03
4.690876e-03 1.069467e+00 1.659712e-01 8.832991e-02 1.598336e-02 -1.845213e-01 3.130770e-02 6.733695e-02 1.921095e-03 4.323146e-02 5.143269e-03 1.057318e-01 8.286151e-03
7.329493e-03 7.728747e-01 9.568422e-03 7.652309e-02 1.319045e-02 -1.086531e-01 1.612765e-02 6.553370e-02 4.260090e-03 4.147747e-02 2.523018e-03 9.008580e-02 2.786795e-03
1.055447e-02 1.058472e+00 1.984978e-01 8.465505e-02 1.421973e-02 -1.550642e-01 4.108070e-02 6.692196e-02 2.924312e-03 3.492115e-02 4.910928e-03 1.065869e-01 6.554274e-03
1.436581e-02 1.207859e+00 1.426520e-01 1.056007e-01 1.741250e-02 -1.622084e-01 2.690427e-02 8.344894e-02 5.081495e-03 3.793596e-02 2.398157e-03 1.224938e-01 6.941270e-03
2.931797e-04 4.733843e-01 2.921664e-01 1.388837e-02 1.179856e-02 -1.223758e-01 7.319290e-02 6.030253e-02 4.018685e-03 5.767080e-02 5.623501e-03 9.541140e-02 1.573861e-02
5.863595e-04 4.639466e-01 1.080551e-01 5.064691e-02 2.046830e-02 -7.868732e-02 1.124782e-02 6.557647e-02 6.907474e-03 5.347350e-02 1.030058e-02 7.960164e-02 1.087234e-02
1.465899e-03 6.922376e-01 1.410098e-01 6.131652e-02 1.317277e-02 -1.274787e-01 2.916882e-02 5.739054e-02 2.072765e-03 4.157992e-02 4.553058e-03 8.217558e-02 5.071061e-03
2.931797e-03 9.963413e-01 1.499267e-01 7.816713e-02 1.817390e-02 -1.940961e-01 2.514885e-02 6.115214e-02 2.641400e-03 3.974638e-02 3.009468e-03 1.033475e-01 4.944955e-03
4.984055e-03 7.027077e-01 1.078865e-01 5.737630e-02 9.371543e-03 -1.220169e-01 2.557107e-02 6.379144e-02 3.123649e-03 4.595190e-02 3.968178e-03 9.154629e-02 5.879473e-03
7.622673e-03 1.156188e+00 3.349458e-01 9.096679e-02 3.632539e-02 -1.906425e-01 4.791222e-02 6.751997e-02 2.317939e-03 3.868637e-02 6.491796e-03 1.088992e-01 8.682721e-03
1.084765e-02 7.940813e-01 9.815367e-02 5.056404e-02 8.150192e-03 -1.286345e-01 1.309500e-02 6.292344e-02 1.690785e-03 3.995403e-02 1.240407e-03 1.067930e-01 1.511869e-03
1.465899e-02 1.124183e+00 1.459098e-01 1.052413e-01 2.608726e-02 -1.422961e-01 1.363345e-02 8.774585e-02 5.908911e-03 3.998666e-02 5.334167e-03 1.202460e-01 6.286550e-03
1.172719e-03 9.738261e-01 3.568699e-01 7.670446e-02 1.987712e-02 -1.935436e-01 8.412150e-02 6.606358e-02 4.185855e-03 4.575548e-02 6.865207e-03 1.047368e-01 1.750889e-02
1.465899e-03 5.639320e-01 1.782492e-01 6.380642e-02 1.753103e-02 -9.122785e-02 3.542177e-02 5.724167e-02 2.876268e-03 3.954366e-02 4.749459e-03 6.929989e-02 5.137280e-03
2.345438e-03 8.967143e-01 2.346200e-01 1.012669e-01 2.732517e-02 -1.405081e-01 4.048457e-02 7.026352e-02 1.696513e-03 4.213740e-02 6.745576e-03 8.825559e-02 5.153716e-03
3.811337e-03 1.056630e+00 1.706643e-01 8.949975e-02 8.972779e-03 -1.845096e-01 3.929918e-02 6.741809e-02 2.896352e-03 4.135704e-02 2.816096e-03 1.001706e-01 9.529593e-03
5.863595e-03 9.845239e-01 2.256420e-01 8.066909e-02 1.250805e-02 -1.617835e-01 4.396155e-02 6.259523e-02 2.422534e-03 3.949766e-02 4.392328e-03 9.935634e-02 9.178082e-03
8.502212e-03 7.556683e-01 3.781674e-02 4.988304e-02 1.449881e-02 -1.293389e-01 1.293342e-02 6.372307e-02 2.304695e-03 4.382575e-02 2.732265e-03 1.034769e-01 5.687453e-03
1.172719e-02 1.229744e+00 1.836918e-01 8.811627e-02 1.562816e-02 -1.976280e-01 3.779418e-02 7.123037e-02 2.713395e-03 4.285144e-02 3.470722e-03 1.324329e-01 7.732667e-03
1.553853e-02 7.878395e-01 9.944565e-02 5.548951e-02 1.219640e-02 -1.034020e-01 9.984878e-03 8.108513e-02 3.262218e-03 5.107498e-02 2.157334e-03 1.233690e-01 2.761067e-03
2.638618e-03 8.815207e-01 1.793118e-01 6.464120e-02 1.209875e-02 -1.727552e-01 3.921488e-02 5.783088e-02 2.145465e-03 3.920370e-02 4.315886e-03 9.393237e-02 7.757617e-03
2.931797e-03 7.457934e-01 1.425509e-01 4.979197e-02 1.704208e-02 -1.496489e-01 2.507950e-02 5.813861e-02 1.797422e-03 4.417014e-02 3.784785e-03 9.387209e-02 4.469444e-03
3.811337e-03 9.996787e-01 1.938707e-01 8.345600e-02 1.575343e-02 -1.751008e-01 3.769933e-02 6.241230e-02 2.207100e-03 4.038949e-02 2.170649e-03 9.945093e-02 8.769048e-03
5.277235e-03 7.329660e-01 6.033225e-02 5.042232e-02 7.328535e-03 -1.329740e-01 8.186253e-03 6.262375e-02 2.921480e-03 4.622734e-02 4.288277e-03 9.594445e-02 3.271154e-03
