algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_I,n_X,x_O,x_Na,x_Cl,x_I,x_X,x_I_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OI,S0_NaNa,S0_NaCl,S0_NaI,S0_ClCl,S0_ClI,S0_II
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31360-Na320-Cl160-I160-2-allSk.dat,2,main,31360,320,160,160,640,0.98,0.01,0.005,0.005,0.02,0.5,229,0.7680025496062811,1,0.24452703161864242,0.24452703161864242,0.07351730587832916,-0.06281574958485649,0.004798449135758734,-0.09363333412929492,0.43023639149551895,0.32016588842256355,0.2882802514568601,0.7122201740087699,-0.25943723239234945,0.6671270737669671
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31360-Na320-Cl160-I160-2-allSk.dat,2,main,31360,320,160,160,640,0.98,0.01,0.005,0.005,0.02,0.5,470,0.7543295659520365,1,0.24452703161864242,0.24452703161864242,0.0734824627394749,-0.06361845865432653,0.00525224465434404,-0.09522233170056457,0.43380850774516977,0.3239590386970075,0.2895388364290456,0.7415993069549343,-0.2834520407762761,0.6929217900879575
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31296-Na352-Cl320-I32-2-allSk.dat,2,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,89,0.8318086591174625,1,0.2551535003183825,0.2551535003183825,0.06233271649181692,-0.0381800906294582,-0.0240564157048455,-0.05055596911252042,0.4532295195743487,0.44873476546486385,0.08416833617071662,0.5324746806711746,-0.1955479398566632,0.8975316720074419
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31296-Na352-Cl320-I32-2-allSk.dat,2,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,229,0.7831795414874964,1,0.2551535003183825,0.2551535003183825,0.06290792510876163,-0.0405680459986887,-0.026340594495546585,-0.05125271352670805,0.44906313339636983,0.43865906879372174,0.10221214698042354,0.514084114788814,-0.17080916956863107,0.879145361629517
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31296-Na352-Cl320-I32-2-allSk.dat,2,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,467,0.7659799662826668,1,0.2551535003183825,0.2551535003183825,0.06325505698506248,-0.04356255193534471,-0.028777984770137655,-0.05347666133663683,0.45654115844635446,0.4409601879377657,0.11973717258150515,0.5141290860637239,-0.16331943242793062,0.9135846675491075
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31296-Na352-Cl32-I320-2-allSk.dat,2,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,89,0.8126903102886276,1,0.2551535003183825,0.2551535003183825,0.07953845918832365,-0.08496290115268895,0.027260165646856696,-0.09773026377890054,0.37409163345943464,0.06990266754431688,0.3702454508025233,0.9401101588147973,-0.22397439910056205,0.4591436286689674
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31296-Na352-Cl32-I320-2-allSk.dat,2,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,229,0.7630320075488474,1,0.2551535003183825,0.2551535003183825,0.08006580801681312,-0.08967344137680208,0.023054580142266003,-0.1013407971367023,0.4052807485702865,0.11480919315762589,0.38875618042310756,0.94093595454638,-0.17713717723612865,0.4637466156444968
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31296-Na352-Cl32-I320-2-allSk.dat,2,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,470,0.7591187758482285,1,0.2551535003183825,0.2551535003183825,0.08100823344634109,-0.09207104018187592,0.013789622874244928,-0.10092558323871825,0.41757476847709885,0.1348497077002446,0.39531289013731175,0.9521998657569799,-0.1596804697406875,0.4651030551943446
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31040-Na480-Cl320-I160-2-allSk.dat,2,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,89,0.8810572857417905,1,0.2998682691886077,0.2998682691886077,0.07658024665736288,-0.06325256524583359,-0.002248277798213308,-0.10637711176063358,0.4440732659083344,0.39881731790924646,0.20514459893976053,0.68633658162455,-0.27985464452906333,0.7510951020481086
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31040-Na480-Cl320-I160-2-allSk.dat,2,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,229,0.7828001085401205,1,0.2998682691886077,0.2998682691886077,0.07355934439211423,-0.0632294740551505,-0.007909580656320359,-0.09833082536252657,0.4405342686746645,0.39828083954002264,0.19977357090887465,0.684974109205685,-0.27885702534860274,0.7403813620346467
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31040-Na480-Cl320-I160-2-allSk.dat,2,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,467,0.7316468714234184,1,0.2998682691886077,0.2998682691886077,0.07320491036356029,-0.06529157405113484,-0.008058497766310124,-0.10169188672924237,0.4365726977797909,0.3827646441576461,0.2148551427873549,0.6672729297981713,-0.2806986161029388,0.7691078134072998
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31040-Na480-Cl160-I320-2-allSk.dat,2,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,89,0.8567594436314079,1,0.2998682691886077,0.2998682691886077,0.08181806824421521,-0.08020719925392317,0.028139297813566305,-0.11813084423672623,0.3841956622589565,0.24542350527108708,0.29700104212279405,0.8963849759605116,-0.3332587156557075,0.5994000008675195
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31040-Na480-Cl160-I320-2-allSk.dat,2,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,229,0.7489009048470504,1,0.2998682691886077,0.2998682691886077,0.08212630589130937,-0.08100532677519826,0.0228119454042328,-0.11534133981071415,0.38837277656287683,0.2530301107895414,0.29673825909982676,0.8528313650283168,-0.29314551092296626,0.5707138396262059
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31040-Na480-Cl160-I320-2-allSk.dat,2,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,470,0.7004467472833168,1,0.2998682691886077,0.2998682691886077,0.08183212569342334,-0.08126786729235136,0.01902295834146961,-0.11298366651672198,0.38602872500962726,0.2542210007357595,0.29302530762508905,0.8439472563294406,-0.2854049610631699,0.5606930260538205
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30976-Na512-Cl480-I32-2-allSk.dat,2,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,89,0.8507234034419098,1,0.3102221138316356,0.3102221138316356,0.06494357203632456,-0.05228366236917997,-0.03883675732868995,-0.05872053512200483,0.4587860278088318,0.4447091424141997,0.11279300875894913,0.4905714605452505,-0.12113852715960564,0.9203395333090441
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30976-Na512-Cl480-I32-2-allSk.dat,2,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,229,0.7691478430439973,1,0.3102221138316356,0.3102221138316356,0.0636422893393204,-0.050404214161500954,-0.03744777504034455,-0.05658224756222746,0.45487150185491676,0.4474779023794717,0.08641154370814551,0.5037077864274833,-0.16094025867075845,0.9689651163987434
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30976-Na512-Cl480-I32-2-allSk.dat,2,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,467,0.7377639069899751,1,0.3102221138316356,0.3102221138316356,0.06299160579523225,-0.04981221640706168,-0.03732435253398783,-0.05469226985613733,0.44417248558531486,0.4365101665127033,0.08609333698733282,0.49118236805382653,-0.1563004653723784,0.949722447341022
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30976-Na512-Cl32-I480-2-allSk.dat,2,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,89,0.8479410793032142,1,0.3102221138316356,0.3102221138316356,0.09072803777786274,-0.10934377860960962,0.0143995332370528,-0.11664771244572672,0.40108538583268044,0.1260816364426731,0.3816850667162359,1.0141823787894253,-0.13164421001655086,0.4281930307047285
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30976-Na512-Cl32-I480-2-allSk.dat,2,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,229,0.7485341714196622,1,0.3102221138316356,0.3102221138316356,0.08942824676291308,-0.105412769546057,0.013436546062395742,-0.11233914152320823,0.37026741578889666,0.11842780760323476,0.3518326142266286,0.9763863955205767,-0.12979016953426295,0.39688283915446954
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30976-Na512-Cl32-I480-2-allSk.dat,2,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,470,0.7113866037760856,1,0.3102221138316356,0.3102221138316356,0.08787228616395995,-0.10142338619547503,0.014860437703947696,-0.10858657135659294,0.3665615446989612,0.11696598139781232,0.34838264892600235,0.985615238192234,-0.13368281407870963,0.3943248068128742
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl480-I160-2-allSk.dat,2,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,89,0.8476867935068596,1,0.34843836150328816,0.34843836150328816,0.06965038027815183,-0.049115425355054185,-0.0029197229872412606,-0.09317374215217973,0.3260912779721877,0.31525087894770343,0.10615201647620719,0.5498950220243592,-0.32194435907999014,0.7699280200891561
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30720-Na640-Cl480-I160-2-allSk.dat,2,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,229,0.7278551989269454,1,0.34843836150328816,0.34843836150328816,0.07141046487932254,-0.056899814953455835,-0.00918905770130371,-0.09788371509457146,0.3687739163915783,0.3492698210066433,0.13259475724916311,0.5797252573856713,-0.3055739582096406,0.7944591355873524
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl480-I160-2-allSk.dat,2,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,467,0.6614003570179321,1,0.34843836150328816,0.34843836150328816,0.0723441130134706,-0.06172416765394617,-0.012016764587601453,-0.10263468849957236,0.3858634860575132,0.35713376479988135,0.15315314638327837,0.5833996177726997,-0.2962102494988163,0.8193574946211604
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl320-I320-2-allSk.dat,2,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,89,0.8519445946613847,1,0.34843836150328816,0.34843836150328816,0.08222367894086084,-0.0765405943729292,0.013488166344118632,-0.12173291297841289,0.3822609700748961,0.3146795411278984,0.22591910711791546,0.736837998414195,-0.2918139235497788,0.6113117888351549
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30720-Na640-Cl320-I320-2-allSk.dat,2,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,229,0.7238495499843908,1,0.34843836150328816,0.34843836150328816,0.08121431714626468,-0.07277373826866679,0.012400104659378158,-0.11531771230351673,0.36356352650199086,0.30818785279476085,0.20596861716854464,0.7437976391547549,-0.3079541979737613,0.5992378097967491
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl320-I320-2-allSk.dat,2,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,467,0.6508794795991281,1,0.34843836150328816,0.34843836150328816,0.08150267667743527,-0.0767193834314055,0.00957619225505893,-0.11807378480065428,0.3769291442094498,0.3080819894052207,0.2249763183894672,0.738432361943516,-0.3027386342037689,0.6209031948829212
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl160-I480-2-allSk.dat,2,main,30720,640,160,480,1280,0.96,0.02,0.005,0.015,0.04,0.75,89,0.8771759023135424,1,0.34843836150328816,0.34843836150328816,0.09317696458442888,-0.10174265421215932,0.02733458516650547,-0.13326392769898313,0.36614862261358533,0.171999054831235,0.3234883110515536,0.7796013712616923,-0.2514956603441899,0.5187332141303644
