algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_I,n_X,x_O,x_Na,x_Cl,x_I,x_X,x_I_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OI,S0_NaNa,S0_NaCl,S0_NaI,S0_ClCl,S0_ClI,S0_II
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31360-Na320-Cl160-I160-3-allSk.dat,3,main,31360,320,160,160,640,0.98,0.01,0.005,0.005,0.02,0.5,229,0.778308942634558,1,0.24452703161864242,0.24452703161864242,0.07300345620138576,-0.05916364755725853,0.006973716994423798,-0.09064374976936063,0.42336497447533983,0.32558955734054484,0.2731389313962199,0.7199933458071849,-0.25954017804913376,0.6458169592417625
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31360-Na320-Cl160-I160-3-allSk.dat,3,main,31360,320,160,160,640,0.98,0.01,0.005,0.005,0.02,0.5,470,0.761159545445851,1,0.24452703161864242,0.24452703161864242,0.07328903599354483,-0.06225812208457976,0.006314884643771737,-0.09436116526366431,0.43722961873045985,0.3328134279673482,0.28552262871248574,0.744793494668561,-0.27412423109725603,0.6779142049868709
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31296-Na352-Cl320-I32-3-allSk.dat,3,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,89,0.8422916443512926,1,0.2551535003183825,0.2551535003183825,0.06319311813901113,-0.0366471979353616,-0.02048138604865382,-0.0567771756185393,0.43293556036063874,0.40948221425047127,0.14098835375795388,0.485328771628473,-0.17664546936494696,1.0262074907677563
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31296-Na352-Cl320-I32-3-allSk.dat,3,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,229,0.7786686719078334,1,0.2551535003183825,0.2551535003183825,0.06317800952044617,-0.040098240842580776,-0.024617239749274156,-0.05514427231400604,0.44801960147607167,0.4314573112144689,0.12152510025085558,0.507521607724934,-0.173942227807307,0.9531067812973788
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31296-Na352-Cl320-I32-3-allSk.dat,3,main,31296,352,320,32,704,0.978,0.011,0.01,0.001,0.022,0.09090909090909091,467,0.7609824257453689,1,0.2551535003183825,0.2551535003183825,0.06307346396253062,-0.04233010230124459,-0.02725144003058802,-0.05421644665444119,0.44861319606537575,0.4323404679699272,0.1207010439029486,0.5076441869962752,-0.17140075790974496,0.9423368621042101
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31296-Na352-Cl32-I320-3-allSk.dat,3,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,89,0.8349842348035076,1,0.2551535003183825,0.2551535003183825,0.07591644583906973,-0.0796211646171473,0.009222577332863066,-0.08642381697896506,0.38837232860148585,0.16955226608985935,0.35371120029299535,0.9663662790241603,-0.12776393266747005,0.41137793956913793
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31296-Na352-Cl32-I320-3-allSk.dat,3,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,229,0.7709028148990622,1,0.2551535003183825,0.2551535003183825,0.07855695140956331,-0.08534742516648919,0.015030046807752141,-0.09426605280829761,0.3882276547069009,0.14204622009614562,0.3622576405088038,0.9965169728556195,-0.16614700363803217,0.43247931447372157
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31296-Na352-Cl32-I320-3-allSk.dat,3,main,31296,352,32,320,704,0.978,0.011,0.001,0.01,0.022,0.9090909090909091,470,0.7622972367306006,1,0.2551535003183825,0.2551535003183825,0.08022639298774395,-0.0894870817793528,0.013165065921029347,-0.09801800255278276,0.4047530497048739,0.1425681787599815,0.37942456317996687,0.955243647033414,-0.15254779715218092,0.4461836881804677
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31040-Na480-Cl320-I160-3-allSk.dat,3,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,89,0.8631833286356825,1,0.2998682691886077,0.2998682691886077,0.07150580728342251,-0.061520001790929556,-0.013623970477645575,-0.08728856496076123,0.44107297155415187,0.41045579860114845,0.18348863944074933,0.6761802450926091,-0.24533297578028376,0.6647648677688918
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31040-Na480-Cl320-I160-3-allSk.dat,3,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,229,0.7469091455116185,1,0.2998682691886077,0.2998682691886077,0.0724809863056985,-0.06301662986598057,-0.009207870224419684,-0.09612610969769506,0.42336057151038264,0.37438054042736724,0.20382798201642816,0.6421711992314474,-0.2597211019332137,0.7203415256451249
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31040-Na480-Cl320-I160-3-allSk.dat,3,main,31040,480,320,160,960,0.97,0.015,0.01,0.005,0.03,0.3333333333333333,467,0.706128072923621,1,0.2998682691886077,0.2998682691886077,0.07253864188839218,-0.0634142742540523,-0.007823453574385603,-0.09877271078363323,0.41641016044521617,0.36413717645514615,0.2062758211719095,0.6434532211423613,-0.27927618154719497,0.7522363662345531
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O31040-Na480-Cl160-I320-3-allSk.dat,3,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,89,0.8710359649638766,1,0.2998682691886077,0.2998682691886077,0.08304826150185889,-0.08397471991253082,0.01828371411724114,-0.11577614577699463,0.3942971704712477,0.2532390369048695,0.30384639708229233,0.7991585505472352,-0.2549372186497781,0.5524021526014453
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O31040-Na480-Cl160-I320-3-allSk.dat,3,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,229,0.7660295876659265,1,0.2998682691886077,0.2998682691886077,0.08368882311751819,-0.08811235730519423,0.015398788312056433,-0.1188037453532711,0.4071172384184878,0.2487719339471753,0.3227064283452097,0.7960040762368585,-0.25817772991124616,0.577792266652484
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O31040-Na480-Cl160-I320-3-allSk.dat,3,main,31040,480,160,320,960,0.97,0.015,0.005,0.01,0.03,0.6666666666666666,470,0.7126444187734212,1,0.2998682691886077,0.2998682691886077,0.08365246450475146,-0.08676054469228772,0.014433260037516465,-0.11646538819817687,0.4018966911223485,0.2551284122450819,0.31181788090949186,0.8175691478768836,-0.26564147410920863,0.5697342381591056
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30976-Na512-Cl480-I32-3-allSk.dat,3,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,89,0.8514642525670577,1,0.3102221138316356,0.3102221138316356,0.0632618945097248,-0.05015380044233412,-0.03718966443285493,-0.056580250769847115,0.46300184424613794,0.4592121684085433,0.0734862963624683,0.5187930483441425,-0.17242816273087047,0.9617565881236769
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30976-Na512-Cl480-I32-3-allSk.dat,3,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,229,0.7765248104623327,1,0.3102221138316356,0.3102221138316356,0.06311662308686414,-0.05178796599592811,-0.03909290140623395,-0.055745707882439655,0.4564076967485724,0.44940787863594023,0.08508155738288935,0.5041925829271897,-0.15509796241454654,0.9410180549938001
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30976-Na512-Cl480-I32-3-allSk.dat,3,main,30976,512,480,32,1024,0.968,0.016,0.015,0.001,0.032,0.0625,467,0.7436541649580632,1,0.3102221138316356,0.3102221138316356,0.0632621589256873,-0.0518502555267662,-0.039543157095519726,-0.054251033219653286,0.442494024299664,0.43495097213268985,0.08541822571202237,0.4894092451141163,-0.15566996727615684,0.9445800936132985
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30976-Na512-Cl32-I480-3-allSk.dat,3,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,89,0.826561868562744,1,0.3102221138316356,0.3102221138316356,0.0876085695986248,-0.10146402536619457,0.008094721143092239,-0.10688164280727624,0.3638707944125143,0.09552444269364546,0.35113983546769933,0.8637950491083892,-0.1243737024600183,0.3947688145439637
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30976-Na512-Cl32-I480-3-allSk.dat,3,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,229,0.7402869009654444,1,0.3102221138316356,0.3102221138316356,0.08688066828538224,-0.10248355381276517,0.012932890879123374,-0.10918381731340843,0.37083875843868075,0.10512899274870076,0.3558564336083802,0.9092866658185805,-0.12620005074444787,0.4001116572565243
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30976-Na512-Cl32-I480-3-allSk.dat,3,main,30976,512,32,480,1024,0.968,0.016,0.001,0.015,0.032,0.9375,470,0.7017815635322308,1,0.3102221138316356,0.3102221138316356,0.08744111227793488,-0.10241165062830765,0.01451737064970731,-0.10951866694141538,0.3714459881069738,0.10409691057883919,0.3567500601834651,0.9419883875045444,-0.1357095288581287,0.4034899275056939
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl480-I160-3-allSk.dat,3,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,89,0.8736461163445288,1,0.34843836150328816,0.34843836150328816,0.07375523812046586,-0.0651961871532874,-0.015167662031242965,-0.10412121303642857,0.41400677099787225,0.3792836282098918,0.17107502745714737,0.5905839619599426,-0.26435417183016185,0.8000249117169282
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30720-Na640-Cl480-I160-3-allSk.dat,3,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,229,0.7423777847242321,1,0.34843836150328816,0.34843836150328816,0.07268803357647494,-0.06107574091146942,-0.012545013301704627,-0.10042288140275894,0.3922689095876164,0.36967853489667735,0.14423581426656368,0.6007897506616064,-0.3012413030191851,0.8102368707006076
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl480-I160-3-allSk.dat,3,main,30720,640,480,160,1280,0.96,0.02,0.015,0.005,0.04,0.25,467,0.6743991946025415,1,0.34843836150328816,0.34843836150328816,0.07279780041206126,-0.06482589741494682,-0.015049067422017504,-0.10358604544842981,0.3960033977569748,0.3654860621910834,0.15896636634071393,0.5872766490299032,-0.28622086983642064,0.8136818214246673
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl320-I320-3-allSk.dat,3,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,89,0.8417984301324404,1,0.34843836150328816,0.34843836150328816,0.0802532838071483,-0.06970887337646997,0.018525323032940688,-0.11710855717969332,0.3976057751759135,0.3595741802968875,0.202725299434757,0.8367038793019117,-0.328189196846865,0.614886064743645
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30720-Na640-Cl320-I320-3-allSk.dat,3,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,229,0.7327641654955062,1,0.34843836150328816,0.34843836150328816,0.08061213054767818,-0.07398920232134706,0.0120670284853997,-0.1167035618774156,0.3854423592763099,0.326017552541632,0.21908025946000848,0.7566611293445736,-0.2956026849685145,0.605428959145075
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl320-I320-3-allSk.dat,3,main,30720,640,320,320,1280,0.96,0.02,0.01,0.01,0.04,0.5,467,0.6570586269083251,1,0.34843836150328816,0.34843836150328816,0.08269854290995465,-0.07758308399467051,0.01090122530460716,-0.12062027490060123,0.376134419657951,0.3057310806871181,0.2262033168684897,0.7372404790155642,-0.30487143826885876,0.6247712368380554
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30720-Na640-Cl160-I480-3-allSk.dat,3,main,30720,640,160,480,1280,0.96,0.02,0.005,0.015,0.04,0.75,89,0.8400488004370238,1,0.34843836150328816,0.34843836150328816,0.0868966628496559,-0.09239510810917637,0.012415673460848323,-0.11385687349206638,0.3670500848904051,0.23551851826629763,0.28785625071491194,0.8304327710905378,-0.20749722409263133,0.4521863458623225
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30720-Na640-Cl160-I480-3-allSk.dat,3,main,30720,640,160,480,1280,0.96,0.02,0.005,0.015,0.04,0.75,229,0.7178484361737153,1,0.34843836150328816,0.34843836150328816,0.08813234874781942,-0.09369276958069733,0.017274154731651843,-0.1181603293614168,0.36381682618320443,0.22905609930080975,0.2878538844743285,0.8362946138648037,-0.2183437192549823,0.4584458404647941
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl160-I480-3-allSk.dat,3,main,30720,640,160,480,1280,0.96,0.02,0.005,0.015,0.04,0.75,470,0.6392002545832828,1,0.34843836150328816,0.34843836150328816,0.08841300207474087,-0.09159800276003088,0.020619981350088523,-0.1176732148846305,0.3555503367762429,0.22101306096514894,0.2829522150538002,0.8598610498088155,-0.24123710808749016,0.46600338435106414
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30656-Na672-Cl640-I32-3-allSk.dat,3,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,86,0.8323208630657617,1,0.35769732802471965,0.35769732802471965,0.060809452686319265,-0.04361456414246182,-0.03337194522622927,-0.050623165450841404,0.3665206706230831,0.3642266665252929,0.05073754575885159,0.40739843487702826,-0.15284491915051998,0.9160519024882672
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30656-Na672-Cl640-I32-3-allSk.dat,3,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,228,0.7543942764727459,1,0.35769732802471965,0.35769732802471965,0.06196500614722262,-0.05228943473355338,-0.04108018383557077,-0.055904125543912546,0.4036703680241691,0.39617564265719957,0.07809868125910932,0.43641462817453897,-0.13620067897273516,0.9670010720754219
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30656-Na672-Cl640-I32-3-allSk.dat,3,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,467,0.7134592663871328,1,0.35769732802471965,0.35769732802471965,0.062718308767035,-0.05354854341299542,-0.04268580753932008,-0.05449351887989502,0.39992710978966184,0.3953628579430493,0.0645798007975387,0.43821327566992097,-0.14796912258349984,0.9576798588552998
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30656-Na672-Cl32-I640-3-allSk.dat,3,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,89,0.8557071234824074,1,0.35769732802471965,0.35769732802471965,0.09930699346110193,-0.12379567361373928,0.0035917079400743547,-0.12765594756681226,0.38122885918752764,0.11912843313800894,0.3640054076107912,0.9574557943726356,-0.09202330524771862,0.3935715856378946
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30656-Na672-Cl32-I640-3-allSk.dat,3,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,229,0.7523416955435259,1,0.35769732802471965,0.35769732802471965,0.09782019600672665,-0.1211133851697524,0.005879852985021111,-0.1254190645905367,0.3662763813014126,0.10235665587575266,0.3524339605441684,0.922785392834871,-0.10145672536955119,0.3838237576649087
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30656-Na672-Cl32-I640-3-allSk.dat,3,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,470,0.7007422659339083,1,0.35769732802471965,0.35769732802471965,0.09599213858185368,-0.11329261433550364,0.010383042586573674,-0.11841210302796057,0.35018663845359566,0.09175116886314318,0.3383183392537845,0.9534118322156032,-0.11917239573268401,0.3733208943454529
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl640-I160-3-allSk.dat,3,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,86,0.9372196291173134,1,0.3909670996920168,0.3909670996920168,0.07222190474383669,-0.06122354685943887,-0.01991953897609114,-0.09706093464916689,0.33263090845299176,0.3253060467274488,0.09317322926350137,0.496561183925523,-0.26571593387674736,0.7397735420698565
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl640-I160-3-allSk.dat,3,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,228,0.8321204866412525,1,0.3909670996920168,0.3909670996920168,0.07247783897561658,-0.06142378557655602,-0.020526784308131873,-0.09629419136828662,0.35938651366867747,0.35817102343014623,0.08727062789952736,0.5419559435294786,-0.28301713109848026,0.7611773186193934
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl640-I160-3-allSk.dat,3,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,467,0.7602917418070574,1,0.3909670996920168,0.3909670996920168,0.07170614415277882,-0.06389523223470628,-0.023203020147048337,-0.09646804242084223,0.3689244091891004,0.3575622553769136,0.10981554675194927,0.5368520107590494,-0.2741705123071805,0.7938960521380257
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl480-I320-3-allSk.dat,3,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,89,0.8989938707443682,1,0.3909670996920168,0.3909670996920168,0.08696324676728671,-0.08100498183527265,0.008733189799886326,-0.13877605162831416,0.3792283671384946,0.3357743396936784,0.18837479626736717,0.7150467825157762,-0.3448440330556998,0.7201926659024923
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl480-I320-3-allSk.dat,3,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,229,0.759613131424563,1,0.3909670996920168,0.3909670996920168,0.08490171782646866,-0.07774516237160908,0.008072359340553587,-0.13281247577932428,0.36110915897196394,0.3134198170490255,0.1871043996263324,0.6787863252875163,-0.33577982781253135,0.7070826535589325
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl480-I320-3-allSk.dat,3,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,467,0.6539565652697524,1,0.3909670996920168,0.3909670996920168,0.08468598381674694,-0.07881192727422742,0.0069285579487782245,-0.13309831430095753,0.3644444725159244,0.3139719838188913,0.19170172996164836,0.6816024607296859,-0.3383558229319561,0.7175066078780693
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl320-I480-3-allSk.dat,3,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,89,0.8632149912296717,1,0.3909670996920168,0.3909670996920168,0.09377825485158275,-0.09618368530645538,0.008052854009110665,-0.13074773155473454,0.3854946410397072,0.30379055184935483,0.24962749469651863,0.803651700582594,-0.26398694976653664,0.5378121517989489
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl320-I480-3-allSk.dat,3,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,229,0.7304072602105525,1,0.3909670996920168,0.3909670996920168,0.09018338087162456,-0.08985545903184874,0.017285467170201838,-0.13011642364293258,0.3621345566213201,0.28557681622522313,0.23434120825340615,0.8005430208965938,-0.28496255501321366,0.5352041508259068
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl320-I480-3-allSk.dat,3,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,467,0.6229029520303386,1,0.3909670996920168,0.3909670996920168,0.09060163862995047,-0.08735200073907701,0.023098178699219873,-0.13163053197368485,0.3438705824189443,0.2615321177169847,0.23039493306769987,0.7923443951158138,-0.3093099773905629,0.5499891185934845
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl160-I640-3-allSk.dat,3,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,89,0.8500329772654897,1,0.3909670996920168,0.3909670996920168,0.08917733831912157,-0.09522663269420097,0.013053064461708709,-0.11299314421717302,0.31685179056812196,0.19091028349832115,0.25879592950226327,0.8297425674278888,-0.20142709796094316,0.3900561943141236
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl160-I640-3-allSk.dat,3,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,229,0.7189093994171969,1,0.3909670996920168,0.3909670996920168,0.09147329542672816,-0.0976725581228387,0.018673646194825214,-0.11853806284689597,0.31961183491556255,0.19128912172127122,0.26169233378168383,0.8690852156668515,-0.2206748680709288,0.40291835779866925
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl160-I640-3-allSk.dat,3,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,470,0.6227551031784229,1,0.3909670996920168,0.3909670996920168,0.09301663521980402,-0.0980431696997296,0.023806208288902092,-0.12151870023352285,0.3219911735642169,0.18944680693715857,0.26527367265368085,0.8922851077306997,-0.23433458464946708,0.41375227467206255
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30336-Na832-Cl800-I32-3-allSk.dat,3,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,86,0.8579828544085968,1,0.39869211779766894,0.39869211779766894,0.05980588844870086,-0.04728484930657032,-0.0391152728834336,-0.04553000489432835,0.3504579999972831,0.36491940291520586,-0.03760483389518225,0.4198236206153647,-0.23838694672356128,1.0001869517808568
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl800-I32-3-allSk.dat,3,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,228,0.749161121394175,1,0.39869211779766894,0.39869211779766894,0.06094712324042321,-0.05423684331879139,-0.045884642664324626,-0.04713150911656851,0.369937222346655,0.37672688983640706,0.002682666367870179,0.4211804789317743,-0.18496463208791225,0.9385021285977906
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl800-I32-3-allSk.dat,3,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,467,0.6875634898616843,1,0.39869211779766894,0.39869211779766894,0.061547333674791496,-0.05611845107701807,-0.04787342663870964,-0.04678194392076897,0.36790686354032043,0.3699324615169787,0.026301968791919067,0.4098993398844645,-0.16320385943583704,0.9501335492950892
