# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 2.560000e+03 0.000000e+00 2.862167e+03 0.000000e+00 1.280000e+03 0.000000e+00 3.200000e+03 0.000000e+00 1.431084e+03 0.000000e+00 6.400000e+02 0.000000e+00
3.281175e-04 2.302992e-01 2.816742e-02 7.747099e-02 9.569311e-03 -2.814061e-01 6.440716e-02 7.079270e-02 7.456955e-03 6.091904e-03 2.590785e-02 5.761446e-01 1.306681e-01
1.312470e-03 2.869791e-01 2.577156e-02 1.019127e-01 1.890057e-02 -3.321715e-01 4.701076e-02 8.004822e-02 1.451925e-02 -1.814711e-02 1.803877e-02 6.359811e-01 9.844496e-02
2.953058e-03 3.674410e-01 1.035264e-01 1.099574e-01 2.257833e-02 -4.676643e-01 1.534722e-01 7.700480e-02 6.109013e-03 -4.427976e-02 4.064538e-02 8.511544e-01 2.188966e-01
5.249880e-03 3.075747e-01 4.939047e-02 1.024553e-01 1.084733e-02 -3.371070e-01 7.975108e-02 8.035999e-02 8.186180e-03 -2.505258e-02 1.670547e-02 6.199961e-01 1.338129e-01
8.202938e-03 2.962804e-01 3.078148e-02 1.026190e-01 1.010179e-02 -3.037453e-01 4.575559e-02 7.982088e-02 6.622443e-03 -2.446102e-02 1.316183e-02 5.979870e-01 8.279525e-02
1.181223e-02 4.111898e-01 4.947850e-02 1.365801e-01 1.370768e-02 -4.477133e-01 8.076207e-02 9.121845e-02 6.625418e-03 -7.229764e-02 2.010701e-02 8.003398e-01 1.180658e-01
1.607776e-02 3.838267e-01 5.965023e-02 1.143800e-01 1.726399e-02 -3.646263e-01 7.278942e-02 8.871190e-02 6.213178e-03 -3.584318e-02 2.697733e-02 7.450744e-01 9.572287e-02
3.281175e-04 2.529796e-01 3.667261e-02 1.029653e-01 2.011915e-02 -2.718966e-01 5.279843e-02 8.353565e-02 1.302935e-02 -1.756412e-02 1.691754e-02 5.055149e-01 8.180518e-02
6.562350e-04 3.809623e-01 9.604443e-02 1.566907e-01 3.276510e-02 -4.021606e-01 1.339840e-01 9.402985e-02 1.561149e-02 -9.988279e-02 3.885136e-02 5.793212e-01 1.889847e-01
1.640588e-03 1.404407e-01 1.877397e-02 5.978559e-02 4.291935e-03 -1.359637e-01 3.323834e-02 5.741297e-02 3.017247e-03 1.088812e-02 3.958969e-03 3.008266e-01 6.505715e-02
3.281175e-03 4.046145e-01 7.592347e-02 1.206837e-01 2.867091e-02 -4.981902e-01 8.612669e-02 7.388631e-02 9.973559e-03 -7.112489e-02 3.046789e-02 8.303570e-01 1.216892e-01
5.577998e-03 2.405288e-01 2.988425e-02 9.787945e-02 1.073015e-02 -2.333337e-01 3.843513e-02 8.045504e-02 4.410966e-03 -2.517930e-02 1.679966e-02 4.319877e-01 4.267284e-02
