# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 3.200000e+02 0.000000e+00 1.011929e+03 0.000000e+00 9.600000e+02 0.000000e+00 3.200000e+03 0.000000e+00 3.035787e+03 0.000000e+00 2.880000e+03 0.000000e+00
2.970930e-04 2.252960e-01 6.178634e-02 2.298005e-02 1.061497e-02 -4.916963e-02 2.390238e-02 5.252880e-02 9.161724e-03 4.798099e-02 9.605351e-03 6.774850e-02 7.855207e-03
1.188372e-03 5.381730e-01 1.546114e-01 6.524340e-02 1.712166e-02 -1.148904e-01 3.647176e-02 6.055329e-02 4.915115e-03 3.903747e-02 6.732335e-03 8.248049e-02 7.147643e-03
2.673837e-03 9.916024e-01 4.031952e-01 1.079722e-01 2.974027e-02 -2.153709e-01 1.030554e-01 6.556352e-02 3.908153e-03 3.111320e-02 1.095563e-02 1.117254e-01 2.606180e-02
4.753488e-03 7.158888e-01 1.820579e-01 5.834033e-02 1.573391e-02 -1.771776e-01 4.606172e-02 6.010173e-02 3.741871e-03 4.138672e-02 5.664003e-03 1.212405e-01 8.393401e-03
7.427325e-03 1.004472e+00 1.479997e-01 1.071395e-01 2.427542e-02 -1.967168e-01 4.281369e-02 6.618632e-02 3.123004e-03 3.021105e-02 7.478575e-03 1.179827e-01 1.413533e-02
1.069535e-02 9.982735e-01 3.995555e-02 7.485204e-02 2.707396e-02 -2.394756e-01 3.672166e-02 7.765799e-02 6.404621e-03 4.050695e-02 1.214718e-02 1.506128e-01 2.357470e-02
1.455756e-02 8.997290e-01 1.068750e-01 6.178765e-02 1.616699e-02 -1.752161e-01 2.710580e-02 7.975365e-02 7.207237e-03 4.951827e-02 9.662312e-03 1.405975e-01 1.805310e-02
2.970930e-04 3.562714e-01 1.383177e-01 3.798924e-02 8.406775e-03 -7.999448e-02 4.570739e-02 5.613430e-02 6.625849e-03 4.698131e-02 6.719798e-03 7.829921e-02 1.619104e-02
5.941860e-04 1.019125e+00 2.109662e-01 4.140783e-02 3.614757e-02 -2.990596e-01 8.375306e-02 5.751672e-02 6.126152e-03 4.764469e-02 1.340801e-02 1.538368e-01 3.599908e-02
1.485465e-03 6.653382e-01 1.458609e-01 6.815509e-02 2.114852e-02 -1.465949e-01 4.082244e-02 6.202051e-02 7.270813e-03 4.177703e-02 5.765258e-03 9.627538e-02 1.427020e-02
2.970930e-03 1.531796e+00 3.529430e-01 1.290546e-01 3.084331e-02 -3.462004e-01 8.121480e-02 6.498318e-02 5.246690e-03 2.433630e-02 6.478215e-03 1.422292e-01 2.175097e-02
5.050581e-03 9.378520e-01 2.762409e-01 1.092502e-01 2.003085e-02 -1.948340e-01 7.081716e-02 6.457003e-02 6.913613e-03 3.000531e-02 4.207129e-03 1.159373e-01 2.021223e-02
7.724418e-03 8.073826e-01 6.734403e-02 7.549305e-02 8.980343e-03 -1.841023e-01 2.431777e-02 6.397859e-02 6.167990e-03 3.861836e-02 3.978692e-03 1.268650e-01 4.045490e-03
1.099244e-02 8.200469e-01 7.561192e-02 9.125520e-02 1.420615e-02 -1.574162e-01 2.996019e-02 6.949854e-02 8.247539e-03 2.707488e-02 8.991978e-03 1.049539e-01 7.243897e-03
1.485465e-02 1.007221e+00 1.747170e-01 1.135484e-01 1.486568e-02 -1.969578e-01 5.121821e-02 7.480130e-02 5.938154e-03 2.640115e-02 6.286576e-03 1.487006e-01 1.341153e-02
1.188372e-03 5.411100e-01 1.793164e-01 1.060731e-02 2.111459e-02 -1.676242e-01 6.928240e-02 5.135259e-02 1.439759e-03 4.978273e-02 7.183736e-03 1.116658e-01 2.646963e-02
1.485465e-03 6.313180e-01 2.000786e-01 9.284901e-02 4.569607e-02 -1.196560e-01 3.079038e-02 7.397753e-02 1.020288e-02 4.574543e-02 1.000981e-02 9.503856e-02 3.100465e-03
2.376744e-03 3.868585e-01 3.646986e-02 3.813446e-02 9.540662e-03 -8.737885e-02 3.658010e-03 5.272937e-02 4.841695e-03 4.083241e-02 3.654290e-03 7.932759e-02 4.912325e-03
3.862209e-03 9.986216e-01 1.174162e-01 6.456251e-02 1.445742e-02 -2.526840e-01 4.220459e-02 4.884607e-02 3.466219e-03 2.710956e-02 5.253073e-03 1.208131e-01 1.250219e-02
5.941860e-03 9.587671e-01 2.267679e-01 7.617215e-02 2.174926e-02 -2.108909e-01 5.791868e-02 5.491950e-02 2.201508e-03 2.880186e-02 3.695629e-03 1.116348e-01 1.873857e-02
8.615697e-03 9.513503e-01 1.741224e-01 1.168209e-01 2.753281e-02 -1.651234e-01 4.565185e-02 7.553968e-02 4.175954e-03 3.508863e-02 6.156530e-03 1.183431e-01 1.229121e-02
1.188372e-02 7.390327e-01 7.446128e-02 7.900453e-02 1.639050e-02 -1.554665e-01 1.556523e-02 6.649031e-02 4.826258e-03 2.846372e-02 2.606413e-03 1.149193e-01 9.671513e-03
1.574593e-02 8.569269e-01 1.288174e-01 6.344697e-02 2.441302e-02 -2.032829e-01 6.128854e-02 7.102666e-02 4.121621e-03 3.796612e-02 1.111198e-02 1.726653e-01 3.641435e-02
