# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.440000e+03 0.000000e+00 2.146625e+03 0.000000e+00 1.591980e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.373184e+03 0.000000e+00 1.760000e+03 0.000000e+00
3.115540e-04 4.309721e-01 1.185029e-01 6.468003e-02 3.756102e-02 -3.019832e-01 6.842477e-02 7.347114e-02 5.230337e-03 4.159809e-02 3.042424e-02 3.318372e-01 5.275048e-02
1.246216e-03 6.460350e-01 8.289090e-02 9.683002e-02 1.195073e-02 -4.537914e-01 6.855527e-02 5.845556e-02 4.895725e-03 -1.083889e-02 8.350365e-03 3.998648e-01 6.430828e-02
2.803986e-03 6.475784e-01 1.219537e-01 1.151243e-01 2.865804e-02 -4.250507e-01 8.098512e-02 7.156888e-02 5.861892e-03 -8.660420e-03 2.085359e-02 3.835273e-01 5.497046e-02
4.984865e-03 5.189312e-01 1.332996e-01 1.007011e-01 3.318565e-02 -3.169909e-01 7.863346e-02 6.671205e-02 7.159862e-03 -4.500211e-04 1.937675e-02 3.045073e-01 5.438014e-02
7.788851e-03 5.289902e-01 9.845119e-02 9.443265e-02 1.094991e-02 -3.385028e-01 8.347961e-02 7.248522e-02 6.666883e-03 -4.658294e-04 8.311885e-03 3.325672e-01 6.771642e-02
1.121595e-02 1.129099e+00 1.703823e-01 1.977550e-01 1.794805e-02 -7.023392e-01 1.355531e-01 9.460330e-02 9.632235e-03 -5.982977e-02 1.598216e-02 5.831819e-01 1.101745e-01
1.526615e-02 6.323559e-01 4.266642e-02 1.034322e-01 3.936839e-03 -3.988559e-01 2.059256e-02 7.305875e-02 4.959225e-03 -1.249118e-02 7.618802e-03 4.012769e-01 1.427417e-02
3.115540e-04 2.937211e-01 1.137324e-01 7.403656e-02 1.470414e-02 -1.657501e-01 8.389246e-02 6.844435e-02 6.813820e-03 2.495968e-02 1.592990e-02 1.849987e-01 5.746356e-02
6.231081e-04 8.116958e-01 1.415535e-01 1.376490e-01 3.487018e-02 -5.387546e-01 1.064229e-01 6.760778e-02 1.314869e-02 -3.301848e-02 2.520999e-02 4.378276e-01 7.672143e-02
1.557770e-03 3.583290e-01 8.246876e-02 8.650779e-02 2.285392e-02 -1.996149e-01 4.699504e-02 6.649318e-02 7.353965e-03 1.419324e-02 1.166566e-02 2.060891e-01 3.144398e-02
3.115540e-03 1.044819e+00 3.089955e-01 1.729966e-01 3.206325e-02 -6.845136e-01 2.321673e-01 8.056409e-02 6.649494e-03 -4.853006e-02 2.407461e-02 5.454267e-01 1.770532e-01
5.296419e-03 1.437214e+00 3.550884e-01 2.134559e-01 4.172609e-02 -9.800204e-01 2.683004e-01 8.536634e-02 7.135807e-03 -7.594771e-02 3.233974e-02 7.879740e-01 2.013343e-01
8.100405e-03 5.179372e-01 6.520613e-02 9.049070e-02 1.771143e-02 -3.288194e-01 5.543813e-02 6.300384e-02 5.719468e-03 -1.948132e-03 9.058940e-03 3.237373e-01 4.762454e-02
1.152750e-02 7.330167e-01 1.312852e-01 1.348534e-01 1.848730e-02 -4.267538e-01 1.002596e-01 8.074277e-02 5.155523e-03 -2.555257e-02 1.327856e-02 3.866475e-01 7.421094e-02
1.557770e-02 7.523043e-01 1.377315e-01 1.368633e-01 3.951942e-02 -4.239293e-01 7.266971e-02 8.836273e-02 1.314447e-02 -2.515434e-02 2.349991e-02 4.048375e-01 4.286288e-02
1.246216e-03 5.346425e-01 2.046786e-01 8.591167e-02 2.703598e-02 -3.701049e-01 1.616991e-01 5.683289e-02 4.985229e-03 -2.172459e-03 1.923399e-02 3.403305e-01 1.307708e-01
