# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 4.800000e+02 0.000000e+00 1.239355e+03 0.000000e+00 1.142629e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.950254e+03 0.000000e+00 2.720000e+03 0.000000e+00
2.991009e-04 1.196008e-01 4.801630e-02 2.267894e-02 7.121314e-03 -2.651371e-02 2.317706e-02 5.755678e-02 3.297268e-03 5.285305e-02 3.492029e-03 6.989315e-02 1.347028e-02
1.196404e-03 6.079448e-01 1.290102e-01 6.854521e-02 1.842375e-02 -1.741823e-01 3.683819e-02 5.442502e-02 5.216462e-03 2.990512e-02 9.305944e-03 1.070917e-01 1.567836e-02
2.691908e-03 1.007636e+00 2.264973e-01 1.190867e-01 2.994367e-02 -2.999475e-01 7.358589e-02 6.660050e-02 6.333622e-03 1.891080e-02 8.410556e-03 1.568496e-01 2.381337e-02
4.785614e-03 8.517477e-01 2.555285e-01 9.961016e-02 3.627927e-02 -2.463129e-01 6.929523e-02 6.673284e-02 9.321228e-03 2.787256e-02 1.139380e-02 1.485580e-01 1.662257e-02
7.477522e-03 8.410720e-01 8.451586e-02 8.013145e-02 7.258025e-03 -2.770370e-01 4.110983e-02 6.520508e-02 3.829440e-03 2.855064e-02 7.070313e-03 1.765498e-01 1.597542e-02
1.076763e-02 1.066270e+00 6.813368e-02 1.071369e-01 1.983924e-02 -3.101194e-01 4.239493e-02 7.402419e-02 7.660033e-03 2.428059e-02 7.635119e-03 1.864839e-01 1.783309e-02
1.465594e-02 8.285779e-01 1.221918e-01 9.228616e-02 1.928902e-02 -2.404474e-01 3.732048e-02 7.796872e-02 7.530223e-03 3.165414e-02 6.716364e-03 1.814011e-01 1.378956e-02
2.991009e-04 2.992992e-01 7.979220e-02 2.765708e-02 1.595250e-02 -9.642758e-02 2.545274e-02 5.454431e-02 3.121460e-03 4.798536e-02 3.702846e-03 9.451274e-02 1.167035e-02
5.982018e-04 8.606224e-01 1.576032e-01 8.556316e-02 3.480274e-02 -2.670256e-01 6.845638e-02 6.638720e-02 8.935119e-03 3.512696e-02 6.322610e-03 1.512003e-01 3.066517e-02
1.495504e-03 1.992319e+00 7.853962e-01 1.905652e-01 9.573810e-02 -6.276575e-01 2.334701e-01 6.829935e-02 1.248399e-02 -6.871693e-03 2.803024e-02 2.600960e-01 7.119481e-02
2.991009e-03 5.053547e-01 6.189587e-02 5.237946e-02 1.353510e-02 -1.574164e-01 2.668292e-02 5.504874e-02 3.337001e-03 3.599968e-02 5.198087e-03 1.152901e-01 1.326378e-02
5.084715e-03 7.867716e-01 1.588863e-01 8.798748e-02 2.587903e-02 -2.377187e-01 4.784597e-02 6.903159e-02 7.899943e-03 3.072933e-02 3.400291e-03 1.460790e-01 1.982531e-02
7.776623e-03 7.624210e-01 1.615143e-01 7.533318e-02 2.508726e-02 -2.276003e-01 5.028485e-02 6.934922e-02 5.885870e-03 3.241573e-02 6.802672e-03 1.524081e-01 1.417373e-02
1.106673e-02 1.051982e+00 1.372656e-01 1.136776e-01 1.221172e-02 -2.900918e-01 3.825138e-02 7.541998e-02 5.586470e-03 2.930984e-02 6.266533e-03 1.812788e-01 2.263880e-02
1.495504e-02 9.591378e-01 1.309040e-01 1.023468e-01 3.402372e-02 -2.662783e-01 3.198595e-02 7.750546e-02 8.138565e-03 2.880704e-02 5.981636e-03 1.871171e-01 2.063935e-02
1.196404e-03 1.114280e+00 1.883103e-01 7.813118e-02 8.863431e-03 -3.812525e-01 7.030447e-02 5.716027e-02 3.802053e-03 2.898212e-02 2.721272e-03 1.942645e-01 3.088711e-02
1.495504e-03 1.903683e+00 6.463505e-01 1.736410e-01 3.478496e-02 -6.006428e-01 2.668256e-01 8.243742e-02 1.050604e-02 1.775256e-02 1.439570e-02 2.736132e-01 1.016448e-01
2.392807e-03 1.120483e+00 4.252160e-01 7.884806e-02 3.454244e-02 -3.755044e-01 1.345651e-01 6.204029e-02 3.685011e-03 3.272167e-02 1.274071e-02 1.970483e-01 4.281767e-02
3.888312e-03 1.064217e+00 1.754079e-01 1.051261e-01 1.659301e-02 -3.304996e-01 6.409105e-02 5.593922e-02 4.926748e-03 9.706068e-03 9.044307e-03 1.588086e-01 1.796901e-02
5.982018e-03 9.510110e-01 1.995249e-01 9.801924e-02 2.596111e-02 -2.779598e-01 7.093946e-02 7.356840e-02 5.118927e-03 3.491558e-02 1.167521e-02 1.698891e-01 2.190889e-02
8.673926e-03 8.356639e-01 1.328319e-01 9.402699e-02 1.764217e-02 -2.155025e-01 4.268703e-02 7.190053e-02 3.500171e-03 3.525090e-02 7.940618e-03 1.559938e-01 2.111891e-02
1.196404e-02 1.254890e+00 2.592334e-01 1.168094e-01 2.759029e-02 -4.003501e-01 1.027686e-01 8.288786e-02 7.070189e-03 2.894146e-02 1.317193e-02 2.411913e-01 4.105761e-02
1.585235e-02 1.062532e+00 1.257884e-01 1.396793e-01 3.228176e-02 -2.766933e-01 4.545836e-02 9.280736e-02 1.384676e-02 2.479546e-02 5.713391e-03 2.048763e-01 1.696259e-02
2.691908e-03 7.127481e-01 1.886363e-01 4.653225e-02 1.208022e-02 -2.472173e-01 6.493231e-02 4.600746e-02 4.795984e-03 2.846427e-02 2.521522e-03 1.420239e-01 2.536455e-02
2.991009e-03 8.225393e-01 1.182305e-01 7.393631e-02 1.663827e-02 -2.664569e-01 3.096519e-02 5.880225e-02 3.627605e-03 3.089394e-02 7.449809e-03 1.569637e-01 1.035407e-02
3.888312e-03 7.141195e-01 3.581479e-01 6.297649e-02 2.786186e-02 -2.197583e-01 1.197915e-01 6.162875e-02 8.649841e-03 3.679965e-02 1.242372e-02 1.417010e-01 4.221966e-02
5.383816e-03 1.047510e+00 1.585936e-01 8.389198e-02 2.043907e-02 -3.545323e-01 5.429913e-02 5.975483e-02 3.195328e-03 2.453403e-02 7.424121e-03 1.979695e-01 1.883308e-02
7.477522e-03 9.800653e-01 2.776807e-01 9.849652e-02 2.861250e-02 -2.992839e-01 9.188376e-02 5.894592e-02 8.262156e-03 1.798120e-02 9.895670e-03 1.734154e-01 3.121487e-02
1.016943e-02 1.064100e+00 1.984520e-01 1.352744e-01 2.769432e-02 -2.770615e-01 6.735380e-02 7.608488e-02 5.664162e-03 2.007686e-02 1.245859e-02 1.719609e-01 1.924020e-02
1.345954e-02 1.131152e+00 7.241368e-02 1.188802e-01 2.918009e-02 -2.955103e-01 2.078182e-02 7.224342e-02 6.323485e-03 2.397646e-02 8.944708e-03 1.919212e-01 2.036324e-02
1.734785e-02 7.804251e-01 7.630002e-02 1.062050e-01 2.664677e-02 -1.879348e-01 3.042676e-02 9.230478e-02 6.480889e-03 4.166375e-02 1.762350e-02 2.000648e-01 2.302954e-02
4.785614e-03 6.481812e-01 6.630857e-02 5.643199e-02 1.538744e-02 -2.045686e-01 3.322502e-02 4.689587e-02 3.092166e-03 2.376179e-02 5.406646e-03 1.248351e-01 1.695457e-02
5.084715e-03 1.174867e+00 2.315048e-01 1.092752e-01 2.220988e-02 -3.780908e-01 8.273966e-02 6.536516e-02 8.566957e-03 2.137752e-02 1.123759e-02 2.013045e-01 3.849335e-02
5.982018e-03 9.157178e-01 1.779353e-01 1.005331e-01 1.993442e-02 -2.576576e-01 5.433326e-02 5.785499e-02 3.251951e-03 1.693845e-02 8.464014e-03 1.408020e-01 1.673207e-02
7.477522e-03 7.114266e-01 9.897873e-02 8.809923e-02 2.092124e-02 -1.942006e-01 2.792205e-02 7.426493e-02 5.145156e-03 3.956628e-02 1.158636e-02 1.456788e-01 1.279839e-02
9.571228e-03 5.462976e-01 8.757106e-02 5.089486e-02 1.652307e-02 -1.695459e-01 3.746449e-02 6.124256e-02 6.582030e-03 3.415960e-02 2.503189e-03 1.431956e-01 1.897790e-02
