# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 4.800000e+02 0.000000e+00 1.239355e+03 0.000000e+00 1.142629e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.950254e+03 0.000000e+00 2.720000e+03 0.000000e+00
2.989379e-04 1.121950e-01 3.711344e-02 2.650906e-02 1.078350e-02 -1.793001e-02 1.418820e-02 4.872333e-02 6.861868e-03 4.203197e-02 6.581441e-03 5.457407e-02 3.829791e-03
1.195752e-03 2.370794e+00 5.805680e-01 1.842988e-01 6.233339e-02 -7.854362e-01 1.959476e-01 5.945482e-02 7.388111e-03 -1.269456e-02 1.905185e-02 3.169440e-01 7.386956e-02
2.690441e-03 7.806809e-01 3.255553e-01 5.948076e-02 1.770598e-02 -2.645341e-01 1.307256e-01 5.713272e-02 4.168819e-03 3.503736e-02 8.804995e-03 1.569641e-01 5.062600e-02
4.783007e-03 1.331887e+00 2.296506e-01 1.514035e-01 2.571977e-02 -3.796345e-01 7.311926e-02 7.345170e-02 6.566827e-03 1.418033e-02 6.518617e-03 1.859102e-01 2.928140e-02
7.473448e-03 1.083375e+00 2.215177e-01 9.174122e-02 1.766305e-02 -3.419612e-01 9.015466e-02 6.391932e-02 4.645240e-03 2.302429e-02 9.385752e-03 1.908296e-01 3.981134e-02
1.076177e-02 8.590227e-01 1.258445e-01 8.234994e-02 1.489647e-02 -2.609850e-01 3.927151e-02 6.730826e-02 4.747791e-03 2.438426e-02 4.428509e-03 1.708545e-01 1.744828e-02
1.464796e-02 8.650662e-01 9.824170e-02 1.125145e-01 3.302134e-02 -2.558904e-01 2.461973e-02 9.202947e-02 8.644118e-03 3.243118e-02 1.255940e-02 1.960803e-01 2.699773e-02
2.989379e-04 5.433049e-01 8.780951e-02 4.380981e-02 8.639795e-03 -1.793171e-01 3.429543e-02 4.505132e-02 2.068082e-03 3.126046e-02 2.755748e-03 1.106090e-01 1.539473e-02
5.978759e-04 8.349425e-01 2.740422e-01 1.140352e-01 2.784771e-02 -2.250159e-01 8.802296e-02 7.228285e-02 9.324743e-03 2.971325e-02 7.429336e-03 1.276346e-01 2.918369e-02
1.494690e-03 7.126829e-01 2.068689e-01 7.421351e-02 2.001004e-02 -2.167081e-01 7.120128e-02 5.408680e-02 4.534511e-03 2.789173e-02 3.312956e-03 1.266369e-01 2.826838e-02
2.989379e-03 6.863888e-01 1.840037e-01 7.293177e-02 1.221068e-02 -2.076627e-01 6.302920e-02 6.285217e-02 6.964588e-03 4.004767e-02 8.754239e-03 1.458021e-01 3.055724e-02
5.081945e-03 6.199879e-01 6.663576e-02 6.044433e-02 1.721508e-02 -1.947556e-01 2.999223e-02 5.992105e-02 5.185192e-03 4.057300e-02 7.799122e-03 1.450539e-01 1.131594e-02
7.772386e-03 9.059134e-01 1.663826e-01 9.425494e-02 2.786716e-02 -2.512196e-01 4.108792e-02 6.291480e-02 4.815435e-03 2.461812e-02 1.399585e-02 1.536395e-01 1.428837e-02
1.106070e-02 8.795563e-01 2.118031e-01 1.339336e-01 3.045349e-02 -2.176444e-01 7.223008e-02 7.696935e-02 3.374334e-03 1.548552e-02 1.249419e-02 1.483173e-01 2.176435e-02
1.494690e-02 9.021247e-01 1.084815e-01 1.143464e-01 1.047445e-02 -2.162754e-01 1.792221e-02 8.221227e-02 5.156591e-03 2.101985e-02 5.096890e-03 1.490089e-01 6.693790e-03
1.195752e-03 9.577393e-01 1.864329e-01 8.492336e-02 1.115775e-02 -3.100808e-01 7.752130e-02 6.055404e-02 7.009452e-03 2.854906e-02 7.766639e-03 1.646564e-01 2.485332e-02
1.494690e-03 1.025965e+00 3.256112e-01 1.062172e-01 4.626728e-02 -3.176336e-01 1.204514e-01 6.517117e-02 1.103286e-02 2.558485e-02 1.360714e-02 1.671216e-01 4.985935e-02
2.391503e-03 5.945170e-01 1.363965e-01 6.272288e-02 2.344497e-02 -1.798548e-01 3.816346e-02 6.445069e-02 8.160646e-03 4.447955e-02 1.108841e-02 1.338984e-01 1.734938e-02
3.886193e-03 1.051099e+00 3.139074e-01 8.339814e-02 2.986931e-02 -3.531603e-01 1.097077e-01 6.202993e-02 8.762676e-03 2.869723e-02 1.608300e-02 1.930631e-01 3.510713e-02
5.978759e-03 6.971560e-01 2.098998e-01 8.629047e-02 3.943110e-02 -1.881531e-01 4.765960e-02 6.270019e-02 5.392403e-03 2.787914e-02 1.256222e-02 1.265883e-01 9.235874e-03
8.669200e-03 5.617962e-01 1.333903e-01 7.365377e-02 2.718177e-02 -1.635330e-01 4.975250e-02 6.487893e-02 1.139663e-03 3.496622e-02 1.260924e-02 1.432891e-01 1.942097e-02
1.195752e-02 7.778675e-01 8.998889e-02 8.337389e-02 1.520706e-02 -2.348352e-01 3.248253e-02 7.774935e-02 7.522349e-03 3.430417e-02 6.480470e-03 1.634963e-01 1.888234e-02
1.584371e-02 7.332977e-01 9.494618e-02 8.481850e-02 1.937140e-02 -2.032304e-01 3.968983e-02 7.232001e-02 3.553177e-03 2.110754e-02 9.412150e-03 1.635955e-01 1.655910e-02
2.690441e-03 9.121495e-01 1.792258e-01 7.649153e-02 1.526766e-02 -2.961859e-01 7.558076e-02 5.424400e-02 6.271425e-03 2.473046e-02 7.344944e-03 1.582490e-01 3.094887e-02
2.989379e-03 6.934381e-01 2.435617e-01 7.411481e-02 3.633611e-02 -2.045629e-01 6.288179e-02 5.861729e-02 4.343516e-03 3.105265e-02 1.025806e-02 1.268542e-01 1.818139e-02
3.886193e-03 1.185232e+00 3.271571e-01 6.283257e-02 1.503434e-02 -4.224382e-01 1.312033e-01 7.559971e-02 7.356141e-03 5.491338e-02 1.475787e-02 2.482367e-01 5.183673e-02
5.380883e-03 1.169940e+00 2.406875e-01 7.554123e-02 2.234596e-02 -4.059254e-01 8.496730e-02 6.680326e-02 6.843474e-03 3.493874e-02 1.052298e-02 2.243092e-01 3.487549e-02
7.473448e-03 1.141853e+00 2.674081e-01 8.909577e-02 3.214283e-02 -3.621876e-01 7.813507e-02 6.081314e-02 7.681852e-03 2.657824e-02 9.099791e-03 2.015354e-01 2.489217e-02
1.016389e-02 1.042877e+00 1.204782e-01 1.137088e-01 1.280547e-02 -2.908500e-01 5.767644e-02 6.551218e-02 7.444622e-03 1.839167e-02 6.005497e-03 1.716688e-01 2.161370e-02
1.345221e-02 9.232379e-01 1.271604e-01 9.369996e-02 2.310604e-02 -2.583049e-01 3.634385e-02 7.817207e-02 6.322939e-03 2.681197e-02 9.453469e-03 1.716488e-01 1.939183e-02
1.733840e-02 8.880605e-01 9.434057e-02 8.789715e-02 1.263767e-02 -2.717474e-01 4.253851e-02 9.285793e-02 7.277997e-03 2.870669e-02 9.503117e-03 1.939829e-01 1.231349e-02
4.783007e-03 1.328879e+00 2.190357e-01 1.469834e-01 3.143703e-02 -3.941705e-01 6.323336e-02 8.266465e-02 6.755284e-03 2.274584e-02 1.580414e-02 2.029117e-01 2.251363e-02
5.081945e-03 1.088470e+00 1.741888e-01 1.232421e-01 2.711462e-02 -3.118020e-01 5.407226e-02 6.257352e-02 6.174894e-03 1.281779e-02 5.835496e-03 1.583383e-01 2.118521e-02
5.978759e-03 6.675547e-01 1.145538e-01 6.328197e-02 1.240324e-02 -2.028915e-01 4.505674e-02 5.484741e-02 6.373544e-03 2.985672e-02 1.123978e-02 1.382061e-01 1.428747e-02
7.473448e-03 1.149509e+00 2.704831e-01 1.474389e-01 4.509882e-02 -3.194822e-01 6.580864e-02 7.938708e-02 1.006898e-02 1.538741e-02 7.612995e-03 1.731597e-01 2.280849e-02
9.566014e-03 6.500949e-01 8.320037e-02 6.089600e-02 1.313828e-02 -1.862437e-01 3.549964e-02 7.195720e-02 5.163009e-03 4.643032e-02 7.151798e-03 1.665303e-01 1.327175e-02
1.225646e-02 8.209473e-01 1.484738e-01 1.060036e-01 1.941446e-02 -2.103297e-01 4.091827e-02 8.192986e-02 6.194785e-03 3.038103e-02 1.046195e-02 1.594507e-01 1.415400e-02
1.554477e-02 9.485654e-01 1.540684e-01 9.923833e-02 2.115880e-02 -2.597675e-01 3.371628e-02 8.070467e-02 8.791944e-03 3.121822e-02 8.115598e-03 1.918973e-01 1.307910e-02
1.943097e-02 9.100972e-01 1.203162e-01 9.705410e-02 3.134015e-02 -2.546435e-01 4.323906e-02 9.663832e-02 1.554155e-02 2.127319e-02 9.139117e-03 2.015526e-01 1.503801e-02
7.473448e-03 8.016497e-01 1.415785e-01 7.867303e-02 1.778079e-02 -2.537293e-01 4.753958e-02 5.929392e-02 3.065269e-03 1.952647e-02 6.403623e-03 1.540291e-01 1.494877e-02
7.772386e-03 8.520180e-01 8.668936e-02 7.257785e-02 2.241096e-02 -2.605844e-01 6.533108e-02 6.925271e-02 9.727115e-03 4.256413e-02 6.053256e-03 1.837290e-01 2.963834e-02
8.669200e-03 8.827101e-01 9.131781e-02 1.081024e-01 1.660025e-02 -2.112711e-01 3.030571e-02 7.093863e-02 4.860732e-03 3.060362e-02 1.495319e-03 1.461772e-01 1.516568e-02
1.016389e-02 9.504012e-01 1.804151e-01 1.261638e-01 9.357834e-03 -2.728207e-01 7.863766e-02 8.698082e-02 6.785303e-03 2.268731e-02 1.179926e-02 1.677858e-01 2.387421e-02
1.225646e-02 7.100150e-01 8.389265e-02 1.001305e-01 1.478146e-02 -1.754711e-01 4.599993e-02 8.318126e-02 6.883995e-03 3.579398e-02 7.614483e-03 1.547637e-01 2.402026e-02
1.494690e-02 8.787867e-01 5.915500e-02 1.232266e-01 1.530420e-02 -2.210718e-01 4.384720e-02 9.109448e-02 1.554407e-02 2.401500e-02 9.298889e-03 1.688136e-01 2.625017e-02
1.823521e-02 9.025785e-01 1.073397e-01 7.444795e-02 9.549935e-03 -2.279381e-01 3.599112e-02 8.141091e-02 4.585604e-03 3.233063e-02 6.884516e-03 1.930783e-01 1.446314e-02
2.212141e-02 7.621562e-01 4.743811e-02 9.539691e-02 1.155895e-02 -1.673337e-01 4.011780e-02 1.029450e-01 7.243321e-03 3.261057e-02 1.165810e-02 1.782848e-01 1.336984e-02
1.076177e-02 9.130997e-01 7.326927e-02 8.399490e-02 2.329745e-02 -2.721903e-01 3.497835e-02 5.948146e-02 4.401103e-03 2.007791e-02 6.372505e-03 1.628281e-01 1.982147e-02
1.106070e-02 1.106656e+00 1.947099e-01 1.061026e-01 4.262725e-02 -3.451927e-01 5.899775e-02 7.752338e-02 8.644931e-03 2.722039e-02 1.442473e-02 2.146832e-01 2.236668e-02
1.195752e-02 7.578628e-01 1.031607e-01 9.181966e-02 1.445794e-02 -2.052546e-01 5.137648e-02 7.831584e-02 4.849978e-03 3.274691e-02 5.681081e-03 1.640615e-01 2.334095e-02
1.345221e-02 1.189411e+00 1.628181e-01 1.428094e-01 2.427073e-02 -3.090701e-01 4.998034e-02 7.808097e-02 1.040533e-02 1.636286e-02 8.646851e-03 1.921664e-01 1.891327e-02
1.554477e-02 8.424584e-01 1.486346e-01 9.086722e-02 1.341192e-02 -2.343849e-01 3.821378e-02 7.135179e-02 4.749635e-03 2.139067e-02 6.859221e-03 1.730914e-01 1.746140e-02
1.823521e-02 1.004365e+00 8.550972e-02 1.178001e-01 1.586565e-02 -2.840028e-01 1.922614e-02 9.805473e-02 5.303941e-03 2.169655e-02 9.066564e-03 2.151205e-01 1.250209e-02
2.152353e-02 1.139216e+00 6.665231e-02 1.221202e-01 1.501587e-02 -3.211391e-01 5.562758e-02 1.022315e-01 8.948794e-03 2.076045e-02 6.647092e-03 2.462222e-01 4.763796e-02
2.540972e-02 7.947122e-01 1.004499e-01 9.944066e-02 1.804208e-02 -2.667006e-01 4.787303e-02 1.243239e-01 1.311885e-02 2.349950e-02 1.348885e-02 2.830119e-01 3.641513e-02
1.464796e-02 1.044621e+00 1.224405e-01 1.219509e-01 2.890466e-02 -2.821325e-01 3.142723e-02 8.871512e-02 3.782060e-03 2.241524e-02 1.294944e-02 1.932138e-01 2.323018e-02
1.494690e-02 6.838470e-01 7.591115e-02 8.908822e-02 9.233981e-03 -1.876237e-01 3.481448e-02 9.535539e-02 8.825010e-03 3.557036e-02 6.467633e-03 1.699770e-01 2.716299e-02
1.584371e-02 8.040220e-01 7.630392e-02 1.004190e-01 1.518713e-02 -2.164029e-01 4.033634e-02 8.314440e-02 1.171704e-02 3.056465e-02 6.653781e-03 1.892503e-01 1.155483e-02
1.733840e-02 1.044684e+00 2.152067e-01 1.055010e-01 3.836058e-02 -2.882845e-01 4.950319e-02 8.659726e-02 1.160753e-02 2.237234e-02 4.151997e-03 2.183693e-01 1.238288e-02
1.943097e-02 8.162562e-01 8.356297e-02 1.180887e-01 2.948477e-02 -2.233488e-01 1.516063e-02 1.059239e-01 1.104901e-02 2.247807e-02 6.087487e-03 1.820544e-01 1.029546e-02
2.212141e-02 1.023222e+00 1.514917e-01 1.575815e-01 3.688192e-02 -2.306940e-01 2.781993e-02 1.125593e-01 1.501253e-02 2.186875e-02 1.049010e-02 2.185557e-01 1.861318e-02
2.540972e-02 1.063552e+00 1.372223e-01 1.622541e-01 2.637926e-02 -2.849445e-01 2.948690e-02 1.209788e-01 1.195158e-02 -3.159232e-03 6.541122e-03 2.378256e-01 2.184225e-02
2.929592e-02 9.610041e-01 1.427037e-01 1.114232e-01 6.060633e-03 -2.757502e-01 5.764448e-02 1.346880e-01 9.988802e-03 1.182660e-02 7.139494e-03 2.987057e-01 3.768578e-02
2.989379e-04 1.297798e+00 1.014498e-01 1.060338e-01 1.563331e-02 -4.309893e-01 4.177555e-02 7.680117e-02 1.250341e-02 3.854951e-02 1.203822e-02 2.243732e-01 2.582352e-02
5.978759e-04 6.775826e-01 1.910737e-01 6.513017e-02 4.267275e-02 -2.145749e-01 6.866128e-02 5.893851e-02 1.006292e-02 3.602335e-02 1.127744e-02 1.315497e-01 2.682102e-02
1.494690e-03 6.166355e-01 8.351804e-02 6.652978e-02 1.206473e-02 -1.846753e-01 4.247747e-02 6.094189e-02 5.533638e-03 3.623488e-02 7.070341e-03 1.204549e-01 1.737708e-02
2.989379e-03 8.213869e-01 1.947974e-01 4.920028e-02 1.573396e-02 -2.869321e-01 6.745786e-02 5.720059e-02 4.411008e-03 3.987014e-02 5.255943e-03 1.723866e-01 2.156438e-02
5.081945e-03 4.176957e-01 4.855507e-02 5.190196e-02 5.831309e-03 -1.101892e-01 2.159366e-02 5.799032e-02 4.768924e-03 4.214015e-02 6.180791e-03 1.098565e-01 8.997594e-03
7.772386e-03 8.273791e-01 1.310176e-01 9.449945e-02 1.748249e-02 -2.266737e-01 2.874997e-02 7.126377e-02 3.836354e-03 2.997360e-02 3.342638e-03 1.532101e-01 8.689923e-03
1.106070e-02 8.020183e-01 1.023189e-01 1.014765e-01 3.002310e-02 -2.280342e-01 4.535025e-02 6.724054e-02 8.128666e-03 1.469218e-02 7.720735e-03 1.508669e-01 1.964708e-02
1.494690e-02 1.093913e+00 1.592690e-01 1.656318e-01 4.556239e-02 -2.524627e-01 3.333819e-02 1.093758e-01 1.852150e-02 2.563382e-02 9.482818e-03 1.859297e-01 7.736636e-03
5.978759e-04 6.396453e-01 1.858229e-01 8.019688e-02 2.634888e-02 -1.778696e-01 7.186217e-02 6.671048e-02 9.157176e-03 3.890485e-02 6.061269e-03 1.177047e-01 2.581280e-02
8.968138e-04 6.128392e-01 2.194943e-01 7.417476e-02 2.052112e-02 -1.736405e-01 8.018782e-02 5.538301e-02 5.545975e-03 3.015823e-02 6.753273e-03 1.088824e-01 2.703521e-02
1.793628e-03 8.004090e-01 2.721752e-01 8.796224e-02 3.081138e-02 -2.359658e-01 7.850766e-02 6.287848e-02 5.291447e-03 3.134266e-02 9.287499e-03 1.393765e-01 2.271868e-02
