algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30720-Na640-Cl160-F480-1-allSk.dat,1,main,30720,640,160,480,1280,0.96,0.02,0.005,0.015,0.04,0.75,467,0.8514425257515925,1,0.34843836150328816,0.34843836150328816,0.06400362599744096,0.036313853967084406,-0.0762534193580704,0.08595655891942927,0.5795332395744452,0.16726811503524164,0.5726150525028457,0.8059899124752818,-0.2721939104468508,0.8183501368773656
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30656-Na672-Cl640-F32-1-allSk.dat,1,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,86,0.850190034221191,1,0.35769732802471965,0.35769732802471965,0.05994389679331376,-0.04625785657521249,-0.053300075427294785,0.026385054480272604,0.44673356065171355,0.42090656216747563,0.16483898679918924,0.43751101773526835,-0.027772571486258998,0.8795898499936063
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30656-Na672-Cl640-F32-1-allSk.dat,1,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,228,0.7675329292076336,1,0.35769732802471965,0.35769732802471965,0.05959579373279485,-0.04337671392038389,-0.05172117858142938,0.032527067430360705,0.39857580865355346,0.381052041097962,0.12238727961297058,0.41018857728206615,-0.08821926274441744,0.9553775097690275
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30656-Na672-Cl640-F32-1-allSk.dat,1,main,30656,672,640,32,1344,0.958,0.021,0.02,0.001,0.042,0.047619047619047616,467,0.7070536453372527,1,0.35769732802471965,0.35769732802471965,0.0603271454812179,-0.0460688649641704,-0.05463830458875757,0.03323586559259118,0.4079018039786799,0.3902018273204413,0.12420527117505747,0.41985269224204236,-0.08950891077300065,0.969476075033003
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30656-Na672-Cl32-F640-1-allSk.dat,1,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,86,0.9682569771424492,1,0.35769732802471965,0.35769732802471965,0.058971311387351406,0.055257498404674574,-0.03567565202905921,0.06459940486813961,0.6122810853934977,0.14971318098778522,0.5939245287139059,0.9627432575891328,-0.061865577425185767,0.6224251041017143
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30656-Na672-Cl32-F640-1-allSk.dat,1,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,228,0.9195020854952239,1,0.35769732802471965,0.35769732802471965,0.05841766912769103,0.056691308629868306,-0.03796647723227013,0.06658086723456351,0.6354936663754074,0.10455829738489522,0.627807285086369,0.9488689650020157,-0.10503317820087921,0.66679716671408
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30656-Na672-Cl32-F640-1-allSk.dat,1,main,30656,672,32,640,1344,0.958,0.021,0.001,0.02,0.042,0.9523809523809523,461,0.8397750401844525,1,0.35769732802471965,0.35769732802471965,0.05756452850847837,0.054652030937806045,-0.03895516192597857,0.06471230604203991,0.6464676905219573,0.08627643275236443,0.6431402628071625,0.9381918567401923,-0.12137904089317117,0.6861638395072169
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl640-F160-1-allSk.dat,1,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,86,0.8711968753890609,1,0.3909670996920168,0.3909670996920168,0.06009923678322916,-0.028678709333702774,-0.05558195592409435,0.0470363682710716,0.38192348396445847,0.31066022152515266,0.23268642929777472,0.4080606042851377,-0.12146383533489069,0.7632303440213044
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl640-F160-1-allSk.dat,1,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,228,0.7707536937794554,1,0.3909670996920168,0.3909670996920168,0.061008250752762117,-0.029279137013555293,-0.061516964801656845,0.05756378891847387,0.40480398007654733,0.3209665746606796,0.2632360676922715,0.42792120037190506,-0.13813932129726908,0.8648923840841936
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl640-F160-1-allSk.dat,1,main,30400,800,640,160,1600,0.95,0.025,0.02,0.005,0.05,0.2,467,0.6752102065227026,1,0.3909670996920168,0.3909670996920168,0.062088405747842995,-0.03305896548934359,-0.06701106306154342,0.060100032023094864,0.4196784473395557,0.3313284144458211,0.27577270805117027,0.451202057388322,-0.16153125719856462,0.9397090359387495
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl480-F320-1-allSk.dat,1,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,86,0.9480590043759255,1,0.3909670996920168,0.3909670996920168,0.07136714082659805,-0.0062246276476154855,-0.10117821247742588,0.11407549635183538,0.5349471365703835,0.3300979018649769,0.4415399773075288,0.6934311783103533,-0.3273456689305964,1.0990509323504227
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl480-F320-1-allSk.dat,1,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,228,0.8554608589796615,1,0.3909670996920168,0.3909670996920168,0.0689651081882234,-0.004339420802121199,-0.09130920356350491,0.10496925204494426,0.5262600094770471,0.31251606353936984,0.4493376896573018,0.6270586534721467,-0.2738555868145718,1.0458684943905598
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl480-F320-1-allSk.dat,1,main,30400,800,480,320,1600,0.95,0.025,0.015,0.01,0.05,0.4,467,0.7379515515662698,1,0.3909670996920168,0.3909670996920168,0.06729015685053545,-0.006908379789906827,-0.08639079155972229,0.09488357135943908,0.49113767120407137,0.288715725762523,0.4229537384401277,0.58936679154689,-0.2653243104565055,0.9937031676640729
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl320-F480-1-allSk.dat,1,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,86,0.9569903942409826,1,0.3909670996920168,0.3909670996920168,0.060439368766337945,0.014266402733908265,-0.0669220163708389,0.07305944428848415,0.57110188480644,0.23088261900117907,0.548774493937568,0.6074013827330493,-0.1978729728122015,0.8700274310403687
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl320-F480-1-allSk.dat,1,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,228,0.8938304632282839,1,0.3909670996920168,0.3909670996920168,0.06575134286397144,0.022358786969466804,-0.08160798480947218,0.09549771043138396,0.5562304496827521,0.2194228225358365,0.5389324383802323,0.6548610366662376,-0.2514181516010625,0.9010408473579677
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl320-F480-1-allSk.dat,1,main,30400,800,320,480,1600,0.95,0.025,0.01,0.015,0.05,0.6,461,0.8094979281227135,1,0.3909670996920168,0.3909670996920168,0.06545310769243642,0.01708515859824314,-0.0859745186472549,0.09225474542849338,0.5389827675180544,0.21834174308119508,0.517548474130474,0.6779320455688244,-0.2716512190631622,0.8899544986240493
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30400-Na800-Cl160-F640-1-allSk.dat,1,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,86,0.9769556267634457,1,0.3909670996920168,0.3909670996920168,0.06241017390140128,0.038227848487656785,-0.07063169437291435,0.07805588111243875,0.6102693582981725,0.14963429592415023,0.6074847369078693,0.7295207869823117,-0.19746416476529607,0.7779206658924336
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30400-Na800-Cl160-F640-1-allSk.dat,1,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,228,0.914776465449206,1,0.3909670996920168,0.3909670996920168,0.06181685517886559,0.04363681584598723,-0.07270154771976203,0.08513821713651473,0.6276536350974697,0.1385691660707156,0.6324535141660373,0.7624267552078178,-0.2262883401441202,0.820248695214003
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30400-Na800-Cl160-F640-1-allSk.dat,1,main,30400,800,160,640,1600,0.95,0.025,0.005,0.02,0.05,0.8,461,0.841650977107993,1,0.3909670996920168,0.3909670996920168,0.06181486330147017,0.039025885512834854,-0.07584892899676204,0.08155673094279255,0.6078422176513496,0.1437966054648393,0.6076899563989006,0.7900882556609122,-0.2342746354539069,0.796555343602866
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30336-Na832-Cl800-F32-1-allSk.dat,1,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,86,0.8864695430821364,1,0.39869211779766894,0.39869211779766894,0.06250240480303487,-0.06212940136322587,-0.068659194075334,0.026496940457743045,0.4572308455983273,0.4338833854336064,0.16201207675436838,0.4478895461055369,-0.027067881578025872,0.961442148698346
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl800-F32-1-allSk.dat,1,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,228,0.7862326678249322,1,0.39869211779766894,0.39869211779766894,0.061296780407103534,-0.05861671566301789,-0.06460984217044076,0.024161433863755848,0.4277869606479331,0.41109121462632175,0.12583798687275227,0.4307949250082473,-0.057812499795062804,0.9307128495907105
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl800-F32-1-allSk.dat,1,main,30336,832,800,32,1664,0.948,0.026,0.025,0.001,0.052,0.038461538461538464,467,0.7040482561552193,1,0.39869211779766894,0.39869211779766894,0.06089865570819793,-0.05643778361074392,-0.06307739545424171,0.027609617336098416,0.4065669282715092,0.3906212219817447,0.11998659092918139,0.41235111248994927,-0.06997032914137313,0.9616656142242367
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30336-Na832-Cl32-F800-1-allSk.dat,1,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,86,0.9558992314725304,1,0.39869211779766894,0.39869211779766894,0.05674837954180893,0.06609617060686046,-0.044524728688566044,0.07631007847734107,0.6853136270554367,0.03112421321198596,0.6926606688149467,0.94023915248672,-0.15630723639471622,0.7376395005960718
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl32-F800-1-allSk.dat,1,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,228,0.926068360808493,1,0.39869211779766894,0.39869211779766894,0.05599511758478455,0.058692941177687155,-0.040929790925580134,0.0680412486601521,0.660020033847782,0.07116214276888524,0.6588585778366252,0.946546740986471,-0.11673791727576989,0.6952541324725424
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl32-F800-1-allSk.dat,1,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,461,0.852233527397743,1,0.39869211779766894,0.39869211779766894,0.054899232172485615,0.05191473933653615,-0.041279461550032884,0.06119874609402271,0.6159859239771406,0.06452271288591246,0.6152803067144018,0.9579316331957431,-0.12578581222410612,0.652622420498039
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl800-F160-1-allSk.dat,1,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,86,0.9071186432261859,1,0.42938301201054485,0.42938301201054485,0.06438354714045733,-0.03480440765391454,-0.06949682434796144,0.0701465839104963,0.360011494018924,0.29495896486014245,0.2222961658831516,0.3968635718484014,-0.16491496547953477,0.9132732515100784
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl800-F160-1-allSk.dat,1,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,228,0.7740278894347915,1,0.42938301201054485,0.42938301201054485,0.06313531535539799,-0.036447188678930376,-0.06952401412500647,0.06618340682984694,0.38537784241595086,0.30785198378715856,0.2556011093375335,0.4114227323765915,-0.16588892050066406,0.9970311985198331
