algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl32-F800-2-allSk.dat,2,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,228,0.9167606050249432,1,0.39869211779766894,0.39869211779766894,0.05585811693465996,0.056600675957574995,-0.03529611062485785,0.06478081236301494,0.6457058817854462,0.0888572316870022,0.6407219319157247,0.9057440829258776,-0.09053186492600361,0.6715170997102303
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl32-F800-2-allSk.dat,2,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,461,0.8375099747499501,1,0.39869211779766894,0.39869211779766894,0.05509846143025502,0.05268049342535101,-0.03873281186408862,0.061470335165129966,0.6344210376824574,0.07660517358303236,0.6316640154787204,0.9272964053677146,-0.107337026085134,0.6656408334091009
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl800-F160-2-allSk.dat,2,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,86,0.8725606754816315,1,0.42938301201054485,0.42938301201054485,0.059560773815769186,-0.03635848456457155,-0.056979834737963836,0.03835104881673251,0.3931255414328145,0.32059871282523744,0.2460764659895977,0.3850468430053533,-0.07568765686675054,0.7720045251935861
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl800-F160-2-allSk.dat,2,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,228,0.7628152695562882,1,0.42938301201054485,0.42938301201054485,0.0619587118261759,-0.03833012386332363,-0.06797576327094065,0.058109182253436927,0.39896548637177354,0.3205142221808583,0.2605702780402911,0.4108385766106846,-0.13356668543260522,0.93692841149049
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl800-F160-2-allSk.dat,2,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,467,0.6600196665216157,1,0.42938301201054485,0.42938301201054485,0.06306785731522657,-0.03986897506585835,-0.07151067312280945,0.06224408074027073,0.3978811489770251,0.3197701942581642,0.25957790172644124,0.41817727581830866,-0.15179900449225964,0.975266300693586
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl640-F320-2-allSk.dat,2,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,86,0.9305197952088105,1,0.42938301201054485,0.42938301201054485,0.06533119874830912,-0.01655689837000931,-0.07991688456465192,0.08434215282132536,0.4520237633738893,0.28165963645270137,0.3846012465475824,0.48167660137066226,-0.1933447815587118,0.9395797119691307
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl640-F320-2-allSk.dat,2,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,228,0.8064452586498472,1,0.42938301201054485,0.42938301201054485,0.06584553362236145,-0.01688968899674985,-0.08046656015143419,0.08454310121726086,0.450855169305993,0.2841813241843023,0.3790109772584627,0.4898055435473083,-0.20047315056071519,0.9399781176526165
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl640-F320-2-allSk.dat,2,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,467,0.6896608502688132,1,0.42938301201054485,0.42938301201054485,0.06560522673249347,-0.019343581054315745,-0.08253902425685902,0.0832237423426904,0.436740661174831,0.28523385554019165,0.35307542793312463,0.5037512353550966,-0.21837229926700522,0.9203696473542904
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl480-F480-2-allSk.dat,2,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,86,0.9367626633162858,1,0.42938301201054485,0.42938301201054485,0.06110597407029786,0.023797077703585412,-0.06262467056946,0.09627882060271686,0.5911733173452857,0.2084125696901316,0.627632753412665,0.47985251568991727,-0.18511263306510511,1.0727193851308645
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl480-F480-2-allSk.dat,2,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,228,0.8586327862020008,1,0.42938301201054485,0.42938301201054485,0.06646145119223076,0.013990644531047938,-0.08489929688287477,0.10468505612502374,0.5637445898711977,0.22251703717570454,0.5747382075346015,0.5605527669794516,-0.245866155146492,1.058668723055928
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl480-F480-2-allSk.dat,2,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,461,0.7520720921067101,1,0.42938301201054485,0.42938301201054485,0.06661984814032601,0.006705206360760885,-0.09006688259279746,0.0995494763666959,0.5193105877650234,0.22641215434048728,0.5080039219607522,0.5884799186467108,-0.26828477929228334,0.9867108154679025
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl320-F640-2-allSk.dat,2,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,86,0.9591783355109422,1,0.42938301201054485,0.42938301201054485,0.061667611977042625,0.007914373151164639,-0.08469792020720174,0.06958356165807765,0.4590769286293993,0.20472381408397,0.4174905167039103,0.6608925482166608,-0.21658716112859094,0.6644696195397088
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl320-F640-2-allSk.dat,2,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,228,0.9053082544512615,1,0.42938301201054485,0.42938301201054485,0.064434086526383,0.015164870608276274,-0.09609756678149062,0.08652433862952254,0.5038335797414434,0.1996216178700053,0.47591379315588755,0.7233913142004617,-0.2670293510174143,0.7716912422724473
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl320-F640-2-allSk.dat,2,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,461,0.7982973595759661,1,0.42938301201054485,0.42938301201054485,0.06475050085650001,0.016125115407014973,-0.09612361878190294,0.08771881506821327,0.5126978681186782,0.1926162017892651,0.49172386210016683,0.7238224666586499,-0.27591406926117534,0.797336987647396
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl160-F800-2-allSk.dat,2,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,86,0.9745425250028422,1,0.42938301201054485,0.42938301201054485,0.06267481019224218,0.059295960890776184,-0.07306290752066585,0.09763019626764236,0.6510861918164854,0.07506999252698365,0.6796568670039017,0.7138590377306242,-0.23701241034610618,0.8505219670516446
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl160-F800-2-allSk.dat,2,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,228,0.9517985755189112,1,0.42938301201054485,0.42938301201054485,0.06116464549284041,0.04621649401826719,-0.07811413155609476,0.08556133423777289,0.6186986590229375,0.11238354399093878,0.6274909749069046,0.7815323246766936,-0.226401876645682,0.7886319204574932
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl160-F800-2-allSk.dat,2,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,461,0.8968709915308113,1,0.42938301201054485,0.42938301201054485,0.060591947969735584,0.039373784825349555,-0.08171865274008419,0.07967751275770266,0.5975784836959235,0.1258261023326476,0.5983432871680519,0.8300630424359478,-0.23337988855832534,0.759822890107015
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl960-F32-2-allSk.dat,2,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,86,0.9412422625668473,1,0.43708298096511644,0.43708298096511644,0.06066068617905941,-0.047956430350310046,-0.05391187701403539,0.028277407707318087,0.30035842046843575,0.29136437863090703,0.07645648326383203,0.3066600309472133,-0.057397960410933355,0.740073259542241
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl960-F32-2-allSk.dat,2,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,228,0.8401317621842569,1,0.43708298096511644,0.43708298096511644,0.05949787956922509,-0.052979824165956826,-0.05920596667614089,0.029305257934000396,0.33148861888416564,0.3220795104561987,0.08154838703619056,0.3428402445040333,-0.08455053503869336,0.9171445560846044
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl960-F32-2-allSk.dat,2,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,467,0.7633565233406336,1,0.43708298096511644,0.43708298096511644,0.060281073698434384,-0.056146325343392256,-0.06284674817223318,0.03161630704698766,0.3442578162445915,0.3341314831217195,0.08663289612809882,0.35529166277957613,-0.0856472177542753,0.951460683226519
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl32-F960-2-allSk.dat,2,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,86,0.9826205751959483,1,0.43708298096511644,0.43708298096511644,0.05279261791802471,0.042667778925184724,-0.038985636945530096,0.05049085017530523,0.48944335342430373,0.04185970508358927,0.4898913727340799,0.8167763490578258,-0.10657062902678373,0.5174463452268425
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl32-F960-2-allSk.dat,2,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,226,0.9520022175114592,1,0.43708298096511644,0.43708298096511644,0.05348616027059695,0.04904720687987228,-0.04607373875895676,0.05826983478182764,0.5675628695714321,0.020670233723092485,0.573170858516752,0.9206368545878908,-0.1470726105498204,0.6094970609970893
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl32-F960-2-allSk.dat,2,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,461,0.8833123845518301,1,0.43708298096511644,0.43708298096511644,0.05284157031451039,0.047464892437872545,-0.04394175444982754,0.05627211931070915,0.5665478236503336,0.03072140255696705,0.5703039498738932,0.9121444963480937,-0.13530481004669365,0.6044342656280921
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl960-F160-2-allSk.dat,2,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,86,0.9126842422446856,1,0.46472640791409303,0.46472640791409303,0.05707557296645668,-0.03304155376961362,-0.05596905659475167,0.04967589583652894,0.3493349107025169,0.285345835926054,0.2253015997450547,0.3546148639159809,-0.11367135229246858,0.874528814399123
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl960-F160-2-allSk.dat,2,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,228,0.7793380654736964,1,0.46472640791409303,0.46472640791409303,0.06260434884024514,-0.04138967977174478,-0.07083264440519617,0.0639970364040989,0.35938171140280656,0.300048194620035,0.21586965905422545,0.3873582703292765,-0.15497720565527529,0.9507525090795791
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl960-F160-2-allSk.dat,2,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,467,0.6666789409718544,1,0.46472640791409303,0.46472640791409303,0.06339896136698753,-0.04376931831031078,-0.07386189215395067,0.06512121590975142,0.3626820113637308,0.29907287892306866,0.22699045779844262,0.3858692385883479,-0.1539102804631436,0.9775619546227335
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl800-F320-2-allSk.dat,2,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,86,0.9282327293312939,1,0.46472640791409303,0.46472640791409303,0.07295344545520713,-0.011614429321356402,-0.0937867512329762,0.12656126649019642,0.4833793966162441,0.27685618901958103,0.4665719741737624,0.476432573536016,-0.23535553957513702,1.2450060193121448
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl800-F320-2-allSk.dat,2,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,228,0.8256563726382309,1,0.46472640791409303,0.46472640791409303,0.06669747376523429,-0.02275732691589981,-0.08372514783234689,0.0898060221132098,0.4270980558259403,0.27237379614968893,0.36836651233925083,0.45019461711422776,-0.20225547705061794,1.0089446293290898
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl800-F320-2-allSk.dat,2,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,461,0.6904087549351323,1,0.46472640791409303,0.46472640791409303,0.0664787543721077,-0.02570223276626271,-0.08635350244372017,0.08845240128430079,0.414038207832951,0.27148094172260706,0.3453455007869657,0.45857138516414964,-0.2171706879661606,0.9894592795037419
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl640-F480-2-allSk.dat,2,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,86,0.9580418154848649,1,0.46472640791409303,0.46472640791409303,0.0727018535512147,0.01952628243635513,-0.10508870308015583,0.15117287112612798,0.45476998601395957,0.12993078661933324,0.5446414789729426,0.5192630275749426,-0.4011207425718095,1.2951279387381565
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl640-F480-2-allSk.dat,2,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,228,0.8765145067914191,1,0.46472640791409303,0.46472640791409303,0.07158091689306391,0.002708660164976978,-0.10253172251266907,0.12253098193230384,0.44073309633229196,0.20146476090116996,0.4405994571946358,0.5422591700287297,-0.31840445000799644,1.0406885777635413
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl640-F480-2-allSk.dat,2,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,461,0.7406690581159968,1,0.46472640791409303,0.46472640791409303,0.06969621702676265,-0.0062266821222299595,-0.10001585857030931,0.10597695168641688,0.43632138444919133,0.22233591457413998,0.4097605235956463,0.5414169917356668,-0.28555077243043847,0.9556451693873013
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl480-F640-2-allSk.dat,2,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,86,0.9633424896266,1,0.46472640791409303,0.46472640791409303,0.07134620221191401,0.026928626346584158,-0.11770493463881322,0.13755868777882094,0.5039738432201312,0.1043725322270593,0.5763054638550178,0.6547835167637888,-0.42898727750731813,1.1338943485057125
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl480-F640-2-allSk.dat,2,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,228,0.9031699604513969,1,0.46472640791409303,0.46472640791409303,0.07019817247179183,0.020416632393988457,-0.11132505336811417,0.1234189902564046,0.5041168929464332,0.14509405416366253,0.5412288283776097,0.6429771508099197,-0.36489315463873506,1.0319851827171949
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl480-F640-2-allSk.dat,2,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,461,0.7930387847355599,1,0.46472640791409303,0.46472640791409303,0.06944030709456533,0.014349266743367672,-0.11050935196751126,0.11468620180916081,0.4877994636871138,0.1636087660299656,0.503608687629618,0.6481727313625834,-0.34489999778762304,0.9649038326290681
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl320-F800-2-allSk.dat,2,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,86,0.9699812803041244,1,0.46472640791409303,0.46472640791409303,0.05894344192159433,0.01592300209417996,-0.09077600239647762,0.07625213504668069,0.5050529010737526,0.14826731724063968,0.503814166479013,0.6900661890774502,-0.26100392314707693,0.7611943360259958
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl320-F800-2-allSk.dat,2,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,228,0.9291579871230521,1,0.46472640791409303,0.46472640791409303,0.06460557664161765,0.026821470045801973,-0.10651204995432607,0.09909972656005697,0.5427483806347958,0.13211486410343642,0.5586317677306185,0.7421362603632617,-0.31304776807567064,0.8589708141639156
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl320-F800-2-allSk.dat,2,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,461,0.8360764300641323,1,0.46472640791409303,0.46472640791409303,0.06437235122316276,0.026754706414905557,-0.10440207688638621,0.0976862666273978,0.5323040358125583,0.12313412407318786,0.5519537709943934,0.7316061877071298,-0.3170141202776289,0.8535778432594806
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl160-F960-2-allSk.dat,2,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,86,0.9691971104356358,1,0.46472640791409303,0.46472640791409303,0.05771756912998725,0.0465876740064467,-0.0705306957656501,0.07911447513450967,0.6482598333695232,0.09139978643928238,0.6628868409808953,0.7189029689263602,-0.1947678554397749,0.7955132654845857
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl160-F960-2-allSk.dat,2,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,222,0.9295258914886069,1,0.46472640791409303,0.46472640791409303,0.0593955083196796,0.04855318468705462,-0.08116347697281964,0.08557828406204143,0.6283510723165497,0.07292367283991893,0.648925763103771,0.7952189311544645,-0.24588020011313677,0.8013001052204318
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl160-F960-2-allSk.dat,2,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,461,0.8546242135972142,1,0.46472640791409303,0.46472640791409303,0.05901973371241454,0.042594269372501804,-0.08683304436013575,0.0814565110893515,0.5965385642548652,0.07462859449619288,0.6138682957999244,0.8525582123482245,-0.26744733777601404,0.7722384597783101
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl960-F320-2-allSk.dat,2,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,86,0.9646987787846095,1,0.4987430402726989,0.4987430402726989,0.06268255977843618,-0.03826915699282144,-0.0813804532285583,0.06441676574920274,0.3808708043017255,0.2779347240561787,0.2803445453505137,0.4094008837780797,-0.15323368325487768,0.8260976155293918
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl960-F320-2-allSk.dat,2,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,228,0.8819718638477907,1,0.4987430402726989,0.4987430402726989,0.06385113568826398,-0.03146604943155909,-0.08224236196163995,0.07951585058891215,0.3823052488630049,0.2530151776558848,0.3263753549399515,0.39986234217804245,-0.18655153737409155,0.975867450841914
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl960-F320-2-allSk.dat,2,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,461,0.7701578810974823,1,0.4987430402726989,0.4987430402726989,0.0651236148394518,-0.030535054151601543,-0.0843672263864009,0.08505821429170904,0.37319975274782147,0.25068409265388913,0.31220192036980365,0.4088351224833082,-0.20675501875195734,0.9825140379378533
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl800-F480-2-allSk.dat,2,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,86,0.9386237621150386,1,0.4987430402726989,0.4987430402726989,0.055294222927572384,-0.020452765159608748,-0.06156647746609535,0.04608275499027065,0.4507633866046958,0.23523704147309732,0.4324038132614706,0.3695981001769443,-0.0930086154510599,0.826186076448125
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl800-F480-2-allSk.dat,2,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,228,0.8491141989092532,1,0.4987430402726989,0.4987430402726989,0.06390248104484143,-0.013510094476959639,-0.08488323583808091,0.08752189436079853,0.44277831835732606,0.22680647781334984,0.4302480623010147,0.4448251247569469,-0.20389333938571022,0.9658173129202731
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl800-F480-2-allSk.dat,2,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,461,0.6993867706539567,1,0.4987430402726989,0.4987430402726989,0.06715731946591563,-0.013974119539404722,-0.09486592045893066,0.09965173503589338,0.41085353552019677,0.21388680862504794,0.39479433143586296,0.474926972318199,-0.2638523889219093,0.9853284129579251
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl640-F640-2-allSk.dat,2,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,86,0.9783753241498924,1,0.4987430402726989,0.4987430402726989,0.06896617580963613,-0.0070615750175518285,-0.10861441272436664,0.09862783756282982,0.4385247556109534,0.21242416346197404,0.4077434933593833,0.5722624689001542,-0.2718493359564711,0.8484857142346951
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl640-F640-2-allSk.dat,2,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,228,0.8830777140557627,1,0.4987430402726989,0.4987430402726989,0.0677335218051682,-0.005788387880527102,-0.1059011397685918,0.09771512312367435,0.4527328083827112,0.20219837498502058,0.4380625027610695,0.565680511481996,-0.27972882728837933,0.8992427598601852
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl640-F640-2-allSk.dat,2,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,461,0.7393166611529896,1,0.4987430402726989,0.4987430402726989,0.06694259399968472,-0.004368469092089988,-0.10457673486198732,0.09839878662514587,0.4433832546026846,0.187482001732047,0.4395566102561923,0.5606844155866704,-0.2955448260363531,0.917171745691405
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl480-F800-2-allSk.dat,2,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,86,0.9843593993825757,1,0.4987430402726989,0.4987430402726989,0.07235194352991216,0.022247135877867155,-0.12371950251345466,0.1239733628828592,0.5364983636051752,0.11963080111108995,0.5859570958988746,0.6544190093989414,-0.3555884610400724,1.0166212512136057
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl480-F800-2-allSk.dat,2,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,222,0.9422280362056404,1,0.4987430402726989,0.4987430402726989,0.06881802818539165,0.01818559181868261,-0.11767463355966448,0.11415353550759251,0.5158774736109706,0.13523637332705168,0.5477854797341979,0.6605445241495944,-0.3405936034062458,0.9567225848146619
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl480-F800-2-allSk.dat,2,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,461,0.8189136847423277,1,0.4987430402726989,0.4987430402726989,0.06769650861607138,0.015299765295142626,-0.1137356837573639,0.10745212421181634,0.4970626375283038,0.13723585865290916,0.5224375907310126,0.6581602044769617,-0.33621754621829986,0.9212700802415883
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl320-F960-2-allSk.dat,2,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,86,0.9878181529493197,1,0.4987430402726989,0.4987430402726989,0.06409767120885256,0.029487609651161973,-0.10656004723203644,0.09557183069398942,0.41893033052499573,0.0574849538175195,0.4505501246397123,0.6828401689497545,-0.32786004823483417,0.70954055859322
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl320-F960-2-allSk.dat,2,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,222,0.9653236377142216,1,0.4987430402726989,0.4987430402726989,0.06480529516695642,0.026718577453508592,-0.11355346886958625,0.09641208158956552,0.49619310584311366,0.08932869952716209,0.5213804977387502,0.7478299960565687,-0.32861195209460425,0.7917625404401252
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl320-F960-2-allSk.dat,2,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,461,0.9045398435455582,1,0.4987430402726989,0.4987430402726989,0.0631965661846472,0.026126179846301195,-0.10923057170989019,0.09323221391475894,0.5192321044230666,0.10055038263065452,0.5415048000421786,0.7617050179006839,-0.323665016170192,0.8121439683567777
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29376-Na1312-Cl1280-F32-2-allSk.dat,2,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,86,0.8945176485616038,1,0.5048041082417978,0.5048041082417978,0.056002392201207805,-0.05004530308020712,-0.05419910568369564,0.022338949086764544,0.28562564085274533,0.2731157208849196,0.10156097818617692,0.28566812525604934,-0.057929969416601224,1.0166888572820094
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29376-Na1312-Cl1280-F32-2-allSk.dat,2,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,228,0.7646953458789423,1,0.5048041082417978,0.5048041082417978,0.05882863150078444,-0.05674910953077899,-0.06216401056026022,0.029788125033101853,0.2992117098272509,0.28905298898906495,0.08775813194856233,0.30307175594095626,-0.06595188678188679,0.9790425781442994
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29376-Na1312-Cl1280-F32-2-allSk.dat,2,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,467,0.6809376755030393,1,0.5048041082417978,0.5048041082417978,0.059909601336964574,-0.06031301719915355,-0.06556011046660215,0.028446803192810365,0.302624270055593,0.29170715691191085,0.09282274720085752,0.30466390587957026,-0.059026560189931604,0.967672327677323
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29376-Na1312-Cl32-F1280-2-allSk.dat,2,main,29376,1312,32,1280,2624,0.918,0.041,0.001,0.04,0.082,0.975609756097561,86,0.9751809763382256,1,0.5048041082417978,0.5048041082417978,0.04874086175486746,0.0491707319400277,-0.04301606657947887,0.056583009225370955,0.6685145131328383,0.060019469623789595,0.6673294482730494,0.9151651615639462,-0.0839352356032089,0.6888908989669603
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29376-Na1312-Cl32-F1280-2-allSk.dat,2,main,29376,1312,32,1280,2624,0.918,0.041,0.001,0.04,0.082,0.975609756097561,222,0.9377802602389606,1,0.5048041082417978,0.5048041082417978,0.04857217406582026,0.048545053978644004,-0.04562884924793458,0.05636267578209676,0.6616139890536681,0.04037267122464169,0.6634496316945978,0.9534984080507265,-0.10988712141825491,0.6890662374988573
