algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF,S0_OO_std_split1_to3,S0_OO_se_split1_to3,S0_OO_uncertainty_n_splits,S0_ONa_std_split1_to3,S0_ONa_se_split1_to3,S0_ONa_uncertainty_n_splits,S0_OCl_std_split1_to3,S0_OCl_se_split1_to3,S0_OCl_uncertainty_n_splits,S0_OF_std_split1_to3,S0_OF_se_split1_to3,S0_OF_uncertainty_n_splits,S0_NaNa_std_split1_to3,S0_NaNa_se_split1_to3,S0_NaNa_uncertainty_n_splits,S0_NaCl_std_split1_to3,S0_NaCl_se_split1_to3,S0_NaCl_uncertainty_n_splits,S0_NaF_std_split1_to3,S0_NaF_se_split1_to3,S0_NaF_uncertainty_n_splits,S0_ClCl_std_split1_to3,S0_ClCl_se_split1_to3,S0_ClCl_uncertainty_n_splits,S0_ClF_std_split1_to3,S0_ClF_se_split1_to3,S0_ClF_uncertainty_n_splits,S0_FF_std_split1_to3,S0_FF_se_split1_to3,S0_FF_uncertainty_n_splits
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30336-Na832-Cl32-F800-allSk.dat,0,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,86,0.9035768625963724,1,0.3986921177976689,0.3986921177976689,0.0569760214930747,0.0714720457654039,-0.0345836315880546,0.0798041975244492,0.8035715708962023,0.1001867716684227,0.7994480697799443,0.9207619662741372,-0.0819815325065969,0.8316765680837238,0.0013090570604319398,0.0007557844462249606,3,0.013819893768815693,0.007978919387597773,3,0.007482364856225789,0.004319945363916955,3,0.014226899690723141,0.00821390436617281,3,0.1956736281906644,0.11297222190919083,3,0.05854361090909922,0.03380016951770115,3,0.19523751588715618,0.11272043235336346,3,0.03381952336665866,0.019525710919605217,3,0.06520801839991738,0.03764786697651437,3,0.1942452866812899,0.11214756855425877,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl32-F800-allSk.dat,0,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,228,0.8740047267481202,1,0.3986921177976689,0.3986921177976689,0.056589127070996,0.0638475035872121,-0.0397282467026291,0.0730575826776018,0.7162962883387196,0.0782476920946506,0.7148322119317132,0.947755854002549,-0.1097538690236651,0.7509394533216326,0.0008242989812247349,0.000475909238702835,3,0.008030264993815931,0.004636275655843657,3,0.004291928705195809,0.0024779461932874828,3,0.008917429225191337,0.005148480163643655,3,0.08837494011176804,0.05102329546314634,3,0.016302114854121842,0.009412030399387443,3,0.093010665888671,0.05369973298833055,3,0.026130693588334378,0.015086562977336482,3,0.021645551820523124,0.01249706517033702,3,0.09856373212437057,0.05690579727433952,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl32-F800-allSk.dat,0,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,461,0.7840258162467192,1,0.3986921177976689,0.3986921177976689,0.0557417005129615,0.0573912732914436,-0.0418235181210689,0.0668925481088153,0.6606328343819862,0.0634045753279766,0.6610350277011764,0.9545390097196734,-0.1262475685742513,0.6993756147981793,0.0009334512547981258,0.0005389283332330919,3,0.006803601609743502,0.003928061220844382,3,0.003165320562933918,0.0018274986790813553,3,0.007508154734464034,0.0043348351570601735,3,0.05527361555733849,0.031912236821113264,3,0.020212016363025356,0.011669413088057811,3,0.05999840890731598,0.03464009753358813,3,0.017612927387877914,0.010168828368608647,3,0.02331153821148542,0.013458922861625354,3,0.06522101560651473,0.03765537091724207,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl800-F160-allSk.dat,0,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.1666666666666666,86,0.8613034565209456,1,0.4293830120105448,0.4293830120105448,0.062325873987404,-0.0348066223168876,-0.0653537959570308,0.0608770660014276,0.393039703452075,0.3202222236984974,0.2467080620164157,0.4104230185466899,-0.133352716640366,0.9024946067632524,0.002647017795453444,0.0015282564367547758,3,0.000781361998207807,0.0004511195599998213,3,0.006309757835692723,0.0036429403849585445,3,0.016022566216563516,0.00925063291824155,3,0.024240183833609,0.013995076661540172,3,0.018095876442105398,0.010447659135071759,3,0.018991763481466844,0.010964899758410588,3,0.015484834571083484,0.008940173407971872,3,0.044619494172301995,0.025761076971483495,3,0.08015481936693787,0.04627740653834741,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl800-F160-allSk.dat,0,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.1666666666666666,228,0.6773806312184608,1,0.4293830120105448,0.4293830120105448,0.0631567344050241,-0.0372586142692197,-0.0704757395079861,0.0663239508216558,0.3975099682155215,0.3182702090064322,0.2620227672465388,0.4194276823454654,-0.1582691969749351,0.9957227639263204,0.0006361471352735957,0.0003672797197944198,3,0.0009481210781412043,0.0005473979596891825,3,0.0010229684821625145,0.0005906111285490307,3,0.004408068389937218,0.0025449994715365334,3,0.007389524895693168,0.004266344187711892,3,0.006444157478851508,0.0037205360551152583,3,0.010116927165896652,0.00584101062260227,3,0.002258670688206799,0.0013040441298469126,3,0.016292457532159202,0.009406454741952662,3,0.03577252162795359,0.020653274991490715,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl800-F160-allSk.dat,0,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.1666666666666666,467,0.5490390637552622,1,0.4293830120105448,0.4293830120105448,0.0636781740805606,-0.0395294190678192,-0.073232277605028,0.0669254443271771,0.3964467425951385,0.3192640363293113,0.2571961415432923,0.4243557324267746,-0.166854282119776,1.0030968277504515,0.00047163220680144754,0.000272296981555313,3,0.0007233095692806492,0.0004176029745316151,3,0.0009912899028983826,0.0005723214922833392,3,0.0030224723047004355,0.001745025198736985,3,0.00406510903586245,0.0023469917961403655,3,0.00245783771096582,0.00141903326405053,3,0.006615187056325896,0.0038192800277094844,3,0.003321778987655178,0.0019178299927111598,3,0.010422136087965035,0.006017223075917526,3,0.011099021986767387,0.006408023331801726,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl640-F320-allSk.dat,0,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,86,0.89075477196965,1,0.4293830120105448,0.4293830120105448,0.0652159185375004,-0.0209870033880609,-0.0855651890767528,0.0846568946926202,0.4400849082249007,0.3049307129648532,0.3310122708308218,0.5336596735356749,-0.2265532603624222,0.8937247644121132,0.0007604038466961905,0.00043901936558287253,3,0.0034981879886723227,0.002019679776935881,3,0.002086583483645744,0.0012046895359694974,3,0.0031858099141813083,0.001839328211539557,3,0.030959204313263936,0.017874304944159557,3,0.007889361820062791,0.004554925170547609,3,0.0642831788459589,0.03711391061107923,3,0.023611190530779785,0.013631927208833253,3,0.019736735308454333,0.011395009443260502,3,0.08533656314078288,0.04926908770104849,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl640-F320-allSk.dat,0,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,228,0.6951578514798021,1,0.4293830120105448,0.4293830120105448,0.0662406880575977,-0.0188677407121505,-0.0869184084901775,0.0902413065692133,0.4448172783598578,0.2883112003787915,0.3627125164440278,0.5246318091196085,-0.2425717722620446,0.9712847972040796,0.0008275158055788366,0.00047776647310961135,3,0.0018838836933425644,0.001087660757473276,3,0.004553272154763002,0.0026288329042460463,3,0.0044101944598183025,0.002546226958554693,3,0.020357967556538247,0.011753678048921025,3,0.006835254247090542,0.003946335879537258,3,0.028278166516105867,0.016326407050262785,3,0.020625340188232612,0.011908045709803706,3,0.03212958499768242,0.018550024547362907,3,0.012679201627851428,0.007320340472949564,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl640-F320-allSk.dat,0,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,467,0.5493292306080844,1,0.4293830120105448,0.4293830120105448,0.0662037892588926,-0.0199945177183509,-0.0869381644638593,0.0883176107115924,0.4396896543234559,0.2852717478799833,0.3581296460368717,0.5209027950763703,-0.2425626361829451,0.9633341124474118,0.0004553551209812469,0.0002628994016753975,3,0.0008588903225198301,0.0004958805589111885,3,0.003159575848232376,0.0018241819665020024,3,0.0033770664876776697,0.0019497502457319668,3,0.011122931946558433,0.0064218277535234,3,0.002132491525955552,0.0012311945565550337,3,0.016454282396546106,0.009499884370968015,3,0.010821652098873662,0.006247883752361188,3,0.017706882445221832,0.010223073346257884,3,0.029985297374767034,0.017312019511052726,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl480-F480-allSk.dat,0,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,86,0.9025593854781432,1,0.4293830120105448,0.4293830120105448,0.0645647642735417,0.0028401440577896,-0.0839695434937287,0.0879861137393482,0.5053636955170752,0.2425896531052508,0.4721025390259842,0.5624316743964461,-0.219358096883616,0.8870119104049363,0.003572953736665934,0.0020628458016661564,3,0.018170716021378708,0.010490867786311243,3,0.01716967782767815,0.00991291811570913,3,0.01792406984663284,0.010348466550927126,3,0.09621519376627868,0.055549868021093005,3,0.05227212505549858,0.03017932547190589,3,0.1385032837460335,0.07996490815441956,3,0.0611323937552545,0.035294803990802384,3,0.09434094684543642,0.0544677710568169,3,0.17497103487203447,0.1010195740837565,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl480-F480-allSk.dat,0,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,228,0.734870627325886,1,0.4293830120105448,0.4293830120105448,0.0662741897386343,0.0036246897148603,-0.090521787485174,0.0956478728393238,0.5164498893839464,0.2407210905860727,0.4896493472667888,0.5933880900537064,-0.25295705899764,0.9454258067094662,0.0012384521356761037,0.0007150206739110654,3,0.008647736845409626,0.004992773195578293,3,0.005306299566164496,0.0030635934829258663,3,0.010723635675007927,0.006191293943657301,3,0.04933917308854747,0.02848598486426642,3,0.019521825742699065,0.011270931347620273,3,0.07723330837420357,0.044590671380251815,3,0.020982050808879646,0.012113992682657069,3,0.033048985504653926,0.019080840677555985,3,0.10856212854069834,0.06267837413677095,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl480-F480-allSk.dat,0,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,461,0.5936918639369922,1,0.4293830120105448,0.4293830120105448,0.066553315815056,0.0011311256985105,-0.0931994208328848,0.094799074136467,0.4959990805459331,0.2349416227798298,0.4665070038528141,0.6069888494603457,-0.2747312201591665,0.934471751949854,0.00033406475180661237,0.00019287237438231317,3,0.004554000042069486,0.0026292531501783847,3,0.001954873098122138,0.001128646509432374,3,0.004559560400166396,0.0026324634244224267,3,0.02255420783614273,0.013021677965555773,3,0.00918227453917471,0.005301388676965567,3,0.03624764104813351,0.020927585316628812,3,0.012406654828116552,0.007162985504755862,3,0.005881898014239316,0.0033959154018669948,3,0.04801641215287542,0.027722288481982646,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl320-F640-allSk.dat,0,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,86,0.9414647011969598,1,0.4293830120105448,0.4293830120105448,0.0653202347679254,0.0193562791774954,-0.0949073890764644,0.0908161620525393,0.5537296287353966,0.2126455353684217,0.5278144228831906,0.7033444570030813,-0.2369031061900555,0.8139538003438442,0.002504764622210718,0.0014461265288900093,3,0.00949072068489373,0.005479470142226945,3,0.014075261127292613,0.008126355800756666,3,0.008552038995294152,0.004937522016053256,3,0.11927111158735713,0.06886120838150654,3,0.02433196893415225,0.014048068814046414,3,0.12960668670775422,0.07482845545949739,3,0.0546568997756885,0.03155617579856415,3,0.06708951967051535,0.03873415224157473,3,0.12053088729585977,0.06958854022592909,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl320-F640-allSk.dat,0,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,228,0.8220179241842442,1,0.4293830120105448,0.4293830120105448,0.0652024943736349,0.0225810850570786,-0.094954075175482,0.0947987385719948,0.5558077516117541,0.1847257157085282,0.5501018870291474,0.7063945885894362,-0.273254530856911,0.8669545966406541,0.0013416016367378096,0.0007745740661158169,3,0.004870742472065156,0.002812124477400161,3,0.008485244607677423,0.004898958258382382,3,0.002910858345093958,0.0016805848491128652,3,0.05676801579663895,0.032775029201550426,3,0.016676800295023015,0.00962835513955317,3,0.06759413100381997,0.03902548973069429,3,0.03789602365890479,0.02187927946068511,3,0.03428319515167275,0.019793411949498737,3,0.06417058238696312,0.037048903015168215,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl320-F640-allSk.dat,0,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,461,0.6853879789857369,1,0.4293830120105448,0.4293830120105448,0.0650648936382543,0.0210257878938329,-0.0958382798908416,0.0935191234980077,0.5454010112177183,0.179856530018518,0.5407993193239111,0.7185529639475997,-0.2878153107225732,0.8658573507352673,0.0007078838611223932,0.0004086969377740054,3,0.003512704099335337,0.002028060657334759,3,0.004755124748637076,0.0027453725536558675,3,0.0030401680199032455,0.0017552418246728305,3,0.03224006397286848,0.018613809613426374,3,0.01052170866899901,0.006074711332381398,3,0.043505000332701924,0.025117623653180217,3,0.020552913438110682,0.01186623010612428,3,0.01748971109818147,0.010097689410583859,3,0.050897311630722315,0.0293855765710258,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl160-F800-allSk.dat,0,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,86,0.9325867503754656,1,0.4293830120105448,0.4293830120105448,0.0637797617247848,0.0566272373020957,-0.0880514361215911,0.1014098298159832,0.6555640095660845,0.0808218391067291,0.6819897665939145,0.8279095829972585,-0.2817165325254574,0.873069821724831,0.0014500648830632747,0.0008371953505790048,3,0.008587770672080143,0.004958151709264245,3,0.009382351409635949,0.00541690311198498,3,0.005554984461963057,0.0032071717744585598,3,0.12895556874294192,0.07445253232723881,3,0.07008381283868934,0.04046290820825264,3,0.11395794241587322,0.06579364873010028,3,0.04787893189348284,0.027642914217214078,3,0.0648500623849345,0.03744120097490596,3,0.0977826324589976,0.05645482917227251,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl160-F800-allSk.dat,0,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,228,0.8847204427254551,1,0.4293830120105448,0.4293830120105448,0.0625544137859103,0.0484233423422656,-0.0864484179449114,0.0917060216357347,0.6218510491447917,0.1148404015517832,0.6298455051630802,0.8444004702784258,-0.2518260134693442,0.8025811987661575,0.0005061618226601441,0.0002922326645663458,3,0.0016943790839596515,0.0009782502202333764,3,0.004043671146128695,0.0023346146247317247,3,0.0002509815543712419,0.0001449042679778672,3,0.01792563209434836,0.010349368515066222,3,0.020348058754551483,0.011747957199426621,3,0.01579478105451194,0.009119121093613671,3,0.02792080764248937,0.016120085808383,3,0.022179951871935874,0.012805601183875122,3,0.012741734569962956,0.007356443883910874,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl160-F800-allSk.dat,0,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,461,0.7864958553296666,1,0.4293830120105448,0.4293830120105448,0.0613773891266922,0.0416281367132827,-0.0862012810620069,0.0841517238499904,0.5926066548590606,0.1199236079583598,0.5955365972875863,0.8565918547994286,-0.2517097927484308,0.7649456977461371,0.0002217959523604579,0.0001280539528004798,3,0.0003105408376686729,0.00017929083622238019,3,0.002156563913701248,0.0012450927561000486,3,0.001302013522516237,0.0007517178577132823,3,0.008157229542022939,0.004709578671928512,3,0.008426412301145145,0.004864991410368924,3,0.007906943598168648,0.0045650760148698575,3,0.010905435888027185,0.0062962563455827006,3,0.013945239870220243,0.008051287992985559,3,0.009819780303315285,0.0056694528015020645,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl960-F32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,86,0.896188141220533,1,0.4370829809651164,0.4370829809651164,0.0610528102452225,-0.0562265285770198,-0.0619972322978359,0.0265167642673512,0.3623083563855187,0.3520588605523803,0.0889417600977661,0.3684858892932466,-0.0580995594805382,0.8134311553257594,0.0012907754292912515,0.0007452295415646588,3,0.005746175100083329,0.003317555740843835,3,0.00374827859428716,0.002164069655409404,3,0.01718385432486097,0.009921102920173796,3,0.047769480114560815,0.027579722203190164,3,0.04230685128612586,0.02442587197861023,3,0.04356972976400596,0.02515499520776809,3,0.03796221986716754,0.02191749785934494,3,0.03456607373071364,0.01995673197325597,3,0.05945654795538666,0.03432725396712838,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl960-F32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,228,0.7692728677371035,1,0.4370829809651164,0.4370829809651164,0.0604557292720612,-0.0578003727306905,-0.0638604887803097,0.0279594469345812,0.3689536705677882,0.353950835761149,0.1155785285807838,0.370979578321218,-0.0612239846580288,0.978851587115946,0.0008692402106255433,0.0005018560695951045,3,0.003463769968935161,0.001999808523975657,3,0.0024354026029472973,0.0014060803483967373,3,0.006060213318551509,0.0034988657908122693,3,0.0304114538269208,0.0175580610534206,3,0.02483870849436839,0.014340635035546235,3,0.033297024554049655,0.01922404608949415,3,0.020137192258431535,0.011626213371128695,3,0.029193588455371317,0.016854926153319783,3,0.04506661555454716,0.026019222621883182,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl960-F32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,467,0.6859941556011985,1,0.4370829809651164,0.4370829809651164,0.0605146712948083,-0.0573994331722309,-0.0639750422869699,0.0308192193162128,0.3629102778652899,0.3486619708471627,0.110898648231106,0.3668070063363844,-0.0678170202568691,0.9889066592818954,9.947864294874963e-05,5.743402128507927e-05,3,0.0010812010897671184,0.0006242317402251626,3,0.0006348160396890534,0.0003665112114003672,3,0.0028917891955291004,0.0016695752704783775,3,0.013413192714553998,0.007744110424440079,3,0.009934030128719358,0.005735414968953975,3,0.020672831986668465,0.011935465112414945,3,0.006671024524539247,0.00385151780501333,3,0.01915236449891984,0.011057622799069203,3,0.04418267929060751,0.025508881781951154,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl32-F960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,86,0.9687783971560372,1,0.4370829809651164,0.4370829809651164,0.0525703544514964,0.0500681748646532,-0.0440716603263561,0.0589421515740054,0.6043306058940009,0.047098436889216,0.6057212595162441,0.9278560765763296,-0.1215255915607009,0.6379212954125602,0.0027332251388754334,0.0015780282696855837,3,0.005939444544454629,0.0034291399065777346,3,0.00943442917791162,0.0054469702255177345,3,0.007625293221103307,0.004402465093853823,3,0.07200334383279448,0.04157114994441708,3,0.018837584509487557,0.010875884487434966,3,0.070117037031134,0.040482090204704176,3,0.02965990400850083,0.017124153563446414,3,0.01629986300424594,0.009410730293255417,3,0.06909861385778729,0.0398941033114235,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl32-F960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,226,0.9174092638880412,1,0.4370829809651164,0.4370829809651164,0.0543519042053419,0.0577553543927503,-0.0501045601755813,0.0678578523073973,0.6450579438428908,0.0247825035331754,0.6511961355767312,1.0072772586597385,-0.1587106659666496,0.69093690792673,0.0008937187161840966,0.0005159887413686949,3,0.0038892643231035794,0.0022454678038934593,3,0.00236351659109493,0.0013645769401028046,3,0.0035429276146717033,0.0020455102120500667,3,0.03584754811685813,0.020696591555056102,3,0.015545938173718394,0.008975451589401594,3,0.03361839208383204,0.019409587719322816,3,0.02808629642929239,0.016215630803991587,3,0.01370950928417197,0.007915188875674361,3,0.03172860506678889,0.01831851867632189,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl32-F960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,461,0.8273292615412963,1,0.4370829809651164,0.4370829809651164,0.0537273617586399,0.0537177603178838,-0.0481651346557084,0.063399427583625,0.6236320796053055,0.0297547215302604,0.6285083021765568,0.9901543844981636,-0.1505300621708047,0.66638047653128,0.000508881981659133,0.00029380314909665064,3,0.0019027410444075077,0.0010985480541868243,3,0.0019631804959116066,0.0011334427877823891,3,0.00191862536779468,0.0011077188725703033,3,0.025782845158311283,0.01488573259262546,3,0.01672084446830241,0.009653784054852262,3,0.024058559456586432,0.013890215778574794,3,0.03814032247274383,0.022020325446617785,3,0.017559151988110432,0.010137781127077111,3,0.023603493072859937,0.013627483079431152,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl960-F160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,86,0.8306680893353835,1,0.464726407914093,0.464726407914093,0.0598357872380772,-0.0385501114601607,-0.0651985540138541,0.0577091813638244,0.3658498116452158,0.2984980643760549,0.2367796718832839,0.3728094879411247,-0.1234413715508437,0.9288285007675212,0.0011842351433313868,0.0006837184787861912,3,0.006455470842029343,0.0037270678283914216,3,0.00652657611733662,0.00376812047823088,3,0.0015102767352821525,0.00087195867966598,3,0.03371490935100708,0.01946531198950777,3,0.03787575324803614,0.021867576333513508,3,0.007556783951364442,0.004362911248528105,3,0.04219516100877008,0.024361387566913008,3,0.006031920857287772,0.0034825311306856135,3,0.005219156065027208,0.003013281159086127,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl960-F160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,228,0.6778447269640985,1,0.464726407914093,0.464726407914093,0.0627554773075005,-0.042878815645255,-0.0722979757417817,0.0636464672931511,0.3711147421907688,0.30497226925799,0.234850870325868,0.3868720369149002,-0.1407583049650126,0.9661430222926706,0.00045854410192244625,0.00026474056068023956,3,0.001916296620128675,0.0011063743694784607,3,0.002092191773400803,0.0012079274835692742,3,0.0030403908513213537,0.001755370476452059,3,0.01857495348547987,0.010724254395026582,3,0.013335600154800509,0.0076993123391792895,3,0.01899609065521605,0.01096739805333952,3,0.013886275795240268,0.008017245068423353,3,0.017719752992567322,0.01023050416023242,3,0.02812848146689711,0.016239986346808448,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl960-F160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,467,0.5459923515187762,1,0.464726407914093,0.464726407914093,0.0632968683986472,-0.0447832086900963,-0.0743541785319087,0.063644564541478,0.3655245628647572,0.2990874110377484,0.2344755458932016,0.3843568738754864,-0.1501673102501752,0.9881972691186672,0.00032504351634028483,0.000187663961657406,3,0.0016191947213036971,0.0009348425082151107,3,0.001647194471779448,0.0009510081716895278,3,0.0025547446688580096,0.0014749825222759333,3,0.0119172518992608,0.006880428592038802,3,0.008615201015596803,0.004973988625477552,3,0.010869533052969333,0.006275527834097379,3,0.009357619075529556,0.005402623892230967,3,0.006080410938551425,0.0035105268921562104,3,0.02579268616295781,0.014891414299307227,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl800-F320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,86,0.8791063121901194,1,0.464726407914093,0.464726407914093,0.0670412968066457,-0.0165389300274731,-0.0816211855121317,0.0981129209174204,0.4554821044129301,0.2694621202943036,0.4260719686258495,0.4358465079373932,-0.1850163712289346,1.0896442331044522,0.00571724255367058,0.003300851527384093,3,0.01261051585347639,0.007280684722624637,3,0.01331216526124954,0.0076857821970792075,3,0.03184529664995799,0.018385890593276735,3,0.032484187218059776,0.018754754234753014,3,0.03552503459615322,0.02051038828705983,3,0.08028480961632982,0.04635245644382588,3,0.05100742608428366,0.02944915118043111,3,0.0414887579509405,0.023953545571318725,3,0.20214929637642653,0.1167109506794233,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl800-F320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,228,0.7096197778326108,1,0.464726407914093,0.464726407914093,0.0656185141785973,-0.0215986685373257,-0.0816658949432601,0.0887177087497815,0.4228443413052639,0.2654277266453702,0.3713912413702345,0.4398565081888236,-0.1989043977339615,1.0093048575597172,0.0013012411402728128,0.000751271922617124,3,0.004751469859732776,0.0027432624025631115,3,0.004354186913341447,0.0025138909865196303,3,0.005038408438918122,0.00290892646849666,3,0.00953894848871272,0.005507314477744263,3,0.01742611807154709,0.010060973959537915,3,0.013401303367009827,0.007737246106434962,3,0.021079001935941876,0.012169967441964686,3,0.005271839091456416,0.003043697718576754,3,0.030064650171244753,0.017357833869460087,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl800-F320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,461,0.5522254151174308,1,0.464726407914093,0.464726407914093,0.0659070403332994,-0.0252848063303274,-0.0850184381202325,0.0871224125955003,0.4152719636569814,0.2679284699940032,0.3532705975760661,0.4548951972719059,-0.2180041905853661,1.005603661330863,0.0007440994251654051,0.00042960600342309245,3,0.0019163660288180095,0.001106414442603932,3,0.0021222479358205633,0.0012252804170331298,3,0.0028576618962211134,0.0016498718650361963,3,0.00276498753071012,0.0015963662951614464,3,0.005904425052309871,0.0034089213933610747,3,0.009708311618615016,0.005605096326384151,3,0.008462306497273288,0.0048857149341658525,3,0.002556732837818687,0.0014761303921605748,3,0.014138019873520166,0.008162589579785147,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl640-F480-allSk.dat,0,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.4285714285714285,86,0.9065151282618612,1,0.464726407914093,0.464726407914093,0.0696108641058108,0.0067762874917926,-0.0959475005506086,0.1211415806625719,0.4434754568503015,0.1795103949900224,0.4701392002175587,0.5069156620733488,-0.311129130217904,1.0774104648890694,0.004756301317166957,0.002746051845813314,3,0.01010154738842615,0.005832131103939599,3,0.013205731571342059,0.007624332677560278,3,0.03062154005727696,0.017679354395069763,3,0.015463096785967748,0.008927623091883717,3,0.032321031892640524,0.018660556463702488,3,0.05701325492891233,0.03291661808058429,3,0.032829160725718655,0.018953924782263157,3,0.08401110818577692,0.04850383592597708,3,0.18405230002834708,0.10626264496633596,3
