# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 3.040000e+03 0.000000e+00 3.118974e+03 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 7.155418e+02 0.000000e+00 1.600000e+02 0.000000e+00
3.358822e-04 1.324996e-01 1.210394e-02 7.512410e-02 9.311013e-03 -2.362079e-01 4.397454e-02 7.091012e-02 6.447950e-03 -6.777369e-03 1.920144e-02 1.012596e+00 2.594946e-01
1.343529e-03 1.408987e-01 2.565199e-02 7.659960e-02 1.526059e-02 -2.619336e-01 5.378679e-02 6.502483e-02 1.104167e-02 -4.175452e-02 2.876458e-02 1.000721e+00 1.253274e-01
3.022940e-03 1.435448e-01 2.486386e-02 7.990208e-02 1.410934e-02 -2.206697e-01 6.506435e-02 6.674790e-02 8.858373e-03 -3.947554e-02 1.798611e-02 8.019264e-01 2.654820e-01
5.374115e-03 1.475807e-01 1.596141e-02 7.603073e-02 1.029075e-02 -2.257788e-01 3.652816e-02 7.076978e-02 7.179131e-03 -1.936550e-02 2.589852e-02 9.148833e-01 1.625971e-01
8.397055e-03 1.551249e-01 2.485834e-02 7.758380e-02 1.056958e-02 -1.984583e-01 6.139358e-02 6.614176e-02 8.303870e-03 -1.613962e-02 1.492411e-02 9.089895e-01 1.564812e-01
1.209176e-02 1.646598e-01 6.976842e-03 7.508820e-02 7.729259e-03 -1.681407e-01 3.649818e-02 6.674867e-02 7.506546e-03 -1.515278e-02 2.276472e-02 8.950699e-01 3.593277e-02
1.645823e-02 2.407771e-01 2.491062e-02 1.022379e-01 2.125026e-02 -2.439291e-01 2.387750e-02 9.269200e-02 1.323296e-02 -4.854357e-02 3.002781e-02 8.243696e-01 3.001144e-02
3.358822e-04 1.178545e-01 1.010964e-02 9.233308e-02 7.612237e-03 -9.523902e-02 1.774289e-02 8.234681e-02 5.371370e-03 -3.390821e-02 1.137325e-02 2.612824e-01 5.613419e-02
6.717644e-04 1.774562e-01 1.674938e-02 8.693280e-02 1.017409e-02 -3.690159e-01 8.058786e-02 7.477303e-02 1.320105e-02 -3.807257e-02 1.560096e-02 1.437248e+00 3.330806e-01
1.679411e-03 1.064402e-01 1.382328e-02 7.581653e-02 5.482303e-03 -1.130888e-01 4.173450e-02 6.834508e-02 3.797770e-03 -2.853008e-02 1.708042e-02 3.913647e-01 1.241914e-01
3.358822e-03 1.715202e-01 1.779284e-02 8.860861e-02 1.019640e-02 -2.870332e-01 4.819567e-02 7.157561e-02 7.232183e-03 -5.293272e-02 2.839926e-02 1.010456e+00 1.222702e-01
5.709997e-03 1.707723e-01 1.999970e-02 8.156771e-02 1.171636e-02 -2.704164e-01 5.533418e-02 6.720875e-02 7.648126e-03 -4.608748e-02 1.959809e-02 1.001104e+00 2.108691e-01
8.732937e-03 1.850316e-01 3.599243e-02 9.260820e-02 1.603659e-02 -2.409581e-01 7.067392e-02 8.307221e-02 7.149227e-03 -2.530767e-02 3.031263e-02 1.002924e+00 2.008619e-01
1.242764e-02 1.784662e-01 2.221258e-02 8.212763e-02 4.339475e-03 -2.343863e-01 6.153500e-02 8.096376e-02 4.231538e-03 -1.802567e-02 1.790293e-02 1.115565e+00 1.614983e-01
1.679411e-02 2.126741e-01 2.749081e-02 1.034795e-01 1.470199e-02 -1.493062e-01 3.955271e-02 9.101646e-02 1.052849e-02 -8.409142e-03 2.434154e-02 7.383882e-01 6.002278e-02
1.343529e-03 1.925027e-01 4.214236e-02 1.013660e-01 1.237231e-02 -3.584667e-01 1.369731e-01 8.379341e-02 6.982345e-03 -5.840727e-02 3.222784e-02 1.298221e+00 4.829973e-01
1.679411e-03 2.429688e-01 8.038286e-02 1.302007e-01 4.396884e-02 -4.517387e-01 1.572973e-01 9.787787e-02 2.594219e-02 -1.288585e-01 7.658253e-02 1.402564e+00 3.484558e-01
2.687058e-03 1.948537e-01 4.522461e-02 1.060155e-01 1.993715e-02 -3.291139e-01 1.125396e-01 8.070039e-02 9.333996e-03 -9.154367e-02 5.088881e-02 1.047405e+00 2.736315e-01
4.366469e-03 1.318924e-01 1.282870e-02 7.374887e-02 8.300484e-03 -1.584827e-01 2.897347e-02 6.780220e-02 6.248944e-03 4.540267e-03 1.569706e-02 7.591421e-01 8.483727e-02
6.717644e-03 1.741184e-01 2.768901e-02 8.637999e-02 1.608892e-02 -2.788824e-01 4.872032e-02 7.188508e-02 1.028284e-02 -5.622165e-02 2.399175e-02 1.042161e+00 1.114236e-01
9.740584e-03 2.032537e-01 1.610121e-02 9.451353e-02 5.349728e-03 -2.784406e-01 3.023209e-02 8.058793e-02 6.884090e-03 -3.962038e-02 1.956531e-02 1.058486e+00 1.205926e-01
1.343529e-02 1.592721e-01 8.934716e-03 7.701668e-02 4.007124e-03 -1.883394e-01 3.485899e-02 8.019973e-02 5.906244e-03 -1.888847e-02 1.978342e-02 8.748098e-01 1.127431e-01
1.780176e-02 2.344271e-01 3.164315e-02 1.168306e-01 1.441470e-02 -2.073545e-01 6.112634e-02 1.025775e-01 1.112304e-02 -4.510707e-02 3.432645e-02 8.863596e-01 9.219232e-02
3.022940e-03 1.184560e-01 9.866630e-03 6.767368e-02 9.698081e-03 -1.629024e-01 3.008024e-02 6.800175e-02 9.948419e-03 1.243459e-02 5.658790e-03 7.413619e-01 1.310442e-01
3.358822e-03 1.472202e-01 1.612429e-02 8.454249e-02 6.872825e-03 -1.970861e-01 4.419404e-02 7.154896e-02 4.543677e-03 -3.444932e-02 1.808900e-02 6.785202e-01 1.234913e-01
4.366469e-03 1.387949e-01 1.316604e-02 7.492316e-02 8.558044e-03 -1.797826e-01 4.895742e-02 7.165421e-02 9.165028e-03 -2.777890e-03 2.811593e-02 7.303891e-01 1.163544e-01
6.045880e-03 1.774818e-01 3.174760e-02 6.547255e-02 1.127373e-02 -3.172191e-01 8.879037e-02 5.931075e-02 5.046093e-03 -3.109732e-03 3.133179e-02 1.307865e+00 2.767590e-01
8.397055e-03 1.517612e-01 8.420563e-03 7.341085e-02 7.105013e-03 -2.297690e-01 3.465268e-02 6.849207e-02 7.320138e-03 -2.655001e-02 7.729934e-03 9.804253e-01 1.748108e-01
1.141999e-02 1.793575e-01 1.865714e-02 8.354070e-02 7.219947e-03 -2.226622e-01 6.056739e-02 8.012594e-02 5.543269e-03 -3.132634e-02 1.714141e-02 9.599854e-01 2.242653e-01
1.511470e-02 2.068965e-01 2.934040e-02 8.318934e-02 1.348753e-02 -2.147224e-01 5.510557e-02 7.850104e-02 5.869048e-03 -3.616487e-02 2.643632e-02 7.920851e-01 1.197685e-01
1.948117e-02 2.423915e-01 2.168099e-02 9.051136e-02 1.408514e-02 -2.043871e-01 2.592815e-02 8.735567e-02 9.733327e-03 -1.408039e-02 1.107382e-02 8.089084e-01 1.011141e-01
5.374115e-03 1.630315e-01 1.510473e-02 9.108944e-02 4.310316e-03 -2.081048e-01 4.866439e-02 7.479538e-02 2.666112e-03 -4.166627e-02 1.501870e-02 7.130681e-01 1.353212e-01
5.709997e-03 2.474906e-01 2.745389e-02 1.177099e-01 6.426276e-03 -4.360722e-01 1.114515e-01 8.623426e-02 7.781533e-03 -1.031737e-01 1.106314e-02 1.405169e+00 4.395050e-01
6.717644e-03 1.711559e-01 8.746491e-03 9.165514e-02 6.712274e-03 -2.041306e-01 1.977217e-02 7.626892e-02 4.302299e-03 -1.611871e-02 1.813826e-02 9.149614e-01 9.654011e-02
8.397055e-03 1.902321e-01 2.650073e-02 9.957896e-02 1.148618e-02 -2.507010e-01 6.902155e-02 8.332464e-02 6.469115e-03 -6.216528e-02 1.957002e-02 8.437432e-01 1.745317e-01
1.074823e-02 1.941330e-01 2.224252e-02 8.700895e-02 1.115249e-02 -2.505350e-01 4.149465e-02 7.220881e-02 6.345430e-03 -4.302345e-02 3.375508e-02 9.882799e-01 1.132178e-01
1.377117e-02 1.859739e-01 1.924963e-02 8.426648e-02 9.710786e-03 -2.199653e-01 2.826629e-02 8.018253e-02 5.882615e-03 -1.148560e-02 1.517667e-02 9.776274e-01 7.026882e-02
1.746587e-02 2.500991e-01 3.128236e-02 1.154638e-01 1.559129e-02 -2.394694e-01 5.842537e-02 1.022866e-01 1.023328e-02 -6.717681e-02 2.670490e-02 8.201442e-01 6.866682e-02
2.183234e-02 2.713389e-01 1.576080e-02 1.010315e-01 1.109338e-02 -2.804475e-01 2.463539e-02 9.956909e-02 1.110335e-02 -4.366655e-02 2.064010e-02 1.071663e+00 5.112672e-02
8.397055e-03 2.226904e-01 2.660564e-02 1.018738e-01 1.523231e-02 -3.392218e-01 5.334262e-02 7.337061e-02 9.442487e-03 -8.376869e-02 2.185978e-02 1.129296e+00 1.229508e-01
8.732937e-03 1.672939e-01 2.167134e-02 7.857202e-02 6.634738e-03 -2.121703e-01 6.568889e-02 6.481423e-02 4.846176e-03 -3.990305e-02 1.833715e-02 7.790156e-01 1.609794e-01
9.740584e-03 2.026276e-01 1.806370e-02 9.530233e-02 6.783187e-03 -2.272533e-01 4.646428e-02 8.338632e-02 2.943003e-03 -1.905673e-02 2.124686e-02 9.273512e-01 1.473942e-01
